Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_3541.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,95,1,1,1,1,block_8_1,cyclic_2_1,block_128_1,block_16_1,complete_1,unroll_2,pipeline,unroll_2,unroll_8,unroll,unroll,1.0,1.0,True
workload_3542.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,72,1,1,1,1,block_4_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_4,unroll,pipeline_1,1.0,1.0,True
workload_3543.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,75,1,1,1,1,block_4_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline,unroll_64,unroll,pipeline,1.0,1.0,True
workload_3544.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,96,1,1,1,1,block_2_1,cyclic_32_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline,pipeline_1,unroll_64,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3545.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,102,1,1,1,1,block_4_1,cyclic_4_1,cyclic_32_1,cyclic_8_1,complete_1,pipeline_1,unroll_16,unroll_64,unroll_8,pipeline_1,unroll,1.0,1.0,True
workload_3546.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,1,1,1,block_2_1,cyclic_4_1,block_16_1,block_32_1,complete_1,unroll_2,pipeline,pipeline,unroll_8,pipeline,unroll,1.0,1.0,True
workload_3547.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,70,1,1,1,1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_8,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3548.cpp,xcu200-fsgd2104-2-e,5.0,0.03075,67,1,1,1,1,block_4_1,cyclic_2_1,block_2_1,block_16_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll,unroll,1.0,0.9999975242091015,False
workload_3549.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,60,1,1,1,1,block_16_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_8,unroll_4,pipeline,pipeline_1,1.0,1.0,True
workload_3550.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,106,1,1,1,1,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_16,unroll_64,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3551.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,68,1,1,1,1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_4,pipeline,unroll,1.0,1.0,True
workload_3552.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,59,1,1,1,1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,complete_1,unroll_2,pipeline,unroll_2,unroll_8,pipeline,unroll,1.0,1.0,True
workload_3553.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,69,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_32,pipeline,pipeline_1,1.0,1.0,True
workload_3554.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,61,1,1,1,1,block_2_1,block_8_1,block_2_1,cyclic_2_1,complete_1,pipeline,pipeline,pipeline,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3555.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,94,1,1,1,1,block_8_1,cyclic_32_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3556.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,81,1,1,1,1,block_2_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,unroll_4,unroll_16,unroll_16,unroll_8,pipeline_1,unroll,1.0,1.0,True
workload_3557.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,71,1,1,1,1,block_8_1,cyclic_64_1,cyclic_16_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_4,unroll,pipeline_1,1.0,1.0,True
workload_3558.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,69,1,1,1,1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3559.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,122,1,1,1,1,block_2_1,cyclic_128_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3560.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,59,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,unroll_4,pipeline_1,pipeline_1,1.0,1.0,True
workload_3561.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,60,1,1,1,1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,unroll_8,pipeline_1,pipeline_1,1.0,1.0,True
workload_3562.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,62,1,1,1,1,block_2_1,cyclic_4_1,block_16_1,cyclic_8_1,complete_1,unroll_2,pipeline,pipeline,unroll_8,pipeline,unroll,1.0,1.0,True
workload_3563.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,63,1,1,1,1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_4,pipeline,unroll,1.0,1.0,True
workload_3564.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,65,1,1,1,1,block_2_1,block_32_1,cyclic_2_1,block_2_1,complete_1,pipeline,pipeline,pipeline,unroll_8,pipeline,pipeline,1.0,1.0,True
workload_3565.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,1,1,1,block_8_1,block_8_1,cyclic_32_1,cyclic_4_1,complete_1,unroll_32,pipeline,pipeline,unroll_8,unroll,pipeline_1,1.0,1.0,True
workload_3566.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,67,1,1,1,1,block_4_1,cyclic_32_1,block_2_1,cyclic_4_1,complete_1,pipeline,unroll_2,unroll_16,unroll_4,unroll,unroll,1.0,1.0,True
workload_3567.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,68,1,1,1,1,block_8_1,block_8_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3568.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,76,1,1,1,1,block_4_1,cyclic_2_1,cyclic_16_1,block_16_1,complete_1,unroll_2,unroll_2,pipeline,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3569.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,99,1,1,1,1,cyclic_64_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,unroll,pipeline_1,1.0,1.0,True
workload_3570.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,54,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_32,pipeline,pipeline_1,1.0,1.0,True
workload_3571.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,57,1,1,1,1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,pipeline,pipeline,1.0,1.0,True
workload_3572.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,54,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,pipeline_1,unroll,1.0,1.0,True
workload_3573.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,59,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_8,unroll_32,pipeline,pipeline_1,1.0,1.0,True
workload_3574.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,58,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_4,pipeline,unroll,1.0,1.0,True
workload_3575.cpp,xcu200-fsgd2104-2-e,5.0,0.03075,68,1,1,1,1,block_4_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_4,unroll,unroll,1.0,0.9999975242091015,False
workload_3576.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,64,1,1,1,1,block_16_1,block_16_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline,unroll,1.0,1.0,True
workload_3577.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,57,1,1,1,1,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_8,unroll,pipeline_1,1.0,1.0,True
workload_3578.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,72,1,1,1,1,block_8_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3579.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,75,1,1,1,1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_64,unroll_64,pipeline_1,unroll,1.0,1.0,True
workload_3580.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,57,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_8,unroll_4,unroll,pipeline_1,1.0,1.0,True
workload_3581.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,71,1,1,1,1,block_16_1,cyclic_2_1,cyclic_16_1,block_32_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline,pipeline_1,1.0,1.0,True
workload_3582.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,61,1,1,1,1,block_2_1,cyclic_2_1,block_2_1,block_8_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline_1,unroll,1.0,1.0,True
workload_3583.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,60,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_8,unroll_4,pipeline,pipeline_1,1.0,1.0,True
workload_3584.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,65,1,1,1,1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3585.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,67,1,1,1,1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3586.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,pipeline_1,unroll,1.0,1.0,True
workload_3587.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,82,1,1,1,1,block_4_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_64,unroll,unroll,1.0,1.0,True
workload_3588.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,87,1,1,1,1,block_32_1,cyclic_2_1,cyclic_16_1,block_16_1,complete_1,pipeline,unroll_4,unroll_8,unroll_32,pipeline,unroll,1.0,1.0,True
workload_3589.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,60,1,1,1,1,block_4_1,cyclic_2_1,block_2_1,block_4_1,complete_1,unroll_8,pipeline,unroll_16,unroll_8,pipeline,unroll,1.0,1.0,True
workload_3590.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,69,1,1,1,1,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_32,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3591.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,60,1,1,1,1,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,pipeline,unroll,1.0,1.0,True
workload_3592.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,77,1,1,1,1,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_64,unroll_64,unroll,unroll,1.0,1.0,True
workload_3593.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,92,1,1,1,1,block_2_1,block_16_1,block_2_1,block_16_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,unroll,unroll,1.0,1.0,True
workload_3594.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,71,1,1,1,1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,unroll_2,pipeline,unroll_64,unroll,unroll,1.0,1.0,True
workload_3595.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,71,1,1,1,1,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_4,pipeline,unroll,1.0,1.0,True
workload_3596.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,83,1,1,1,1,block_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3597.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,83,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_64,pipeline,pipeline_1,1.0,1.0,True
workload_3598.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,54,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline,pipeline,pipeline,unroll_4,unroll,unroll,1.0,1.0,True
workload_3599.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,105,1,1,1,1,block_4_1,cyclic_64_1,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3600.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,59,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,unroll_8,pipeline_1,unroll,1.0,1.0,True
workload_3601.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,59,1,1,1,1,block_4_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,unroll_8,pipeline,pipeline_1,1.0,1.0,True
workload_3602.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,61,1,1,1,1,block_2_1,block_32_1,cyclic_2_1,block_2_1,complete_1,pipeline,pipeline,pipeline,unroll_4,pipeline,pipeline_1,1.0,1.0,True
workload_3603.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,64,1,1,1,1,block_2_1,cyclic_2_1,block_16_1,block_32_1,complete_1,pipeline,pipeline,pipeline,unroll_8,pipeline,unroll,1.0,1.0,True
workload_3604.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,1,1,1,cyclic_2_1,block_16_1,cyclic_16_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline,pipeline_1,1.0,1.0,True
workload_3605.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,70,1,1,1,1,block_32_1,block_16_1,block_2_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,unroll,1.0,1.0,True
workload_3606.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,72,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_4,pipeline,unroll,1.0,1.0,True
workload_3607.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,73,1,1,1,1,block_4_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline,unroll_2,unroll_64,unroll_4,unroll,unroll,1.0,1.0,True
workload_3608.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,75,1,1,1,1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline,unroll_64,pipeline,pipeline_1,1.0,1.0,True
workload_3609.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,96,1,1,1,1,block_128_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_4,pipeline_1,pipeline_1,1.0,1.0,True
workload_3610.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,62,1,1,1,1,block_8_1,block_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_8,pipeline_1,unroll,1.0,1.0,True
workload_3611.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,68,1,1,1,1,block_2_1,cyclic_16_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_2,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3612.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,59,1,1,1,1,block_4_1,cyclic_2_1,block_2_1,block_8_1,complete_1,unroll_8,pipeline,pipeline,unroll_8,pipeline,unroll,1.0,1.0,True
workload_3613.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,74,1,1,1,1,block_8_1,cyclic_2_1,block_2_1,block_16_1,complete_1,unroll_2,pipeline,unroll_2,unroll_64,pipeline_1,unroll,1.0,1.0,True
workload_3614.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,62,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,unroll_32,pipeline,pipeline_1,1.0,1.0,True
workload_3615.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,72,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_8,unroll_64,unroll,pipeline_1,1.0,1.0,True
workload_3616.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,65,1,1,1,1,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_16_1,complete_1,unroll_2,pipeline,unroll_2,unroll_4,pipeline,pipeline_1,1.0,1.0,True
workload_3617.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,63,1,1,1,1,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline,unroll_8,unroll,pipeline_1,1.0,1.0,True
workload_3618.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,73,1,1,1,1,block_2_1,cyclic_16_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_16,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3619.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,70,1,1,1,1,block_2_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3620.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,62,1,1,1,1,block_8_1,cyclic_2_1,cyclic_16_1,block_16_1,complete_1,pipeline,unroll_2,unroll_8,unroll_4,pipeline,pipeline_1,1.0,1.0,True
workload_3621.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,59,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_8,unroll_8,pipeline,pipeline,1.0,1.0,True
workload_3622.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,60,1,1,1,1,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline,pipeline,1.0,1.0,True
workload_3623.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,64,1,1,1,1,block_2_1,cyclic_8_1,block_2_1,block_4_1,complete_1,unroll_8,pipeline,unroll_16,unroll_8,pipeline_1,unroll,1.0,1.0,True
workload_3624.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,80,1,1,1,1,cyclic_32_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,unroll,unroll,1.0,1.0,True
workload_3625.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,75,1,1,1,1,block_4_1,cyclic_4_1,cyclic_16_1,block_16_1,complete_1,unroll_2,unroll_4,unroll_8,unroll_32,pipeline,unroll,1.0,1.0,True
workload_3626.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,69,1,1,1,1,block_16_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_2,unroll_64,pipeline_1,unroll,1.0,1.0,True
workload_3627.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,69,1,1,1,1,block_8_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,unroll_32,pipeline,pipeline,unroll_8,unroll,pipeline_1,1.0,1.0,True
workload_3628.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,75,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_64,pipeline_1,unroll,1.0,1.0,True
workload_3629.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,62,1,1,1,1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,unroll_16,unroll_8,unroll,unroll,1.0,1.0,True
workload_3630.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,62,1,1,1,1,block_8_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,pipeline,unroll_2,pipeline,unroll_32,pipeline,unroll,1.0,1.0,True
workload_3631.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,61,1,1,1,1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,unroll,1.0,1.0,True
workload_3632.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,65,1,1,1,1,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline,unroll,1.0,1.0,True
workload_3633.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,63,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline_1,unroll,1.0,1.0,True
workload_3634.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,71,1,1,1,1,block_2_1,cyclic_4_1,block_16_1,cyclic_8_1,complete_1,unroll_2,pipeline,unroll_16,unroll_8,pipeline,unroll,1.0,1.0,True
workload_3635.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,64,1,1,1,1,block_2_1,cyclic_2_1,block_2_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_64,pipeline_1,unroll,1.0,1.0,True
workload_3636.cpp,xcu200-fsgd2104-2-e,5.0,0.03075,74,1,1,1,1,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,complete_1,unroll_2,unroll_2,unroll_64,unroll_4,unroll,unroll,1.0,0.9999975242091015,False
workload_3637.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,71,1,1,1,1,block_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_64,unroll_8,pipeline_1,unroll,1.0,1.0,True
workload_3638.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,1,1,1,block_8_1,cyclic_2_1,block_2_1,block_8_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline_1,unroll,1.0,1.0,True
workload_3639.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,159,1,1,1,1,block_8_1,cyclic_4_1,cyclic_16_1,block_128_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3640.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,53,1,1,1,1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,unroll_2,pipeline,unroll_16,unroll_4,pipeline_1,unroll,1.0,1.0,True
workload_3641.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,54,1,1,1,1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline,pipeline,unroll_8,unroll_4,pipeline,unroll,1.0,1.0,True
workload_3642.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,54,1,1,1,1,block_2_1,cyclic_2_1,block_16_1,block_8_1,complete_1,unroll_2,pipeline,pipeline,unroll_8,pipeline,unroll,1.0,1.0,True
workload_3643.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,57,1,1,1,1,block_2_1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline,pipeline,1.0,1.0,True
workload_3644.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,61,1,1,1,1,block_2_1,block_32_1,cyclic_2_1,block_2_1,complete_1,unroll_2,pipeline,pipeline,unroll_4,pipeline,pipeline_1,1.0,1.0,True
workload_3645.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline_1,pipeline_1,1.0,1.0,True
workload_3646.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,70,1,1,1,1,cyclic_32_1,cyclic_2_1,block_2_1,block_8_1,complete_1,unroll_8,pipeline,unroll_16,unroll_8,pipeline,unroll,1.0,1.0,True
workload_3647.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,73,1,1,1,1,cyclic_32_1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,unroll_2,pipeline,pipeline,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3648.cpp,xcu200-fsgd2104-2-e,5.0,0.03075,76,1,1,1,1,block_8_1,block_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_32,unroll_4,unroll_8,unroll_8,unroll,unroll,1.0,0.9999975242091015,False
workload_3649.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,89,1,1,1,1,block_4_1,cyclic_16_1,cyclic_16_1,block_16_1,complete_1,pipeline,unroll_2,unroll_8,unroll_64,pipeline,unroll,1.0,1.0,True
workload_3650.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,61,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_4,pipeline,pipeline_1,1.0,1.0,True
workload_3651.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,64,1,1,1,1,cyclic_2_1,cyclic_4_1,block_16_1,block_32_1,complete_1,unroll_2,pipeline,pipeline,unroll_8,pipeline,unroll,1.0,1.0,True
