Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Area,Weight,is_pareto
workload_5045.cpp,xcu200-fsgd2104-2-e,3.33,208.56781674,1705,1,1,1,4,block_2_2,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_16,pipeline,unroll_2,unroll_4,unroll_8,1.75,0.6592343116200863,False
workload_5046.cpp,xcu200-fsgd2104-2-e,3.33,620.5480641,651,1,1,1,3,block_4_1,cyclic_4_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_64,unroll_4,unroll_4,1.5,0.17181185446769012,False
workload_5047.cpp,xcu200-fsgd2104-2-e,3.33,59.08552866,1675,1,40,22,37,block_16_1,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline,unroll_2,pipeline,unroll_8,25.0,0.10596763669896661,False
workload_5048.cpp,xcu200-fsgd2104-2-e,3.33,59.679840420000005,394,1,1,4,5,complete_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll_4,pipeline,2.75,0.9060553332616004,False
workload_5049.cpp,xcu200-fsgd2104-2-e,3.33,208.64208906,720,1,1,1,3,cyclic_2_2,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,unroll_8,1.5,0.6600313128733033,False
workload_5050.cpp,xcu200-fsgd2104-2-e,3.33,60.15324654,1620,1,1,8,11,block_2_1,cyclic_8_1,block_16_1,cyclic_8_1,block_8_1,block_2_1,unroll_4,unroll_16,unroll_4,unroll_16,unroll_4,unroll_16,unroll_2,pipeline,5.25,0.8199666167468395,False
workload_5051.cpp,xcu200-fsgd2104-2-e,3.33,217.83803058,975,1,1,2,6,block_32_1,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_4,unroll_64,unroll_8,unroll_4,2.5,0.6374748439666357,False
workload_5052.cpp,xcu200-fsgd2104-2-e,3.33,38.63221578,1159,1,1,8,13,block_4_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_16,unroll_2,unroll_4,pipeline_1,5.75,0.8051215630375781,False
workload_5054.cpp,xcu200-fsgd2104-2-e,3.33,217.80433098000003,858,1,1,2,6,block_32_1,cyclic_8_1,block_16_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_16,pipeline,unroll_32,unroll_8,unroll_4,2.5,0.6375314297514352,False
workload_5055.cpp,xcu200-fsgd2104-2-e,3.33,208.67693418,367,1,1,1,2,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_8,1.25,0.660535196834299,False
workload_5057.cpp,xcu200-fsgd2104-2-e,3.33,59.71950738,307,1,1,2,4,block_2_2,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,pipeline,2.0,0.9309692169329442,False
workload_5058.cpp,xcu200-fsgd2104-2-e,3.33,37.52276634,552,1,1,3,5,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_16,unroll_64,unroll_2,pipeline_1,2.5,0.9427991626957455,False
workload_5060.cpp,xcu200-fsgd2104-2-e,3.33,59.86362978,357,1,1,3,7,block_2_1,block_2_2,cyclic_4_1,complete_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline,3.0,0.8974378177868813,False
workload_5061.cpp,xcu200-fsgd2104-2-e,3.33,210.42902034,422,1,1,1,3,block_4_1,block_2_2,cyclic_4_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_4,unroll_4,1.5,0.6569218453230414,False
workload_5062.cpp,xcu200-fsgd2104-2-e,3.33,208.64208906,725,1,1,1,3,block_2_2,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,unroll_8,1.5,0.6600313128733033,False
workload_5063.cpp,xcu200-fsgd2104-2-e,3.33,60.33571722,791,1,1,2,4,cyclic_32_1,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_64,unroll_2,unroll_4,pipeline,2.0,0.9299528757034171,False
workload_5064.cpp,xcu200-fsgd2104-2-e,3.33,59.75286066,436,1,1,2,4,cyclic_2_2,block_2_2,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_16,unroll_64,unroll_2,pipeline,2.0,0.9309143663055509,False
workload_5065.cpp,xcu200-fsgd2104-2-e,3.33,38.54736738,1011,1,1,7,12,block_4_1,cyclic_16_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_32,unroll_16,unroll_2,unroll_4,pipeline_1,5.25,0.8384989530200477,False
workload_5066.cpp,xcu200-fsgd2104-2-e,3.33,59.72243778,274,1,1,1,2,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_32,unroll_2,unroll_2,pipeline,1.25,0.9496079311603279,False
workload_5067.cpp,xcu200-fsgd2104-2-e,3.33,60.11683632,791,1,1,5,8,block_2_1,cyclic_8_1,block_16_1,cyclic_8_1,block_8_1,block_2_1,unroll_4,unroll_16,unroll_2,unroll_16,pipeline,unroll_16,unroll_2,pipeline,3.75,0.8717932049598527,False
workload_5068.cpp,xcu200-fsgd2104-2-e,3.33,38.38331826,1049,1,1,7,10,block_2_2,block_2_2,block_2_1,cyclic_2_1,block_2_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_4,unroll_64,unroll_4,pipeline_1,4.75,0.8621071021156133,False
workload_5069.cpp,xcu200-fsgd2104-2-e,3.33,208.64243538,730,1,1,1,3,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_8_1,complete_2,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,unroll_8,1.5,0.6600307094127917,False
workload_5070.cpp,xcu200-fsgd2104-2-e,3.33,37.98411786,236,1,1,1,3,cyclic_32_1,block_2_2,cyclic_2_1,cyclic_16_1,complete_2,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline,unroll_16,unroll_2,pipeline_1,1.5,0.9806644190330281,False
workload_5071.cpp,xcu200-fsgd2104-2-e,3.33,60.247325700000005,210,1,1,1,2,cyclic_16_1,cyclic_4_1,block_16_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_16,unroll_2,pipeline,1.25,0.9485151016114033,False
workload_5073.cpp,xcu200-fsgd2104-2-e,3.33,645.64875162,351,1,1,1,2,cyclic_4_1,block_2_2,block_32_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,unroll_2,1.25,0.1570267351142079,False
workload_5075.cpp,xcu200-fsgd2104-2-e,3.33,60.28854444,536,1,1,3,5,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,complete_2,block_2_1,unroll_4,unroll_8,unroll_2,unroll_16,pipeline,unroll_16,unroll_2,pipeline,2.5,0.9134147465297421,False
workload_5076.cpp,xcu200-fsgd2104-2-e,3.33,38.51063082,890,1,1,7,11,cyclic_16_1,block_2_2,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_8,unroll_2,unroll_4,pipeline_1,5.0,0.8533608505129922,False
workload_5077.cpp,xcu200-fsgd2104-2-e,3.33,59.7199869,294,1,1,2,4,complete_2,cyclic_8_1,block_32_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_8,pipeline,unroll_2,unroll_2,pipeline,2.0,0.9309684284769684,False
workload_5078.cpp,xcu200-fsgd2104-2-e,3.33,35.93683386,439,1,1,5,6,cyclic_16_1,cyclic_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_64,unroll_8,pipeline_1,3.25,0.9174106110784811,False
workload_5079.cpp,xcu200-fsgd2104-2-e,3.33,210.42148122,413,1,1,1,3,block_4_1,block_32_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_4,1.5,0.656934946405169,False
workload_5080.cpp,xcu200-fsgd2104-2-e,3.33,38.19470706,597,1,1,4,7,cyclic_4_1,cyclic_8_1,block_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_2,unroll_64,unroll_2,pipeline_1,3.25,0.9150409017245018,False
workload_5081.cpp,xcu200-fsgd2104-2-e,3.33,208.60513938,718,1,1,1,2,block_2_2,block_2_2,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,unroll_8,1.25,0.6606605910633305,False
workload_5082.cpp,xcu200-fsgd2104-2-e,3.33,37.69805754,734,1,1,5,9,block_4_1,cyclic_16_1,cyclic_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_2,unroll_64,unroll_4,pipeline_1,4.0,0.888966065875756,False
workload_5083.cpp,xcu200-fsgd2104-2-e,3.33,208.63963818,349,1,1,1,2,block_2_2,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_8,1.25,0.660600334951216,False
workload_5085.cpp,xcu200-fsgd2104-2-e,3.33,421.87237866,1072,1,1,1,3,cyclic_4_1,block_2_2,cyclic_2_1,cyclic_16_1,complete_2,block_2_1,unroll_2,unroll_4,unroll_4,unroll_8,pipeline,unroll_16,unroll_2,unroll_8,1.5,0.3497701087667255,False
workload_5086.cpp,xcu200-fsgd2104-2-e,3.33,59.75539146,325,1,1,2,4,block_2_2,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_4,unroll_2,unroll_2,pipeline,2.0,0.9309102035609382,False
workload_5087.cpp,xcu200-fsgd2104-2-e,3.33,208.60615170000003,677,1,1,1,2,block_2_2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,unroll_8,1.25,0.6606588228844071,False
workload_5088.cpp,xcu200-fsgd2104-2-e,3.33,37.5248709,337,1,1,3,5,block_2_2,block_2_2,cyclic_4_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,2.5,0.9427969031234317,False
workload_5089.cpp,xcu200-fsgd2104-2-e,3.33,59.89192146,396,1,1,4,5,complete_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_4,unroll_4,unroll_4,pipeline,2.75,0.9057547937705736,False
workload_5090.cpp,xcu200-fsgd2104-2-e,3.33,60.251355,369,1,1,3,5,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,complete_2,block_2_1,unroll_4,unroll_8,unroll_2,unroll_2,pipeline,unroll_16,unroll_2,pipeline,2.5,0.9134699282757756,False
workload_5091.cpp,xcu200-fsgd2104-2-e,3.33,210.65279634,285,1,1,1,2,block_4_1,block_2_2,cyclic_4_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_4,1.25,0.6570897057236911,False
workload_5092.cpp,xcu200-fsgd2104-2-e,3.33,209.18016378,984,1,1,2,4,block_2_1,block_2_2,block_16_1,cyclic_2_1,block_8_1,block_2_1,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,unroll_8,2.0,0.656730926639975,False
workload_5093.cpp,xcu200-fsgd2104-2-e,3.33,59.79142206,316,1,1,2,3,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,unroll_4,unroll_2,unroll_2,pipeline,1.75,0.9387511681326755,False
workload_5094.cpp,xcu200-fsgd2104-2-e,3.33,59.85286722,264,1,1,2,3,block_2_1,block_32_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline,1.75,0.9386420945287085,False
workload_5095.cpp,xcu200-fsgd2104-2-e,3.33,57.31756506,810,1,1,7,10,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_64,unroll_16,pipeline,4.75,0.8413866016008641,False
workload_5096.cpp,xcu200-fsgd2104-2-e,3.33,208.60516602,351,1,1,1,2,block_2_2,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline,unroll_2,unroll_2,unroll_8,1.25,0.6606605445322705,False
workload_5097.cpp,xcu200-fsgd2104-2-e,3.33,59.7492909,1164,1,1,3,6,block_2_2,block_2_2,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_4,pipeline,2.75,0.9059569806374582,False
workload_5098.cpp,xcu200-fsgd2104-2-e,3.33,208.57442346,747,1,1,1,2,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_16,unroll_2,unroll_4,unroll_8,1.25,0.6607142426540275,False
workload_5100.cpp,xcu200-fsgd2104-2-e,3.33,59.65466562,323,1,1,2,4,complete_2,cyclic_8_1,block_32_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_8,pipeline,unroll_16,unroll_2,pipeline,2.0,0.9310757983625506,False
workload_5101.cpp,xcu200-fsgd2104-2-e,3.33,38.041873380000006,447,1,1,3,6,cyclic_4_1,cyclic_8_1,block_2_1,block_32_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_2,pipeline_1,2.75,0.9331783245921449,False
workload_5102.cpp,xcu200-fsgd2104-2-e,3.33,59.831661780000005,325,1,1,2,4,cyclic_16_1,block_2_2,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_64,unroll_4,pipeline,2.0,0.9307847016335595,False
workload_5103.cpp,xcu200-fsgd2104-2-e,3.33,38.52874602,836,1,1,7,11,cyclic_16_1,block_2_2,block_2_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,5.0,0.8533423514116236,False
workload_5104.cpp,xcu200-fsgd2104-2-e,3.33,59.74239114,461,1,1,3,6,block_2_2,cyclic_8_1,cyclic_4_1,cyclic_8_1,block_4_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_8,pipeline,unroll_64,unroll_2,pipeline,2.75,0.9059667546205599,False
workload_5105.cpp,xcu200-fsgd2104-2-e,3.33,208.63963818,357,1,1,1,2,block_2_2,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_8,1.25,0.660600334951216,False
workload_5106.cpp,xcu200-fsgd2104-2-e,3.33,208.56885570000003,400,1,1,1,2,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_8,1.25,0.6607239681508784,False
workload_5107.cpp,xcu200-fsgd2104-2-e,3.33,38.38331826,1061,1,1,7,10,block_2_2,block_2_2,block_2_1,cyclic_2_1,block_4_1,complete_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_4,unroll_64,unroll_4,pipeline_1,4.75,0.8621071021156133,False
workload_5108.cpp,xcu200-fsgd2104-2-e,3.33,208.64203578,1711,1,1,1,3,block_2_2,block_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,unroll_8,1.5,0.6600314057134102,False
workload_5110.cpp,xcu200-fsgd2104-2-e,3.33,37.5963993,901,1,1,5,9,block_4_1,cyclic_16_1,cyclic_2_2,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_16,unroll_64,unroll_4,pipeline_1,4.0,0.8890716895459442,False
workload_5111.cpp,xcu200-fsgd2104-2-e,3.33,59.75443242,286,1,1,2,3,complete_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,pipeline,1.75,0.9388168008750007,False
workload_5112.cpp,xcu200-fsgd2104-2-e,3.33,37.42688898,234,1,1,2,3,cyclic_2_2,block_2_2,cyclic_2_1,cyclic_16_1,complete_2,block_2_1,unroll_2,unroll_4,unroll_4,unroll_2,pipeline,unroll_16,unroll_2,pipeline_1,1.75,0.9719973289621283,False
workload_5113.cpp,xcu200-fsgd2104-2-e,3.33,208.64110338,348,1,1,1,2,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline,unroll_2,unroll_2,unroll_8,1.25,0.6605977758826744,False
workload_5114.cpp,xcu200-fsgd2104-2-e,3.33,366.19539138,283,1,1,1,2,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,unroll_4,unroll_2,1.25,0.4191272093110363,False
workload_5115.cpp,xcu200-fsgd2104-2-e,3.33,37.52519058,350,1,1,3,5,block_2_2,block_32_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,pipeline_1,2.5,0.9427965598893641,False
workload_5116.cpp,xcu200-fsgd2104-2-e,3.33,208.6074837,676,1,1,1,2,block_2_2,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,cyclic_2_1,unroll_2,unroll_2,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,unroll_8,1.25,0.6606564963374205,False
workload_5117.cpp,xcu200-fsgd2104-2-e,3.33,210.57825762,471,1,7,3,5,block_4_1,block_2_2,cyclic_4_1,cyclic_2_1,block_4_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_2,unroll_64,unroll_2,unroll_4,4.0,0.6322285006297055,False
workload_5118.cpp,xcu200-fsgd2104-2-e,3.33,59.68412946,471,1,1,2,4,cyclic_4_1,block_2_2,block_32_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_16,unroll_4,unroll_64,unroll_2,pipeline,2.0,0.9310273768833492,False
workload_5119.cpp,xcu200-fsgd2104-2-e,3.33,37.52628282,232,1,1,2,3,block_2_2,block_2_2,cyclic_4_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline,unroll_4,unroll_8,pipeline,unroll_2,unroll_2,pipeline_1,1.75,0.9718887592873731,False
workload_5120.cpp,xcu200-fsgd2104-2-e,3.33,208.64243538,739,1,1,1,3,block_2_2,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,unroll_8,1.5,0.6600307094127917,False
workload_5121.cpp,xcu200-fsgd2104-2-e,3.33,37.50020226,353,1,1,2,3,block_2_2,block_2_2,cyclic_2_1,cyclic_2_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_16,unroll_16,unroll_2,unroll_2,pipeline_1,1.75,0.9719172878435571,False
workload_5122.cpp,xcu200-fsgd2104-2-e,3.33,38.269725300000005,750,1,1,6,9,block_2_2,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,4.25,0.8796045690787978,False
workload_5123.cpp,xcu200-fsgd2104-2-e,3.33,59.71950738,309,1,1,2,4,block_2_2,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll_2,pipeline,2.0,0.9309692169329442,False
workload_5124.cpp,xcu200-fsgd2104-2-e,3.33,60.416463060000005,331,1,1,1,3,cyclic_32_1,block_2_2,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_16,unroll_64,unroll_2,pipeline,1.5,0.943779795524074,False
workload_5125.cpp,xcu200-fsgd2104-2-e,3.33,57.31410186,463,1,1,5,8,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline,unroll_2,unroll_8,pipeline,3.75,0.8753103135476148,False
workload_5126.cpp,xcu200-fsgd2104-2-e,3.33,817.3718166599999,1658,1,1,1,5,block_32_1,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_64,unroll_4,unroll_16,pipeline,unroll_64,unroll_4,unroll_2,2.0,0.10143992513859965,False
workload_5127.cpp,xcu200-fsgd2104-2-e,3.33,59.79958722,177,1,1,1,2,cyclic_4_1,cyclic_4_1,block_16_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_16,unroll_2,pipeline,1.25,0.9494473561059624,False
workload_5128.cpp,xcu200-fsgd2104-2-e,3.33,208.7147097,346,1,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_8,1.25,0.6604692250674647,False
workload_5131.cpp,xcu200-fsgd2104-2-e,3.33,59.71900122,167,1,1,1,2,block_2_2,cyclic_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline,unroll_2,unroll_2,pipeline,1.25,0.9496150834143301,False
workload_5133.cpp,xcu200-fsgd2104-2-e,3.33,38.04879978,217,1,1,1,3,cyclic_32_1,block_2_2,cyclic_2_1,cyclic_8_1,complete_2,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline,unroll_2,unroll_2,pipeline_1,1.5,0.9805910791756455,False
workload_5134.cpp,xcu200-fsgd2104-2-e,3.33,60.3169893,241,1,1,1,2,cyclic_16_1,cyclic_2_2,cyclic_2_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_64,unroll_2,pipeline,1.25,0.948370000319164,False
workload_5135.cpp,xcu200-fsgd2104-2-e,3.33,208.63963818,693,1,1,1,2,block_2_2,cyclic_4_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_8,1.25,0.660600334951216,False
workload_5136.cpp,xcu200-fsgd2104-2-e,3.33,208.56749706,1715,1,1,1,4,cyclic_2_2,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_16,pipeline,unroll_2,unroll_4,unroll_8,1.75,0.6592348665905259,False
workload_5137.cpp,xcu200-fsgd2104-2-e,3.33,38.19758418,1023,1,1,5,8,block_2_2,block_2_2,block_2_1,block_32_1,block_2_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_8,unroll_64,unroll_2,pipeline_1,3.75,0.8972607572919943,False
workload_5138.cpp,xcu200-fsgd2104-2-e,3.33,60.49699578,497,1,1,4,6,block_2_1,block_2_2,block_2_1,cyclic_8_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,pipeline,3.0,0.8965680227274333,False
workload_5139.cpp,xcu200-fsgd2104-2-e,3.33,35.9397909,1281,1,1,8,13,cyclic_16_1,cyclic_8_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_16,unroll_4,unroll_64,unroll_8,pipeline_1,5.75,0.8052643109630169,False
workload_5140.cpp,xcu200-fsgd2104-2-e,3.33,38.05122402000001,239,1,1,1,3,cyclic_32_1,block_2_2,cyclic_2_1,cyclic_16_1,complete_2,block_2_1,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline,unroll_64,unroll_2,pipeline_1,1.5,0.9805883252591256,False
workload_5141.cpp,xcu200-fsgd2104-2-e,3.33,37.42624962,324,1,1,2,4,complete_2,cyclic_8_1,block_32_1,cyclic_16_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_8,pipeline,unroll_16,unroll_2,pipeline_1,2.0,0.9619811507513412,False
workload_5142.cpp,xcu200-fsgd2104-2-e,3.33,37.592989380000006,364,1,1,3,4,block_2_2,block_2_2,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_16,unroll_2,unroll_2,pipeline_1,2.25,0.951842623178504,False
workload_5143.cpp,xcu200-fsgd2104-2-e,3.33,38.1064221,543,1,1,5,7,cyclic_32_1,block_2_2,cyclic_4_1,cyclic_8_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll_4,pipeline_1,3.5,0.9062211883593428,False
