Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
gemm_779.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,210,1,1,27,21,unroll_8,pipeline_1,unroll_8,12.5,0.6186670901786698,False
gemm_780.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,217,1,1,27,21,unroll_8,pipeline_1,unroll_32,12.5,0.6186670901786698,False
gemm_781.c,xczu7ev-ffvc1156-2-e,3.33,12.072292290000002,319,1,1,2,9,unroll_2,unroll_16,unroll_16,3.25,0.41193392626442105,False
gemm_782.c,xczu7ev-ffvc1156-2-e,3.33,17.03599029,1767,1,1,14,29,unroll_8,unroll,unroll_2,11.25,0.13862528328889398,False
gemm_783.c,xczu7ev-ffvc1156-2-e,3.33,12.78411309,65,1,1,1,3,unroll_2,unroll_4,unroll_8,1.5,0.3698449407026829,False
gemm_784.c,xczu7ev-ffvc1156-2-e,3.33,11.72021805,166,1,1,1,6,unroll_2,unroll_4,unroll_32,2.25,0.43732205602194274,False
gemm_785.c,xczu7ev-ffvc1156-2-e,3.33,17.03665629,209,1,1,4,8,unroll_4,unroll_32,unroll_2,3.5,0.17956972537042964,False
gemm_786.c,xczu7ev-ffvc1156-2-e,3.33,0.61701237,407,1,1,53,40,unroll_16,pipeline,pipeline_1,23.75,0.18010551232984323,False
gemm_787.c,xczu7ev-ffvc1156-2-e,3.33,0.61701237,425,1,1,53,40,unroll_16,pipeline_1,unroll_2,23.75,0.18010551232984323,False
gemm_788.c,xczu7ev-ffvc1156-2-e,3.33,0.61701237,425,1,1,53,40,unroll_16,pipeline,pipeline,23.75,0.18010551232984323,False
gemm_789.c,xczu7ev-ffvc1156-2-e,3.33,9.84124224,462,1,1,9,17,unroll,unroll_2,pipeline_1,7.0,0.44575862410119127,False
gemm_791.c,xczu7ev-ffvc1156-2-e,3.33,11.71766061,977,1,1,4,10,unroll_2,unroll_16,unroll_32,4.0,0.4258070252035422,False
gemm_792.c,xczu7ev-ffvc1156-2-e,3.33,9.83612736,3107,1,1,33,61,unroll,unroll_8,pipeline_1,24.0,0.10853558267735228,False
gemm_796.c,xczu7ev-ffvc1156-2-e,3.33,9.83530485,373,1,1,8,16,unroll_8,unroll_16,pipeline_1,6.5,0.45948714183378536,False
gemm_797.c,xczu7ev-ffvc1156-2-e,3.33,14.20593984,418,1,1,5,16,unroll,unroll_2,unroll_4,5.75,0.2785256617058135,False
gemm_798.c,xczu7ev-ffvc1156-2-e,3.33,0.61701237,432,1,1,53,40,unroll_16,pipeline,unroll,23.75,0.18010551232984323,False
gemm_804.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,200,1,1,27,21,unroll_8,pipeline,unroll_8,12.5,0.6186670901786698,False
gemm_805.c,xczu7ev-ffvc1156-2-e,3.33,12.07186605,917,1,1,5,11,unroll_2,unroll_32,unroll_16,4.5,0.3992429121493788,False
gemm_809.c,xcu200-fsgd2104-2-e,10.0,0.1847,888,1,2,23,5,pipeline_1,unroll,unroll_4,7.75,1.0,True
gemm_810.c,xcu200-fsgd2104-2-e,10.0,11.18241,127,1,1,1,2,unroll_2,unroll,unroll_4,1.25,0.15997548486627877,False
gemm_811.c,xcu200-fsgd2104-2-e,10.0,0.2477,1056,1,2,23,6,pipeline_1,unroll,unroll,8.0,0.688751571515085,False
gemm_812.c,xcu200-fsgd2104-2-e,10.0,5.61505,37,1,1,1,1,unroll_2,unroll_16,pipeline_1,1.0,0.5187064762582771,False
gemm_813.c,xcu200-fsgd2104-2-e,10.0,8.24401,30,1,1,1,1,unroll_4,unroll_4,pipeline,1.0,0.3090460326414199,False
gemm_814.c,xcu200-fsgd2104-2-e,10.0,1.43841,53,1,1,2,1,unroll_4,pipeline_1,pipeline,1.25,0.9834343894745566,False
gemm_816.c,xcu200-fsgd2104-2-e,10.0,1.43841,52,1,1,2,1,unroll_4,pipeline_1,pipeline_1,1.25,0.9834343894745566,False
gemm_817.c,xcu200-fsgd2104-2-e,10.0,0.1847,907,1,2,23,5,pipeline,unroll_16,unroll_4,7.75,1.0,True
gemm_818.c,xcu200-fsgd2104-2-e,10.0,1.43825,100,1,1,4,3,unroll_8,pipeline,unroll_32,2.25,0.9359889067553694,False
gemm_819.c,xcu200-fsgd2104-2-e,10.0,1.43817,163,1,1,8,6,unroll_16,pipeline_1,pipeline_1,4.0,0.8366353164485821,False
gemm_821.c,xcu200-fsgd2104-2-e,10.0,11.18217,1063,1,1,2,7,unroll_8,unroll,unroll_4,2.75,0.1574472798427644,False
gemm_822.c,xcu200-fsgd2104-2-e,10.0,1.43841,55,1,1,2,1,unroll_4,pipeline_1,unroll_32,1.25,0.9834343894745566,False
gemm_823.c,xcu200-fsgd2104-2-e,10.0,1.43809,711,1,1,33,18,unroll,pipeline,unroll_8,13.25,0.45682484255081734,False
gemm_824.c,xcu200-fsgd2104-2-e,10.0,1.43873,38,1,1,1,1,unroll_2,pipeline,unroll_2,1.0,1.0,True
gemm_825.c,xcu200-fsgd2104-2-e,10.0,0.1847,945,1,2,23,5,pipeline,unroll_32,unroll,7.75,1.0,True
gemm_826.c,xcu200-fsgd2104-2-e,10.0,8.72481,670,1,1,1,4,unroll_2,unroll,unroll_16,1.75,0.27738994577905485,False
gemm_828.c,xcu200-fsgd2104-2-e,10.0,8.23505,114,1,1,1,2,unroll_4,unroll_32,pipeline,1.25,0.30949448396792295,False
gemm_829.c,xcu200-fsgd2104-2-e,10.0,0.04295,735,1,20,46,21,pipeline_1,pipeline,unroll,22.0,1.0,True
gemm_830.c,xcu200-fsgd2104-2-e,10.0,8.23625,119,1,1,1,2,unroll_8,unroll_16,pipeline,1.25,0.309415185156505,False
gemm_831.c,xcu200-fsgd2104-2-e,10.0,1.43809,728,1,1,33,18,unroll,pipeline,unroll_16,13.25,0.45682484255081734,False
gemm_832.c,xcu200-fsgd2104-2-e,10.0,8.23313,311,1,1,2,4,unroll_4,unroll,pipeline,2.0,0.3074763639883683,False
gemm_834.c,xcu200-fsgd2104-2-e,10.0,0.1847,892,1,2,23,5,pipeline_1,unroll_16,pipeline,7.75,1.0,True
gemm_835.c,xcu200-fsgd2104-2-e,10.0,5.61475,1010,1,1,4,9,unroll_32,unroll_16,pipeline_1,3.75,0.49010494256595616,False
gemm_836.c,xcu200-fsgd2104-2-e,10.0,0.1847,853,1,2,23,5,pipeline,unroll_16,unroll_8,7.75,1.0,True
gemm_838.c,xcu200-fsgd2104-2-e,10.0,14.46089,150,1,1,1,2,unroll_8,unroll_32,unroll_2,1.25,0.10006657347487981,False
gemm_839.c,xcu200-fsgd2104-2-e,10.0,0.1847,853,1,2,23,5,pipeline,unroll_8,unroll_16,7.75,1.0,True
gemm_840.c,xcu200-fsgd2104-2-e,10.0,14.46225,46,1,1,1,1,unroll_4,unroll_16,unroll_2,1.0,0.10006630762508571,False
gemm_841.c,xcu200-fsgd2104-2-e,10.0,8.25425,26,1,1,1,1,unroll_4,unroll_2,pipeline,1.0,0.3083703409129347,False
gemm_842.c,xcu200-fsgd2104-2-e,10.0,0.1847,864,1,2,23,5,pipeline_1,unroll_2,unroll_16,7.75,1.0,True
gemm_843.c,xcu200-fsgd2104-2-e,10.0,0.1847,832,1,2,23,5,pipeline,pipeline,unroll_8,7.75,1.0,True
gemm_844.c,xcu200-fsgd2104-2-e,10.0,0.1847,872,1,2,23,5,pipeline_1,unroll_32,unroll_16,7.75,1.0,True
gemm_845.c,xcu200-fsgd2104-2-e,10.0,8.72777,603,1,1,1,2,unroll_8,unroll_16,unroll_16,1.25,0.27819604284515265,False
gemm_846.c,xcu200-fsgd2104-2-e,10.0,0.1847,885,1,2,23,5,pipeline_1,unroll_32,unroll_4,7.75,1.0,True
gemm_848.c,xcu200-fsgd2104-2-e,10.0,1.43825,81,1,1,4,3,unroll_8,pipeline,pipeline,2.25,0.9359889067553694,False
gemm_849.c,xcu200-fsgd2104-2-e,10.0,1.43825,86,1,1,4,3,unroll_8,pipeline_1,unroll_16,2.25,0.9359889067553694,False
gemm_850.c,xcu200-fsgd2104-2-e,10.0,8.23497,316,1,1,2,4,unroll_8,unroll_32,pipeline,2.0,0.3073559417233888,False
gemm_851.c,xcu200-fsgd2104-2-e,10.0,0.1847,845,1,2,23,5,pipeline,unroll,unroll_4,7.75,1.0,True
gemm_853.c,xcu200-fsgd2104-2-e,10.0,9.54377,3420,1,1,2,10,unroll_8,unroll,unroll_8,3.5,0.22381489640851593,False
gemm_855.c,xcu200-fsgd2104-2-e,10.0,0.1847,879,1,2,23,5,pipeline_1,pipeline,unroll_4,7.75,1.0,True
gemm_857.c,xcu200-fsgd2104-2-e,10.0,14.45921,83,1,1,1,1,unroll_2,unroll,unroll_2,1.0,0.1000699313049942,False
gemm_858.c,xcu200-fsgd2104-2-e,10.0,1.43841,52,1,1,2,1,unroll_4,pipeline,pipeline,1.25,0.9834343894745566,False
gemm_859.c,xcu200-fsgd2104-2-e,10.0,0.1847,913,1,2,23,5,pipeline_1,unroll_16,unroll_32,7.75,1.0,True
gemm_861.c,xcu200-fsgd2104-2-e,10.0,5.61377,59,1,1,1,1,unroll_2,unroll_32,pipeline_1,1.0,0.5188261158368329,False
gemm_862.c,xcu200-fsgd2104-2-e,10.0,0.1847,942,1,2,23,5,pipeline_1,pipeline_1,pipeline,7.75,1.0,True
gemm_864.c,xcu200-fsgd2104-2-e,10.0,5.61361,114,1,1,1,2,unroll_4,unroll_32,pipeline_1,1.25,0.5185105667922274,False
gemm_865.c,xcu200-fsgd2104-2-e,10.0,0.1847,903,1,2,23,5,pipeline,pipeline,unroll_4,7.75,1.0,True
gemm_866.c,xcu200-fsgd2104-2-e,10.0,11.18405,934,1,1,2,4,unroll_16,unroll_32,unroll_4,2.0,0.15911746167558227,False
gemm_867.c,xcu200-fsgd2104-2-e,10.0,1.43841,58,1,1,2,1,unroll_4,pipeline,unroll,1.25,0.9834343894745566,False
gemm_868.c,xcu200-fsgd2104-2-e,10.0,0.1847,895,1,2,23,5,pipeline_1,pipeline_1,pipeline_1,7.75,1.0,True
gemm_869.c,xcu200-fsgd2104-2-e,10.0,8.31817,2378,1,1,1,4,unroll_8,unroll_16,unroll_32,1.75,0.3029198462846744,False
gemm_870.c,xcu200-fsgd2104-2-e,10.0,0.1847,915,1,2,23,5,pipeline_1,unroll_16,pipeline_1,7.75,1.0,True
gemm_871.c,xcu200-fsgd2104-2-e,10.0,0.1847,907,1,2,23,5,pipeline,unroll_8,unroll_2,7.75,1.0,True
gemm_872.c,xcu200-fsgd2104-2-e,10.0,1.43841,53,1,1,2,1,unroll_4,pipeline,unroll_2,1.25,0.9834343894745566,False
gemm_873.c,xcu200-fsgd2104-2-e,10.0,1.43873,40,1,1,1,1,unroll_2,pipeline,unroll_32,1.0,1.0,True
gemm_874.c,xcu200-fsgd2104-2-e,10.0,11.19305,43,1,1,1,1,unroll_8,unroll_4,unroll_4,1.0,0.1596531718790087,False
gemm_875.c,xcu200-fsgd2104-2-e,10.0,0.1847,925,1,2,23,5,pipeline_1,unroll,pipeline,7.75,1.0,True
gemm_876.c,xcu200-fsgd2104-2-e,10.0,5.61353,304,1,1,2,5,unroll_8,unroll_32,pipeline_1,2.25,0.5107062937783478,False
gemm_877.c,xcu200-fsgd2104-2-e,10.0,1.43873,40,1,1,1,1,unroll_2,pipeline,unroll_16,1.0,1.0,True
gemm_878.c,xcu200-fsgd2104-2-e,10.0,1.43817,155,1,1,8,6,unroll_16,pipeline,pipeline_1,4.0,0.8366353164485821,False
gemm_879.c,xcu200-fsgd2104-2-e,10.0,8.32585,222,1,1,1,2,unroll_8,unroll_4,unroll_32,1.25,0.30353658738438294,False
gemm_880.c,xcu200-fsgd2104-2-e,10.0,0.1847,914,1,2,23,5,pipeline_1,pipeline_1,unroll_4,7.75,1.0,True
gemm_882.c,xcu200-fsgd2104-2-e,10.0,8.74577,40,1,1,1,1,unroll_4,unroll_2,unroll_16,1.0,0.27722341739366785,False
gemm_884.c,xcu200-fsgd2104-2-e,10.0,11.18225,300,1,1,1,4,unroll_4,unroll,unroll_4,1.75,0.15955325127908346,False
gemm_885.c,xcu200-fsgd2104-2-e,10.0,1.43825,81,1,1,4,3,unroll_8,pipeline_1,pipeline_1,2.25,0.9359889067553694,False
gemm_886.c,xcu200-fsgd2104-2-e,10.0,5.61169,280,1,1,2,5,unroll_4,unroll,pipeline_1,2.25,0.5108731303375603,False
gemm_887.c,xcu200-fsgd2104-2-e,10.0,0.1847,818,1,2,23,5,pipeline,unroll_32,unroll_2,7.75,1.0,True
gemm_888.c,xcu200-fsgd2104-2-e,10.0,0.1847,830,1,2,23,5,pipeline,pipeline_1,unroll_4,7.75,1.0,True
gemm_889.c,xcu200-fsgd2104-2-e,10.0,0.1847,833,1,2,23,5,pipeline,pipeline,unroll_16,7.75,1.0,True
gemm_890.c,xcu200-fsgd2104-2-e,10.0,0.1847,859,1,2,23,5,pipeline_1,pipeline,unroll_16,7.75,1.0,True
gemm_891.c,xcu200-fsgd2104-2-e,10.0,0.1847,893,1,2,23,5,pipeline_1,unroll_16,unroll_4,7.75,1.0,True
gemm_892.c,xcu200-fsgd2104-2-e,10.0,8.31713,595,1,1,1,2,unroll_2,unroll_32,unroll_32,1.25,0.30410502697343533,False
gemm_893.c,xcu200-fsgd2104-2-e,10.0,0.1847,885,1,2,23,5,pipeline_1,pipeline_1,unroll_32,7.75,1.0,True
gemm_894.c,xcu200-fsgd2104-2-e,10.0,5.61761,31,1,1,1,1,unroll_2,unroll_8,pipeline_1,1.0,0.5184672483718711,False
gemm_896.c,xcu200-fsgd2104-2-e,10.0,1.43825,81,1,1,4,3,unroll_8,pipeline_1,pipeline,2.25,0.9359889067553694,False
gemm_897.c,xcu200-fsgd2104-2-e,10.0,8.24393,37,1,1,1,1,unroll_8,unroll_4,pipeline,1.0,0.30905131578898676,False
gemm_898.c,xcu200-fsgd2104-2-e,10.0,0.1847,873,1,2,23,5,pipeline_1,pipeline_1,unroll_8,7.75,1.0,True
gemm_899.c,xcu200-fsgd2104-2-e,10.0,0.1847,846,1,2,23,5,pipeline,unroll_32,unroll_8,7.75,1.0,True
gemm_900.c,xcu200-fsgd2104-2-e,10.0,8.72673,214,1,1,1,2,unroll_2,unroll_32,unroll_16,1.25,0.27825944139403963,False
gemm_901.c,xcu200-fsgd2104-2-e,10.0,0.1847,839,1,2,23,5,pipeline,unroll_8,unroll_4,7.75,1.0,True
gemm_902.c,xcu200-fsgd2104-2-e,10.0,0.04295,823,1,20,46,21,pipeline,pipeline,unroll,22.0,1.0,True
gemm_903.c,xcu200-fsgd2104-2-e,10.0,5.61489,56,1,1,1,1,unroll_4,unroll_16,pipeline_1,1.0,0.5187214302709745,False
gemm_904.c,xcu200-fsgd2104-2-e,10.0,0.1847,881,1,2,23,5,pipeline_1,unroll_32,unroll_2,7.75,1.0,True
gemm_905.c,xcu200-fsgd2104-2-e,10.0,8.23881,58,1,1,1,1,unroll_8,unroll_8,pipeline,1.0,0.30938957609142836,False
gemm_906.c,xcu200-fsgd2104-2-e,10.0,1.43825,84,1,1,4,3,unroll_8,pipeline,unroll_2,2.25,0.9359889067553694,False
gemm_907.c,xcu200-fsgd2104-2-e,10.0,0.1847,851,1,2,23,5,pipeline,unroll_32,unroll_4,7.75,1.0,True
gemm_909.c,xcu200-fsgd2104-2-e,10.0,1.43825,89,1,1,4,3,unroll_8,pipeline_1,unroll_32,2.25,0.9359889067553694,False
gemm_910.c,xcu200-fsgd2104-2-e,10.0,0.1847,874,1,2,23,5,pipeline,unroll_32,unroll_16,7.75,1.0,True
gemm_911.c,xcu200-fsgd2104-2-e,10.0,8.72657,600,1,1,1,2,unroll_4,unroll_32,unroll_16,1.25,0.27826919601732336,False
gemm_912.c,xcu200-fsgd2104-2-e,10.0,1.43873,36,1,1,1,1,unroll_2,pipeline,pipeline,1.0,1.0,True
gemm_913.c,xcu200-fsgd2104-2-e,10.0,5.61481,111,1,1,1,2,unroll_8,unroll_16,pipeline_1,1.25,0.5183985413089783,False
gemm_914.c,xcu200-fsgd2104-2-e,10.0,1.43809,724,1,1,33,18,unroll,pipeline_1,unroll_8,13.25,0.45682484255081734,False
gemm_915.c,xcu200-fsgd2104-2-e,10.0,0.1847,891,1,2,23,5,pipeline,unroll,unroll_16,7.75,1.0,True
gemm_916.c,xcu200-fsgd2104-2-e,10.0,0.1847,865,1,2,23,5,pipeline,pipeline_1,unroll_2,7.75,1.0,True
gemm_917.c,xcu200-fsgd2104-2-e,10.0,0.1847,901,1,2,23,5,pipeline_1,unroll_32,pipeline,7.75,1.0,True
gemm_918.c,xcu200-fsgd2104-2-e,10.0,1.43809,860,1,1,33,18,unroll,pipeline,unroll,13.25,0.45682484255081734,False
gemm_919.c,xcu200-fsgd2104-2-e,10.0,1.43841,54,1,1,2,1,unroll_4,pipeline_1,unroll_16,1.25,0.9834343894745566,False
gemm_920.c,xcu200-fsgd2104-2-e,10.0,0.1847,830,1,2,23,5,pipeline,pipeline,pipeline,7.75,1.0,True
gemm_921.c,xcu200-fsgd2104-2-e,10.0,0.1847,850,1,2,23,5,pipeline,unroll_16,unroll_32,7.75,1.0,True
gemm_922.c,xcu200-fsgd2104-2-e,10.0,1.43873,38,1,1,1,1,unroll_2,pipeline_1,unroll_16,1.0,1.0,True
gemm_923.c,xcu200-fsgd2104-2-e,10.0,1.43809,702,1,1,33,18,unroll,pipeline_1,pipeline,13.25,0.45682484255081734,False
gemm_924.c,xcu200-fsgd2104-2-e,10.0,0.1847,830,1,2,23,5,pipeline,pipeline,unroll_2,7.75,1.0,True
gemm_925.c,xcu200-fsgd2104-2-e,10.0,1.43841,51,1,1,2,1,unroll_4,pipeline,unroll_8,1.25,0.9834343894745566,False
gemm_926.c,xcu200-fsgd2104-2-e,10.0,1.43841,53,1,1,2,1,unroll_4,pipeline,unroll_32,1.25,0.9834343894745566,False
gemm_927.c,xcu200-fsgd2104-2-e,10.0,1.43873,37,1,1,1,1,unroll_2,pipeline_1,unroll_8,1.0,1.0,True
gemm_928.c,xcu200-fsgd2104-2-e,10.0,1.43809,679,1,1,33,18,unroll,pipeline,pipeline_1,13.25,0.45682484255081734,False
gemm_929.c,xcu200-fsgd2104-2-e,10.0,1.43809,685,1,1,33,18,unroll,pipeline,unroll_4,13.25,0.45682484255081734,False
gemm_930.c,xcu200-fsgd2104-2-e,10.0,0.1847,831,1,2,23,5,pipeline,unroll_4,unroll_2,7.75,1.0,True
gemm_931.c,xcu200-fsgd2104-2-e,10.0,0.1847,860,1,2,23,5,pipeline,unroll_32,unroll_32,7.75,1.0,True
gemm_932.c,xcu200-fsgd2104-2-e,10.0,0.1847,855,1,2,23,5,pipeline_1,unroll_16,unroll_16,7.75,1.0,True
gemm_933.c,xcu200-fsgd2104-2-e,10.0,0.1847,846,1,2,23,5,pipeline_1,pipeline,unroll_2,7.75,1.0,True
gemm_934.c,xcu200-fsgd2104-2-e,10.0,1.43841,52,1,1,2,1,unroll_4,pipeline_1,unroll_8,1.25,0.9834343894745566,False
gemm_935.c,xcu200-fsgd2104-2-e,10.0,0.1847,848,1,2,23,5,pipeline_1,pipeline,unroll_8,7.75,1.0,True
gemm_936.c,xcu200-fsgd2104-2-e,10.0,0.1847,839,1,2,23,5,pipeline,pipeline,unroll_32,7.75,1.0,True
gemm_937.c,xcu200-fsgd2104-2-e,10.0,1.43841,56,1,1,2,1,unroll_4,pipeline_1,unroll,1.25,0.9834343894745566,False
gemm_938.c,xcu200-fsgd2104-2-e,10.0,0.1847,932,1,2,23,5,pipeline_1,pipeline,unroll_32,7.75,1.0,True
gemm_939.c,xcu200-fsgd2104-2-e,10.0,0.1847,951,1,2,23,5,pipeline_1,pipeline,pipeline_1,7.75,1.0,True
gemm_940.c,xcu200-fsgd2104-2-e,10.0,1.43809,786,1,1,33,18,unroll,pipeline,pipeline,13.25,0.45682484255081734,False
gemm_941.c,xcu200-fsgd2104-2-e,10.0,8.23305,1232,1,1,4,9,unroll_8,unroll,pipeline,3.75,0.29586656789290744,False
gemm_942.c,xcu200-fsgd2104-2-e,10.0,0.1847,910,1,2,23,5,pipeline_1,pipeline_1,unroll_2,7.75,1.0,True
gemm_943.c,xcu200-fsgd2104-2-e,10.0,0.1847,896,1,2,23,5,pipeline,pipeline_1,unroll_8,7.75,1.0,True
gemm_944.c,xcu200-fsgd2104-2-e,10.0,1.43873,36,1,1,1,1,unroll_2,pipeline,unroll_4,1.0,1.0,True
gemm_945.c,xcu200-fsgd2104-2-e,10.0,1.43873,37,1,1,1,1,unroll_2,pipeline,unroll,1.0,1.0,True
gemm_946.c,xcu200-fsgd2104-2-e,10.0,0.1847,913,1,2,23,5,pipeline,unroll_32,pipeline,7.75,1.0,True
gemm_947.c,xcu200-fsgd2104-2-e,10.0,1.43825,81,1,1,4,3,unroll_8,pipeline,unroll_8,2.25,0.9359889067553694,False
gemm_948.c,xcu200-fsgd2104-2-e,10.0,0.1847,857,1,2,23,5,pipeline_1,unroll_16,unroll,7.75,1.0,True
gemm_949.c,xcu200-fsgd2104-2-e,10.0,8.32081,202,1,1,1,1,unroll_4,unroll_8,unroll_32,1.0,0.30400500544440157,False
gemm_950.c,xcu200-fsgd2104-2-e,10.0,0.1847,843,1,2,23,5,pipeline_1,pipeline_1,unroll_16,7.75,1.0,True
gemm_951.c,xcu200-fsgd2104-2-e,10.0,0.1847,838,1,2,23,5,pipeline,unroll_16,unroll_16,7.75,1.0,True
gemm_952.c,xcu200-fsgd2104-2-e,10.0,0.1847,833,1,2,23,5,pipeline,pipeline_1,unroll_32,7.75,1.0,True
gemm_953.c,xcu200-fsgd2104-2-e,10.0,9.54569,683,1,1,1,3,unroll_8,unroll_32,unroll_8,1.5,0.23153964489753026,False
gemm_954.c,xcu200-fsgd2104-2-e,10.0,1.43817,166,1,1,8,6,unroll_16,pipeline,unroll,4.0,0.8366353164485821,False
gemm_955.c,xcu200-fsgd2104-2-e,10.0,1.43825,80,1,1,4,3,unroll_8,pipeline,pipeline_1,2.25,0.9359889067553694,False
gemm_956.c,xcu200-fsgd2104-2-e,10.0,1.43817,160,1,1,8,6,unroll_16,pipeline,unroll_32,4.0,0.8366353164485821,False
gemm_957.c,xcu200-fsgd2104-2-e,10.0,1.43841,52,1,1,2,1,unroll_4,pipeline_1,unroll_2,1.25,0.9834343894745566,False
gemm_959.c,xcu200-fsgd2104-2-e,10.0,1.43817,161,1,1,8,6,unroll_16,pipeline_1,unroll_32,4.0,0.8366353164485821,False
gemm_960.c,xcu200-fsgd2104-2-e,10.0,1.43841,50,1,1,2,1,unroll_4,pipeline,pipeline_1,1.25,0.9834343894745566,False
gemm_961.c,xcu200-fsgd2104-2-e,10.0,1.43873,36,1,1,1,1,unroll_2,pipeline,pipeline_1,1.0,1.0,True
gemm_962.c,xcu200-fsgd2104-2-e,10.0,0.1847,850,1,2,23,5,pipeline_1,unroll_16,unroll_8,7.75,1.0,True
gemm_963.c,xcu200-fsgd2104-2-e,10.0,14.47009,25,1,1,1,1,unroll_2,unroll_4,unroll_2,1.0,0.10005740722550194,False
gemm_964.c,xcu200-fsgd2104-2-e,10.0,0.1847,850,1,2,23,5,pipeline_1,unroll_32,unroll_8,7.75,1.0,True
gemm_965.c,xcu200-fsgd2104-2-e,10.0,0.1847,846,1,2,23,5,pipeline,pipeline,pipeline_1,7.75,1.0,True
gemm_966.c,xcu200-fsgd2104-2-e,10.0,0.1847,856,1,2,23,5,pipeline,pipeline_1,unroll_16,7.75,1.0,True
gemm_968.c,xcu200-fsgd2104-2-e,10.0,11.18561,42,1,1,1,1,unroll_2,unroll_16,unroll_4,1.0,0.15991592397784768,False
gemm_969.c,xcu200-fsgd2104-2-e,10.0,8.23329,115,1,1,1,2,unroll_2,unroll,pipeline,1.25,0.30961081602858176,False
gemm_970.c,xcu200-fsgd2104-2-e,10.0,1.43825,85,1,1,4,3,unroll_8,pipeline_1,unroll_8,2.25,0.9359889067553694,False
gemm_971.c,xcu200-fsgd2104-2-e,10.0,1.43873,40,1,1,1,1,unroll_2,pipeline_1,unroll_32,1.0,1.0,True
gemm_972.c,xcu200-fsgd2104-2-e,10.0,0.1847,868,1,2,23,5,pipeline,pipeline_1,pipeline_1,7.75,1.0,True
gemm_973.c,xcu200-fsgd2104-2-e,10.0,0.1847,844,1,2,23,5,pipeline,unroll_32,pipeline_1,7.75,1.0,True
gemm_974.c,xcu200-fsgd2104-2-e,10.0,0.1847,865,1,2,23,5,pipeline,unroll_16,unroll,7.75,1.0,True
gemm_975.c,xcu200-fsgd2104-2-e,10.0,0.1847,835,1,2,23,5,pipeline,unroll_16,pipeline_1,7.75,1.0,True
gemm_976.c,xcu200-fsgd2104-2-e,10.0,1.43809,766,1,1,33,18,unroll,pipeline_1,unroll_32,13.25,0.45682484255081734,False
gemm_977.c,xcu200-fsgd2104-2-e,10.0,0.1847,906,1,2,23,5,pipeline,unroll,unroll_32,7.75,1.0,True
gemm_978.c,xcu200-fsgd2104-2-e,10.0,0.04295,730,1,20,46,21,pipeline,pipeline_1,unroll,22.0,1.0,True
gemm_979.c,xcu200-fsgd2104-2-e,10.0,9.54721,59,1,1,1,1,unroll_2,unroll_16,unroll_8,1.0,0.23184178774708045,False
gemm_980.c,xcu200-fsgd2104-2-e,10.0,9.54593,104,1,1,1,1,unroll_2,unroll_32,unroll_8,1.0,0.231908926123676,False
gemm_981.c,xcu200-fsgd2104-2-e,10.0,0.1847,848,1,2,23,5,pipeline_1,unroll_32,pipeline_1,7.75,1.0,True
gemm_982.c,xcu200-fsgd2104-2-e,10.0,0.1847,926,1,2,23,5,pipeline_1,unroll_32,unroll,7.75,1.0,True
gemm_983.c,xcu200-fsgd2104-2-e,10.0,1.43873,37,1,1,1,1,unroll_2,pipeline_1,pipeline_1,1.0,1.0,True
gemm_984.c,xcu200-fsgd2104-2-e,10.0,0.1847,868,1,2,23,5,pipeline_1,unroll_16,unroll_2,7.75,1.0,True
gemm_985.c,xcu200-fsgd2104-2-e,10.0,1.43825,79,1,1,4,3,unroll_8,pipeline,unroll_4,2.25,0.9359889067553694,False
gemm_986.c,xcu200-fsgd2104-2-e,10.0,0.1847,852,1,2,23,5,pipeline,unroll_16,unroll_2,7.75,1.0,True
gemm_987.c,xcu200-fsgd2104-2-e,10.0,1.43873,37,1,1,1,1,unroll_2,pipeline_1,unroll_2,1.0,1.0,True
gemm_989.c,xcu200-fsgd2104-2-e,10.0,1.43841,52,1,1,2,1,unroll_4,pipeline_1,unroll_4,1.25,0.9834343894745566,False
gemm_990.c,xcu200-fsgd2104-2-e,10.0,1.43841,50,1,1,2,1,unroll_4,pipeline,unroll_4,1.25,0.9834343894745566,False
gemm_991.c,xcu200-fsgd2104-2-e,10.0,1.43809,755,1,1,33,18,unroll,pipeline,unroll_32,13.25,0.45682484255081734,False
gemm_992.c,xcu200-fsgd2104-2-e,10.0,0.1847,885,1,2,23,5,pipeline_1,unroll_32,unroll_32,7.75,1.0,True
gemm_993.c,xcu200-fsgd2104-2-e,10.0,5.61477,282,1,1,2,5,unroll_16,unroll_16,pipeline_1,2.25,0.5105938778682472,False
gemm_994.c,xcu200-fsgd2104-2-e,10.0,1.43809,709,1,1,33,18,unroll,pipeline_1,unroll_4,13.25,0.45682484255081734,False
gemm_995.c,xcu200-fsgd2104-2-e,10.0,1.43825,82,1,1,4,3,unroll_8,pipeline,unroll_16,2.25,0.9359889067553694,False
gemm_996.c,xcu200-fsgd2104-2-e,10.0,1.43813,338,1,1,16,11,unroll_32,pipeline_1,unroll_32,7.25,0.6683745919846352,False
