Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
MatrixMultiplication_985.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77765,35,1,1,2,3,cyclic_4_1,unroll_2,unroll_8,pipeline,1.75,0.9737904209637328,False
MatrixMultiplication_986.cpp,xczu7ev-ffvc1156-2-e,5.0,5444.74373,29,2,1,1,1,block_4_1,unroll_2,unroll_2,pipeline,1.25,0.9911882309468927,False
MatrixMultiplication_987.cpp,xczu7ev-ffvc1156-2-e,5.0,16466.611295,31,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.25,0.7221752251521434,False
MatrixMultiplication_988.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,80,1,1,5,9,cyclic_2_1,unroll_4,unroll_16,pipeline_1,4.0,0.8924232894978688,False
MatrixMultiplication_989.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77573,81,1,1,5,10,block_2_1,unroll_8,unroll_8,pipeline,4.25,0.883338954281514,False
MatrixMultiplication_990.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,263,1,1,14,23,block_4_1,unroll_8,unroll_16,pipeline_1,9.75,0.5746187876051255,False
MatrixMultiplication_991.cpp,xczu7ev-ffvc1156-2-e,5.0,32220.21133,249,1,2,4,10,cyclic_2_1,unroll_64,unroll_2,unroll_2,4.25,0.40157160815953674,False
MatrixMultiplication_992.cpp,xczu7ev-ffvc1156-2-e,5.0,32221.44069,42,1,2,1,3,cyclic_2_1,unroll_8,unroll_4,unroll_2,1.75,0.41370651242313616,False
MatrixMultiplication_993.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,32,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline,1.0,0.9999999648038111,False
MatrixMultiplication_994.cpp,xczu7ev-ffvc1156-2-e,5.0,57425.687135,468,5,1,5,12,cyclic_16_1,unroll_2,unroll_16,unroll_8,5.75,0.13274766352098183,False
MatrixMultiplication_995.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.37349,102,2,1,7,12,block_4_1,unroll_8,unroll_8,pipeline,5.5,0.8161675872996726,False
MatrixMultiplication_996.cpp,xczu7ev-ffvc1156-2-e,5.0,32217.91781,233,1,2,4,8,cyclic_2_1,unroll_16,unroll_16,unroll_2,3.75,0.4054726874208582,False
MatrixMultiplication_997.cpp,xczu7ev-ffvc1156-2-e,5.0,50849.742175,65,1,1,1,5,block_2_1,unroll_4,unroll_4,unroll_8,2.0,0.1841612418551502,False
MatrixMultiplication_998.cpp,xczu7ev-ffvc1156-2-e,5.0,5444.74373,28,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1.0,0.9999301369201673,False
MatrixMultiplication_999.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.36325,228,1,1,14,24,cyclic_4_1,unroll_8,unroll_16,pipeline_1,10.0,0.5619288208072007,False
MatrixMultiplication_1000.cpp,xczu7ev-ffvc1156-2-e,5.0,45272.622815,296,10,1,3,15,block_16_1,unroll_8,unroll_2,unroll_8,7.25,0.21614271752868489,False
MatrixMultiplication_1001.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,55,1,1,2,3,cyclic_4_1,unroll_8,unroll_2,pipeline_1,1.75,0.9737980660937009,False
MatrixMultiplication_1002.cpp,xczu7ev-ffvc1156-2-e,5.0,5443.43173,57,10,1,5,9,block_16_1,unroll_4,unroll_4,pipeline_1,6.25,0.7701325320355054,False
MatrixMultiplication_1003.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.36277,174,1,1,11,20,cyclic_2_1,unroll_32,unroll_4,pipeline,8.25,0.6543396903645391,False
MatrixMultiplication_1004.cpp,xczu7ev-ffvc1156-2-e,5.0,16452.170335,31,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.25,0.7225051452979765,False
MatrixMultiplication_1005.cpp,xczu7ev-ffvc1156-2-e,5.0,32218.49157,89,1,2,2,5,cyclic_2_1,unroll_8,unroll_16,unroll_2,2.5,0.4120910455209058,False
MatrixMultiplication_1006.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77573,162,1,1,10,19,cyclic_2_1,unroll_8,unroll_16,pipeline_1,7.75,0.6822823887476861,False
MatrixMultiplication_1007.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.70117,38,2,1,2,4,cyclic_4_1,unroll_8,unroll_2,pipeline_1,2.25,0.9564715810806617,False
MatrixMultiplication_1008.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,32,1,1,1,1,block_4_1,unroll_2,unroll_2,pipeline,1.0,0.9999999648038111,False
MatrixMultiplication_1009.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,38,1,1,1,2,cyclic_4_1,unroll_4,unroll_2,pipeline,1.25,0.9912228600776565,False
MatrixMultiplication_1010.cpp,xczu7ev-ffvc1156-2-e,5.0,5448.02949,32,2,1,1,2,cyclic_4_1,unroll_4,unroll_2,pipeline,1.5,0.9824096282070877,False
MatrixMultiplication_1012.cpp,xczu7ev-ffvc1156-2-e,5.0,61747.37477,48,2,2,1,4,block_4_1,unroll_8,unroll_4,unroll_2,2.25,0.11743429611980243,False
MatrixMultiplication_1013.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77573,38,1,1,2,3,cyclic_4_1,unroll_8,unroll_2,pipeline_1,1.75,0.9737904469764215,False
MatrixMultiplication_1015.cpp,xczu7ev-ffvc1156-2-e,5.0,32139.53157,38,1,2,1,2,cyclic_2_1,unroll_4,unroll_8,unroll_2,1.5,0.415347373011824,False
MatrixMultiplication_1017.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,166,1,1,10,19,cyclic_2_1,unroll_8,unroll_16,pipeline,7.75,0.6822827908938753,False
MatrixMultiplication_1019.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20197,99,1,1,5,10,cyclic_2_1,unroll_16,unroll_4,pipeline_1,4.25,0.8833462750429298,False
MatrixMultiplication_1020.cpp,xczu7ev-ffvc1156-2-e,5.0,43477.936735,1012,1,1,4,13,block_128_1,unroll_2,unroll_2,unroll_8,4.75,0.2489897548091712,False
MatrixMultiplication_1023.cpp,xczu7ev-ffvc1156-2-e,5.0,5448.02949,30,1,1,1,2,cyclic_2_1,unroll_4,unroll_2,pipeline,1.25,0.991142985379363,False
MatrixMultiplication_1024.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,33,5,1,1,2,cyclic_16_1,unroll_2,unroll_2,pipeline,2.25,0.9565453415945543,False
MatrixMultiplication_1025.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.37413,36,2,1,2,3,block_4_1,unroll_4,unroll_4,pipeline,2.0,0.9650805198651046,False
MatrixMultiplication_1026.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77573,43,2,1,3,5,cyclic_8_1,unroll_8,unroll_2,pipeline_1,2.75,0.938585173888366,False
MatrixMultiplication_1027.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,53,1,1,2,3,cyclic_4_1,unroll_8,unroll_2,pipeline,1.75,0.9737980660937009,False
MatrixMultiplication_1028.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77573,37,1,1,1,3,cyclic_2_1,unroll_8,unroll_2,pipeline_1,1.5,0.9824813304824507,False
MatrixMultiplication_1029.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.37413,34,2,1,2,3,cyclic_4_1,unroll_4,unroll_4,pipeline_1,2.0,0.9650805198651046,False
MatrixMultiplication_1030.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,30,1,1,1,1,block_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.9999999648038111,False
MatrixMultiplication_1031.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,47,1,1,1,3,block_2_1,unroll_8,unroll_2,pipeline_1,1.5,1.0,True
MatrixMultiplication_1032.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77637,48,1,1,3,5,block_2_1,unroll_4,unroll_8,pipeline_1,2.5,0.9479758344958847,False
MatrixMultiplication_1033.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77573,40,1,1,1,3,block_2_1,unroll_8,unroll_2,pipeline,1.5,0.9824813304824507,False
MatrixMultiplication_1034.cpp,xczu7ev-ffvc1156-2-e,5.0,50847.521695,321,1,1,5,14,block_2_1,unroll_16,unroll_4,unroll_8,5.25,0.1772006320085962,False
MatrixMultiplication_1035.cpp,xczu7ev-ffvc1156-2-e,5.0,61746.80325,34,2,2,1,1,block_4_1,unroll_2,unroll_4,unroll_2,1.5,0.11758280459901567,False
MatrixMultiplication_1036.cpp,xczu7ev-ffvc1156-2-e,5.0,5444.74181,37,1,1,2,3,cyclic_4_1,unroll_8,unroll_2,pipeline,1.75,0.9737637925854943,False
MatrixMultiplication_1037.cpp,xczu7ev-ffvc1156-2-e,5.0,12592.099935,35,1,1,1,2,cyclic_2_1,unroll_2,unroll_4,unroll_8,1.25,0.8137857503413412,False
MatrixMultiplication_1038.cpp,xczu7ev-ffvc1156-2-e,5.0,5444.74181,157,1,1,10,19,cyclic_2_1,unroll_8,unroll_16,pipeline_1,7.75,0.6822810050656829,False
MatrixMultiplication_1039.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,835,1,1,29,46,block_4_1,unroll_8,unroll_32,pipeline_1,19.25,0.21326474559449093,False
MatrixMultiplication_1040.cpp,xczu7ev-ffvc1156-2-e,5.0,9700.425055,146,1,1,2,7,cyclic_2_1,unroll_4,unroll_16,unroll_8,2.75,0.8616565855890003,False
MatrixMultiplication_1041.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44869,34,2,1,1,2,block_4_1,unroll_4,unroll_2,pipeline,1.5,0.9824857842491386,False
MatrixMultiplication_1042.cpp,xczu7ev-ffvc1156-2-e,5.0,29538.398815,28,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_4,1.25,0.45929804708735456,False
MatrixMultiplication_1043.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20197,523,1,1,21,37,cyclic_2_1,unroll_16,unroll_16,pipeline_1,15.0,0.34423531214630476,False
MatrixMultiplication_1044.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,62,1,1,3,5,cyclic_2_1,unroll_8,unroll_4,pipeline,2.5,0.9479834963160196,False
MatrixMultiplication_1045.cpp,xczu7ev-ffvc1156-2-e,5.0,50680.33029,32,1,2,1,2,block_2_1,unroll_4,unroll_2,unroll_2,1.5,0.1858208581972107,False
MatrixMultiplication_1046.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44997,30,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.9999932071482909,False
MatrixMultiplication_1047.cpp,xczu7ev-ffvc1156-2-e,5.0,54035.76453,252,1,2,5,16,block_128_1,unroll_4,unroll_2,unroll_2,6.0,0.1518212781565226,False
MatrixMultiplication_1048.cpp,xczu7ev-ffvc1156-2-e,5.0,10662.062815,149,1,1,2,7,cyclic_2_1,unroll_8,unroll_8,unroll_8,2.75,0.8408746156410606,False
MatrixMultiplication_1049.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.53701,135,10,1,10,19,cyclic_16_1,unroll_16,unroll_2,pipeline,10.0,0.5619287556144976,False
MatrixMultiplication_1050.cpp,xczu7ev-ffvc1156-2-e,5.0,5448.02949,32,1,1,1,2,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1.25,0.991142985379363,False
MatrixMultiplication_1052.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.70117,62,10,1,5,10,block_16_1,unroll_8,unroll_2,pipeline,6.5,0.755074520551205,False
MatrixMultiplication_1055.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.36389,35,1,1,1,3,cyclic_2_1,unroll_4,unroll_4,pipeline_1,1.5,0.9824187282636359,False
MatrixMultiplication_1056.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.37413,87,2,1,7,11,cyclic_4_1,unroll_4,unroll_16,pipeline,5.25,0.8317308787377444,False
MatrixMultiplication_1057.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77637,46,1,1,3,5,block_2_1,unroll_4,unroll_8,pipeline,2.5,0.9479758344958847,False
MatrixMultiplication_1058.cpp,xczu7ev-ffvc1156-2-e,5.0,32181.46885,51,1,2,1,3,cyclic_2_1,unroll_8,unroll_8,unroll_2,1.75,0.4143549190993495,False
MatrixMultiplication_1059.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,29,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1.0,0.9999999648038111,False
MatrixMultiplication_1061.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77637,48,1,1,4,6,cyclic_4_1,unroll_4,unroll_8,pipeline,3.0,0.9292467434201348,False
MatrixMultiplication_1062.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77637,30,1,1,1,2,block_2_1,unroll_4,unroll_2,pipeline,1.25,0.9912152100826607,False
MatrixMultiplication_1063.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44997,30,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline,1.0,0.9999932071482909,False
MatrixMultiplication_1064.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77541,57,1,1,3,6,block_2_1,unroll_16,unroll_2,pipeline_1,2.75,0.938585178113247,False
MatrixMultiplication_1065.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,38,1,1,1,2,cyclic_4_1,unroll_4,unroll_2,pipeline_1,1.25,0.9912228600776565,False
MatrixMultiplication_1066.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.36389,68,1,1,5,9,cyclic_2_1,unroll_4,unroll_16,pipeline_1,4.0,0.8923570401178591,False
MatrixMultiplication_1067.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,50,20,1,4,9,block_64_1,unroll_2,unroll_2,pipeline_1,8.5,0.6406281314970946,False
MatrixMultiplication_1068.cpp,xczu7ev-ffvc1156-2-e,5.0,5444.74181,88,1,1,7,11,cyclic_4_1,unroll_8,unroll_8,pipeline,5.0,0.8472706670576605,False
MatrixMultiplication_1069.cpp,xczu7ev-ffvc1156-2-e,5.0,66989.68101,215,5,2,4,17,cyclic_16_1,unroll_16,unroll_4,unroll_2,7.0,0.10135693667174306,False
MatrixMultiplication_1070.cpp,xczu7ev-ffvc1156-2-e,5.0,9700.050655,394,1,1,4,11,cyclic_2_1,unroll_8,unroll_16,unroll_8,4.25,0.8173109772010198,False
MatrixMultiplication_1071.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77637,33,1,1,1,2,block_2_1,unroll_4,unroll_2,pipeline_1,1.25,0.9912152100826607,False
MatrixMultiplication_1072.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,46,5,1,2,5,cyclic_16_1,unroll_4,unroll_2,pipeline,3.25,0.919968094785899,False
MatrixMultiplication_1073.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77765,30,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.9999841969803948,False
MatrixMultiplication_1074.cpp,xczu7ev-ffvc1156-2-e,5.0,45264.497375,271,10,1,3,14,block_16_1,unroll_8,unroll_2,unroll_8,7.0,0.21790317477319285,False
MatrixMultiplication_1075.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,86,1,1,5,9,cyclic_2_1,unroll_8,unroll_8,pipeline,4.0,0.8924232977107146,False
MatrixMultiplication_1076.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,39,1,1,2,3,block_4_1,unroll_2,unroll_8,pipeline,1.75,0.9737980637162582,False
MatrixMultiplication_1077.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,116,5,1,9,16,cyclic_16_1,unroll_2,unroll_16,pipeline,7.75,0.6822827895484795,False
MatrixMultiplication_1078.cpp,xczu7ev-ffvc1156-2-e,5.0,16457.754335,50,1,1,1,5,cyclic_2_1,unroll_8,unroll_2,unroll_8,2.0,0.7192380718921892,False
MatrixMultiplication_1079.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,94,1,1,7,11,cyclic_4_1,unroll_4,unroll_16,pipeline_1,5.0,0.8472828297570871,False
MatrixMultiplication_1080.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44805,42,1,1,1,3,cyclic_2_1,unroll_8,unroll_2,pipeline,1.5,0.9824857929638202,False
MatrixMultiplication_1081.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44869,33,1,1,1,2,cyclic_4_1,unroll_4,unroll_2,pipeline_1,1.25,0.9912196924370895,False
MatrixMultiplication_1082.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,37,1,1,1,1,block_2_1,unroll_4,unroll_2,pipeline_1,1.0,1.0,True
MatrixMultiplication_1083.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44805,41,1,1,2,3,cyclic_4_1,unroll_8,unroll_2,pipeline_1,1.75,0.9737948849520675,False
MatrixMultiplication_1084.cpp,xczu7ev-ffvc1156-2-e,5.0,43477.936735,272,41,1,1,13,block_64_1,unroll_2,unroll_2,unroll_8,14.0,0.16356393947445813,False
MatrixMultiplication_1085.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.36293,78,1,1,5,10,cyclic_2_1,unroll_16,unroll_4,pipeline_1,4.25,0.8832804079175628,False
MatrixMultiplication_1086.cpp,xczu7ev-ffvc1156-2-e,5.0,5448.67589,27,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,1.0,0.9998220216707613,False
MatrixMultiplication_1087.cpp,xczu7ev-ffvc1156-2-e,5.0,48331.530335,247,1,1,5,18,block_128_1,unroll_2,unroll_2,unroll_4,6.25,0.1940803037491622,False
MatrixMultiplication_1088.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44997,47,1,1,4,6,cyclic_4_1,unroll_2,unroll_16,pipeline_1,3.0,0.9292510285371496,False
MatrixMultiplication_1089.cpp,xczu7ev-ffvc1156-2-e,5.0,61745.81829,174,2,2,5,11,block_4_1,unroll_8,unroll_16,unroll_2,5.0,0.11523333356013045,False
MatrixMultiplication_1090.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77525,100,1,1,5,12,block_2_1,unroll_32,unroll_2,pipeline_1,4.75,0.8623212975515356,False
MatrixMultiplication_1091.cpp,xczu7ev-ffvc1156-2-e,5.0,5444.74181,51,2,1,4,6,block_4_1,unroll_8,unroll_4,pipeline,3.25,0.9199349460032542,False
MatrixMultiplication_1093.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.70117,39,1,1,1,3,block_2_1,unroll_8,unroll_2,pipeline_1,1.5,0.9824141175680102,False
MatrixMultiplication_1096.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,300,1,1,19,34,block_128_1,unroll_4,unroll_2,pipeline_1,13.75,0.39221424656677417,False
MatrixMultiplication_1097.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.36389,1066,1,1,34,65,block_128_1,unroll_4,unroll_4,pipeline_1,25.25,0.11298935017214588,False
MatrixMultiplication_1099.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44869,30,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,pipeline,1.0,0.9999932423443475,False
MatrixMultiplication_1100.cpp,xczu7ev-ffvc1156-2-e,5.0,32220.21381,30,1,2,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_2,1.25,0.4142224788891481,False
MatrixMultiplication_1101.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44869,34,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1.0,0.9999932423443475,False
MatrixMultiplication_1102.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.77573,37,1,1,1,3,cyclic_2_1,unroll_8,unroll_2,pipeline,1.5,0.9824813304824507,False
MatrixMultiplication_1103.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,30,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline,1.0,0.9999999648038111,False
MatrixMultiplication_1104.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,36,1,1,2,3,block_4_1,unroll_2,unroll_8,pipeline_1,1.75,0.9737980637162582,False
MatrixMultiplication_1105.cpp,xczu7ev-ffvc1156-2-e,5.0,5448.68613,32,10,1,1,3,cyclic_16_1,unroll_2,unroll_2,pipeline_1,3.75,0.9014688931799775,False
MatrixMultiplication_1106.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,50,1,1,1,3,cyclic_2_1,unroll_8,unroll_2,pipeline,1.5,1.0,True
MatrixMultiplication_1107.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,37,1,1,1,1,cyclic_2_1,unroll_4,unroll_2,pipeline,1.0,1.0,True
MatrixMultiplication_1108.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20197,84,1,1,4,6,block_4_1,unroll_16,unroll_2,pipeline_1,3.0,0.9292542842096629,False
MatrixMultiplication_1109.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,44,1,1,1,3,block_2_1,unroll_4,unroll_4,pipeline_1,1.5,0.9824891303697149,False
MatrixMultiplication_1110.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44997,29,2,1,1,1,block_4_1,unroll_2,unroll_2,pipeline_1,1.25,0.9912196749508093,False
MatrixMultiplication_1111.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,80,1,1,5,9,cyclic_2_1,unroll_4,unroll_16,pipeline,4.0,0.8924232894978688,False
MatrixMultiplication_1112.cpp,xczu7ev-ffvc1156-2-e,5.0,45267.036895,272,10,1,3,14,block_16_1,unroll_8,unroll_2,unroll_8,7.0,0.2178789042404876,False
MatrixMultiplication_1113.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20173,333,1,1,11,22,cyclic_2_1,unroll_64,unroll_2,pipeline,8.75,0.6270841574329111,False
MatrixMultiplication_1114.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,31,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,1.0,0.9999999648038111,False
MatrixMultiplication_1115.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,96,1,1,5,9,block_2_1,unroll_8,unroll_8,pipeline,4.0,0.8924232977107146,False
MatrixMultiplication_1116.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44869,41,5,1,2,5,cyclic_16_1,unroll_4,unroll_2,pipeline_1,3.25,0.9199648866432606,False
MatrixMultiplication_1117.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20293,162,1,1,10,18,cyclic_2_1,unroll_4,unroll_32,pipeline_1,7.5,0.6965072819917337,False
MatrixMultiplication_1118.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,47,1,1,3,5,cyclic_2_1,unroll_2,unroll_16,pipeline,2.5,0.9479834706930544,False
MatrixMultiplication_1119.cpp,xczu7ev-ffvc1156-2-e,5.0,41299.512415,42,5,1,1,3,cyclic_16_1,unroll_2,unroll_2,unroll_8,2.5,0.2827959328565884,False
MatrixMultiplication_1123.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,316,10,1,17,31,cyclic_32_1,unroll_2,unroll_16,pipeline_1,14.75,0.3534872183589418,False
MatrixMultiplication_1124.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44805,60,1,1,4,6,cyclic_4_1,unroll_8,unroll_4,pipeline,3.0,0.9292510537429405,False
MatrixMultiplication_1126.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,38,1,1,1,2,cyclic_2_1,unroll_2,unroll_8,pipeline,1.25,0.9912228589640748,False
MatrixMultiplication_1127.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,57,2,1,3,5,block_8_1,unroll_8,unroll_2,pipeline_1,2.75,0.9385927444053279,False
MatrixMultiplication_1128.cpp,xczu7ev-ffvc1156-2-e,5.0,5448.68613,30,2,1,1,1,block_4_1,unroll_2,unroll_2,pipeline,1.25,0.991133915744354,False
MatrixMultiplication_1129.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.44869,75,1,1,5,9,cyclic_2_1,unroll_4,unroll_16,pipeline,4.0,0.8924201357173079,False
MatrixMultiplication_1130.cpp,xczu7ev-ffvc1156-2-e,5.0,41623.578335,76,2,1,2,6,block_4_1,unroll_8,unroll_2,unroll_8,2.75,0.278331026632561,False
MatrixMultiplication_1131.cpp,xczu7ev-ffvc1156-2-e,5.0,5447.37317,82,1,1,5,11,cyclic_2_1,unroll_16,unroll_4,pipeline_1,4.5,0.874255920691406,False
MatrixMultiplication_1132.cpp,xczu7ev-ffvc1156-2-e,5.0,41950.996895,156,1,1,3,9,block_2_1,unroll_16,unroll_2,unroll_8,3.5,0.2721482128985597,False
MatrixMultiplication_1133.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,103,1,1,7,11,cyclic_4_1,unroll_8,unroll_8,pipeline_1,5.0,0.8472828328157961,False
MatrixMultiplication_1138.cpp,xczu7ev-ffvc1156-2-e,5.0,16466.618975,30,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_8,1.25,0.7221750497168867,False
MatrixMultiplication_1139.cpp,xczu7ev-ffvc1156-2-e,5.0,50841.612895,43,1,1,1,3,block_2_1,unroll_2,unroll_4,unroll_8,1.5,0.18445713517524082,False
MatrixMultiplication_1140.cpp,xczu7ev-ffvc1156-2-e,5.0,5450.64069,35,7,1,2,5,cyclic_16_1,unroll_4,unroll_2,pipeline_1,3.75,0.901443641720298,False
MatrixMultiplication_1141.cpp,xczu7ev-ffvc1156-2-e,5.0,50848.261855,116,1,1,2,8,block_2_1,unroll_8,unroll_4,unroll_8,3.0,0.18319414139359316,False
MatrixMultiplication_1142.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20421,108,1,1,11,18,block_128_1,unroll_2,unroll_2,pipeline,7.75,0.6822827895484795,False
MatrixMultiplication_1143.cpp,xczu7ev-ffvc1156-2-e,5.0,41296.898655,38,5,1,1,3,cyclic_16_1,unroll_2,unroll_2,unroll_8,2.5,0.28282823239595534,False
MatrixMultiplication_1144.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20229,52,1,1,2,3,block_4_1,unroll_8,unroll_2,pipeline_1,1.75,0.9737980660937009,False
MatrixMultiplication_1145.cpp,xczu7ev-ffvc1156-2-e,5.0,5442.20173,340,1,1,11,23,block_2_1,unroll_64,unroll_2,pipeline_1,9.0,0.6137110731246229,False
MatrixMultiplication_1146.cpp,xczu7ev-ffvc1156-2-e,5.0,41962.077535,43,1,1,1,3,block_2_1,unroll_4,unroll_2,unroll_8,1.5,0.27578512654510157,False
MatrixMultiplication_1147.cpp,xczu7ev-ffvc1156-2-e,5.0,5448.02949,31,1,1,1,2,cyclic_2_1,unroll_4,unroll_2,pipeline_1,1.25,0.991142985379363,False
MatrixMultiplication_1148.cpp,xczu7ev-ffvc1156-2-e,5.0,50519.772255,61,5,1,1,4,cyclic_16_1,unroll_2,unroll_4,unroll_8,2.75,0.18629970925633413,False
MatrixMultiplication_1149.cpp,xczu7ev-ffvc1156-2-e,5.0,16457.744735,49,1,1,1,4,cyclic_2_1,unroll_8,unroll_2,unroll_8,1.75,0.7206927891778799,False
MatrixMultiplication_1150.cpp,xczu7ev-ffvc1156-2-e,5.0,5448.68613,31,10,1,1,3,cyclic_16_1,unroll_2,unroll_2,pipeline_1,3.75,0.9014688931799775,False
