Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Area,Weight,is_pareto
workload_2207.cpp,xcu200-fsgd2104-2-e,5.0,0.7022,132,1,1,1,1,block_2_1,block_4_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_8,1.0,0.10177883268801165,False
workload_2208.cpp,xcu200-fsgd2104-2-e,5.0,0.17836,103,1,4,1,2,cyclic_16_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,2.0,0.7933862166243963,False
workload_2209.cpp,xcu200-fsgd2104-2-e,5.0,0.59484,182,1,1,1,1,cyclic_4_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,1.0,0.14301883672278676,False
workload_2210.cpp,xcu200-fsgd2104-2-e,5.0,0.15116,462,1,13,10,9,cyclic_8_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,8.25,0.37269617255378795,False
workload_2211.cpp,xcu200-fsgd2104-2-e,5.0,0.161,444,1,7,9,9,block_2_1,cyclic_4_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,6.5,0.4842283275436461,False
workload_2212.cpp,xcu200-fsgd2104-2-e,5.0,0.15478,1064,1,21,18,18,block_32_1,block_16_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_64,14.5,0.12541978031717485,False
workload_2213.cpp,xcu200-fsgd2104-2-e,5.0,0.118405,144,1,1,1,2,block_4_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,pipeline,1.25,0.9687328604911445,False
workload_2214.cpp,xcu200-fsgd2104-2-e,5.0,0.147,141,1,6,2,3,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,3.0,0.7741388474538384,False
workload_2215.cpp,xcu200-fsgd2104-2-e,5.0,0.59484,183,1,1,1,1,cyclic_4_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,1.0,0.14301883672278676,False
workload_2216.cpp,xcu200-fsgd2104-2-e,5.0,0.2222,207,1,4,1,3,block_16_1,cyclic_8_1,block_32_1,complete_1,complete_1,complete_1,unroll_16,2.25,0.6864425609741744,False
workload_2217.cpp,xcu200-fsgd2104-2-e,5.0,0.1526,251,1,17,5,8,cyclic_16_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,7.75,0.4032836814063825,False
workload_2218.cpp,xcu200-fsgd2104-2-e,5.0,0.18892,117,1,2,1,2,block_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1.5,0.7865096752364695,False
workload_2219.cpp,xcu200-fsgd2104-2-e,5.0,0.11832,86,1,1,1,1,cyclic_4_1,block_8_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9851108574716155,False
workload_2220.cpp,xcu200-fsgd2104-2-e,5.0,0.18868,309,1,11,5,7,block_8_1,block_8_1,block_32_1,complete_1,complete_1,complete_1,unroll_32,6.0,0.503258373644904,False
workload_2221.cpp,xcu200-fsgd2104-2-e,5.0,0.70412,124,1,1,1,1,block_2_1,cyclic_128_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1.0,0.10153830349728692,False
workload_2222.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,89,1,1,1,1,cyclic_8_1,block_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9125141007619573,False
workload_2223.cpp,xcu200-fsgd2104-2-e,5.0,0.63628,98,1,1,1,1,cyclic_16_1,block_16_1,block_32_1,complete_1,complete_1,complete_1,unroll_4,1.0,0.12062990118912865,False
workload_2224.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,97,1,1,1,1,block_16_1,cyclic_64_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9122921474226028,False
workload_2225.cpp,xcu200-fsgd2104-2-e,5.0,0.144,109,1,1,1,1,block_64_1,cyclic_8_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9123060186180463,False
workload_2226.cpp,xcu200-fsgd2104-2-e,5.0,0.138885,104,1,1,1,1,block_64_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9265582852185991,False
workload_2227.cpp,xcu200-fsgd2104-2-e,5.0,0.65804,119,1,1,1,1,cyclic_32_1,cyclic_128_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_2,1.0,0.11213107417085325,False
workload_2228.cpp,xcu200-fsgd2104-2-e,5.0,0.65804,148,1,1,1,2,cyclic_64_1,block_16_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_2,1.25,0.11210321830315065,False
workload_2229.cpp,xcu200-fsgd2104-2-e,5.0,0.65804,174,1,1,1,2,cyclic_128_1,cyclic_64_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_2,1.25,0.11210321830315065,False
workload_2230.cpp,xcu200-fsgd2104-2-e,5.0,0.48396,124,1,1,1,1,block_16_1,block_8_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,1.0,0.24293007553159363,False
workload_2231.cpp,xcu200-fsgd2104-2-e,5.0,0.19884,158,1,4,1,3,block_4_1,block_8_1,block_32_1,complete_1,complete_1,complete_1,unroll_16,2.25,0.7369496416072929,False
workload_2232.cpp,xcu200-fsgd2104-2-e,5.0,0.22444,265,1,4,1,4,block_32_1,block_16_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,2.5,0.6722273097399711,False
workload_2233.cpp,xcu200-fsgd2104-2-e,5.0,0.15902,289,1,8,5,9,block_2_1,block_8_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,5.75,0.5396447009475999,False
workload_2234.cpp,xcu200-fsgd2104-2-e,5.0,0.251,257,1,2,1,4,block_64_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,unroll_8,2.0,0.6310639133339705,False
workload_2235.cpp,xcu200-fsgd2104-2-e,5.0,0.13068,255,1,14,5,7,cyclic_4_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,6.75,0.4752185455748932,False
workload_2236.cpp,xcu200-fsgd2104-2-e,5.0,0.18412,147,1,3,1,2,cyclic_16_1,cyclic_128_1,block_16_1,complete_1,complete_1,complete_1,unroll_16,1.75,0.7907422896286127,False
workload_2237.cpp,xcu200-fsgd2104-2-e,5.0,0.118325,128,1,1,1,1,cyclic_4_1,block_64_1,block_128_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9850963779915486,False
workload_2238.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,191,1,1,1,2,cyclic_128_1,cyclic_32_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1.25,0.9085653671051213,False
workload_2239.cpp,xcu200-fsgd2104-2-e,5.0,0.72844,328,1,1,1,5,block_128_1,block_64_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_4,2.0,0.10000000000000003,False
workload_2240.cpp,xcu200-fsgd2104-2-e,5.0,0.13452,144,1,7,2,4,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,3.5,0.7389729723455937,False
workload_2241.cpp,xcu200-fsgd2104-2-e,5.0,0.56972,100,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_8,1.0,0.16055096018952808,False
workload_2242.cpp,xcu200-fsgd2104-2-e,5.0,0.63756,132,1,1,1,1,cyclic_64_1,block_16_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1.0,0.12006787588729778,False
workload_2243.cpp,xcu200-fsgd2104-2-e,5.0,0.63628,110,1,1,1,1,cyclic_16_1,block_16_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,1.0,0.12062990118912865,False
workload_2244.cpp,xcu200-fsgd2104-2-e,5.0,0.13052,270,1,17,5,8,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,7.75,0.40742217158395044,False
workload_2245.cpp,xcu200-fsgd2104-2-e,5.0,0.1627,306,1,8,5,9,block_2_1,block_16_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,5.75,0.5377228506721861,False
workload_2246.cpp,xcu200-fsgd2104-2-e,5.0,0.24972,237,1,2,1,4,block_64_1,cyclic_2_1,block_16_1,complete_1,complete_1,complete_1,unroll_8,2.0,0.6338352476589144,False
workload_2247.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,105,1,1,1,1,block_64_1,block_2_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9122921474226028,False
workload_2248.cpp,xcu200-fsgd2104-2-e,5.0,0.46092,102,1,1,1,1,block_4_1,block_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1.0,0.27099954567058293,False
workload_2249.cpp,xcu200-fsgd2104-2-e,5.0,0.2254,179,1,4,1,3,block_16_1,cyclic_16_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,2.25,0.6795282986077755,False
workload_2250.cpp,xcu200-fsgd2104-2-e,5.0,0.16676,288,1,10,5,7,block_4_1,block_16_1,block_32_1,complete_1,complete_1,complete_1,unroll_32,5.75,0.5354484654751952,False
workload_2251.cpp,xcu200-fsgd2104-2-e,5.0,0.15116,284,1,13,5,7,cyclic_8_1,cyclic_8_1,block_16_1,complete_1,complete_1,complete_1,unroll_64,6.5,0.4880233604458398,False
workload_2252.cpp,xcu200-fsgd2104-2-e,5.0,0.15326,956,1,21,18,17,block_32_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_64,14.25,0.13032622036790775,False
workload_2253.cpp,xcu200-fsgd2104-2-e,5.0,0.14814,1919,1,18,30,20,block_64_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,17.25,0.10000007048943245,False
workload_2254.cpp,xcu200-fsgd2104-2-e,5.0,0.113205,69,1,1,1,1,cyclic_2_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9999853992420017,False
workload_2255.cpp,xcu200-fsgd2104-2-e,5.0,0.11832,106,1,1,1,1,cyclic_2_1,block_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9851108574716155,False
workload_2256.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,110,1,1,1,1,cyclic_32_1,cyclic_32_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9125141007619573,False
workload_2257.cpp,xcu200-fsgd2104-2-e,5.0,0.14956,139,1,7,2,4,cyclic_2_1,cyclic_16_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_32,3.5,0.7282606395849089,False
workload_2258.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,170,1,1,1,2,cyclic_128_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1.25,0.9085653671051213,False
workload_2259.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,89,1,1,1,1,cyclic_8_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9125141007619573,False
workload_2260.cpp,xcu200-fsgd2104-2-e,5.0,0.58908,158,1,1,1,1,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1.0,0.14677479813267824,False
workload_2261.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,113,1,1,1,1,cyclic_16_1,cyclic_128_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9125141007619573,False
workload_2262.cpp,xcu200-fsgd2104-2-e,5.0,0.12788,216,1,9,3,5,cyclic_4_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,4.5,0.6527768815037805,False
workload_2263.cpp,xcu200-fsgd2104-2-e,5.0,0.113285,88,1,1,1,1,block_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9997518032212556,False
workload_2264.cpp,xcu200-fsgd2104-2-e,5.0,0.1184,75,1,1,1,1,block_4_1,cyclic_8_1,block_16_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9848792000028002,False
workload_2265.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,114,1,1,1,1,block_64_1,cyclic_32_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9122921474226028,False
workload_2266.cpp,xcu200-fsgd2104-2-e,5.0,0.17324,102,1,4,1,2,cyclic_16_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,2.0,0.8046590860473045,False
workload_2267.cpp,xcu200-fsgd2104-2-e,5.0,0.36708,398,1,7,2,5,cyclic_4_1,block_32_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,3.75,0.37705953053875285,False
workload_2268.cpp,xcu200-fsgd2104-2-e,5.0,0.40972,69,1,1,1,1,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1.0,0.3423798195890456,False
workload_2269.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,129,1,1,1,1,block_16_1,cyclic_64_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9122921474226028,False
workload_2270.cpp,xcu200-fsgd2104-2-e,5.0,0.13972,393,1,8,8,7,cyclic_4_1,cyclic_8_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,6.0,0.5283529700326139,False
workload_2271.cpp,xcu200-fsgd2104-2-e,5.0,0.144,120,1,1,1,1,block_32_1,cyclic_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9123060186180463,False
workload_2272.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,105,1,1,1,1,block_32_1,cyclic_64_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9122921474226028,False
workload_2273.cpp,xcu200-fsgd2104-2-e,5.0,0.113205,85,1,1,1,1,cyclic_4_1,block_64_1,block_4_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9999853992420017,False
workload_2274.cpp,xcu200-fsgd2104-2-e,5.0,0.13164,251,1,15,5,7,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,7.0,0.45749831355616877,False
workload_2275.cpp,xcu200-fsgd2104-2-e,5.0,0.4814,115,1,1,1,1,block_64_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_2,1.0,0.24592471694552528,False
workload_2276.cpp,xcu200-fsgd2104-2-e,5.0,0.68132,280,1,1,2,3,block_2_1,block_2_1,block_32_1,complete_1,complete_1,complete_1,unroll_32,1.75,0.10536121514764338,False
workload_2277.cpp,xcu200-fsgd2104-2-e,5.0,0.113285,106,1,1,1,1,block_2_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9997518032212556,False
workload_2278.cpp,xcu200-fsgd2104-2-e,5.0,0.16108,108,1,2,1,1,cyclic_4_1,cyclic_2_1,block_16_1,complete_1,complete_1,complete_1,unroll_16,1.25,0.8631191947599037,False
workload_2279.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,204,1,1,1,2,cyclic_128_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1.25,0.9085653671051213,False
workload_2280.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,104,1,1,1,1,block_64_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9122921474226028,False
workload_2281.cpp,xcu200-fsgd2104-2-e,5.0,0.149105,809,1,22,12,19,block_64_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,13.5,0.14761629408807353,False
workload_2282.cpp,xcu200-fsgd2104-2-e,5.0,0.144,142,1,1,1,2,block_64_1,cyclic_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline,1.25,0.9083669696186901,False
workload_2283.cpp,xcu200-fsgd2104-2-e,5.0,0.12604,274,1,15,5,8,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,7.25,0.44100727994508315,False
workload_2284.cpp,xcu200-fsgd2104-2-e,5.0,0.1184,89,1,1,1,1,block_4_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9848792000028002,False
workload_2285.cpp,xcu200-fsgd2104-2-e,5.0,0.16336,162,1,3,2,3,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,2.25,0.8098840751923378,False
workload_2286.cpp,xcu200-fsgd2104-2-e,5.0,0.63628,142,1,1,1,1,cyclic_16_1,block_16_1,block_128_1,complete_1,complete_1,complete_1,unroll_4,1.0,0.12062990118912865,False
workload_2287.cpp,xcu200-fsgd2104-2-e,5.0,0.118405,97,1,1,1,1,block_4_1,block_64_1,block_32_1,complete_1,complete_1,complete_1,pipeline,1.0,0.984864722417701,False
workload_2288.cpp,xcu200-fsgd2104-2-e,5.0,0.147,137,1,6,2,3,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,3.0,0.7741388474538384,False
workload_2289.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,111,1,1,1,1,block_16_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9122921474226028,False
workload_2290.cpp,xcu200-fsgd2104-2-e,5.0,0.63628,108,1,1,1,1,cyclic_32_1,block_16_1,block_32_1,complete_1,complete_1,complete_1,unroll_4,1.0,0.12062990118912865,False
workload_2291.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,79,1,1,1,1,cyclic_8_1,block_2_1,cyclic_32_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9125141007619573,False
workload_2292.cpp,xcu200-fsgd2104-2-e,5.0,0.14392,183,1,1,1,2,cyclic_128_1,block_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1.25,0.9085785929804047,False
workload_2293.cpp,xcu200-fsgd2104-2-e,5.0,0.61414,3525,1,1,2,7,cyclic_8_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,2.75,0.12923808501247253,False
workload_2294.cpp,xcu200-fsgd2104-2-e,5.0,0.11832,90,1,1,1,1,cyclic_4_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9851108574716155,False
workload_2295.cpp,xcu200-fsgd2104-2-e,5.0,0.61516,138,1,1,1,1,cyclic_4_1,block_64_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_8,1.0,0.13102392675329108,False
workload_2296.cpp,xcu200-fsgd2104-2-e,5.0,0.118405,148,1,1,1,2,block_4_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1.25,0.9687328604911445,False
workload_2297.cpp,xcu200-fsgd2104-2-e,5.0,0.118405,96,1,1,1,1,block_2_1,block_64_1,block_32_1,complete_1,complete_1,complete_1,pipeline,1.0,0.984864722417701,False
workload_2298.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,190,1,1,1,2,cyclic_128_1,cyclic_32_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline,1.25,0.9085653671051213,False
workload_2299.cpp,xcu200-fsgd2104-2-e,5.0,0.113205,87,1,1,1,1,cyclic_4_1,block_64_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9999853992420017,False
workload_2300.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,72,1,1,1,1,cyclic_8_1,block_2_1,block_8_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9125141007619573,False
workload_2301.cpp,xcu200-fsgd2104-2-e,5.0,0.61972,274,1,1,1,1,cyclic_8_1,block_2_1,cyclic_32_1,complete_1,complete_1,complete_1,unroll_64,1.0,0.12860089235412178,False
workload_2302.cpp,xcu200-fsgd2104-2-e,5.0,0.1646,95,1,2,1,1,cyclic_4_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,1.25,0.8538501322762562,False
workload_2303.cpp,xcu200-fsgd2104-2-e,5.0,0.1132,71,1,1,1,1,cyclic_4_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,pipeline,1.0,1.0,True
workload_2304.cpp,xcu200-fsgd2104-2-e,5.0,0.118325,87,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9850963779915486,False
workload_2305.cpp,xcu200-fsgd2104-2-e,5.0,0.12588,236,1,14,4,7,cyclic_4_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,6.5,0.49388569017367856,False
workload_2306.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,121,1,1,1,1,block_64_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9122921474226028,False
workload_2307.cpp,xcu200-fsgd2104-2-e,5.0,0.113205,84,1,1,1,1,cyclic_4_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9999853992420017,False
workload_2308.cpp,xcu200-fsgd2104-2-e,5.0,0.118325,87,1,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9850963779915486,False
workload_2309.cpp,xcu200-fsgd2104-2-e,5.0,0.41228,69,1,1,1,1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1.0,0.3385158579645322,False
workload_2310.cpp,xcu200-fsgd2104-2-e,5.0,0.113285,107,1,1,1,1,block_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9997518032212556,False
workload_2311.cpp,xcu200-fsgd2104-2-e,5.0,0.118325,106,1,1,1,1,cyclic_2_1,block_2_1,block_128_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9850963779915486,False
workload_2312.cpp,xcu200-fsgd2104-2-e,5.0,0.12604,251,1,15,5,7,cyclic_4_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,7.0,0.4582065211877402,False
workload_2313.cpp,xcu200-fsgd2104-2-e,5.0,0.1132,73,1,1,1,1,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1.0,1.0,True
workload_2314.cpp,xcu200-fsgd2104-2-e,5.0,0.1132,74,1,1,1,1,cyclic_4_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline,1.0,1.0,True
workload_2315.cpp,xcu200-fsgd2104-2-e,5.0,0.144,111,1,1,1,1,block_64_1,cyclic_8_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9123060186180463,False
workload_2316.cpp,xcu200-fsgd2104-2-e,5.0,0.113285,74,1,1,1,1,block_4_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9997518032212556,False
workload_2317.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,106,1,1,1,1,block_32_1,block_4_1,block_64_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9122921474226028,False
workload_2318.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,171,1,1,1,2,cyclic_128_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,pipeline,1.25,0.9085653671051213,False
workload_2319.cpp,xcu200-fsgd2104-2-e,5.0,0.41484,92,1,1,1,1,cyclic_4_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1.0,0.33468294349039673,False
workload_2320.cpp,xcu200-fsgd2104-2-e,5.0,0.1184,112,1,1,1,1,block_4_1,cyclic_8_1,block_128_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9848792000028002,False
workload_2321.cpp,xcu200-fsgd2104-2-e,5.0,0.138805,70,1,1,1,1,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9267821790048519,False
workload_2322.cpp,xcu200-fsgd2104-2-e,5.0,0.11832,72,1,1,1,1,cyclic_2_1,cyclic_8_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9851108574716155,False
workload_2323.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,161,1,1,1,2,block_32_1,block_128_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline,1.25,0.9083537424997438,False
workload_2324.cpp,xcu200-fsgd2104-2-e,5.0,0.14392,150,1,1,1,1,cyclic_128_1,block_8_1,cyclic_32_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9125279738523684,False
workload_2325.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,107,1,1,1,1,cyclic_8_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9125141007619573,False
workload_2326.cpp,xcu200-fsgd2104-2-e,5.0,0.118325,105,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9850963779915486,False
workload_2327.cpp,xcu200-fsgd2104-2-e,5.0,0.113285,72,1,1,1,1,block_4_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9997518032212556,False
workload_2328.cpp,xcu200-fsgd2104-2-e,5.0,0.13476,313,1,17,6,9,cyclic_2_1,cyclic_64_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_64,8.25,0.3755437498005014,False
workload_2329.cpp,xcu200-fsgd2104-2-e,5.0,0.15292,155,1,9,3,4,cyclic_32_1,cyclic_32_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,4.25,0.6620241217785855,False
workload_2330.cpp,xcu200-fsgd2104-2-e,5.0,0.144005,141,1,1,1,2,block_64_1,block_4_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline,1.25,0.9083537424997438,False
workload_2331.cpp,xcu200-fsgd2104-2-e,5.0,0.143925,182,1,1,1,2,cyclic_128_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1.25,0.9085653671051213,False
workload_2332.cpp,xcu200-fsgd2104-2-e,5.0,0.1132,70,1,1,1,1,cyclic_2_1,block_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline,1.0,1.0,True
workload_2333.cpp,xcu200-fsgd2104-2-e,5.0,0.14392,89,1,1,1,1,cyclic_8_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9125279738523684,False
workload_2334.cpp,xcu200-fsgd2104-2-e,5.0,0.113205,71,1,1,1,1,cyclic_4_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9999853992420017,False
workload_2335.cpp,xcu200-fsgd2104-2-e,5.0,0.118405,84,1,1,1,1,block_4_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.984864722417701,False
workload_2336.cpp,xcu200-fsgd2104-2-e,5.0,0.118405,126,1,1,1,1,block_2_1,block_128_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline,1.0,0.984864722417701,False
workload_2337.cpp,xcu200-fsgd2104-2-e,5.0,0.118325,129,1,1,1,1,cyclic_2_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9850963779915486,False
workload_2338.cpp,xcu200-fsgd2104-2-e,5.0,0.118405,134,1,1,1,1,block_4_1,block_64_1,block_128_1,complete_1,complete_1,complete_1,pipeline,1.0,0.984864722417701,False
workload_2339.cpp,xcu200-fsgd2104-2-e,5.0,0.113205,86,1,1,1,1,cyclic_4_1,block_64_1,block_4_1,complete_1,complete_1,complete_1,pipeline,1.0,0.9999853992420017,False
workload_2340.cpp,xcu200-fsgd2104-2-e,5.0,0.118325,106,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1.0,0.9850963779915486,False
