Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Area,Weight,is_pareto
workload_5190.cpp,xcu200-fsgd2104-2-e,3.33,325.66580487,637,1,1,1,4,cyclic_4_1,cyclic_128_1,block_16_1,pipeline,pipeline,unroll_2,unroll_32,unroll_64,unroll_2,pipeline,pipeline,unroll_8,1.75,0.961564133756913,False
workload_5191.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,203,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll_2,pipeline,unroll_4,4.0,1.0,True
workload_5192.cpp,xcu200-fsgd2104-2-e,3.33,30.65094837,306,11,17,6,11,cyclic_128_1,cyclic_2_1,cyclic_2_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_16,pipeline,pipeline_1,pipeline,11.25,0.8325576031286964,False
workload_5193.cpp,xcu200-fsgd2104-2-e,3.33,317.12584338,2965,1,1,2,7,cyclic_64_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_16,unroll_2,unroll_64,unroll_64,unroll_16,unroll,pipeline,pipeline,2.75,0.9385033540495797,False
workload_5194.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,461,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline,unroll_8,12.0,0.808326685102344,False
workload_5195.cpp,xcu200-fsgd2104-2-e,3.33,468.6127182,89,1,1,1,2,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline,unroll_16,unroll_2,unroll_32,unroll_32,unroll_8,unroll_4,pipeline,unroll_8,1.25,0.9410787758798299,False
workload_5196.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,161,3,5,3,5,cyclic_8_1,cyclic_64_1,block_16_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline,unroll_8,4.0,1.0,True
workload_5197.cpp,xcu200-fsgd2104-2-e,3.33,30.65100498,177,1,17,6,9,cyclic_64_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline,unroll_8,8.25,1.0,True
workload_5198.cpp,xcu200-fsgd2104-2-e,3.33,400.77006543,106,1,1,1,3,cyclic_2_1,cyclic_128_1,block_32_1,unroll,pipeline,unroll_2,unroll_64,unroll_32,pipeline,unroll_2,pipeline_1,unroll_4,1.5,0.9519320312207366,False
workload_5199.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,347,11,17,7,12,cyclic_128_1,cyclic_2_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,11.75,0.8163586340017251,False
workload_5200.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,146,3,5,3,5,cyclic_8_1,block_8_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline_1,unroll_8,4.0,1.0,True
workload_5201.cpp,xcu200-fsgd2104-2-e,3.33,37.63467765,85,1,1,2,2,cyclic_2_1,block_2_1,cyclic_2_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1.5,0.9999991912967251,False
workload_5202.cpp,xcu200-fsgd2104-2-e,3.33,32.39901522,169,3,5,3,5,cyclic_8_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,4.0,0.9554215652814679,False
workload_5203.cpp,xcu200-fsgd2104-2-e,3.33,288.10294866000004,129,1,1,1,2,cyclic_4_1,cyclic_128_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline,unroll_8,1.25,0.9737218456275667,False
workload_5204.cpp,xcu200-fsgd2104-2-e,3.33,30.68084511,575,11,28,11,17,cyclic_128_1,cyclic_128_1,block_16_1,unroll,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_2,pipeline_1,pipeline,16.75,0.6643231138083783,False
workload_5205.cpp,xcu200-fsgd2104-2-e,3.33,32.41758663,206,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline,unroll_32,unroll_64,unroll_2,unroll_4,pipeline,unroll_8,4.0,0.9554198349528358,False
workload_5206.cpp,xcu200-fsgd2104-2-e,3.33,290.28529746,81,3,1,1,1,cyclic_8_1,cyclic_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,1.5,0.9707846103872558,False
workload_5207.cpp,xcu200-fsgd2104-2-e,3.33,34.145690130000006,88,1,3,2,3,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll,pipeline,pipeline,unroll_64,unroll_64,pipeline,unroll_2,pipeline_1,pipeline,2.25,0.9865037583177415,False
workload_5208.cpp,xcu200-fsgd2104-2-e,3.33,30.88610631,245,3,17,7,12,cyclic_8_1,cyclic_2_1,block_16_1,pipeline_1,unroll_32,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline_1,pipeline,9.75,0.8571759455932504,False
workload_5209.cpp,xcu200-fsgd2104-2-e,3.33,474.09938604,82,1,1,1,1,cyclic_4_1,cyclic_64_1,block_64_1,pipeline_1,pipeline,unroll_2,unroll_32,unroll_32,unroll_16,unroll_4,pipeline,pipeline,1.0,0.9399216248712409,False
workload_5210.cpp,xcu200-fsgd2104-2-e,3.33,30.88610631,246,3,17,7,12,cyclic_8_1,block_4_1,block_16_1,pipeline_1,unroll_32,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,9.75,0.8571759455932504,False
workload_5211.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,208,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline,unroll_8,4.0,1.0,True
workload_5212.cpp,xcu200-fsgd2104-2-e,3.33,30.6597429,208,11,17,6,9,cyclic_32_1,cyclic_128_1,block_32_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,10.75,0.8407245928369315,False
workload_5213.cpp,xcu200-fsgd2104-2-e,3.33,37.62666567,118,1,1,2,3,cyclic_2_1,cyclic_2_1,block_16_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll_4,1.75,1.0,True
workload_5214.cpp,xcu200-fsgd2104-2-e,3.33,274.62475701,189,12,1,1,6,cyclic_32_1,cyclic_2_1,block_32_1,unroll,unroll_32,unroll_2,unroll_64,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,5.0,0.9116157336559,False
workload_5215.cpp,xcu200-fsgd2104-2-e,3.33,34.13767815,197,1,3,3,4,cyclic_4_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,2.75,0.9775352635679215,False
workload_5216.cpp,xcu200-fsgd2104-2-e,3.33,32.40796626,162,3,5,3,5,cyclic_8_1,cyclic_128_1,block_32_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,pipeline,pipeline_1,pipeline,unroll_8,4.0,0.9554207313069031,False
workload_5217.cpp,xcu200-fsgd2104-2-e,3.33,4016.40310314,115,1,1,1,2,cyclic_2_1,block_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_2,unroll_64,unroll_16,unroll_4,unroll,unroll_4,1.25,0.4092132273423529,False
workload_5218.cpp,xcu200-fsgd2104-2-e,3.33,85.69582839,346,1,17,8,14,cyclic_2_1,cyclic_128_1,block_16_1,pipeline,unroll_2,pipeline,unroll_64,unroll_64,unroll_2,pipeline,pipeline,unroll_8,10.0,0.8481406244876603,False
workload_5219.cpp,xcu200-fsgd2104-2-e,3.33,30.88610631,241,3,17,7,12,cyclic_8_1,cyclic_2_1,block_16_1,pipeline,unroll_32,pipeline,unroll_64,unroll_64,unroll_4,unroll,pipeline_1,unroll_8,9.75,0.8571759455932504,False
workload_5220.cpp,xcu200-fsgd2104-2-e,3.33,32.39030061,579,3,5,3,16,cyclic_8_1,cyclic_128_1,block_16_1,pipeline_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll,unroll_4,6.75,0.9076076098276837,False
workload_5221.cpp,xcu200-fsgd2104-2-e,3.33,56.74694292,80,1,1,2,2,cyclic_2_1,block_2_1,cyclic_2_1,unroll,pipeline,pipeline,unroll_64,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline,1.5,0.9977850483655545,False
workload_5222.cpp,xcu200-fsgd2104-2-e,3.33,37.63452114,89,1,1,2,2,cyclic_2_1,block_4_1,cyclic_2_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll_8,1.5,0.9999992094394674,False
workload_5223.cpp,xcu200-fsgd2104-2-e,3.33,339.00392007,1042,1,1,2,7,cyclic_2_1,cyclic_2_1,block_16_1,pipeline,unroll_32,unroll_4,unroll_64,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,2.75,0.936357179160456,False
workload_5224.cpp,xcu200-fsgd2104-2-e,3.33,32.39139951,167,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,unroll,pipeline,pipeline,unroll_64,unroll_64,pipeline,unroll_2,pipeline_1,pipeline,4.0,0.9554222748300126,False
workload_5225.cpp,xcu200-fsgd2104-2-e,3.33,30.88588653,537,1,17,9,19,cyclic_4_1,block_128_1,block_16_1,pipeline_1,unroll_32,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,11.5,0.824435885879477,False
workload_5226.cpp,xcu200-fsgd2104-2-e,3.33,1923.35160645,211,3,1,1,3,cyclic_8_1,cyclic_128_1,block_16_1,pipeline,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,unroll,pipeline,2.0,0.6908557961485826,False
workload_5227.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,204,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,pipeline,pipeline,unroll_8,4.0,1.0,True
workload_5228.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,362,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,11.75,0.8163586340017251,False
workload_5229.cpp,xcu200-fsgd2104-2-e,3.33,329.13113607,569,1,1,1,4,cyclic_2_1,cyclic_64_1,block_16_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,1.75,0.9610631008703856,False
workload_5230.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,355,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,pipeline,pipeline,unroll_8,11.75,0.8163586340017251,False
workload_5232.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,150,3,5,3,5,cyclic_8_1,cyclic_64_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,4.0,1.0,True
workload_5233.cpp,xcu200-fsgd2104-2-e,3.33,34.145533619999995,112,1,3,2,3,cyclic_4_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,2.25,0.9865037729469379,False
workload_5234.cpp,xcu200-fsgd2104-2-e,3.33,34.15533714,112,1,3,2,3,cyclic_4_1,cyclic_64_1,block_64_1,pipeline_1,pipeline,pipeline,unroll_32,unroll_64,unroll_16,unroll_4,pipeline,unroll_16,2.25,0.9865028565668585,False
workload_5235.cpp,xcu200-fsgd2104-2-e,3.33,30.65079186,310,11,17,6,11,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,pipeline,11.25,0.8325576167234222,False
workload_5236.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,361,11,17,7,13,cyclic_128_1,block_8_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline_1,unroll_8,12.0,0.808326685102344,False
workload_5237.cpp,xcu200-fsgd2104-2-e,3.33,288.53941842,155,1,1,1,6,cyclic_64_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,2.25,0.9547034920236979,False
workload_5238.cpp,xcu200-fsgd2104-2-e,3.33,316.47348306,112,5,1,1,2,cyclic_16_1,cyclic_64_1,block_64_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_4,unroll,pipeline,unroll_8,2.25,0.9518262937192352,False
workload_5239.cpp,xcu200-fsgd2104-2-e,3.33,46.02830562,594,11,17,7,17,cyclic_128_1,cyclic_128_1,block_32_1,pipeline_1,pipeline,pipeline,pipeline,unroll_32,unroll_16,unroll_4,unroll,unroll_4,13.0,0.7766209514342084,False
workload_5240.cpp,xcu200-fsgd2104-2-e,3.33,488.57964129,600,1,1,1,4,cyclic_4_1,cyclic_128_1,block_16_1,pipeline,pipeline_1,unroll_2,unroll_32,unroll_32,unroll_8,unroll_4,pipeline,unroll_4,1.75,0.9342102041471678,False
workload_5241.cpp,xcu200-fsgd2104-2-e,3.33,37.66457439,264,1,12,6,8,cyclic_2_1,cyclic_128_1,block_16_1,unroll,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_8,6.75,0.9071260862007127,False
workload_5242.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,350,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,11.75,0.8163586340017251,False
workload_5243.cpp,xcu200-fsgd2104-2-e,3.33,37.62666567,187,1,1,2,3,cyclic_2_1,cyclic_128_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,pipeline,unroll,pipeline,unroll_8,1.75,1.0,True
workload_5244.cpp,xcu200-fsgd2104-2-e,3.33,34.13767815,192,1,3,3,4,cyclic_4_1,cyclic_128_1,block_16_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline,unroll_8,2.75,0.9775352635679215,False
workload_5245.cpp,xcu200-fsgd2104-2-e,3.33,32.39901522,166,3,5,3,5,cyclic_8_1,cyclic_128_1,cyclic_2_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline,unroll_8,4.0,0.9554215652814679,False
workload_5246.cpp,xcu200-fsgd2104-2-e,3.33,30.90269304,512,1,17,9,18,cyclic_4_1,block_128_1,block_32_1,pipeline_1,unroll_32,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,11.25,0.8325357348026422,False
workload_5247.cpp,xcu200-fsgd2104-2-e,3.33,37.63004562,86,1,1,2,2,cyclic_2_1,block_4_1,cyclic_4_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll_8,1.5,0.9999997282447778,False
workload_5248.cpp,xcu200-fsgd2104-2-e,3.33,41.23283922,137,1,17,6,8,cyclic_4_1,cyclic_64_1,cyclic_2_1,pipeline_1,unroll_16,pipeline,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,8.0,0.8855147964613556,False
workload_5249.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,142,3,5,3,5,cyclic_8_1,block_4_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,4.0,1.0,True
workload_5250.cpp,xcu200-fsgd2104-2-e,3.33,30.65100498,179,1,17,6,9,cyclic_64_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_4,pipeline,pipeline,8.25,1.0,True
workload_5251.cpp,xcu200-fsgd2104-2-e,3.33,316.47348306,101,3,1,1,2,cyclic_8_1,cyclic_64_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,1.75,0.9628565341964926,False
workload_5252.cpp,xcu200-fsgd2104-2-e,3.33,1139.08361616,96,1,1,1,1,cyclic_2_1,block_4_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_2,unroll_8,unroll_16,unroll_16,unroll,pipeline_1,1.0,0.8208488409189642,False
workload_5253.cpp,xcu200-fsgd2104-2-e,3.33,30.6597429,134,11,17,6,8,cyclic_32_1,cyclic_2_1,block_32_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_16,unroll,pipeline_1,unroll_8,10.5,0.8448254472346564,False
workload_5254.cpp,xcu200-fsgd2104-2-e,3.33,67.41340911,174,1,17,7,8,cyclic_4_1,cyclic_128_1,block_16_1,unroll,unroll_16,pipeline,unroll_64,unroll_64,pipeline,unroll_2,pipeline_1,pipeline,8.25,0.878905189639228,False
workload_5255.cpp,xcu200-fsgd2104-2-e,3.33,477.8728488,93,1,1,1,2,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_2,unroll_8,unroll_8,unroll_4,pipeline,pipeline_1,1.25,0.9393804912522157,False
workload_5256.cpp,xcu200-fsgd2104-2-e,3.33,316.47348306,118,12,1,1,3,cyclic_32_1,block_8_1,block_32_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,pipeline,unroll_16,pipeline_1,unroll_8,4.25,0.918004431883797,False
workload_5257.cpp,xcu200-fsgd2104-2-e,3.33,324.43671186,110,3,1,1,3,cyclic_8_1,cyclic_64_1,cyclic_2_1,pipeline_1,unroll_16,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline,pipeline_1,2.0,0.9567493413744953,False
workload_5258.cpp,xcu200-fsgd2104-2-e,3.33,457.01788797,113,1,1,1,3,cyclic_2_1,cyclic_64_1,cyclic_2_1,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_4,pipeline,unroll,pipeline_1,pipeline,1.5,0.9418470952973332,False
workload_5259.cpp,xcu200-fsgd2104-2-e,3.33,41.24179026,244,11,17,7,10,cyclic_32_1,cyclic_128_1,block_32_1,pipeline,unroll_16,pipeline,unroll_64,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,11.25,0.83163527037964,False
workload_5260.cpp,xcu200-fsgd2104-2-e,3.33,326.07584775,654,3,1,1,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,pipeline,pipeline,pipeline,2.5,0.9443938860631288,False
workload_5261.cpp,xcu200-fsgd2104-2-e,3.33,32.39585172,523,3,5,3,15,cyclic_8_1,cyclic_128_1,block_16_1,unroll,pipeline,pipeline,pipeline,unroll_64,unroll_2,unroll_2,unroll,unroll_8,6.5,0.9119001766996984,False
workload_5262.cpp,xcu200-fsgd2104-2-e,3.33,289.46457234,139,1,1,1,4,cyclic_2_1,cyclic_64_1,cyclic_4_1,pipeline,unroll_16,unroll_2,unroll_64,unroll_64,pipeline,unroll,pipeline_1,pipeline,1.75,0.9662849249213843,False
workload_5263.cpp,xcu200-fsgd2104-2-e,3.33,327.82172679,574,3,1,1,4,cyclic_8_1,cyclic_4_1,block_16_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,2.25,0.9505683426082835,False
workload_5264.cpp,xcu200-fsgd2104-2-e,3.33,319.52877138,81,1,1,1,1,cyclic_2_1,block_8_1,block_32_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,pipeline,unroll,pipeline_1,unroll_8,1.0,0.9685403729890534,False
workload_5265.cpp,xcu200-fsgd2104-2-e,3.33,283.73852079,228,1,1,3,6,cyclic_2_1,cyclic_128_1,block_16_1,unroll,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline,unroll_2,pipeline_1,unroll_8,2.75,0.9439538094624301,False
workload_5266.cpp,xcu200-fsgd2104-2-e,3.33,283.73852079,169,1,1,2,5,cyclic_2_1,block_8_1,block_16_1,unroll,pipeline,unroll_2,unroll_64,unroll_64,pipeline,unroll,pipeline,unroll_8,2.25,0.9551876004863087,False
workload_5267.cpp,xcu200-fsgd2104-2-e,3.33,329.37430599,673,1,1,1,7,cyclic_2_1,cyclic_2_1,block_16_1,pipeline,unroll_32,unroll_2,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,2.5,0.9440567878675987,False
workload_5268.cpp,xcu200-fsgd2104-2-e,3.33,50.95039194,124,3,5,3,5,cyclic_8_1,cyclic_32_1,block_16_1,pipeline_1,pipeline,pipeline,unroll_16,unroll_4,unroll_2,unroll,pipeline,unroll_8,4.0,0.9536593358487826,False
workload_5269.cpp,xcu200-fsgd2104-2-e,3.33,291.15823698,147,1,1,1,6,cyclic_64_1,cyclic_4_1,cyclic_2_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,unroll_4,pipeline,unroll_8,2.25,0.9544387138736675,False
workload_5270.cpp,xcu200-fsgd2104-2-e,3.33,48.6335844,133,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,unroll,pipeline_1,pipeline,unroll_64,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_4,4.0,0.9538831033851679,False
workload_5271.cpp,xcu200-fsgd2104-2-e,3.33,34.142370119999995,475,1,3,2,14,cyclic_4_1,cyclic_128_1,block_16_1,unroll,pipeline,pipeline,pipeline,unroll_64,unroll_2,unroll_2,unroll,pipeline,5.0,0.937713094005539,False
workload_5272.cpp,xcu200-fsgd2104-2-e,3.33,37.64347218,85,1,1,2,2,cyclic_2_1,block_4_1,block_32_1,pipeline,pipeline_1,pipeline,unroll_64,unroll_64,unroll_16,unroll_16,pipeline,unroll_8,1.5,0.9999981718292955,False
workload_5273.cpp,xcu200-fsgd2104-2-e,3.33,31.13947602,147,3,17,6,9,cyclic_8_1,cyclic_2_1,cyclic_2_1,pipeline,unroll_16,pipeline_1,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,8.75,0.8738056338682118,False
workload_5274.cpp,xcu200-fsgd2104-2-e,3.33,34.13767815,192,1,3,3,4,cyclic_4_1,cyclic_128_1,block_16_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,2.75,0.9775352635679215,False
workload_5275.cpp,xcu200-fsgd2104-2-e,3.33,32.39030061,183,3,5,3,6,cyclic_8_1,block_4_1,block_16_1,pipeline_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll,unroll_4,4.25,1.0,True
workload_5276.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,159,3,5,3,5,cyclic_8_1,cyclic_64_1,block_16_1,pipeline_1,pipeline_1,pipeline,unroll_64,unroll_64,unroll_2,pipeline_1,pipeline,unroll_8,4.0,1.0,True
workload_5277.cpp,xcu200-fsgd2104-2-e,3.33,316.03786578,95,1,1,1,1,cyclic_4_1,cyclic_64_1,block_64_1,pipeline_1,pipeline,unroll_2,unroll_32,unroll_64,unroll_2,unroll_4,pipeline,pipeline,1.0,0.9691863582295105,False
workload_5278.cpp,xcu200-fsgd2104-2-e,3.33,30.65100498,175,1,17,6,9,cyclic_64_1,cyclic_2_1,cyclic_2_1,pipeline,pipeline,pipeline_1,unroll_64,unroll_64,unroll_2,unroll_4,pipeline,pipeline,8.25,1.0,True
workload_5279.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,492,11,17,7,13,cyclic_128_1,cyclic_128_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll_4,unroll,unroll_8,12.0,0.808326685102344,False
workload_5280.cpp,xcu200-fsgd2104-2-e,3.33,30.64293639,355,11,17,7,12,cyclic_128_1,block_4_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,unroll,pipeline,pipeline,11.75,0.8163586340017251,False
workload_5281.cpp,xcu200-fsgd2104-2-e,3.33,329.13113607,556,1,1,1,4,cyclic_2_1,block_4_1,block_16_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,pipeline,pipeline_1,pipeline_1,pipeline,1.75,0.9610631008703856,False
workload_5282.cpp,xcu200-fsgd2104-2-e,3.33,34.13767815,150,1,3,3,4,cyclic_4_1,cyclic_64_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,2.75,0.9775352635679215,False
workload_5283.cpp,xcu200-fsgd2104-2-e,3.33,32.39115975,205,3,5,3,5,cyclic_8_1,cyclic_128_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll,pipeline_1,unroll_8,4.0,1.0,True
workload_5284.cpp,xcu200-fsgd2104-2-e,3.33,31.13172045,345,1,17,8,14,cyclic_2_1,block_128_1,block_16_1,pipeline,unroll_16,pipeline,unroll_32,unroll_64,pipeline,unroll,pipeline,unroll_8,10.0,0.8530195647943912,False
workload_5285.cpp,xcu200-fsgd2104-2-e,3.33,289.41235794,74,1,1,1,1,cyclic_4_1,cyclic_4_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_16,unroll,pipeline,unroll_8,1.0,0.9741070250152066,False
workload_5286.cpp,xcu200-fsgd2104-2-e,3.33,288.10294866000004,129,1,1,1,2,cyclic_4_1,cyclic_128_1,cyclic_2_1,pipeline,pipeline,unroll_2,unroll_64,unroll_64,unroll_2,unroll,pipeline,unroll_8,1.25,0.9737218456275667,False
workload_5287.cpp,xcu200-fsgd2104-2-e,3.33,428.92220844,101,5,1,1,3,cyclic_16_1,cyclic_64_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_32,unroll_4,unroll,pipeline,unroll_8,2.5,0.9319722496966791,False
workload_5288.cpp,xcu200-fsgd2104-2-e,3.33,30.65079186,313,11,17,6,11,cyclic_128_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline,pipeline,unroll_64,unroll_64,unroll_2,unroll_4,pipeline_1,unroll_8,11.25,0.8325576167234222,False
workload_5289.cpp,xcu200-fsgd2104-2-e,3.33,285.92059986000004,109,3,1,1,2,cyclic_8_1,cyclic_64_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_64,unroll_64,pipeline_1,unroll,pipeline,pipeline_1,1.75,0.9666874844865896,False
workload_5290.cpp,xcu200-fsgd2104-2-e,3.33,37.62666567,190,1,1,2,3,cyclic_2_1,cyclic_128_1,block_16_1,pipeline,pipeline,pipeline,unroll_64,unroll_64,unroll_16,pipeline,pipeline,unroll_8,1.75,1.0,True
workload_5291.cpp,xcu200-fsgd2104-2-e,3.33,260.60551029,128,12,3,2,5,cyclic_32_1,block_8_1,cyclic_4_1,unroll,pipeline,unroll_2,unroll_64,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,5.5,0.9051513405528383,False
