Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,Array_15,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,Area,Weight,is_pareto
workload_5411.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,166,2,1,1,1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_16_1,block_16_1,cyclic_16_1,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,block_16_1,block_128_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline,unroll,pipeline,1.25,0.9800348491265091,False
workload_5412.cpp,xcu200-fsgd2104-2-e,3.33,0.00387612,140,2,1,1,1,cyclic_8_1,cyclic_8_1,block_64_1,block_8_1,cyclic_2_1,block_2_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,block_16_1,block_128_1,block_4_1,cyclic_4_1,block_2_1,pipeline_1,unroll,pipeline,1.25,0.9843578083956376,False
workload_5413.cpp,xcu200-fsgd2104-2-e,3.33,0.00194139,156,2,1,1,2,cyclic_8_1,cyclic_8_1,block_64_1,block_8_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,block_2_1,pipeline,unroll,unroll_4,1.5,0.9623074697874209,False
workload_5414.cpp,xcu200-fsgd2104-2-e,3.33,0.00237429,193,3,1,1,2,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_16_1,cyclic_64_1,block_4_1,block_2_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_4_1,block_64_1,cyclic_8_1,cyclic_2_1,block_8_1,pipeline_1,unroll,unroll_4,1.75,0.9263840050266285,False
workload_5415.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,362,3,2,3,5,cyclic_8_1,cyclic_8_1,cyclic_2_1,block_8_1,cyclic_64_1,block_8_1,block_2_1,cyclic_64_1,block_32_1,block_4_1,cyclic_32_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_4_1,pipeline,unroll_2,unroll_4,3.25,0.7264209863664582,False
workload_5416.cpp,xcu200-fsgd2104-2-e,3.33,0.0019314,191,2,7,2,3,cyclic_32_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_128_1,cyclic_2_1,block_4_1,block_16_1,block_32_1,block_4_1,complete_1,cyclic_8_1,pipeline_1,unroll,unroll_4,3.5,0.6956262972758823,False
workload_5417.cpp,xcu200-fsgd2104-2-e,3.33,0.00899433,137,2,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,cyclic_8_1,pipeline,unroll,pipeline,1.25,0.9637548374630143,False
workload_5418.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,291,2,1,1,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_128_1,block_8_1,block_8_1,block_8_1,cyclic_4_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_4_1,complete_1,block_2_1,unroll_2,unroll_2,pipeline,2.0,0.8916148660559804,False
workload_5419.cpp,xcu200-fsgd2104-2-e,3.33,0.00411255,197,3,1,1,2,cyclic_32_1,cyclic_32_1,cyclic_4_1,block_4_1,cyclic_64_1,block_4_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,cyclic_32_1,block_64_1,block_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll,unroll_4,1.75,0.9252062157283157,False
workload_5420.cpp,xcu200-fsgd2104-2-e,3.33,0.00192807,208,2,7,3,4,cyclic_64_1,block_2_1,cyclic_2_1,block_16_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_64_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,block_4_1,pipeline,unroll,unroll_4,4.0,0.6365168690684019,False
workload_5421.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,298,2,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_4_1,block_4_1,cyclic_8_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_1,block_4_1,pipeline_1,unroll_2,pipeline,2.25,0.857031293645811,False
workload_5422.cpp,xcu200-fsgd2104-2-e,3.33,0.00988677,138,2,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_64_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_4_1,block_128_1,block_4_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll,unroll_4,1.25,0.9601872493033589,False
workload_5423.cpp,xcu200-fsgd2104-2-e,3.33,2.997e-05,138,2,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,block_128_1,block_4_1,cyclic_2_1,complete_1,pipeline,unroll,pipeline,1.25,1.0,True
workload_5424.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,138,2,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_4_1,block_128_1,cyclic_8_1,cyclic_8_1,block_2_1,pipeline,unroll,pipeline,1.25,0.9800348491265091,False
workload_5425.cpp,xcu200-fsgd2104-2-e,3.33,0.00411255,192,3,1,1,2,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_16_1,cyclic_64_1,block_4_1,block_2_1,cyclic_64_1,block_32_1,block_2_1,cyclic_32_1,block_64_1,cyclic_8_1,cyclic_8_1,block_8_1,pipeline,unroll,unroll_4,1.75,0.9252062157283157,False
workload_5426.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,415,3,2,3,6,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_8_1,block_4_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_4_1,block_128_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline,unroll_2,unroll_2,3.5,0.6956994065153358,False
workload_5427.cpp,xcu200-fsgd2104-2-e,3.33,0.0019314,191,2,7,2,3,cyclic_32_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_4_1,block_128_1,block_128_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline,unroll,pipeline,3.5,0.6956262972758823,False
workload_5428.cpp,xcu200-fsgd2104-2-e,3.33,0.0019314,191,2,7,2,3,cyclic_32_1,cyclic_4_1,cyclic_64_1,block_16_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_128_1,block_4_1,block_16_1,block_128_1,block_4_1,complete_1,block_4_1,pipeline,unroll,unroll_2,3.5,0.6956262972758823,False
workload_5429.cpp,xcu200-fsgd2104-2-e,3.33,0.00500832,213,2,1,1,2,cyclic_32_1,cyclic_16_1,cyclic_4_1,block_16_1,block_16_1,cyclic_16_1,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll,unroll_4,1.5,0.9580292732931246,False
workload_5430.cpp,xcu200-fsgd2104-2-e,3.33,0.00234765,172,2,1,1,2,cyclic_32_1,cyclic_8_1,block_64_1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_128_1,block_4_1,cyclic_4_1,block_2_1,pipeline_1,unroll,unroll_4,1.5,0.9619410129437787,False
workload_5431.cpp,xcu200-fsgd2104-2-e,3.33,0.0055810799999999,140,2,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_16_1,cyclic_2_1,block_4_1,block_2_1,cyclic_128_1,cyclic_128_1,cyclic_8_1,cyclic_4_1,block_64_1,block_4_1,cyclic_2_1,block_8_1,pipeline_1,unroll,unroll_4,1.25,0.9774676471237106,False
workload_5432.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,301,2,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_2_1,pipeline,unroll_2,pipeline,2.25,0.857031293645811,False
workload_5433.cpp,xcu200-fsgd2104-2-e,3.33,0.40785507,2770,2,1,1,9,cyclic_4_1,cyclic_4_1,block_32_1,block_32_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,block_16_1,block_32_1,complete_1,cyclic_8_1,cyclic_8_1,unroll,unroll,unroll_2,3.25,0.10321723680414653,False
workload_5434.cpp,xcu200-fsgd2104-2-e,3.33,0.00387612,141,2,1,1,1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_8_1,cyclic_2_1,block_2_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_128_1,block_4_1,cyclic_4_1,block_2_1,pipeline,unroll,pipeline,1.25,0.9843578083956376,False
workload_5435.cpp,xcu200-fsgd2104-2-e,3.33,0.0019314,190,2,7,2,3,cyclic_32_1,cyclic_16_1,block_8_1,block_8_1,cyclic_64_1,cyclic_8_1,block_4_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,block_2_1,pipeline,unroll,unroll_4,3.5,0.6956262972758823,False
workload_5436.cpp,xcu200-fsgd2104-2-e,3.33,0.0019314,191,2,7,2,3,cyclic_32_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,block_2_1,cyclic_128_1,cyclic_2_1,block_4_1,block_16_1,block_32_1,block_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll,unroll_4,3.5,0.6956262972758823,False
workload_5437.cpp,xcu200-fsgd2104-2-e,3.33,0.00168831,203,2,7,2,3,cyclic_32_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_16_1,block_2_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,block_16_1,block_32_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline,unroll,pipeline,3.5,0.6956437944360268,False
workload_5438.cpp,xcu200-fsgd2104-2-e,3.33,0.00427239,221,2,1,1,3,cyclic_4_1,cyclic_4_1,block_64_1,block_8_1,block_16_1,block_32_1,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_4_1,block_16_1,block_64_1,complete_1,cyclic_8_1,complete_1,pipeline,unroll,unroll_2,1.75,0.925067243668796,False
workload_5439.cpp,xcu200-fsgd2104-2-e,3.33,0.00387612,138,2,1,1,1,cyclic_8_1,block_2_1,cyclic_2_1,block_8_1,cyclic_2_1,block_2_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll,pipeline_1,1.25,0.9843578083956376,False
workload_5440.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,138,2,1,1,1,cyclic_2_1,block_2_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_128_1,block_4_1,block_2_1,block_2_1,pipeline_1,unroll,unroll_2,1.25,0.9800348491265091,False
workload_5441.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,339,3,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline,unroll_2,pipeline,2.5,0.8232201189755557,False
workload_5442.cpp,xcu200-fsgd2104-2-e,3.33,0.00387612,145,2,1,1,1,cyclic_8_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,block_2_1,block_4_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll,pipeline,1.25,0.9843578083956376,False
workload_5443.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,140,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline,unroll,unroll_4,1.25,0.9800348491265091,False
workload_5444.cpp,xcu200-fsgd2104-2-e,3.33,0.00387612,142,2,1,1,1,cyclic_8_1,cyclic_8_1,block_64_1,block_8_1,cyclic_2_1,block_2_1,block_16_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_64_1,block_4_1,cyclic_4_1,block_2_1,pipeline_1,unroll,pipeline,1.25,0.9843578083956376,False
workload_5445.cpp,xcu200-fsgd2104-2-e,3.33,0.00453879,166,2,1,1,2,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_8_1,block_16_1,cyclic_16_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_128_1,block_4_1,cyclic_2_1,block_8_1,pipeline,unroll,unroll_4,1.5,0.9588928372868545,False
workload_5446.cpp,xcu200-fsgd2104-2-e,3.33,0.00899433,166,2,1,1,1,cyclic_2_1,cyclic_4_1,block_8_1,block_32_1,block_16_1,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_4_1,block_16_1,block_128_1,complete_1,cyclic_8_1,cyclic_8_1,pipeline,unroll,unroll_2,1.25,0.9637548374630143,False
workload_5447.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,392,2,1,2,6,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_128_1,block_8_1,block_8_1,cyclic_32_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,block_128_1,block_4_1,complete_1,block_2_1,unroll_2,unroll_2,pipeline,2.75,0.7901813427068389,False
workload_5448.cpp,xcu200-fsgd2104-2-e,3.33,0.00468864,136,2,1,1,1,cyclic_4_1,cyclic_16_1,block_64_1,block_8_1,cyclic_2_1,block_2_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_128_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll,unroll_2,1.25,0.9810708550402822,False
workload_5449.cpp,xcu200-fsgd2104-2-e,3.33,0.00923742,155,2,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_64_1,block_16_1,cyclic_64_1,block_4_1,block_2_1,cyclic_128_1,block_32_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_8_1,pipeline,unroll,pipeline,1.25,0.9627823374271682,False
workload_5450.cpp,xcu200-fsgd2104-2-e,3.33,2.997e-05,138,2,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline,unroll,unroll_4,1.25,1.0,True
workload_5451.cpp,xcu200-fsgd2104-2-e,3.33,0.00213786,180,3,1,1,2,cyclic_32_1,cyclic_32_1,cyclic_4_1,block_16_1,cyclic_2_1,block_4_1,block_2_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_32_1,block_64_1,block_4_1,cyclic_8_1,block_2_1,pipeline_1,unroll,unroll_4,1.75,0.9264960193419943,False
workload_5452.cpp,xcu200-fsgd2104-2-e,3.33,0.00282717,143,2,1,1,1,cyclic_8_1,cyclic_8_1,block_8_1,block_8_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_128_1,block_32_1,block_4_1,cyclic_32_1,cyclic_2_1,block_4_1,block_2_1,block_4_1,pipeline,unroll,unroll_4,1.25,0.9886102613224949,False
workload_5453.cpp,xcu200-fsgd2104-2-e,3.33,0.00387612,140,2,1,1,1,cyclic_8_1,block_2_1,cyclic_4_1,block_8_1,cyclic_2_1,block_2_1,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,cyclic_32_1,block_128_1,block_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll,pipeline_1,1.25,0.9843578083956376,False
workload_5454.cpp,xcu200-fsgd2104-2-e,3.33,0.00899433,135,2,1,1,1,cyclic_2_1,cyclic_8_1,block_64_1,block_8_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_4_1,block_2_1,pipeline_1,unroll,pipeline,1.25,0.9637548374630143,False
workload_5455.cpp,xcu200-fsgd2104-2-e,3.33,0.00194139,158,2,1,1,2,cyclic_8_1,cyclic_8_1,cyclic_64_1,block_16_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_128_1,block_4_1,cyclic_4_1,block_128_1,block_4_1,cyclic_8_1,block_4_1,pipeline_1,unroll,unroll_4,1.5,0.9623074697874209,False
workload_5456.cpp,xcu200-fsgd2104-2-e,3.33,0.0012987,184,3,3,2,3,cyclic_32_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,cyclic_64_1,cyclic_8_1,cyclic_8_1,block_8_1,cyclic_4_1,block_4_1,block_128_1,block_128_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline,unroll,pipeline,2.75,0.7901287908969176,False
workload_5457.cpp,xcu200-fsgd2104-2-e,3.33,0.00387612,136,2,1,1,1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_8_1,cyclic_2_1,block_2_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_128_1,block_4_1,complete_1,block_2_1,pipeline,unroll,pipeline,1.25,0.9843578083956376,False
workload_5458.cpp,xcu200-fsgd2104-2-e,3.33,0.00468864,137,2,1,1,1,cyclic_4_1,cyclic_16_1,block_64_1,block_32_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_64_1,cyclic_8_1,cyclic_8_1,block_32_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll,unroll_2,1.25,0.9810708550402822,False
workload_5459.cpp,xcu200-fsgd2104-2-e,3.33,0.00670329,163,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_16_1,block_16_1,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_32_1,block_128_1,block_4_1,complete_1,cyclic_8_1,pipeline_1,unroll,unroll_4,1.25,0.9729472264495129,False
workload_5460.cpp,xcu200-fsgd2104-2-e,3.33,0.00367965,159,2,1,1,2,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,block_128_1,cyclic_8_1,block_16_1,block_128_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll,pipeline,1.5,0.9602910800014313,False
workload_5461.cpp,xcu200-fsgd2104-2-e,3.33,0.00387612,139,3,1,1,1,cyclic_8_1,cyclic_8_1,block_64_1,block_8_1,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_16_1,block_128_1,block_4_1,cyclic_4_1,block_2_1,pipeline_1,unroll,pipeline,1.5,0.9599931003077086,False
workload_5462.cpp,xcu200-fsgd2104-2-e,3.33,0.00193473,166,3,1,1,2,cyclic_32_1,cyclic_32_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_64_1,cyclic_2_1,block_4_1,cyclic_32_1,block_64_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline,unroll,unroll_4,1.75,0.926582880785207,False
workload_5463.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,280,2,1,1,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,block_8_1,block_8_1,block_8_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_4_1,complete_1,block_2_1,unroll_2,unroll_2,pipeline,2.0,0.8916148660559804,False
workload_5464.cpp,xcu200-fsgd2104-2-e,3.33,0.00500832,214,2,1,1,2,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_16_1,block_16_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,block_128_1,cyclic_4_1,block_128_1,block_128_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll,pipeline,1.5,0.9580292732931246,False
workload_5465.cpp,xcu200-fsgd2104-2-e,3.33,0.00468864,136,2,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_8_1,block_2_1,pipeline,unroll,pipeline,1.25,0.9810708550402822,False
workload_5466.cpp,xcu200-fsgd2104-2-e,3.33,0.00234765,176,2,1,1,2,cyclic_32_1,cyclic_4_1,block_64_1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_128_1,block_4_1,cyclic_4_1,block_2_1,pipeline,unroll,unroll_4,1.5,0.9619410129437787,False
workload_5467.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,137,2,1,1,1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_128_1,block_4_1,cyclic_4_1,cyclic_8_1,pipeline_1,unroll,unroll_2,1.25,0.9800348491265091,False
workload_5468.cpp,xcu200-fsgd2104-2-e,3.33,0.02886777,133,2,1,1,1,cyclic_8_1,cyclic_8_1,block_64_1,block_8_1,cyclic_2_1,block_2_1,block_2_1,cyclic_64_1,cyclic_4_1,cyclic_4_1,block_16_1,block_128_1,block_4_1,complete_1,block_2_1,unroll_2,unroll,pipeline,1.25,0.8860578032216143,False
workload_5469.cpp,xcu200-fsgd2104-2-e,3.33,0.00149517,253,3,1,1,3,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_16_1,cyclic_2_1,cyclic_128_1,block_2_1,cyclic_16_1,cyclic_2_1,block_4_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_4_1,pipeline_1,unroll,unroll_4,2.0,0.8914648299262068,False
workload_5470.cpp,xcu200-fsgd2104-2-e,3.33,0.00476856,157,2,1,1,1,cyclic_32_1,block_2_1,block_64_1,block_8_1,cyclic_2_1,block_2_1,block_2_1,cyclic_128_1,block_32_1,cyclic_16_1,cyclic_64_1,block_128_1,cyclic_8_1,block_2_1,block_8_1,pipeline,unroll,pipeline_1,1.25,0.9807478787306606,False
workload_5471.cpp,xcu200-fsgd2104-2-e,3.33,0.00493173,150,2,1,1,1,cyclic_4_1,cyclic_32_1,cyclic_64_1,block_16_1,cyclic_64_1,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_32_1,block_4_1,cyclic_32_1,block_64_1,cyclic_8_1,cyclic_8_1,block_8_1,pipeline,unroll,pipeline,1.25,0.9800886526079623,False
workload_5472.cpp,xcu200-fsgd2104-2-e,3.33,0.00278721,156,2,1,1,1,cyclic_32_1,block_2_1,block_64_1,block_8_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,cyclic_64_1,block_128_1,block_4_1,block_2_1,block_2_1,pipeline_1,unroll,unroll_4,1.25,0.9887724612063544,False
workload_5473.cpp,xcu200-fsgd2104-2-e,3.33,4.329e-05,344,3,2,3,5,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_8_1,cyclic_128_1,block_8_1,block_8_1,block_8_1,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_4_1,block_2_1,pipeline_1,unroll_2,pipeline,3.25,0.7264209863664582,False
workload_5474.cpp,xcu200-fsgd2104-2-e,3.33,0.00410256,427,2,1,4,6,cyclic_32_1,cyclic_2_1,cyclic_4_1,block_8_1,block_128_1,block_4_1,block_2_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,cyclic_64_1,block_128_1,block_4_1,cyclic_2_1,complete_1,pipeline,unroll,unroll_4,3.25,0.7260343445076347,False
workload_5475.cpp,xcu200-fsgd2104-2-e,3.33,0.00494505,139,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,pipeline_1,unroll,unroll_4,1.25,0.9800348491265091,False
workload_5476.cpp,xcu200-fsgd2104-2-e,3.33,0.00277056,143,2,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,block_4_1,block_16_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,pipeline,unroll,unroll_4,1.25,0.9888400488599391,False
workload_5477.cpp,xcu200-fsgd2104-2-e,3.33,0.00387612,144,2,1,1,1,cyclic_8_1,cyclic_8_1,block_64_1,block_8_1,cyclic_2_1,block_2_1,block_16_1,cyclic_64_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_128_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,unroll,pipeline,1.25,0.9843578083956376,False
workload_5478.cpp,xcu200-fsgd2104-2-e,3.33,0.00469863,145,2,1,1,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,pipeline_1,unroll,unroll_4,1.25,0.981030479763644,False
workload_5479.cpp,xcu200-fsgd2104-2-e,3.33,0.00193473,142,2,1,1,1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_8_1,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_8_1,cyclic_4_1,block_2_1,pipeline,unroll,pipeline,1.25,0.9922362515584562,False
workload_5480.cpp,xcu200-fsgd2104-2-e,3.33,0.00278721,159,2,1,1,1,cyclic_32_1,block_2_1,cyclic_4_1,block_8_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,cyclic_64_1,cyclic_64_1,block_128_1,block_4_1,complete_1,block_2_1,pipeline,unroll,pipeline,1.25,0.9887724612063544,False
