Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,Area,Weight,is_pareto
workload_4355.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,461,1,1,1,6,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,pipeline_1,2.25,0.8386861978729286,False
workload_4356.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,482,1,1,1,6,cyclic_8_1,block_128_1,complete_1,unroll_4,pipeline,unroll_4,pipeline_1,pipeline,2.25,0.8386861978729286,False
workload_4357.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,488,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4358.cpp,xcu200-fsgd2104-2-e,3.33,4.105550340000001,490,1,1,1,6,block_64_1,block_4_1,complete_1,unroll_8,pipeline,pipeline_1,pipeline_1,pipeline,2.25,0.8389141340470643,False
workload_4359.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,491,1,1,1,6,cyclic_8_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4360.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,493,1,1,1,6,cyclic_8_1,block_128_1,complete_1,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4361.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,498,1,1,1,6,cyclic_128_1,block_128_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4362.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,498,1,1,1,6,cyclic_128_1,block_8_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,2.25,0.838823703485985,False
workload_4363.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,477,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,pipeline,unroll_8,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4364.cpp,xcu200-fsgd2104-2-e,3.33,83.85847425,72,1,1,1,1,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,1.0,0.3271826742363066,False
workload_4365.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,477,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4366.cpp,xcu200-fsgd2104-2-e,3.33,10.86775137,156,1,1,1,1,cyclic_128_1,block_2_1,complete_1,unroll_64,pipeline,unroll_32,unroll_64,pipeline_1,1.0,0.9595381579084878,False
workload_4367.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,495,1,1,1,6,cyclic_8_1,block_128_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4368.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,475,1,1,1,5,cyclic_8_1,block_8_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll,2.0,0.8888478375870055,False
workload_4369.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,466,1,1,1,6,cyclic_8_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4370.cpp,xcu200-fsgd2104-2-e,3.33,4.08510081,495,1,6,3,9,cyclic_8_1,block_4_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline_1,4.75,0.4199979576226408,False
workload_4371.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,509,1,1,1,6,cyclic_128_1,block_128_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll,2.25,0.8386861978729286,False
workload_4372.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,506,1,1,1,6,cyclic_128_1,cyclic_128_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4373.cpp,xcu200-fsgd2104-2-e,3.33,4.0850908200000005,461,1,1,1,5,cyclic_64_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline,pipeline_1,2.0,0.8878835790273345,False
workload_4374.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,467,1,1,1,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,pipeline,unroll_4,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4375.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,503,1,1,1,6,cyclic_64_1,block_128_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline,2.25,0.8386861978729286,False
workload_4376.cpp,xcu200-fsgd2104-2-e,3.33,14.19550362,89,1,1,1,1,block_64_1,cyclic_128_1,complete_1,pipeline,pipeline,pipeline_1,unroll_2,pipeline_1,1.0,0.9218781559485396,False
workload_4377.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,502,1,1,1,6,cyclic_128_1,cyclic_128_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4378.cpp,xcu200-fsgd2104-2-e,3.33,3.87367578,473,1,1,1,5,cyclic_4_1,block_8_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll,2.0,0.8888178930070123,False
workload_4379.cpp,xcu200-fsgd2104-2-e,3.33,4.0850908200000005,476,1,1,1,5,cyclic_64_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,2.0,0.8878835790273345,False
workload_4380.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,499,1,1,1,6,cyclic_128_1,block_128_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4381.cpp,xcu200-fsgd2104-2-e,3.33,3.66908058,476,1,1,1,6,cyclic_4_1,block_128_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2.25,0.8386916755037289,False
workload_4382.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,479,1,1,1,6,cyclic_8_1,block_128_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline,2.25,0.8386861978729286,False
workload_4383.cpp,xcu200-fsgd2104-2-e,3.33,4.0850908200000005,462,1,1,1,5,cyclic_8_1,block_4_1,complete_1,unroll_4,pipeline,unroll_8,pipeline_1,pipeline_1,2.0,0.8878835790273345,False
workload_4384.cpp,xcu200-fsgd2104-2-e,3.33,4.0850908200000005,464,1,1,1,5,cyclic_8_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll,2.0,0.8878835790273345,False
workload_4385.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,482,1,1,1,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4386.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,486,1,1,1,6,cyclic_64_1,cyclic_128_1,complete_1,unroll_8,pipeline,pipeline_1,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4387.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,476,1,1,1,5,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,pipeline_1,2.0,0.8888478375870055,False
workload_4388.cpp,xcu200-fsgd2104-2-e,3.33,3.66227073,486,1,4,3,8,cyclic_4_1,cyclic_128_1,complete_1,unroll_8,pipeline,pipeline_1,pipeline_1,pipeline,4.0,0.5275601572913521,False
workload_4389.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,464,1,1,1,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4390.cpp,xcu200-fsgd2104-2-e,3.33,3.66227073,489,1,10,6,12,cyclic_128_1,block_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,7.25,0.17361025829114185,False
workload_4391.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,464,1,1,1,6,cyclic_8_1,block_128_1,complete_1,pipeline,pipeline,unroll_4,pipeline_1,unroll,2.25,0.8386861978729286,False
workload_4392.cpp,xcu200-fsgd2104-2-e,3.33,4.0850908200000005,463,1,1,1,6,cyclic_128_1,block_4_1,complete_1,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,2.25,0.8389093254513018,False
workload_4393.cpp,xcu200-fsgd2104-2-e,3.33,7.48340577,181,1,1,1,1,cyclic_8_1,cyclic_128_1,complete_1,unroll_32,pipeline,unroll_32,unroll_64,pipeline,1.0,0.998703872533617,False
workload_4394.cpp,xcu200-fsgd2104-2-e,3.33,5.45587866,423,1,1,1,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_32,pipeline,unroll_4,pipeline_1,pipeline,2.25,0.8380579488360511,False
workload_4395.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,472,1,1,1,5,cyclic_8_1,block_8_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline_1,2.0,0.8888478375870055,False
workload_4396.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,479,1,1,1,5,cyclic_64_1,block_8_1,complete_1,pipeline,pipeline,pipeline_1,pipeline,pipeline_1,2.0,0.8888478375870055,False
workload_4397.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,484,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll,2.25,0.8386806585713238,False
workload_4398.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,490,1,1,1,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4399.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,491,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_4,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4400.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,493,1,1,1,6,cyclic_8_1,block_128_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4401.cpp,xcu200-fsgd2104-2-e,3.33,3.67590042,499,1,1,1,6,cyclic_128_1,block_64_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386970914622152,False
workload_4402.cpp,xcu200-fsgd2104-2-e,3.33,8.13660858,55,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_8,pipeline,pipeline_1,unroll_64,pipeline,1.0,0.9910766588960334,False
workload_4403.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,486,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,unroll_8,pipeline,pipeline_1,pipeline,pipeline,2.25,0.8386806585713238,False
workload_4404.cpp,xcu200-fsgd2104-2-e,3.33,3.65545089,491,1,7,4,10,cyclic_8_1,cyclic_64_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline,5.5,0.3278575476257548,False
workload_4405.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,465,1,1,1,5,cyclic_8_1,cyclic_32_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.0,1.0,True
workload_4406.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,463,1,1,1,6,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,unroll,2.25,0.8386861978729286,False
workload_4407.cpp,xcu200-fsgd2104-2-e,3.33,3.87367578,465,1,1,1,5,cyclic_4_1,block_8_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,unroll,2.0,0.8888178930070123,False
workload_4408.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,478,1,1,1,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,unroll,2.25,0.8386861978729286,False
workload_4409.cpp,xcu200-fsgd2104-2-e,3.33,4.52838042,493,1,1,1,6,cyclic_128_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,pipeline,2.25,0.8388913433307865,False
workload_4410.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,494,1,1,1,6,cyclic_128_1,cyclic_128_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,unroll,2.25,0.8386806585713238,False
workload_4411.cpp,xcu200-fsgd2104-2-e,3.33,5.3945001,1011,1,1,1,7,cyclic_128_1,block_128_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,2.5,0.7892566699474213,False
workload_4412.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,466,1,1,1,5,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline_1,2.0,0.8897405362743815,False
workload_4413.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,477,1,1,1,5,cyclic_16_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,pipeline_1,2.0,0.8897405362743815,False
workload_4414.cpp,xcu200-fsgd2104-2-e,3.33,3.87367578,479,1,1,1,5,cyclic_4_1,block_8_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline_1,2.0,0.8888178930070123,False
workload_4415.cpp,xcu200-fsgd2104-2-e,3.33,4.09191066,466,1,1,1,5,cyclic_4_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,2.0,0.8878532450001327,False
workload_4416.cpp,xcu200-fsgd2104-2-e,3.33,4.0850908200000005,474,1,1,1,5,cyclic_64_1,block_4_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,2.0,0.8878835790273345,False
workload_4417.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,490,1,1,1,6,cyclic_64_1,cyclic_128_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,2.25,0.8386806585713238,False
workload_4418.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,475,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4419.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,468,1,1,1,5,cyclic_8_1,block_8_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline_1,unroll,2.0,0.8888478375870055,False
workload_4420.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,477,1,1,1,6,cyclic_128_1,cyclic_64_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4421.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,470,1,1,1,5,cyclic_8_1,block_8_1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll,2.0,0.8888478375870055,False
workload_4422.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,493,1,1,1,6,cyclic_64_1,cyclic_128_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4423.cpp,xcu200-fsgd2104-2-e,3.33,62.0162217,73,1,1,1,1,cyclic_8_1,block_128_1,complete_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll,1.0,0.4738593694222014,False
workload_4424.cpp,xcu200-fsgd2104-2-e,3.33,7.48340577,65,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_32,pipeline,unroll_64,unroll_64,pipeline,1.0,0.998703872533617,False
workload_4425.cpp,xcu200-fsgd2104-2-e,3.33,3.87367578,466,1,1,1,5,cyclic_4_1,block_8_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,2.0,0.8888178930070123,False
workload_4426.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,485,1,1,1,6,cyclic_64_1,block_128_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline,2.25,0.8386861978729286,False
workload_4427.cpp,xcu200-fsgd2104-2-e,3.33,4.52838042,471,1,1,1,5,cyclic_8_1,block_2_1,complete_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll,2.0,0.8858864338320291,False
workload_4428.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,458,1,1,1,5,cyclic_8_1,block_8_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll,2.0,0.8888478375870055,False
workload_4429.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,491,1,1,1,6,cyclic_128_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4430.cpp,xcu200-fsgd2104-2-e,3.33,3.67590042,462,1,1,1,6,cyclic_128_1,block_64_1,complete_1,pipeline_1,pipeline,unroll_8,pipeline_1,pipeline_1,2.25,0.8386970914622152,False
workload_4431.cpp,xcu200-fsgd2104-2-e,3.33,5.3945001,969,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,unroll_8,pipeline,unroll_16,pipeline_1,pipeline,2.25,0.8381446554874897,False
workload_4432.cpp,xcu200-fsgd2104-2-e,3.33,7.37279649,61,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_64,pipeline,pipeline_1,unroll_64,unroll,1.0,0.999998635205296,False
workload_4433.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,464,1,1,1,5,cyclic_8_1,block_8_1,complete_1,unroll_8,pipeline,pipeline_1,pipeline_1,pipeline,2.0,0.8888478375870055,False
workload_4434.cpp,xcu200-fsgd2104-2-e,3.33,3.66908058,476,1,1,1,5,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline_1,2.0,0.8897109552267768,False
workload_4435.cpp,xcu200-fsgd2104-2-e,3.33,4.0850908200000005,478,1,1,1,5,cyclic_64_1,block_4_1,complete_1,unroll_8,pipeline,unroll_4,pipeline_1,pipeline,2.0,0.8878835790273345,False
workload_4436.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,481,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4437.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,483,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4438.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,487,1,1,1,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_8,pipeline,unroll_4,pipeline_1,pipeline_1,2.25,0.8386861978729286,False
workload_4439.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,494,1,1,1,6,cyclic_128_1,cyclic_128_1,complete_1,pipeline,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4440.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,503,1,1,1,6,cyclic_128_1,cyclic_128_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4441.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,505,1,1,1,6,cyclic_128_1,cyclic_128_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,unroll,2.25,0.8386806585713238,False
workload_4442.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,463,1,1,1,5,cyclic_16_1,block_8_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,pipeline,2.0,0.8888478375870055,False
workload_4443.cpp,xcu200-fsgd2104-2-e,3.33,17.7895593,66,1,1,1,1,cyclic_8_1,block_16_1,complete_1,unroll_2,pipeline,unroll_64,unroll_2,pipeline,1.0,0.8821519838177517,False
workload_4444.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,475,1,1,1,6,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline,unroll,2.25,0.8386861978729286,False
workload_4445.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,463,1,1,1,5,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,unroll,2.0,0.8897405362743815,False
workload_4446.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,475,1,1,1,5,cyclic_8_1,block_8_1,complete_1,pipeline_1,pipeline,pipeline_1,pipeline_1,unroll,2.0,0.8888478375870055,False
workload_4447.cpp,xcu200-fsgd2104-2-e,3.33,4.0850908200000005,474,1,1,1,5,cyclic_64_1,block_4_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,2.0,0.8878835790273345,False
workload_4448.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,477,1,1,1,5,cyclic_8_1,block_8_1,complete_1,pipeline,unroll_2,unroll_4,pipeline_1,unroll,2.0,0.8888478375870055,False
workload_4449.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,482,1,1,1,5,cyclic_8_1,cyclic_32_1,complete_1,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.0,1.0,True
workload_4450.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,471,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4451.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,489,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4452.cpp,xcu200-fsgd2104-2-e,3.33,75.38854266,67,1,1,1,1,cyclic_8_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_64,pipeline,1.0,0.37974643575323586,False
workload_4453.cpp,xcu200-fsgd2104-2-e,3.33,5.4013199400000005,512,1,1,1,5,cyclic_2_1,cyclic_128_1,complete_1,pipeline,pipeline,pipeline_1,pipeline,pipeline,2.0,0.8818015706468235,False
workload_4454.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,478,1,1,1,5,cyclic_16_1,cyclic_64_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,pipeline_1,2.0,1.0,True
workload_4455.cpp,xcu200-fsgd2104-2-e,3.33,10.76224698,143,1,1,1,1,cyclic_8_1,cyclic_128_1,complete_1,pipeline,pipeline,pipeline_1,unroll_64,pipeline_1,1.0,0.9607459426944096,False
workload_4456.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,478,1,1,1,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_8,pipeline,pipeline_1,pipeline_1,pipeline,2.25,0.8386861978729286,False
workload_4457.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,474,1,1,1,6,cyclic_128_1,block_8_1,complete_1,pipeline,pipeline,pipeline,pipeline,pipeline_1,2.25,0.838823703485985,False
workload_4458.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,479,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline_1,2.25,0.8386806585713238,False
workload_4459.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,470,1,1,1,5,cyclic_4_1,cyclic_64_1,complete_1,unroll_4,pipeline,unroll_4,pipeline_1,pipeline_1,2.0,0.8897405362743815,False
workload_4460.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,478,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,pipeline,pipeline,unroll_4,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4461.cpp,xcu200-fsgd2104-2-e,3.33,3.66227073,476,1,8,4,10,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,unroll,5.75,0.30062784336639525,False
workload_4462.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,468,1,1,1,5,cyclic_8_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline,2.0,0.8888478375870055,False
workload_4463.cpp,xcu200-fsgd2104-2-e,3.33,6.32199834,428,1,1,1,7,cyclic_128_1,block_2_1,complete_1,unroll_32,pipeline,pipeline_1,pipeline_1,pipeline_1,2.5,0.7884400507111876,False
workload_4464.cpp,xcu200-fsgd2104-2-e,3.33,7.48190394,60,1,1,1,1,cyclic_8_1,block_8_1,complete_1,unroll_32,pipeline,pipeline_1,unroll_64,pipeline,1.0,0.9987214463128218,False
workload_4465.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,461,1,1,1,6,cyclic_8_1,cyclic_2_1,complete_1,pipeline,pipeline,pipeline_1,pipeline,pipeline_1,2.25,0.8386861978729286,False
workload_4466.cpp,xcu200-fsgd2104-2-e,3.33,3.86685594,454,1,1,1,5,cyclic_8_1,block_8_1,complete_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,2.0,0.8888478375870055,False
workload_4467.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,447,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,pipeline,pipeline,pipeline_1,pipeline,unroll,2.25,0.8386806585713238,False
workload_4468.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,465,1,1,1,6,cyclic_128_1,cyclic_128_1,complete_1,unroll_4,pipeline,unroll_8,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4469.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,454,1,1,1,6,cyclic_8_1,cyclic_128_1,complete_1,pipeline,pipeline,pipeline_1,pipeline_1,pipeline,2.25,0.8386806585713238,False
workload_4470.cpp,xcu200-fsgd2104-2-e,3.33,6.97671297,497,1,10,6,11,cyclic_64_1,block_2_1,complete_1,unroll_4,pipeline,unroll_64,pipeline_1,pipeline_1,7.0,0.19045231067449908,False
workload_4471.cpp,xcu200-fsgd2104-2-e,3.33,7.70013882,57,1,1,1,1,cyclic_4_1,block_2_1,complete_1,unroll_32,pipeline,pipeline_1,unroll_64,pipeline_1,1.0,0.9961695556820384,False
workload_4472.cpp,xcu200-fsgd2104-2-e,3.33,15.93456282,72,1,1,1,1,cyclic_8_1,cyclic_128_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_2,pipeline,1.0,0.902532939070037,False
workload_4473.cpp,xcu200-fsgd2104-2-e,3.33,3.66908058,461,1,1,1,5,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline_1,unroll,2.0,0.8897109552267768,False
workload_4474.cpp,xcu200-fsgd2104-2-e,3.33,3.66226074,477,1,1,1,6,cyclic_4_1,cyclic_128_1,complete_1,unroll_4,pipeline,unroll_2,pipeline_1,unroll,2.25,0.8386861978729286,False
workload_4475.cpp,xcu200-fsgd2104-2-e,3.33,5.44905882,432,1,1,1,7,cyclic_8_1,cyclic_128_1,complete_1,unroll_32,pipeline,unroll_8,pipeline_1,pipeline_1,2.5,0.7892247925873235,False
workload_4476.cpp,xcu200-fsgd2104-2-e,3.33,3.6554409,490,1,1,1,6,cyclic_8_1,cyclic_64_1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,pipeline_1,2.25,0.8386806585713238,False
