Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,Area,Weight,is_pareto
workload_4915.cpp,xcu200-fsgd2104-2-e,3.33,8367.21886221,1207,4,1,1,9,block_4_1,cyclic_64_1,block_4_1,block_16_2,cyclic_4_1,complete_1,complete_1,block_4_1,complete_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,unroll,unroll_8,unroll_8,unroll,unroll_2,unroll_32,3.75,0.40008622512721936,False
workload_4921.cpp,xcu200-fsgd2104-2-e,3.33,11608.50297357,776,3,1,1,6,block_8_1,block_8_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,unroll_2,unroll_32,2.75,0.24173439080521172,False
workload_4922.cpp,xcu200-fsgd2104-2-e,3.33,7137.47303901,1399,3,2,3,10,block_16_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,pipeline,4.5,0.466011991338547,False
workload_4931.cpp,xcu200-fsgd2104-2-e,3.33,15579.444756870002,1003,1,1,3,10,block_16_1,block_8_1,block_2_1,cyclic_4_2,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_16,unroll,unroll_8,unroll_8,unroll_4,unroll_4,unroll_2,3.75,0.12381150957781016,False
workload_4952.cpp,xcu200-fsgd2104-2-e,3.33,796.32821133,1102,5,1,2,5,block_8_1,cyclic_4_1,block_2_1,complete_1,complete_1,block_8_1,block_8_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll,pipeline_1,3.25,0.933239441319718,False
workload_4958.cpp,xcu200-fsgd2104-2-e,3.33,15587.18357697,341,3,1,2,5,block_8_1,block_8_1,block_2_1,cyclic_4_2,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,unroll_8,unroll_4,unroll_4,unroll_2,2.75,0.1247083204443811,False
workload_4959.cpp,xcu200-fsgd2104-2-e,3.33,796.33465821,1528,3,1,2,4,block_16_1,block_32_1,cyclic_4_1,cyclic_4_1,block_4_1,complete_1,complete_1,block_4_1,cyclic_8_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_8,unroll_4,unroll_2,unroll,2.5,0.9586990844460207,False
workload_4961.cpp,xcu200-fsgd2104-2-e,3.33,12376.67483277,316,2,1,1,3,block_4_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_4_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,unroll,unroll_4,unroll_32,1.75,0.21303688352906192,False
workload_4963.cpp,xcu200-fsgd2104-2-e,3.33,10726.94574657,288,2,1,1,4,block_4_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_4_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_32,2.0,0.2823485093536371,False
workload_4964.cpp,xcu200-fsgd2104-2-e,3.33,7460.29352871,912,1,1,2,9,block_16_1,block_8_1,block_8_1,complete_1,cyclic_8_1,block_8_1,block_4_1,complete_1,block_2_1,cyclic_8_1,pipeline,unroll_2,unroll_16,pipeline,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,3.25,0.46083509523946153,False
workload_4965.cpp,xcu200-fsgd2104-2-e,3.33,8452.82149389,1539,5,1,5,19,block_4_1,cyclic_128_1,block_2_1,block_16_2,complete_1,complete_1,complete_1,block_4_1,complete_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_8,unroll,unroll_2,unroll_32,7.5,0.3416387367296807,False
workload_4966.cpp,xcu200-fsgd2104-2-e,3.33,5930.90524125,118,2,1,1,1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,block_4_1,complete_1,cyclic_8_1,cyclic_2_1,pipeline,unroll_2,unroll_2,unroll_2,pipeline,unroll_2,unroll_4,unroll_2,pipeline,1.25,0.5796909923285751,False
workload_4967.cpp,xcu200-fsgd2104-2-e,3.33,8408.63916045,1538,4,1,1,14,block_4_1,block_128_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,complete_1,cyclic_8_1,cyclic_2_1,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,unroll_2,unroll_32,5.0,0.3837814072339367,False
workload_4974.cpp,xcu200-fsgd2104-2-e,3.33,9621.80344845,442,7,1,1,6,block_8_1,block_128_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,cyclic_4_1,block_4_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_2,unroll,unroll_2,unroll_32,3.75,0.33042185174919153,False
workload_4984.cpp,xcu200-fsgd2104-2-e,3.33,1031.09567553,1282,1,1,28,43,block_4_1,block_8_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_2_1,unroll_64,pipeline_1,unroll_8,pipeline,unroll_2,unroll_8,unroll_4,unroll_2,pipeline,18.25,0.26726432860905636,False
workload_4995.cpp,xcu200-fsgd2104-2-e,3.33,11173.77909261,670,1,1,2,6,block_4_1,block_8_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline,unroll_2,unroll_8,unroll,unroll_8,unroll_2,unroll,unroll_2,unroll_32,2.5,0.2609671365355069,False
workload_4996.cpp,xcu200-fsgd2104-2-e,3.33,8528.59503117,1314,5,1,1,13,block_4_1,cyclic_128_1,block_2_1,block_16_2,complete_1,complete_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll,unroll_2,unroll_32,5.0,0.3771528007733276,False
workload_4998.cpp,xcu200-fsgd2104-2-e,3.33,1604.60500545,1719,5,2,4,7,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,unroll_32,4.5,0.8407322723060995,False
workload_4999.cpp,xcu200-fsgd2104-2-e,3.33,2549.9166675300003,1078,3,6,5,8,block_8_1,block_8_1,block_2_1,block_2_2,block_2_1,complete_1,block_8_1,block_4_1,block_8_1,cyclic_2_1,pipeline,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,unroll_32,5.5,0.747390321814394,False
workload_5000.cpp,xcu200-fsgd2104-2-e,3.33,4874.60110941,195,1,1,1,2,block_16_1,block_8_1,block_4_1,block_16_2,cyclic_8_1,block_8_1,complete_1,complete_1,cyclic_8_1,cyclic_2_1,unroll_8,unroll_2,unroll_2,unroll,pipeline,unroll_8,unroll_4,unroll_4,pipeline_1,1.25,0.6638514520492229,False
workload_5001.cpp,xcu200-fsgd2104-2-e,3.33,10419.67016973,1633,4,1,1,14,block_4_1,block_128_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,complete_1,block_4_1,complete_1,cyclic_8_1,cyclic_2_1,pipeline,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll,unroll_2,unroll_32,5.0,0.2819359360797582,False
workload_5002.cpp,xcu200-fsgd2104-2-e,3.33,14402.84504769,347,3,1,2,5,block_8_1,block_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,complete_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,unroll,unroll_8,unroll_8,unroll_4,unroll_4,unroll_2,2.75,0.14951153573963463,False
workload_5004.cpp,xcu200-fsgd2104-2-e,3.33,5801.82010893,540,7,1,1,7,block_8_1,block_128_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,cyclic_4_1,block_8_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_8,unroll,unroll_2,unroll_32,4.0,0.5628081715966395,False
workload_5009.cpp,xcu200-fsgd2104-2-e,3.33,6772.03191261,1608,6,1,1,9,cyclic_64_1,block_4_1,cyclic_4_1,block_16_2,block_4_1,complete_1,block_8_1,cyclic_8_1,cyclic_8_1,block_4_1,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline,unroll_4,unroll_2,unroll,4.25,0.4932438462640112,False
workload_5013.cpp,xcu200-fsgd2104-2-e,3.33,796.33465821,1490,3,1,2,4,block_16_1,block_32_1,cyclic_4_1,cyclic_4_1,block_4_1,complete_1,complete_1,block_4_1,cyclic_8_1,block_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_8,unroll_4,unroll_2,unroll,2.5,0.9586990844460207,False
workload_5014.cpp,xcu200-fsgd2104-2-e,3.33,8408.63702925,1549,1,1,2,6,block_4_1,block_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,complete_1,block_4_1,cyclic_2_1,block_2_1,cyclic_2_1,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,unroll,unroll_32,2.5,0.40619288942065035,False
workload_5015.cpp,xcu200-fsgd2104-2-e,3.33,12334.90038237,121,3,1,1,1,block_16_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,unroll_4,1.5,0.21469976809993874,False
workload_5016.cpp,xcu200-fsgd2104-2-e,3.33,1088.70972381,1343,4,1,27,42,block_8_1,block_8_1,cyclic_32_1,cyclic_8_1,complete_1,complete_1,cyclic_2_1,complete_1,cyclic_4_1,block_4_1,unroll_64,pipeline_1,unroll_2,pipeline,pipeline,unroll_2,unroll_4,unroll_2,pipeline,18.5,0.25962743107764275,False
workload_5019.cpp,xcu200-fsgd2104-2-e,3.33,8510.43550221,1155,6,1,5,14,block_8_1,cyclic_64_1,block_4_1,block_16_2,cyclic_4_1,complete_1,complete_1,block_4_1,complete_1,cyclic_2_1,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_8,unroll,unroll_2,unroll_32,6.5,0.35621573215160807,False
workload_5020.cpp,xcu200-fsgd2104-2-e,3.33,8601.22335015,1119,3,1,2,14,block_16_1,cyclic_128_1,block_8_1,complete_1,cyclic_8_1,block_8_1,block_4_1,complete_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_16,pipeline,unroll_4,unroll_8,unroll_2,unroll_2,pipeline_1,5.0,0.3731716027360561,False
workload_5021.cpp,xcu200-fsgd2104-2-e,3.33,6334.20325287,415,2,1,2,6,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,block_4_1,complete_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_16,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,pipeline,2.75,0.5425852534047775,False
workload_5022.cpp,xcu200-fsgd2104-2-e,3.33,1629.20974941,1190,2,3,3,5,block_4_1,block_8_1,block_2_1,block_4_1,cyclic_8_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,unroll,unroll_8,unroll_8,unroll_4,unroll_4,unroll_2,3.25,0.8721254951825425,False
workload_5024.cpp,xcu200-fsgd2104-2-e,3.33,1031.09566887,822,1,1,7,13,block_4_1,block_8_1,cyclic_8_1,cyclic_8_1,complete_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_8,pipeline_1,unroll_16,pipeline,unroll_2,unroll_8,unroll_4,unroll_2,pipeline,5.5,0.8460043714724481,False
workload_5028.cpp,xcu200-fsgd2104-2-e,3.33,635.32713357,568,4,3,24,31,block_8_1,cyclic_4_1,cyclic_8_1,complete_2,complete_1,block_8_1,block_8_1,cyclic_8_1,block_4_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll,pipeline,15.5,0.3619716470333385,False
workload_5032.cpp,xcu200-fsgd2104-2-e,3.33,794.5887392100001,1122,1,1,3,5,block_4_1,block_8_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,2.5,0.9588174088752007,False
workload_5035.cpp,xcu200-fsgd2104-2-e,3.33,7262.03950785,477,1,1,1,5,block_16_1,block_8_1,cyclic_4_1,block_16_2,cyclic_8_1,complete_1,complete_1,complete_1,block_4_1,cyclic_8_1,pipeline,unroll_2,unroll_8,unroll,unroll_8,unroll_8,unroll_4,unroll_4,pipeline_1,2.0,0.48209838485553846,False
workload_5036.cpp,xcu200-fsgd2104-2-e,3.33,14960.59073037,659,3,1,1,5,block_8_1,block_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_2_1,pipeline,unroll_2,unroll_8,unroll,unroll_4,unroll_2,unroll,unroll_2,unroll_2,2.5,0.13699209039807292,False
workload_5037.cpp,xcu200-fsgd2104-2-e,3.33,14458.59041319,1015,1,1,3,10,block_16_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_16,unroll,unroll_8,unroll_8,unroll_4,unroll_4,unroll_2,3.75,0.14659084206305079,False
workload_5038.cpp,xcu200-fsgd2104-2-e,3.33,5825.18237661,298,7,1,1,4,block_8_1,block_128_1,cyclic_32_1,block_16_2,block_4_1,complete_1,block_4_1,complete_1,cyclic_4_1,block_4_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_2,unroll_4,unroll_2,unroll_32,3.25,0.5736304635430151,False
workload_5039.cpp,xcu200-fsgd2104-2-e,3.33,8464.50728973,1322,5,1,1,13,block_4_1,cyclic_128_1,block_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,block_2_1,cyclic_2_1,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll,unroll_2,unroll_32,5.0,0.38068602450360256,False
workload_5041.cpp,xcu200-fsgd2104-2-e,3.33,12250.17532557,313,2,1,1,3,block_4_1,block_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll,unroll_4,unroll_2,unroll,unroll_4,unroll_32,1.75,0.2177867028379866,False
workload_5042.cpp,xcu200-fsgd2104-2-e,3.33,1604.60628417,1659,5,2,3,6,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,complete_1,cyclic_8_1,block_4_1,block_4_1,cyclic_4_1,cyclic_2_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline,unroll_2,unroll_2,unroll_32,4.0,0.8546662628770887,False
workload_5043.cpp,xcu200-fsgd2104-2-e,3.33,791.09702109,948,1,1,2,3,block_2_1,block_8_1,cyclic_8_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,block_4_1,complete_1,cyclic_8_1,cyclic_2_1,pipeline,pipeline_1,unroll_2,unroll_2,pipeline,unroll_4,unroll_4,unroll_2,pipeline,1.75,0.9895337656740137,False
workload_5045.cpp,xcu200-fsgd2104-2-e,3.33,4874.60110941,189,1,1,1,2,block_16_1,block_8_1,cyclic_4_1,block_16_2,block_4_1,block_8_1,complete_1,complete_1,cyclic_8_1,cyclic_2_1,unroll_8,unroll_2,unroll_2,unroll,pipeline,unroll_8,unroll_4,unroll_4,pipeline_1,1.25,0.6638514520492229,False
workload_5046.cpp,xcu200-fsgd2104-2-e,3.33,684.62775693,1414,3,1,2,6,block_8_1,cyclic_8_1,cyclic_8_1,cyclic_4_2,complete_1,block_8_1,complete_1,cyclic_8_1,block_4_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_8,unroll_4,unroll,unroll,unroll_2,3.0,0.9482332580538367,False
workload_5047.cpp,xcu200-fsgd2104-2-e,3.33,7160.81516685,1161,4,1,2,10,block_4_1,cyclic_64_1,block_4_1,block_16_2,cyclic_4_1,complete_1,block_4_1,block_4_1,complete_1,cyclic_4_1,unroll_8,unroll_2,unroll_8,unroll,unroll_4,pipeline_1,unroll,unroll_4,unroll_32,4.25,0.468278279756834,False
workload_5048.cpp,xcu200-fsgd2104-2-e,3.33,11173.77909261,673,1,1,2,6,block_4_1,block_8_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline,unroll_2,unroll_8,unroll_2,unroll_8,unroll_2,unroll,unroll_2,unroll_32,2.5,0.2609671365355069,False
workload_5049.cpp,xcu200-fsgd2104-2-e,3.33,8645.747108489999,241,3,1,1,3,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_2_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,2.0,0.3936318125286824,False
workload_5051.cpp,xcu200-fsgd2104-2-e,3.33,1204.04856285,1218,6,28,10,14,block_8_1,block_32_1,cyclic_32_1,cyclic_8_1,complete_1,complete_1,complete_1,block_4_1,cyclic_8_1,block_4_1,unroll_64,pipeline_1,unroll_2,unroll_2,pipeline,unroll_8,unroll_4,unroll_2,pipeline,14.5,0.3996193507938254,False
workload_5052.cpp,xcu200-fsgd2104-2-e,3.33,11450.49539265,785,3,1,3,8,block_8_1,block_8_1,block_2_1,block_4_1,complete_1,cyclic_2_1,complete_1,block_4_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_4,unroll_32,3.75,0.2447928822054624,False
workload_5053.cpp,xcu200-fsgd2104-2-e,3.33,10840.31706177,421,1,1,1,5,block_16_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_32,2.0,0.2770415949723837,False
workload_5054.cpp,xcu200-fsgd2104-2-e,3.33,6740.991364230001,849,1,1,2,9,block_16_1,block_8_1,cyclic_8_1,complete_1,cyclic_8_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,cyclic_2_1,pipeline,unroll_2,unroll_16,pipeline,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,3.25,0.5088490841433706,False
workload_5055.cpp,xcu200-fsgd2104-2-e,3.33,8545.355227529999,387,4,1,4,10,block_8_1,cyclic_64_1,block_8_1,complete_1,cyclic_8_1,complete_1,block_4_1,complete_1,complete_1,cyclic_8_1,unroll_8,unroll_2,unroll_8,pipeline,unroll_4,unroll_8,unroll_2,unroll_2,pipeline_1,4.75,0.3792964264752654,False
workload_5056.cpp,xcu200-fsgd2104-2-e,3.33,16646.497802370002,1645,4,1,2,15,block_4_1,block_128_1,cyclic_8_1,block_2_2,complete_1,complete_1,block_4_1,block_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll,unroll_2,unroll_32,5.5,0.10747170237719071,False
workload_5057.cpp,xcu200-fsgd2104-2-e,3.33,1699.30065501,1241,2,7,4,6,block_4_1,block_8_1,block_2_1,block_4_1,block_4_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll_4,unroll_4,unroll_2,4.75,0.8270771548804775,False
workload_5059.cpp,xcu200-fsgd2104-2-e,3.33,1031.09566887,829,1,1,7,13,block_4_1,block_8_1,cyclic_8_1,cyclic_8_1,block_2_1,complete_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_4_1,unroll_8,pipeline_1,unroll_16,pipeline,unroll_2,unroll_8,unroll_4,unroll_2,pipeline,5.5,0.8460043714724481,False
workload_5060.cpp,xcu200-fsgd2104-2-e,3.33,1052.32246749,798,4,1,5,6,block_2_1,cyclic_4_1,block_4_1,cyclic_8_1,complete_1,block_8_1,block_4_1,complete_1,block_4_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,pipeline,4.0,0.8927484176080448,False
workload_5061.cpp,xcu200-fsgd2104-2-e,3.33,796.33465821,1592,3,1,2,4,block_16_1,block_32_1,block_4_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,block_4_1,cyclic_8_1,block_4_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_8,unroll_4,unroll_2,unroll,2.5,0.9586990844460207,False
workload_5062.cpp,xcu200-fsgd2104-2-e,3.33,8274.26743335,1209,1,1,8,20,block_16_1,block_8_1,block_2_1,complete_2,cyclic_8_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_16,unroll,pipeline,unroll_8,unroll_4,unroll_4,pipeline,7.5,0.3500558804218621,False
workload_5063.cpp,xcu200-fsgd2104-2-e,3.33,796.33465821,1459,1,1,2,3,block_16_1,block_8_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,pipeline,pipeline,unroll_8,unroll_4,unroll_2,unroll,1.75,0.9892075910625187,False
workload_5064.cpp,xcu200-fsgd2104-2-e,3.33,8612.99952885,1514,5,1,2,12,block_8_1,block_2_1,block_64_1,cyclic_4_1,block_2_1,block_4_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_8,unroll_8,unroll_2,unroll_2,unroll_32,5.0,0.3725283830459585,False
workload_5065.cpp,xcu200-fsgd2104-2-e,3.33,1604.60500545,1732,5,2,4,7,block_8_1,cyclic_16_1,block_2_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,unroll_32,4.5,0.8407322723060995,False
workload_5066.cpp,xcu200-fsgd2104-2-e,3.33,5871.7107350100005,1473,4,2,4,11,block_4_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,block_8_1,block_4_1,block_4_1,cyclic_4_1,pipeline,unroll_64,unroll_2,unroll_2,pipeline,unroll_2,unroll_4,unroll_2,pipeline,5.25,0.5308666476933598,False
workload_5069.cpp,xcu200-fsgd2104-2-e,3.33,7710.065899650001,364,4,1,1,5,block_2_1,block_128_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,cyclic_4_1,complete_1,pipeline,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,unroll,unroll_2,unroll_32,2.75,0.4485892535219581,False
workload_5071.cpp,xcu200-fsgd2104-2-e,3.33,1031.09567553,1288,1,1,28,44,block_4_1,block_8_1,block_8_1,cyclic_8_1,complete_1,block_8_1,cyclic_2_1,complete_1,cyclic_2_1,cyclic_8_1,unroll_64,pipeline_1,unroll_8,pipeline,unroll_2,unroll_8,unroll_4,unroll_2,pipeline,18.5,0.259757973525948,False
workload_5072.cpp,xcu200-fsgd2104-2-e,3.33,1024.11219933,1755,2,1,27,42,block_2_1,block_8_1,cyclic_32_1,cyclic_8_1,complete_1,complete_1,cyclic_2_1,complete_1,cyclic_4_1,block_4_1,unroll_64,pipeline_1,unroll_2,pipeline,pipeline,unroll_2,unroll_4,unroll_2,pipeline,18.0,0.2749586969379124,False
workload_5074.cpp,xcu200-fsgd2104-2-e,3.33,7097.26326237,127,3,1,1,1,block_16_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_8_1,complete_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,pipeline,1.5,0.4945428172902957,False
workload_5075.cpp,xcu200-fsgd2104-2-e,3.33,5873.291232930001,114,4,1,1,1,block_2_1,cyclic_4_1,block_4_1,cyclic_8_1,complete_1,block_8_1,block_4_1,complete_1,cyclic_8_1,cyclic_2_1,pipeline,unroll_2,unroll_2,unroll_2,pipeline,unroll_2,unroll_4,unroll_2,pipeline,1.75,0.5834072383393014,False
workload_5076.cpp,xcu200-fsgd2104-2-e,3.33,12350.48880501,203,4,1,1,3,block_8_1,block_2_1,block_2_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,unroll_32,2.25,0.21351632786499725,False
workload_5077.cpp,xcu200-fsgd2104-2-e,3.33,7502.19467229,180,1,1,1,2,block_16_1,block_8_1,cyclic_32_1,complete_1,cyclic_8_1,cyclic_8_1,block_4_1,complete_1,block_2_1,cyclic_2_1,pipeline,unroll_2,unroll_2,pipeline,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,1.25,0.4669964711434782,False
workload_5078.cpp,xcu200-fsgd2104-2-e,3.33,5801.82101469,419,7,1,1,6,block_8_1,block_128_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,cyclic_8_1,block_4_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_8,unroll_4,unroll_2,unroll_32,3.75,0.5673598478949237,False
workload_5079.cpp,xcu200-fsgd2104-2-e,3.33,9621.69353181,370,7,1,1,5,block_8_1,block_128_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_2_1,complete_1,cyclic_2_1,block_4_1,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline,unroll_2,unroll_4,unroll_2,unroll_32,3.5,0.332054482804442,False
workload_5080.cpp,xcu200-fsgd2104-2-e,3.33,7047.3339350100005,180,2,1,1,2,block_4_1,block_8_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,block_8_1,block_4_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_2,unroll,unroll_8,unroll_2,unroll_4,unroll_4,unroll_32,1.5,0.4980145979611983,False
workload_5081.cpp,xcu200-fsgd2104-2-e,3.33,10216.10434599,974,1,1,3,10,block_16_1,block_8_1,block_2_1,block_16_2,block_4_1,cyclic_2_1,block_2_1,complete_1,cyclic_2_1,cyclic_8_1,unroll_8,unroll_2,unroll_16,unroll,unroll_8,unroll_8,unroll_4,unroll_4,unroll_2,3.75,0.30048721019674773,False
