Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,Area,Weight,is_pareto
workload_5154.cpp,xcu200-fsgd2104-2-e,3.33,4788.13827213,214,3,1,1,6,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_2,complete_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,block_8_1,pipeline,unroll_4,unroll_2,pipeline_1,pipeline,unroll_2,unroll,unroll_4,unroll_32,2.75,0.6687176400769781,False
workload_5155.cpp,xcu200-fsgd2104-2-e,3.33,620.00556381,309,3,1,1,4,block_4_1,cyclic_4_1,block_2_1,cyclic_2_2,block_2_1,block_8_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,unroll_2,unroll_2,unroll,2.25,0.9449805120791385,False
workload_5156.cpp,xcu200-fsgd2104-2-e,3.33,848.7110294099999,222,4,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_8_1,block_4_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,2.0,0.9407005893298993,False
workload_5157.cpp,xcu200-fsgd2104-2-e,3.33,1458.74230749,383,3,3,2,3,cyclic_2_1,cyclic_4_1,block_2_1,cyclic_2_2,block_4_1,complete_1,block_8_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline,unroll_2,unroll_2,pipeline,pipeline,unroll_4,unroll_2,unroll_32,2.75,0.8534375763442266,False
workload_5158.cpp,xcu200-fsgd2104-2-e,3.33,7230.24923661,150,5,1,1,2,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_4,unroll_2,unroll_2,unroll,unroll_2,pipeline,unroll,unroll_2,unroll_32,2.25,0.48749193330727314,False
workload_5159.cpp,xcu200-fsgd2104-2-e,3.33,1014.94329741,748,6,1,2,3,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_8_2,complete_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline,unroll,unroll,unroll,unroll_32,3.0,0.8814668183980758,False
workload_5160.cpp,xcu200-fsgd2104-2-e,3.33,5974.98266637,114,5,1,1,3,cyclic_8_1,block_16_1,block_2_1,cyclic_2_1,complete_1,block_8_1,block_8_1,cyclic_2_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline,unroll_8,unroll_4,unroll,unroll_2,unroll_32,2.5,0.5886590819363439,False
workload_5161.cpp,xcu200-fsgd2104-2-e,3.33,1966.12385805,84,4,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,block_8_1,block_2_1,cyclic_2_1,block_2_1,cyclic_4_1,pipeline,unroll_2,unroll_2,pipeline,pipeline_1,unroll_8,unroll,unroll_2,pipeline,2.0,0.8688097606084612,False
workload_5162.cpp,xcu200-fsgd2104-2-e,3.33,4419.75443805,400,3,1,1,3,block_4_1,cyclic_32_1,block_2_1,cyclic_2_2,block_2_1,block_8_1,block_8_1,block_4_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_2,unroll_2,unroll_32,2.0,0.7261506947158234,False
workload_5163.cpp,xcu200-fsgd2104-2-e,3.33,14637.71393037,180,1,1,1,3,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_2,cyclic_8_1,complete_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_8,unroll_2,unroll,unroll_4,unroll_4,unroll,unroll_2,pipeline,1.5,0.11499916899067861,False
workload_5164.cpp,xcu200-fsgd2104-2-e,3.33,623.9593660500001,112,6,1,1,3,cyclic_8_1,cyclic_4_1,block_4_1,complete_2,complete_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,complete_1,unroll_4,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,2.75,0.9207350432615713,False
workload_5165.cpp,xcu200-fsgd2104-2-e,3.33,847.4740276499999,828,4,1,2,3,cyclic_32_1,cyclic_4_1,cyclic_8_1,cyclic_16_2,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_4_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll,unroll_2,unroll,2.5,0.9172041236419275,False
workload_5166.cpp,xcu200-fsgd2104-2-e,3.33,8209.31015565,326,4,1,1,5,block_4_1,cyclic_4_1,block_4_1,cyclic_8_2,complete_1,cyclic_4_1,cyclic_4_1,block_8_1,cyclic_2_1,cyclic_4_1,unroll_16,unroll_4,unroll_2,unroll,pipeline,unroll,unroll,unroll,pipeline_1,2.75,0.40429243187050834,False
workload_5167.cpp,xcu200-fsgd2104-2-e,3.33,9217.87114509,284,2,1,1,10,cyclic_2_1,cyclic_32_1,cyclic_8_1,complete_2,cyclic_8_1,complete_1,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_8,unroll_2,unroll_8,unroll,unroll_4,unroll,unroll_2,pipeline_1,3.5,0.3256407411765747,False
workload_5168.cpp,xcu200-fsgd2104-2-e,3.33,515.31031053,142,4,3,5,4,block_4_1,cyclic_4_1,block_4_1,complete_2,cyclic_4_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,block_2_1,pipeline,pipeline,unroll_2,unroll,unroll_2,unroll_8,unroll,unroll_2,pipeline_1,4.0,0.8686592531619316,False
workload_5169.cpp,xcu200-fsgd2104-2-e,3.33,6823.8225767700005,106,3,1,1,3,block_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,cyclic_2_1,block_8_1,cyclic_2_1,cyclic_2_1,block_4_1,unroll_32,unroll_2,unroll_2,unroll,unroll_4,unroll_4,unroll,unroll_2,pipeline_1,2.0,0.5254429938454542,False
workload_5170.cpp,xcu200-fsgd2104-2-e,3.33,518.35707405,259,4,3,25,31,block_4_1,cyclic_4_1,block_4_1,complete_2,complete_1,block_8_1,block_8_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_2,unroll,15.75,0.19938184855247906,False
workload_5171.cpp,xcu200-fsgd2104-2-e,3.33,518.35707405,253,4,3,25,31,block_4_1,cyclic_4_1,block_4_1,complete_2,block_2_1,block_8_1,block_8_1,block_2_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll,unroll_2,unroll_32,15.75,0.19938184855247906,False
workload_5172.cpp,xcu200-fsgd2104-2-e,3.33,852.20188173,675,1,1,2,4,block_16_1,cyclic_16_1,block_8_1,complete_1,complete_1,block_8_1,block_8_1,complete_1,cyclic_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_2,pipeline,2.0,0.940399879239247,False
workload_5173.cpp,xcu200-fsgd2104-2-e,3.33,2780.08199181,112,5,1,1,2,cyclic_32_1,cyclic_4_1,block_2_1,cyclic_2_1,block_8_1,complete_1,block_2_1,block_4_1,block_2_1,cyclic_4_1,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline,unroll_4,unroll,unroll_2,pipeline_1,2.25,0.8066091170528121,False
workload_5174.cpp,xcu200-fsgd2104-2-e,3.33,600.84133389,642,5,1,2,7,block_8_1,cyclic_32_1,block_2_1,cyclic_8_2,complete_1,block_8_1,block_8_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_8,pipeline,unroll,unroll_2,pipeline_1,3.75,0.8751959720889603,False
workload_5175.cpp,xcu200-fsgd2104-2-e,3.33,8236.33249293,93,3,1,2,4,block_4_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,block_8_1,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_4,unroll_2,unroll_2,pipeline,unroll_8,unroll_4,unroll,unroll_2,unroll_16,2.5,0.40558586073496716,False
workload_5176.cpp,xcu200-fsgd2104-2-e,3.33,675.83149533,193,2,1,1,3,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_2,block_2_1,block_8_1,block_2_1,block_4_1,block_4_1,cyclic_2_1,unroll_16,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_4,unroll_2,unroll_32,1.75,0.9663096010914064,False
workload_5177.cpp,xcu200-fsgd2104-2-e,3.33,3963.29354253,198,2,1,4,8,block_16_1,block_2_1,block_4_1,cyclic_16_2,block_8_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,block_4_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_4,unroll,unroll_2,unroll,3.75,0.656753958633423,False
workload_5178.cpp,xcu200-fsgd2104-2-e,3.33,12083.49161613,141,3,1,1,3,block_16_1,cyclic_4_1,block_4_1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_4_1,pipeline,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll,unroll_4,unroll,2.0,0.1874448785611218,False
workload_5179.cpp,xcu200-fsgd2104-2-e,3.33,3349.16611137,151,6,1,1,4,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_16_2,block_2_1,block_8_1,block_4_1,block_4_1,block_2_1,cyclic_4_1,unroll_4,unroll_4,unroll_8,unroll,unroll,pipeline,unroll_4,unroll_2,pipeline,3.0,0.731235882536439,False
workload_5180.cpp,xcu200-fsgd2104-2-e,3.33,738.71974413,339,3,1,2,3,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_2,unroll_32,2.25,0.9369763609052487,False
workload_5181.cpp,xcu200-fsgd2104-2-e,3.33,593.84636253,135,4,1,3,2,cyclic_8_1,block_2_1,block_2_1,complete_2,block_2_1,block_8_1,block_8_1,cyclic_2_1,block_2_1,block_4_1,pipeline_1,pipeline_1,unroll_2,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_32,2.5,0.9346134595046481,False
workload_5182.cpp,xcu200-fsgd2104-2-e,3.33,592.09829901,143,1,1,3,2,cyclic_2_1,block_2_1,cyclic_8_1,complete_2,cyclic_8_1,block_8_1,block_2_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll,unroll_4,unroll,unroll_2,pipeline_1,1.75,0.9717878594626387,False
workload_5183.cpp,xcu200-fsgd2104-2-e,3.33,5566.886850690001,373,3,1,2,7,block_4_1,cyclic_16_1,block_8_1,complete_1,complete_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_2_1,block_4_1,pipeline,unroll_4,unroll_2,pipeline_1,pipeline,unroll,unroll,unroll_2,unroll_32,3.25,0.5936553185417764,False
workload_5184.cpp,xcu200-fsgd2104-2-e,3.33,515.3112162900001,121,3,3,5,4,block_4_1,cyclic_4_1,block_2_1,complete_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_2,pipeline_1,pipeline,pipeline,unroll_2,unroll_4,unroll_32,3.75,0.8801891157552433,False
workload_5185.cpp,xcu200-fsgd2104-2-e,3.33,852.20188173,682,1,1,2,4,block_16_1,cyclic_16_1,block_8_1,block_4_1,complete_1,complete_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_4,unroll,unroll_2,unroll_32,2.0,0.940399879239247,False
workload_5186.cpp,xcu200-fsgd2104-2-e,3.33,6823.82044557,125,3,1,1,3,block_4_1,cyclic_4_1,block_2_1,complete_1,complete_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_2,unroll,unroll_4,unroll_4,unroll,unroll,pipeline_1,2.0,0.5254431788580016,False
workload_5187.cpp,xcu200-fsgd2104-2-e,3.33,1289.38772493,107,2,1,1,3,block_16_1,cyclic_4_1,block_2_1,cyclic_16_2,complete_1,complete_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline,pipeline,unroll,unroll_2,pipeline,1.75,0.924746882405774,False
workload_5188.cpp,xcu200-fsgd2104-2-e,3.33,1077.87720717,708,2,1,5,7,block_2_1,cyclic_2_1,block_2_1,cyclic_8_2,block_8_1,cyclic_4_1,block_8_1,complete_1,cyclic_2_1,cyclic_8_1,unroll_4,pipeline_1,unroll_4,unroll,unroll_8,unroll_8,unroll,unroll_2,unroll,3.75,0.8435346821121446,False
workload_5189.cpp,xcu200-fsgd2104-2-e,3.33,1458.74140173,406,4,3,3,5,block_4_1,cyclic_4_1,block_4_1,cyclic_2_2,complete_1,block_8_1,block_2_1,block_2_1,cyclic_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,pipeline,pipeline_1,pipeline_1,unroll,unroll_2,unroll,3.75,0.8141647485292354,False
workload_5190.cpp,xcu200-fsgd2104-2-e,3.33,955.92994317,811,3,1,2,4,block_4_1,cyclic_32_1,block_2_1,cyclic_8_2,block_2_1,block_8_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll,unroll_2,unroll,2.5,0.9086227643494922,False
workload_5191.cpp,xcu200-fsgd2104-2-e,3.33,593.84929293,216,6,1,1,4,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_8_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_16,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_2,pipeline,3.0,0.9106409353045654,False
workload_5192.cpp,xcu200-fsgd2104-2-e,3.33,4800.35134017,145,3,1,1,4,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_2_2,block_4_1,complete_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,pipeline,unroll_4,unroll_8,unroll_2,unroll,pipeline,unroll_4,unroll_2,unroll_32,2.25,0.6916725541913954,False
workload_5193.cpp,xcu200-fsgd2104-2-e,3.33,1800.4938138900002,101,6,1,1,2,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,block_8_1,block_8_1,cyclic_2_1,block_2_1,cyclic_4_1,unroll_32,unroll_2,unroll_2,unroll,pipeline,unroll_8,unroll,unroll_2,pipeline,2.5,0.8433246343371549,False
workload_5194.cpp,xcu200-fsgd2104-2-e,3.33,511.82244189,138,3,7,6,6,block_4_1,cyclic_32_1,block_2_1,complete_2,complete_1,block_8_1,block_8_1,block_4_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_2,unroll_2,unroll_32,5.5,0.8015880000240989,False
workload_5195.cpp,xcu200-fsgd2104-2-e,3.33,520.47463437,225,4,3,15,22,block_4_1,cyclic_4_1,block_4_1,complete_2,complete_1,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,unroll_16,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_2,pipeline_1,11.0,0.417402781699315,False
workload_5196.cpp,xcu200-fsgd2104-2-e,3.33,623.9593660500001,125,6,1,1,3,cyclic_8_1,cyclic_4_1,block_4_1,complete_2,complete_1,block_8_1,block_2_1,block_4_1,block_4_1,complete_1,unroll_16,pipeline_1,unroll_2,pipeline,pipeline,unroll_4,unroll_2,unroll_2,unroll_32,2.75,0.9207350432615713,False
workload_5197.cpp,xcu200-fsgd2104-2-e,3.33,675.83149533,193,2,1,1,3,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_2,block_2_1,block_8_1,block_2_1,complete_1,block_4_1,cyclic_2_1,unroll_16,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_4,unroll_2,unroll_32,1.75,0.9663096010914064,False
workload_5198.cpp,xcu200-fsgd2104-2-e,3.33,1802.33176077,104,6,1,1,2,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_4_1,complete_1,block_8_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,unroll_2,unroll_2,pipeline,pipeline_1,unroll_8,unroll,unroll_2,pipeline,2.5,0.8432349942356936,False
workload_5199.cpp,xcu200-fsgd2104-2-e,3.33,796.33375245,573,2,1,2,4,block_16_1,cyclic_16_1,block_2_1,block_4_1,complete_1,complete_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,pipeline_1,pipeline,unroll_4,unroll,unroll_2,unroll_32,2.25,0.9327015703239171,False
workload_5200.cpp,xcu200-fsgd2104-2-e,3.33,848.7110294099999,222,4,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_4_1,block_2_1,block_4_1,pipeline,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,2.0,0.9407005893298993,False
workload_5201.cpp,xcu200-fsgd2104-2-e,3.33,575.97449229,281,3,3,25,31,block_16_1,cyclic_4_1,block_4_1,complete_2,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_2,unroll,15.5,0.20778898817855151,False
workload_5203.cpp,xcu200-fsgd2104-2-e,3.33,4701.71725965,363,1,1,1,9,cyclic_2_1,block_2_1,cyclic_8_1,complete_2,complete_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline,unroll_8,unroll_2,pipeline_1,pipeline,unroll_4,unroll,unroll_4,unroll_32,3.0,0.661178747450653,False
workload_5204.cpp,xcu200-fsgd2104-2-e,3.33,599.10014349,697,3,1,2,6,block_4_1,cyclic_4_1,block_8_1,cyclic_8_2,complete_1,cyclic_4_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_16,pipeline_1,unroll_2,unroll,pipeline,unroll,unroll,unroll,pipeline,3.0,0.9103232352754749,False
workload_5205.cpp,xcu200-fsgd2104-2-e,3.33,1071.93670029,870,4,1,2,3,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_2,complete_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline,unroll_4,unroll,unroll,pipeline,2.5,0.8987965466412702,False
workload_5206.cpp,xcu200-fsgd2104-2-e,3.33,10963.73995533,164,1,1,1,3,cyclic_2_1,block_2_1,cyclic_8_1,block_2_2,cyclic_8_1,complete_1,block_2_1,cyclic_2_1,cyclic_4_1,block_4_1,pipeline_1,unroll_8,unroll_2,unroll_8,unroll,unroll_4,unroll,unroll_2,pipeline_1,1.5,0.2396345618940052,False
workload_5207.cpp,xcu200-fsgd2104-2-e,3.33,620.00337933,303,4,1,1,4,block_4_1,cyclic_4_1,block_4_1,cyclic_2_2,complete_1,block_8_1,block_8_1,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,unroll_4,pipeline_1,unroll,unroll_2,unroll,2.5,0.9330017277617475,False
workload_5208.cpp,xcu200-fsgd2104-2-e,3.33,2288.12691933,426,3,1,3,5,block_4_1,cyclic_4_1,block_2_1,cyclic_2_2,block_2_1,block_8_1,block_4_1,block_4_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_2,pipeline_1,pipeline,pipeline,unroll_2,unroll_4,unroll_32,3.0,0.7841229849723887,False
workload_5209.cpp,xcu200-fsgd2104-2-e,3.33,1458.74140173,406,4,3,3,5,block_4_1,cyclic_4_1,block_4_1,cyclic_2_2,complete_1,block_8_1,block_8_1,block_2_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,unroll,unroll_2,pipeline_1,unroll,unroll_2,unroll,3.75,0.8141647485292354,False
workload_5210.cpp,xcu200-fsgd2104-2-e,3.33,4680.96576525,82,4,1,1,1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,complete_1,block_8_1,block_2_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_2,unroll_8,unroll,unroll_2,pipeline,1.75,0.7220835856168543,False
workload_5211.cpp,xcu200-fsgd2104-2-e,3.33,2834.04738573,71,5,1,1,1,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_2_1,block_2_1,block_8_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,pipeline_1,unroll_2,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_2,pipeline_1,2.0,0.8177044843482822,False
workload_5212.cpp,xcu200-fsgd2104-2-e,3.33,5858.44524045,454,1,1,3,10,block_16_1,cyclic_16_1,block_8_1,block_4_1,complete_1,block_8_1,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline,unroll,unroll,unroll_2,unroll_32,3.75,0.5524180651977688,False
workload_5213.cpp,xcu200-fsgd2104-2-e,3.33,3959.42328333,156,6,1,1,3,cyclic_32_1,cyclic_4_1,block_4_1,cyclic_16_2,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_8_1,block_4_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll,unroll_2,unroll,2.75,0.7133779978520144,False
workload_5214.cpp,xcu200-fsgd2104-2-e,3.33,8483.75969805,272,1,1,10,18,block_16_1,block_4_1,cyclic_8_1,complete_2,cyclic_8_1,complete_1,block_2_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_4,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_2,pipeline,7.5,0.273517000443929,False
workload_5215.cpp,xcu200-fsgd2104-2-e,3.33,572.89453533,127,5,3,4,3,cyclic_8_1,cyclic_4_1,block_2_1,complete_2,complete_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_4,unroll_2,unroll_32,3.75,0.8768510896925866,False
workload_5216.cpp,xcu200-fsgd2104-2-e,3.33,620.00556381,318,3,1,1,4,block_4_1,cyclic_4_1,block_2_1,cyclic_2_2,block_2_1,block_8_1,block_8_1,block_4_1,block_2_1,cyclic_4_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll_2,unroll_2,unroll,2.25,0.9449805120791385,False
workload_5217.cpp,xcu200-fsgd2104-2-e,3.33,511.82244189,138,3,7,6,6,block_4_1,cyclic_32_1,block_2_1,complete_2,block_2_1,block_8_1,block_8_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_2,unroll_2,unroll_32,5.5,0.8015880000240989,False
workload_5218.cpp,xcu200-fsgd2104-2-e,3.33,852.20188173,708,1,1,2,4,block_16_1,cyclic_16_1,block_8_1,complete_1,complete_1,cyclic_8_1,cyclic_4_1,block_4_1,block_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,pipeline,pipeline,unroll,unroll,unroll_2,unroll_32,2.0,0.940399879239247,False
workload_5219.cpp,xcu200-fsgd2104-2-e,3.33,675.87241437,183,2,1,1,3,cyclic_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_2,block_2_1,block_8_1,block_8_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_4,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_4,unroll_2,unroll_32,1.75,0.9663066456786858,False
workload_5220.cpp,xcu200-fsgd2104-2-e,3.33,11828.02850829,142,4,1,1,3,cyclic_8_1,block_2_1,block_2_1,cyclic_2_2,block_2_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_16,unroll_8,unroll_2,unroll,pipeline,unroll_4,unroll,unroll_2,pipeline,2.25,0.1973328121886674,False
workload_5221.cpp,xcu200-fsgd2104-2-e,3.33,1014.94548189,693,6,1,1,2,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_8_2,complete_1,cyclic_4_1,block_2_1,block_4_1,cyclic_2_1,cyclic_4_1,unroll_4,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_4,unroll_2,unroll,pipeline_1,2.5,0.9037017178714097,False
workload_5222.cpp,xcu200-fsgd2104-2-e,3.33,649.71230733,150,3,1,3,2,cyclic_8_1,block_2_1,cyclic_8_1,complete_2,cyclic_8_1,block_8_1,block_2_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll,unroll_4,unroll,unroll_2,pipeline_1,2.25,0.9430819123754153,False
workload_5223.cpp,xcu200-fsgd2104-2-e,3.33,8301.80636685,254,6,1,1,5,block_32_1,cyclic_16_1,block_4_1,complete_1,complete_1,block_8_1,cyclic_4_1,complete_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_2,unroll_2,pipeline_1,pipeline,unroll_4,unroll,unroll_2,unroll_32,3.25,0.389878972657308,False
workload_5224.cpp,xcu200-fsgd2104-2-e,3.33,2780.02402317,162,6,1,1,3,cyclic_8_1,block_16_1,block_4_1,cyclic_2_1,complete_1,cyclic_4_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_64,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll,unroll_2,pipeline,2.75,0.776166980820926,False
workload_5225.cpp,xcu200-fsgd2104-2-e,3.33,567.6581769300001,136,2,7,6,5,cyclic_2_1,cyclic_32_1,cyclic_8_1,complete_2,cyclic_8_1,complete_1,block_8_1,cyclic_4_1,block_2_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_4,unroll_4,unroll_2,unroll_2,unroll_32,5.0,0.8204687888343387,False
workload_5226.cpp,xcu200-fsgd2104-2-e,3.33,592.09829901,144,1,1,3,2,cyclic_2_1,block_2_1,cyclic_8_1,complete_2,cyclic_8_1,block_4_1,block_2_1,cyclic_2_1,cyclic_8_1,block_4_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll,unroll_4,unroll,unroll_2,pipeline_1,1.75,0.9717878594626387,False
workload_5227.cpp,xcu200-fsgd2104-2-e,3.33,574.08971229,193,6,3,5,11,cyclic_32_1,cyclic_4_1,block_4_1,complete_2,block_2_1,block_8_1,block_2_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_4,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_4,unroll_2,unroll_32,6.25,0.7580500272552622,False
workload_5228.cpp,xcu200-fsgd2104-2-e,3.33,518.35707405,230,4,3,25,31,block_4_1,cyclic_4_1,block_4_1,complete_2,cyclic_4_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll,unroll_2,pipeline_1,15.75,0.19938184855247906,False
