Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
stencil_550.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,94,1,1,1,1,unroll_64,unroll_4,pipeline_1,pipeline_1,1.0,0.5924968202352996,False
stencil_551.c,xczu7ev-ffvc1156-2-e,3.33,0.8064360899999999,94,1,1,1,1,pipeline,unroll_2,unroll,pipeline_1,1.0,0.1511997517063401,False
stencil_552.c,xczu7ev-ffvc1156-2-e,3.33,0.8064360899999999,96,1,1,1,1,unroll_16,unroll_2,unroll,pipeline_1,1.0,0.1511997517063401,False
stencil_553.c,xczu7ev-ffvc1156-2-e,3.33,0.13092894,99,1,6,2,3,unroll_16,unroll_16,unroll,unroll,3.0,0.7219094033211546,False
stencil_554.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,107,1,1,1,1,unroll_32,unroll_8,pipeline,pipeline,1.0,0.6283525774992217,False
stencil_555.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,110,1,1,1,1,unroll_64,unroll_8,pipeline,pipeline,1.0,0.6283525774992217,False
stencil_556.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,111,1,1,1,1,unroll_16,unroll_8,pipeline,pipeline_1,1.0,0.6283525774992217,False
stencil_557.c,xczu7ev-ffvc1156-2-e,3.33,0.77370885,113,1,1,1,1,unroll_32,unroll_4,unroll,pipeline,1.0,0.16824154207483136,False
stencil_558.c,xczu7ev-ffvc1156-2-e,3.33,0.77370885,115,1,1,1,1,unroll_4,unroll_4,unroll,pipeline,1.0,0.16824154207483136,False
stencil_559.c,xczu7ev-ffvc1156-2-e,3.33,0.77370885,116,1,1,1,1,unroll_8,unroll_4,unroll,pipeline,1.0,0.16824154207483136,False
stencil_560.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,136,1,1,1,3,unroll_64,unroll_16,pipeline_1,unroll,1.5,0.679291227396694,False
stencil_561.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,140,1,1,1,3,unroll_4,unroll_16,pipeline,pipeline,1.5,0.679291227396694,False
stencil_562.c,xczu7ev-ffvc1156-2-e,3.33,0.72671589,140,1,1,1,2,pipeline_1,unroll_8,unroll,pipeline,1.25,0.1963721895170353,False
stencil_563.c,xczu7ev-ffvc1156-2-e,3.33,0.64279989,191,1,1,2,4,unroll_16,unroll_16,unroll,pipeline,2.0,0.24845524073395223,False
stencil_564.c,xczu7ev-ffvc1156-2-e,3.33,0.64279989,192,1,1,2,4,unroll_64,unroll_16,unroll,pipeline,2.0,0.24845524073395223,False
stencil_565.c,xczu7ev-ffvc1156-2-e,3.33,0.64279989,193,1,1,2,4,pipeline,unroll_16,unroll,pipeline_1,2.0,0.24845524073395223,False
stencil_566.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,279,1,1,4,11,unroll_32,unroll,pipeline,unroll,4.25,0.4058099855529729,False
stencil_567.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,280,1,1,4,11,unroll_8,unroll,pipeline_1,unroll,4.25,0.4058099855529729,False
stencil_568.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,284,1,1,4,11,unroll_64,unroll,pipeline,pipeline,4.25,0.4058099855529729,False
stencil_569.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,285,1,1,4,11,pipeline,unroll,pipeline_1,pipeline_1,4.25,0.4058099855529729,False
stencil_570.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,80,1,1,1,1,pipeline_1,pipeline,unroll,pipeline_1,1.0,1.0,True
stencil_571.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,80,1,1,1,1,unroll_16,pipeline_1,pipeline,pipeline_1,1.0,1.0,True
stencil_572.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,80,1,1,1,1,unroll_4,pipeline_1,pipeline,pipeline,1.0,1.0,True
stencil_573.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,81,1,1,1,1,unroll_4,pipeline,pipeline_1,unroll,1.0,1.0,True
stencil_574.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,81,1,1,1,1,unroll_16,pipeline,pipeline,pipeline,1.0,1.0,True
stencil_575.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,81,1,1,1,1,pipeline_1,pipeline,pipeline_1,pipeline,1.0,1.0,True
stencil_576.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,86,1,1,1,1,unroll_4,pipeline_1,unroll,unroll,1.0,1.0,True
stencil_577.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,88,1,1,1,1,unroll_8,pipeline_1,pipeline,pipeline_1,1.0,1.0,True
stencil_578.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,88,1,1,1,1,unroll_2,pipeline_1,pipeline,pipeline,1.0,1.0,True
stencil_579.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_64,pipeline,unroll,unroll,1.0,1.0,True
stencil_580.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_16,pipeline_1,pipeline,unroll,1.0,1.0,True
stencil_581.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_32,pipeline_1,pipeline_1,pipeline,1.0,1.0,True
stencil_582.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,89,1,1,1,1,pipeline_1,unroll_2,pipeline,unroll,1.0,0.5881034279237493,False
stencil_583.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,89,1,1,1,1,pipeline_1,unroll_2,pipeline_1,unroll,1.0,0.5881034279237493,False
stencil_584.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,89,1,1,1,1,unroll_64,unroll_2,pipeline_1,unroll,1.0,0.5881034279237493,False
stencil_585.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_4,pipeline,unroll,pipeline,1.0,1.0,True
stencil_586.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_8,pipeline,pipeline_1,pipeline,1.0,1.0,True
stencil_587.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_4,pipeline,pipeline,unroll,1.0,1.0,True
stencil_588.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,90,1,1,1,1,unroll_64,unroll_4,pipeline,pipeline,1.0,0.5924968202352996,False
stencil_589.c,xczu7ev-ffvc1156-2-e,3.33,0.36126171,90,1,1,1,1,unroll_32,unroll_4,pipeline,pipeline,1.0,0.5924968202352996,False
stencil_590.c,xczu7ev-ffvc1156-2-e,3.33,0.13092894,96,1,6,2,3,unroll_64,unroll_16,unroll,unroll,3.0,0.7219094033211546,False
stencil_591.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,105,1,1,1,1,unroll_64,unroll_8,pipeline_1,unroll,1.0,0.6283525774992217,False
stencil_592.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,105,1,1,1,1,pipeline,unroll_8,pipeline_1,pipeline_1,1.0,0.6283525774992217,False
stencil_593.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,105,1,1,1,1,unroll_16,unroll_8,pipeline,pipeline,1.0,0.6283525774992217,False
stencil_594.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,112,1,1,1,1,pipeline_1,unroll_8,pipeline,pipeline_1,1.0,0.6283525774992217,False
stencil_595.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,116,1,1,1,1,unroll_4,unroll_8,pipeline,unroll,1.0,0.6283525774992217,False
stencil_596.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,133,1,1,1,3,unroll_8,unroll_16,pipeline,pipeline,1.5,0.679291227396694,False
stencil_597.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,133,1,1,1,3,pipeline,unroll_16,pipeline_1,unroll,1.5,0.679291227396694,False
stencil_598.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,133,1,1,1,3,pipeline,unroll_16,pipeline_1,pipeline,1.5,0.679291227396694,False
stencil_599.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,134,1,1,1,3,unroll_32,unroll_16,pipeline,pipeline,1.5,0.679291227396694,False
stencil_600.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,134,1,1,1,3,unroll_32,unroll_16,pipeline_1,unroll,1.5,0.679291227396694,False
stencil_601.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,134,1,1,1,3,unroll_64,unroll_16,pipeline_1,pipeline,1.5,0.679291227396694,False
stencil_602.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,137,1,1,1,3,unroll_2,unroll_16,pipeline,unroll,1.5,0.679291227396694,False
stencil_603.c,xczu7ev-ffvc1156-2-e,3.33,0.72671589,138,1,1,1,2,unroll_16,unroll_8,unroll,pipeline_1,1.25,0.1963721895170353,False
stencil_604.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,259,1,1,4,11,unroll_16,unroll,pipeline,unroll,4.25,0.4058099855529729,False
stencil_605.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,261,1,1,4,11,unroll_16,unroll,pipeline,pipeline,4.25,0.4058099855529729,False
stencil_606.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,264,1,1,4,11,pipeline,unroll,pipeline_1,pipeline,4.25,0.4058099855529729,False
stencil_607.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,81,1,1,1,1,unroll_2,pipeline,pipeline_1,pipeline,1.0,1.0,True
stencil_608.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,83,1,1,1,1,unroll_32,pipeline,unroll,pipeline,1.0,1.0,True
stencil_609.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,83,1,1,1,1,unroll_16,pipeline_1,pipeline,pipeline,1.0,1.0,True
stencil_610.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,84,1,1,1,1,pipeline_1,pipeline_1,pipeline,unroll,1.0,1.0,True
stencil_611.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,pipeline,pipeline_1,pipeline_1,pipeline,1.0,1.0,True
stencil_612.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,unroll_32,pipeline_1,pipeline,unroll,1.0,1.0,True
stencil_613.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,pipeline,pipeline,pipeline_1,pipeline_1,1.0,1.0,True
stencil_614.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,unroll_64,pipeline,pipeline,pipeline,1.0,1.0,True
stencil_615.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,85,1,1,1,1,unroll_64,pipeline_1,pipeline_1,unroll,1.0,1.0,True
stencil_616.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,86,1,1,1,1,unroll_2,pipeline_1,pipeline_1,pipeline,1.0,1.0,True
stencil_617.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,87,1,1,1,1,unroll_16,pipeline,pipeline_1,pipeline,1.0,1.0,True
stencil_618.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,87,1,1,1,1,unroll_64,pipeline,pipeline_1,unroll,1.0,1.0,True
stencil_619.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,87,1,1,1,1,unroll_8,pipeline_1,pipeline,pipeline,1.0,1.0,True
stencil_620.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,87,1,1,1,1,unroll_16,unroll_2,pipeline_1,pipeline,1.0,0.5881034279237493,False
stencil_621.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,87,1,1,1,1,unroll_32,unroll_2,pipeline_1,pipeline_1,1.0,0.5881034279237493,False
stencil_622.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,88,1,1,1,1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1.0,1.0,True
stencil_623.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_32,pipeline,unroll,unroll,1.0,1.0,True
stencil_624.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_32,pipeline,pipeline_1,pipeline,1.0,1.0,True
stencil_625.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,89,1,1,1,1,unroll_4,pipeline_1,pipeline,unroll,1.0,1.0,True
stencil_626.c,xczu7ev-ffvc1156-2-e,3.33,0.13092894,98,1,6,2,3,unroll_32,unroll_16,unroll,unroll,3.0,0.7219094033211546,False
stencil_627.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,106,1,1,1,1,unroll_4,unroll_8,pipeline,pipeline_1,1.0,0.6283525774992217,False
stencil_628.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,106,1,1,1,1,pipeline,unroll_8,pipeline,pipeline_1,1.0,0.6283525774992217,False
stencil_629.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,106,1,1,1,1,pipeline_1,unroll_8,pipeline,unroll,1.0,0.6283525774992217,False
stencil_630.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,107,1,1,1,1,unroll_8,unroll_8,pipeline,unroll,1.0,0.6283525774992217,False
stencil_631.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,107,1,1,1,1,unroll_2,unroll_8,pipeline,pipeline_1,1.0,0.6283525774992217,False
stencil_632.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,107,1,1,1,1,unroll_32,unroll_8,pipeline,unroll,1.0,0.6283525774992217,False
stencil_633.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,128,1,1,1,3,unroll_2,unroll_16,pipeline_1,pipeline_1,1.5,0.679291227396694,False
stencil_634.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,128,1,1,1,3,unroll_16,unroll_16,pipeline,unroll,1.5,0.679291227396694,False
stencil_635.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,128,1,1,1,3,unroll_2,unroll_16,pipeline,pipeline_1,1.5,0.679291227396694,False
stencil_636.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,128,1,1,1,3,pipeline_1,unroll_16,pipeline,pipeline,1.5,0.679291227396694,False
stencil_637.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,155,1,13,4,7,pipeline_1,unroll,unroll,unroll,6.25,1.0,True
stencil_638.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,260,1,1,4,11,pipeline,unroll,pipeline_1,unroll,4.25,0.4058099855529729,False
stencil_639.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,262,1,1,4,11,unroll_8,unroll,pipeline,pipeline,4.25,0.4058099855529729,False
stencil_640.c,xczu7ev-ffvc1156-2-e,3.33,0.80014239,562,1,1,8,17,pipeline,unroll,unroll,pipeline,6.75,0.10000000000000002,False
stencil_641.c,xczu7ev-ffvc1156-2-e,3.33,0.80014239,563,1,1,8,17,unroll_4,unroll,unroll,pipeline,6.75,0.10000000000000002,False
stencil_642.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,67,1,1,1,1,pipeline,pipeline,pipeline,pipeline_1,1.0,1.0,True
stencil_643.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,68,1,1,1,1,pipeline_1,pipeline,pipeline_1,unroll,1.0,1.0,True
stencil_644.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,68,1,1,1,1,unroll_8,pipeline_1,pipeline_1,pipeline,1.0,1.0,True
stencil_645.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,68,1,1,1,1,unroll_32,pipeline,pipeline,pipeline,1.0,1.0,True
stencil_646.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,68,1,1,1,1,unroll_4,pipeline_1,pipeline,pipeline_1,1.0,1.0,True
stencil_647.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,69,1,1,1,1,pipeline,pipeline_1,pipeline,unroll,1.0,1.0,True
stencil_648.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,69,1,1,1,1,unroll_8,pipeline,pipeline_1,unroll,1.0,1.0,True
stencil_649.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,69,1,1,1,1,unroll_16,pipeline,pipeline_1,unroll,1.0,1.0,True
stencil_650.c,xczu7ev-ffvc1156-2-e,3.33,0.18295686,70,1,3,1,1,pipeline_1,unroll_2,unroll,unroll,1.5,0.8584920787693893,False
stencil_651.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,70,1,1,1,1,unroll_16,pipeline_1,pipeline_1,pipeline,1.0,1.0,True
stencil_652.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,70,1,1,1,1,unroll_16,unroll_2,pipeline_1,pipeline_1,1.0,0.5881034279237493,False
stencil_653.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,70,1,1,1,1,unroll_4,unroll_2,pipeline_1,pipeline,1.0,0.5881034279237493,False
stencil_654.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,71,1,1,1,1,unroll_64,pipeline,pipeline,unroll,1.0,1.0,True
stencil_655.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,71,1,1,1,1,unroll_16,pipeline,pipeline_1,pipeline_1,1.0,1.0,True
stencil_656.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,72,1,1,1,1,unroll_64,pipeline,pipeline_1,pipeline,1.0,1.0,True
stencil_657.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,73,1,1,1,1,unroll_64,pipeline_1,pipeline,pipeline,1.0,1.0,True
stencil_658.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,74,1,1,1,1,unroll_16,pipeline,pipeline,unroll,1.0,1.0,True
stencil_659.c,xczu7ev-ffvc1156-2-e,3.33,0.14603382,74,1,5,1,1,unroll_64,unroll_8,unroll,unroll,2.0,0.8394612067186519,False
stencil_660.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,75,1,1,1,1,pipeline_1,pipeline,unroll,pipeline,1.0,1.0,True
stencil_661.c,xczu7ev-ffvc1156-2-e,3.33,0.14603382,78,1,5,1,1,unroll_16,unroll_8,unroll,unroll,2.0,0.8394612067186519,False
stencil_662.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,220,1,1,4,11,pipeline,unroll,pipeline,unroll,4.25,0.4058099855529729,False
stencil_663.c,xczu7ev-ffvc1156-2-e,3.33,0.80014239,506,1,1,8,17,unroll_64,unroll,unroll,pipeline,6.75,0.10000000000000002,False
stencil_664.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,66,1,1,1,1,unroll_16,pipeline,pipeline,pipeline_1,1.0,1.0,True
stencil_665.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,67,1,1,1,1,pipeline_1,pipeline,pipeline_1,pipeline_1,1.0,1.0,True
stencil_666.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,67,1,1,1,1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1.0,1.0,True
stencil_667.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,68,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline_1,1.0,0.5881034279237493,False
stencil_668.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,69,1,1,1,1,pipeline,pipeline,pipeline_1,unroll,1.0,1.0,True
stencil_669.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,69,1,1,1,1,unroll_16,unroll_2,pipeline,unroll,1.0,0.5881034279237493,False
stencil_670.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,69,1,1,1,1,unroll_4,pipeline,pipeline_1,pipeline,1.0,1.0,True
stencil_671.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,69,1,1,1,1,unroll_2,pipeline,pipeline,pipeline_1,1.0,1.0,True
stencil_672.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,70,1,1,1,1,unroll_16,unroll_2,pipeline,pipeline,1.0,0.5881034279237493,False
stencil_673.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,70,1,1,1,1,pipeline,unroll_2,pipeline,pipeline,1.0,0.5881034279237493,False
stencil_674.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,71,1,1,1,1,unroll_2,pipeline,pipeline_1,unroll,1.0,1.0,True
stencil_675.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,71,1,1,1,1,pipeline_1,pipeline,unroll,unroll,1.0,1.0,True
stencil_676.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,72,1,1,1,1,unroll_2,unroll_2,pipeline_1,unroll,1.0,0.5881034279237493,False
stencil_677.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,73,1,1,1,1,unroll_2,pipeline,pipeline,pipeline,1.0,1.0,True
stencil_678.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,84,1,1,1,1,unroll_32,unroll_8,pipeline_1,pipeline_1,1.0,0.6283525774992217,False
stencil_679.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,85,1,1,1,1,unroll_16,unroll_8,pipeline_1,pipeline,1.0,0.6283525774992217,False
stencil_680.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,85,1,1,1,1,unroll_32,unroll_8,pipeline_1,pipeline,1.0,0.6283525774992217,False
stencil_681.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,87,1,1,1,1,unroll_8,unroll_8,pipeline,pipeline,1.0,0.6283525774992217,False
stencil_682.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,103,1,1,1,3,unroll_16,unroll_16,pipeline_1,pipeline,1.5,0.679291227396694,False
stencil_683.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,103,1,1,1,3,unroll_64,unroll_16,pipeline,unroll,1.5,0.679291227396694,False
stencil_684.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,106,1,1,1,3,unroll_32,unroll_16,pipeline,pipeline_1,1.5,0.679291227396694,False
stencil_685.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,107,1,1,1,3,pipeline,unroll_16,pipeline_1,pipeline_1,1.5,0.679291227396694,False
stencil_686.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,139,1,13,4,7,unroll_16,unroll,unroll,unroll,6.25,1.0,True
stencil_687.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,70,1,1,1,1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1.0,1.0,True
stencil_688.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,70,1,1,1,1,pipeline_1,unroll_2,pipeline,pipeline_1,1.0,0.5881034279237493,False
stencil_689.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,71,1,1,1,1,unroll_4,pipeline_1,pipeline_1,unroll,1.0,1.0,True
stencil_690.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,72,1,1,1,1,unroll_4,pipeline,pipeline,pipeline,1.0,1.0,True
stencil_691.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,72,1,1,1,1,unroll_32,unroll_2,pipeline,pipeline,1.0,0.5881034279237493,False
stencil_692.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,72,1,1,1,1,unroll_32,pipeline,unroll,pipeline_1,1.0,1.0,True
stencil_693.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,72,1,1,1,1,unroll_32,unroll_2,pipeline_1,pipeline,1.0,0.5881034279237493,False
stencil_694.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,73,1,1,1,1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1.0,0.5881034279237493,False
stencil_695.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,73,1,1,1,1,unroll_16,unroll_2,pipeline,pipeline_1,1.0,0.5881034279237493,False
stencil_696.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,74,1,1,1,1,unroll_4,unroll_2,pipeline,unroll,1.0,0.5881034279237493,False
stencil_697.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,74,1,1,1,1,unroll_2,unroll_2,pipeline,unroll,1.0,0.5881034279237493,False
stencil_698.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,74,1,1,1,1,unroll_8,unroll_2,pipeline_1,pipeline,1.0,0.5881034279237493,False
stencil_699.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,75,1,1,1,1,unroll_32,pipeline,pipeline,pipeline_1,1.0,1.0,True
stencil_700.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,75,1,1,1,1,unroll_4,pipeline,pipeline,pipeline_1,1.0,1.0,True
stencil_701.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,76,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline,1.0,0.5881034279237493,False
stencil_702.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,86,1,1,1,1,pipeline_1,unroll_8,pipeline,pipeline,1.0,0.6283525774992217,False
stencil_703.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,88,1,1,1,1,pipeline_1,unroll_8,pipeline_1,unroll,1.0,0.6283525774992217,False
stencil_704.c,xczu7ev-ffvc1156-2-e,3.33,0.3377652299999999,89,1,1,1,1,unroll_16,unroll_8,pipeline_1,unroll,1.0,0.6283525774992217,False
stencil_705.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,107,1,1,1,3,unroll_8,unroll_16,pipeline,unroll,1.5,0.679291227396694,False
stencil_706.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,110,1,1,1,3,unroll_16,unroll_16,pipeline,pipeline_1,1.5,0.679291227396694,False
stencil_707.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,110,1,1,1,3,unroll_4,unroll_16,pipeline_1,pipeline,1.5,0.679291227396694,False
stencil_708.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,111,1,1,1,3,pipeline_1,unroll_16,pipeline_1,unroll,1.5,0.679291227396694,False
stencil_709.c,xczu7ev-ffvc1156-2-e,3.33,0.29580723,112,1,1,1,3,unroll_4,unroll_16,pipeline,unroll,1.5,0.679291227396694,False
stencil_710.c,xczu7ev-ffvc1156-2-e,3.33,0.04239756,144,1,13,4,7,unroll_2,unroll,unroll,unroll,6.25,1.0,True
stencil_711.c,xczu7ev-ffvc1156-2-e,3.33,0.33902397,230,1,1,4,11,unroll_2,unroll,pipeline,unroll,4.25,0.4058099855529729,False
stencil_712.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,65,1,1,1,1,unroll_32,pipeline_1,pipeline_1,unroll,1.0,1.0,True
stencil_713.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,65,1,1,1,1,pipeline_1,pipeline,pipeline,pipeline,1.0,1.0,True
stencil_714.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,65,1,1,1,1,unroll_2,pipeline_1,pipeline_1,unroll,1.0,1.0,True
stencil_715.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,66,1,1,1,1,unroll_4,unroll_2,pipeline,pipeline_1,1.0,0.5881034279237493,False
stencil_716.c,xczu7ev-ffvc1156-2-e,3.33,0.36419877,66,1,1,1,1,unroll_4,unroll_2,pipeline_1,pipeline_1,1.0,0.5881034279237493,False
stencil_717.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,67,1,1,1,1,unroll_16,pipeline,unroll,pipeline_1,1.0,1.0,True
stencil_718.c,xczu7ev-ffvc1156-2-e,3.33,0.13010976,68,1,1,1,1,unroll_64,pipeline,unroll,pipeline_1,1.0,1.0,True
