Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_4025.cpp,xcu200-fsgd2104-2-e,5.0,4.3417,710,1,20,8,22,cyclic_16_1,cyclic_128_1,block_32_1,cyclic_4_1,block_64_1,block_128_1,block_2_1,cyclic_32_1,cyclic_16_1,complete_1,pipeline_1,unroll_32,unroll_64,unroll_64,12.75,0.10423880673270104,False
workload_4026.cpp,xcu200-fsgd2104-2-e,5.0,4.32114,203,1,20,7,14,cyclic_16_1,block_64_1,block_32_1,cyclic_32_1,block_32_1,block_16_1,block_128_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_64,pipeline_1,10.5,0.16692814411954218,False
workload_4027.cpp,xcu200-fsgd2104-2-e,5.0,3.35984,353,1,4,7,12,block_4_1,block_4_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,pipeline,unroll_8,unroll_16,pipeline_1,6.0,0.5153821635436454,False
workload_4028.cpp,xcu200-fsgd2104-2-e,5.0,9.07692,431,1,1,1,6,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_2_1,block_4_1,cyclic_128_1,block_32_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_32,2.25,0.8011823430829051,False
workload_4030.cpp,xcu200-fsgd2104-2-e,5.0,3.32,286,1,6,4,8,cyclic_4_1,block_2_1,cyclic_2_1,block_4_1,block_4_1,cyclic_64_1,cyclic_64_1,block_128_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_16,unroll_8,4.75,0.6642777150826316,False
workload_4031.cpp,xcu200-fsgd2104-2-e,5.0,3.315025,117,1,3,3,5,cyclic_2_1,block_32_1,block_16_1,cyclic_32_1,block_32_1,block_128_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,pipeline,unroll_2,unroll_8,3.0,0.8314912788893444,False
workload_4032.cpp,xcu200-fsgd2104-2-e,5.0,7.56078,92,1,1,1,3,block_2_1,block_64_1,cyclic_2_1,block_4_1,block_2_1,block_128_1,block_2_1,block_4_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline,1.5,0.9209676676107309,False
workload_4033.cpp,xcu200-fsgd2104-2-e,5.0,6.46044,209,1,1,1,3,cyclic_2_1,block_32_1,block_16_1,cyclic_32_1,block_8_1,cyclic_4_1,cyclic_8_1,block_64_1,block_64_1,complete_1,unroll_32,unroll_8,unroll_64,pipeline_1,1.5,0.9471500962425733,False
workload_4034.cpp,xcu200-fsgd2104-2-e,5.0,6.40716,93,1,1,1,3,cyclic_2_1,block_64_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_2_1,block_4_1,block_4_1,block_32_1,complete_1,unroll_32,pipeline,unroll_64,pipeline_1,1.5,0.9481191864753895,False
workload_4035.cpp,xcu200-fsgd2104-2-e,5.0,3.286865,102,1,3,3,5,cyclic_2_1,block_2_1,cyclic_2_1,block_4_1,block_4_1,cyclic_64_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,3.0,0.8318332289122257,False
workload_4036.cpp,xcu200-fsgd2104-2-e,5.0,6.461,569,1,1,2,7,cyclic_2_1,cyclic_128_1,cyclic_32_1,cyclic_32_1,block_64_1,cyclic_4_1,cyclic_8_1,block_64_1,block_32_1,complete_1,unroll_64,unroll_8,unroll_64,pipeline_1,2.75,0.800731384994566,False
workload_4037.cpp,xcu200-fsgd2104-2-e,5.0,3.32806,403,1,4,8,14,block_4_1,cyclic_128_1,cyclic_2_1,block_4_1,block_32_1,block_64_1,cyclic_128_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_8,6.75,0.43664162597896194,False
workload_4038.cpp,xcu200-fsgd2104-2-e,5.0,3.32826,253,1,3,3,5,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_2_1,block_128_1,cyclic_2_1,complete_1,pipeline,unroll_8,unroll_16,unroll_2,3.0,0.831330031544318,False
workload_4039.cpp,xcu200-fsgd2104-2-e,5.0,7.50188,152,3,1,1,4,cyclic_64_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,block_64_1,cyclic_16_1,cyclic_128_1,block_4_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline_1,2.25,0.8379077979654858,False
workload_4040.cpp,xcu200-fsgd2104-2-e,5.0,11.14688,207,1,1,2,7,cyclic_2_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_64_1,block_4_1,block_64_1,block_8_1,complete_1,unroll_16,pipeline,unroll_32,unroll_16,2.75,0.7005820976963955,False
workload_4041.cpp,xcu200-fsgd2104-2-e,5.0,8.51596,356,3,1,1,5,cyclic_64_1,block_2_1,cyclic_64_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,cyclic_128_1,block_4_1,cyclic_8_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline,2.5,0.7885060806785016,False
workload_4042.cpp,xcu200-fsgd2104-2-e,5.0,3.28704,104,1,6,3,6,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,block_8_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_16_1,complete_1,pipeline_1,pipeline,unroll_32,pipeline_1,4.0,0.7634068777071805,False
workload_4043.cpp,xcu200-fsgd2104-2-e,5.0,20.22124,109,1,1,1,2,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_16_1,cyclic_2_1,block_16_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,1.25,0.5009575141710965,False
workload_4044.cpp,xcu200-fsgd2104-2-e,5.0,3.34854,390,1,1,8,14,block_2_1,block_64_1,block_16_1,block_4_1,cyclic_64_1,block_64_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,complete_1,pipeline,pipeline,unroll_8,unroll_2,6.0,0.5153580943515346,False
workload_4045.cpp,xcu200-fsgd2104-2-e,5.0,7.4668,98,1,1,1,3,cyclic_16_1,block_64_1,block_16_1,cyclic_4_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,block_32_1,complete_1,unroll_32,unroll_2,unroll_8,pipeline_1,1.5,0.9235903856763931,False
workload_4046.cpp,xcu200-fsgd2104-2-e,5.0,3.34356,242,1,1,7,13,block_2_1,cyclic_4_1,block_16_1,cyclic_64_1,block_4_1,cyclic_64_1,cyclic_8_1,block_64_1,cyclic_16_1,complete_1,pipeline,pipeline,unroll_4,unroll_8,5.5,0.5722964042226603,False
workload_4047.cpp,xcu200-fsgd2104-2-e,5.0,8.52656,308,3,1,1,7,cyclic_64_1,cyclic_128_1,cyclic_64_1,cyclic_32_1,block_64_1,block_16_1,cyclic_128_1,block_4_1,cyclic_8_1,complete_1,unroll_4,unroll_8,unroll_32,pipeline,3.0,0.7389267017705838,False
workload_4048.cpp,xcu200-fsgd2104-2-e,5.0,3.3715,197,1,1,7,12,block_2_1,block_64_1,cyclic_2_1,block_4_1,block_4_1,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_16_1,complete_1,pipeline,unroll_2,unroll_32,unroll_16,5.25,0.6021789170987615,False
workload_4050.cpp,xcu200-fsgd2104-2-e,5.0,9.07692,429,1,1,1,6,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_2_1,block_4_1,cyclic_128_1,block_32_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_32,2.25,0.8011823430829051,False
workload_4051.cpp,xcu200-fsgd2104-2-e,5.0,11.21004,103,1,1,1,3,cyclic_2_1,cyclic_32_1,block_32_1,cyclic_4_1,cyclic_32_1,cyclic_64_1,block_2_1,cyclic_32_1,block_8_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_16,1.5,0.794771417965217,False
workload_4052.cpp,xcu200-fsgd2104-2-e,5.0,3.33844,214,1,1,7,13,block_2_1,cyclic_2_1,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_64_1,block_4_1,cyclic_16_1,cyclic_16_1,complete_1,pipeline,pipeline,unroll_8,unroll_16,5.5,0.5722834981672392,False
workload_4053.cpp,xcu200-fsgd2104-2-e,5.0,3.32974,372,1,6,4,10,cyclic_4_1,cyclic_128_1,cyclic_8_1,block_4_1,block_4_1,cyclic_128_1,cyclic_128_1,block_128_1,cyclic_4_1,complete_1,pipeline,unroll_2,unroll_16,unroll_8,5.25,0.6020673189219459,False
workload_4054.cpp,xcu200-fsgd2104-2-e,5.0,4.34716,211,1,20,7,14,cyclic_16_1,cyclic_4_1,block_32_1,cyclic_32_1,block_16_1,block_16_1,block_128_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_8,unroll_4,pipeline_1,10.5,0.16693014351776653,False
workload_4055.cpp,xcu200-fsgd2104-2-e,5.0,3.34854,414,1,4,8,15,block_4_1,cyclic_128_1,cyclic_32_1,block_4_1,cyclic_128_1,cyclic_128_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_4,unroll_8,7.0,0.41226247944839134,False
workload_4056.cpp,xcu200-fsgd2104-2-e,5.0,3.29708,224,1,3,3,7,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,block_128_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,3.5,0.7973784262010533,False
workload_4057.cpp,xcu200-fsgd2104-2-e,5.0,3.3593,208,1,1,8,13,block_2_1,block_2_1,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_4_1,block_4_1,block_32_1,cyclic_2_1,complete_1,pipeline,unroll_8,unroll_8,unroll_16,5.75,0.5434114538547531,False
workload_4058.cpp,xcu200-fsgd2104-2-e,5.0,9.09468,93,1,1,1,2,cyclic_2_1,cyclic_8_1,block_16_1,block_32_1,block_32_1,block_32_1,block_4_1,block_64_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_32,1.25,0.8831435632746728,False
workload_4059.cpp,xcu200-fsgd2104-2-e,5.0,7.443985,126,1,1,1,4,cyclic_2_1,cyclic_128_1,block_16_1,cyclic_32_1,cyclic_64_1,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_2,pipeline,1.75,0.8959950160635471,False
workload_4060.cpp,xcu200-fsgd2104-2-e,5.0,3.3747,558,1,4,8,15,block_4_1,cyclic_4_1,cyclic_32_1,block_4_1,cyclic_64_1,block_64_1,cyclic_32_1,cyclic_128_1,cyclic_16_1,complete_1,pipeline,unroll_8,unroll_4,pipeline_1,7.0,0.4123032684682042,False
workload_4061.cpp,xcu200-fsgd2104-2-e,5.0,3.35674,145,1,3,3,6,cyclic_2_1,cyclic_32_1,block_16_1,cyclic_64_1,cyclic_32_1,cyclic_128_1,block_4_1,cyclic_8_1,block_32_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_16,3.25,0.8137908461397629,False
workload_4062.cpp,xcu200-fsgd2104-2-e,5.0,3.3177,148,1,3,3,5,cyclic_2_1,cyclic_16_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,block_16_1,cyclic_8_1,block_64_1,cyclic_16_1,complete_1,pipeline,pipeline,unroll_64,unroll_16,3.0,0.8314587158137853,False
workload_4063.cpp,xcu200-fsgd2104-2-e,5.0,6.431145,91,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_128_1,block_4_1,block_4_1,block_32_1,complete_1,unroll_4,unroll_32,unroll_2,pipeline_1,1.25,0.9784325162703442,False
workload_4064.cpp,xcu200-fsgd2104-2-e,5.0,3.302365,101,1,3,3,5,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_4_1,block_4_1,cyclic_64_1,cyclic_64_1,cyclic_2_1,block_16_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_8,3.0,0.8316452014873598,False
workload_4065.cpp,xcu200-fsgd2104-2-e,5.0,3.3312,118,1,6,3,7,cyclic_4_1,cyclic_32_1,cyclic_32_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,cyclic_32_1,cyclic_8_1,block_32_1,complete_1,pipeline,unroll_2,unroll_32,unroll_16,4.25,0.7299675697012101,False
workload_4066.cpp,xcu200-fsgd2104-2-e,5.0,3.338005,185,1,3,3,9,cyclic_2_1,block_32_1,cyclic_2_1,block_4_1,block_4_1,block_128_1,cyclic_128_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,unroll_32,unroll_2,unroll_64,4.0,0.762708350631298,False
workload_4067.cpp,xcu200-fsgd2104-2-e,5.0,3.29708,152,1,3,3,6,cyclic_2_1,cyclic_128_1,cyclic_2_1,cyclic_4_1,block_32_1,cyclic_16_1,block_128_1,block_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,3.25,0.8145516333656337,False
workload_4068.cpp,xcu200-fsgd2104-2-e,5.0,3.3127,457,1,4,7,12,block_4_1,block_4_1,cyclic_2_1,block_4_1,cyclic_2_1,cyclic_16_1,block_2_1,block_128_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_16,pipeline_1,6.0,0.5152794929162022,False
workload_4069.cpp,xcu200-fsgd2104-2-e,5.0,7.46576,686,3,1,1,12,cyclic_64_1,block_64_1,cyclic_32_1,block_128_1,block_2_1,block_64_1,block_2_1,cyclic_32_1,cyclic_16_1,complete_1,unroll_64,unroll_8,unroll_64,pipeline_1,4.25,0.6762771452955052,False
workload_4070.cpp,xcu200-fsgd2104-2-e,5.0,7.49236,859,3,1,1,13,cyclic_64_1,block_64_1,cyclic_32_1,block_128_1,block_2_1,cyclic_16_1,block_2_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_64,unroll_8,unroll_64,pipeline_1,4.5,0.6545404618394464,False
workload_4071.cpp,xcu200-fsgd2104-2-e,5.0,7.57,77,1,1,1,2,block_2_1,block_64_1,block_16_1,block_4_1,block_2_1,block_32_1,block_2_1,cyclic_128_1,block_64_1,complete_1,unroll_4,unroll_2,unroll_8,pipeline,1.25,0.9422172680730599,False
workload_4072.cpp,xcu200-fsgd2104-2-e,5.0,3.31344,139,1,3,3,5,cyclic_2_1,cyclic_8_1,block_16_1,cyclic_4_1,block_32_1,block_64_1,block_4_1,block_64_1,block_32_1,complete_1,pipeline,pipeline,unroll_8,unroll_2,3.0,0.8315105666961039,False
workload_4073.cpp,xcu200-fsgd2104-2-e,5.0,3.34368,202,1,1,7,13,block_2_1,cyclic_32_1,cyclic_32_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,block_4_1,cyclic_16_1,block_8_1,complete_1,pipeline,pipeline,unroll_8,unroll_16,5.5,0.5722967055692418,False
workload_4074.cpp,xcu200-fsgd2104-2-e,5.0,3.28684,113,1,3,3,5,cyclic_2_1,block_2_1,cyclic_2_1,block_4_1,block_4_1,cyclic_64_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_8,3.0,0.8318335318052918,False
workload_4075.cpp,xcu200-fsgd2104-2-e,5.0,3.34356,178,1,1,7,12,block_2_1,cyclic_4_1,block_16_1,cyclic_32_1,block_8_1,cyclic_4_1,cyclic_8_1,cyclic_2_1,cyclic_16_1,complete_1,pipeline,pipeline,unroll_4,pipeline_1,5.25,0.6021050910319546,False
workload_4076.cpp,xcu200-fsgd2104-2-e,5.0,3.34954,231,1,1,8,14,block_2_1,cyclic_128_1,cyclic_32_1,cyclic_16_1,cyclic_64_1,block_64_1,cyclic_2_1,block_8_1,block_32_1,complete_1,pipeline,pipeline,unroll_16,unroll_16,6.0,0.5153602381584761,False
workload_4077.cpp,xcu200-fsgd2104-2-e,5.0,3.31782,472,1,4,7,12,block_4_1,block_4_1,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_16_1,block_128_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_16,pipeline_1,6.0,0.5152909322068399,False
workload_4078.cpp,xcu200-fsgd2104-2-e,5.0,3.3393,247,1,1,7,13,block_2_1,cyclic_4_1,block_16_1,cyclic_64_1,block_4_1,cyclic_64_1,block_4_1,block_64_1,block_32_1,complete_1,pipeline,pipeline,unroll_4,pipeline_1,5.5,0.5722856726178767,False
workload_4079.cpp,xcu200-fsgd2104-2-e,5.0,3.31782,110,1,3,3,5,cyclic_2_1,cyclic_8_1,cyclic_32_1,block_4_1,cyclic_64_1,block_16_1,cyclic_8_1,block_8_1,cyclic_8_1,complete_1,pipeline_1,pipeline,unroll_8,pipeline_1,3.0,0.8314572547135769,False
workload_4080.cpp,xcu200-fsgd2104-2-e,5.0,20.22124,113,1,1,1,3,cyclic_4_1,block_2_1,block_32_1,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_32_1,cyclic_2_1,block_16_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,1.5,0.49910477708457035,False
workload_4081.cpp,xcu200-fsgd2104-2-e,5.0,6.44348,175,1,1,1,4,cyclic_2_1,cyclic_4_1,cyclic_64_1,cyclic_32_1,block_64_1,cyclic_4_1,cyclic_8_1,block_4_1,block_64_1,complete_1,unroll_32,unroll_8,unroll_64,pipeline_1,1.75,0.917066921990182,False
workload_4082.cpp,xcu200-fsgd2104-2-e,5.0,3.305785,93,1,3,3,4,cyclic_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_64_1,block_16_1,block_4_1,block_4_1,block_32_1,complete_1,pipeline,pipeline,unroll_2,pipeline_1,2.75,0.8486620138744547,False
workload_4083.cpp,xcu200-fsgd2104-2-e,5.0,9.78348,124,1,1,1,3,cyclic_2_1,block_2_1,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_2_1,block_4_1,cyclic_128_1,block_32_1,complete_1,unroll_32,pipeline_1,unroll_32,unroll_8,1.5,0.8465941175400268,False
workload_4084.cpp,xcu200-fsgd2104-2-e,5.0,6.411185,76,1,1,1,2,cyclic_2_1,cyclic_2_1,block_16_1,cyclic_32_1,block_32_1,cyclic_128_1,block_4_1,block_4_1,block_32_1,complete_1,unroll_8,pipeline,unroll_2,pipeline_1,1.25,0.9788794464527326,False
workload_4085.cpp,xcu200-fsgd2104-2-e,5.0,3.305045,139,1,3,3,5,cyclic_2_1,cyclic_32_1,block_4_1,block_4_1,cyclic_32_1,cyclic_64_1,block_4_1,block_64_1,block_8_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_16,3.0,0.8316126435823599,False
workload_4086.cpp,xcu200-fsgd2104-2-e,5.0,6.41836,123,1,1,1,3,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,block_8_1,block_32_1,cyclic_8_1,block_64_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_64,pipeline_1,1.5,0.9479180335312622,False
workload_4087.cpp,xcu200-fsgd2104-2-e,5.0,3.35984,191,1,1,7,12,block_2_1,block_2_1,cyclic_2_1,block_4_1,block_4_1,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_2_1,complete_1,pipeline,unroll_8,unroll_8,unroll_16,5.25,0.6021485207478497,False
workload_4088.cpp,xcu200-fsgd2104-2-e,5.0,9.8152,131,1,1,1,4,cyclic_2_1,block_64_1,cyclic_32_1,cyclic_4_1,block_32_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_16_1,complete_1,unroll_32,pipeline,unroll_64,unroll_8,1.75,0.8280236963667658,False
workload_4089.cpp,xcu200-fsgd2104-2-e,5.0,3.33034,142,1,6,4,7,cyclic_4_1,cyclic_32_1,block_4_1,cyclic_64_1,cyclic_2_1,cyclic_128_1,block_4_1,cyclic_8_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_32,pipeline_1,4.5,0.6967230339222045,False
workload_4090.cpp,xcu200-fsgd2104-2-e,5.0,3.286865,102,1,3,3,5,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,3.0,0.8318332289122257,False
workload_4091.cpp,xcu200-fsgd2104-2-e,5.0,7.51212,132,3,1,1,4,cyclic_64_1,block_32_1,block_16_1,cyclic_32_1,block_8_1,cyclic_16_1,cyclic_128_1,block_64_1,cyclic_8_1,complete_1,unroll_4,unroll_2,unroll_32,pipeline_1,2.25,0.8376937370792116,False
workload_4092.cpp,xcu200-fsgd2104-2-e,5.0,6.4174,131,1,1,1,4,cyclic_2_1,cyclic_4_1,block_16_1,cyclic_32_1,cyclic_64_1,cyclic_128_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_8,pipeline_1,1.75,0.9175264412466548,False
workload_4093.cpp,xcu200-fsgd2104-2-e,5.0,9.7918,96,1,1,1,3,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_64_1,block_64_1,block_2_1,block_32_1,cyclic_16_1,complete_1,unroll_4,unroll_2,unroll_64,unroll_16,1.5,0.8462934292659534,False
workload_4094.cpp,xcu200-fsgd2104-2-e,5.0,20.21484,103,1,1,1,2,cyclic_4_1,cyclic_4_1,block_32_1,block_4_1,block_4_1,cyclic_64_1,block_2_1,cyclic_2_1,block_16_1,complete_1,unroll_4,unroll_2,unroll_32,unroll_8,1.25,0.5011417587391805,False
workload_4095.cpp,xcu200-fsgd2104-2-e,5.0,3.291985,179,1,3,3,7,cyclic_2_1,cyclic_128_1,cyclic_2_1,block_4_1,block_4_1,cyclic_128_1,cyclic_128_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,3.5,0.7974452856778507,False
workload_4096.cpp,xcu200-fsgd2104-2-e,5.0,3.34368,242,1,1,7,14,block_2_1,block_64_1,cyclic_2_1,block_4_1,cyclic_64_1,block_128_1,cyclic_16_1,block_4_1,cyclic_8_1,complete_1,pipeline,pipeline,unroll_32,unroll_2,5.75,0.5433754551945645,False
workload_4097.cpp,xcu200-fsgd2104-2-e,5.0,9.73756,99,1,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,block_4_1,block_8_1,cyclic_4_1,cyclic_32_1,cyclic_2_1,block_32_1,complete_1,unroll_16,pipeline,unroll_32,unroll_16,1.25,0.8580453986043652,False
workload_4098.cpp,xcu200-fsgd2104-2-e,5.0,3.29196,116,1,3,3,5,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_4_1,block_16_1,block_64_1,block_4_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,3.0,0.8317714739788523,False
workload_4099.cpp,xcu200-fsgd2104-2-e,5.0,6.404625,81,1,1,1,2,cyclic_2_1,block_64_1,block_16_1,cyclic_4_1,block_16_1,cyclic_2_1,block_4_1,block_4_1,block_32_1,complete_1,unroll_32,pipeline,unroll_2,pipeline_1,1.25,0.9790244026899615,False
workload_4100.cpp,xcu200-fsgd2104-2-e,5.0,3.29216,142,1,6,4,7,cyclic_4_1,cyclic_4_1,block_4_1,block_4_1,block_32_1,cyclic_128_1,cyclic_32_1,cyclic_4_1,block_16_1,complete_1,pipeline_1,pipeline,unroll_16,unroll_32,4.5,0.6965897553636154,False
workload_4101.cpp,xcu200-fsgd2104-2-e,5.0,3.32806,355,1,1,8,15,block_2_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_128_1,cyclic_128_1,block_128_1,block_64_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_64,unroll_16,6.25,0.4881865411033972,False
workload_4102.cpp,xcu200-fsgd2104-2-e,5.0,3.315025,129,1,3,3,6,cyclic_2_1,block_16_1,block_16_1,cyclic_128_1,block_32_1,block_128_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,pipeline,unroll_2,unroll_8,3.25,0.814323460457371,False
workload_4103.cpp,xcu200-fsgd2104-2-e,5.0,9.10492,87,1,1,1,2,cyclic_2_1,cyclic_8_1,block_16_1,block_32_1,block_32_1,cyclic_4_1,block_4_1,block_64_1,block_32_1,complete_1,unroll_4,pipeline,unroll_16,unroll_32,1.25,0.8827425972782641,False
workload_4104.cpp,xcu200-fsgd2104-2-e,5.0,3.29722,157,1,3,3,6,cyclic_2_1,cyclic_128_1,cyclic_2_1,block_4_1,block_32_1,cyclic_16_1,block_128_1,block_8_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,3.25,0.8145498554506679,False
workload_4105.cpp,xcu200-fsgd2104-2-e,5.0,3.37662,213,1,1,7,13,block_2_1,block_64_1,cyclic_2_1,block_4_1,cyclic_64_1,cyclic_8_1,block_4_1,cyclic_32_1,cyclic_16_1,complete_1,pipeline,unroll_2,unroll_32,unroll_16,5.5,0.5723774522289891,False
workload_4106.cpp,xcu200-fsgd2104-2-e,5.0,47.73504,120,1,1,2,6,block_2_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_64_1,block_64_1,block_4_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_4,pipeline,unroll_8,unroll_16,2.5,0.10000000000000003,False
workload_4107.cpp,xcu200-fsgd2104-2-e,5.0,9.78048,454,1,1,1,6,cyclic_2_1,cyclic_4_1,cyclic_32_1,cyclic_4_1,block_4_1,cyclic_128_1,cyclic_8_1,block_64_1,cyclic_16_1,complete_1,unroll_4,unroll_32,unroll_64,unroll_16,2.25,0.7828266069036167,False
workload_4108.cpp,xcu200-fsgd2104-2-e,5.0,9.11644,116,1,1,1,4,cyclic_2_1,block_64_1,block_16_1,block_32_1,cyclic_64_1,block_32_1,cyclic_16_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_16,unroll_32,1.75,0.8497369980079702,False
workload_4109.cpp,xcu200-fsgd2104-2-e,5.0,7.50332,244,3,1,1,7,cyclic_64_1,block_64_1,cyclic_64_1,cyclic_32_1,block_32_1,cyclic_16_1,cyclic_128_1,block_4_1,cyclic_8_1,complete_1,unroll_32,unroll_2,unroll_32,pipeline_1,3.0,0.7616721766268906,False
workload_4110.cpp,xcu200-fsgd2104-2-e,5.0,3.37162,212,1,1,8,14,block_2_1,block_64_1,cyclic_64_1,cyclic_2_1,block_2_1,block_128_1,block_2_1,block_4_1,cyclic_8_1,complete_1,pipeline,unroll_2,unroll_32,pipeline,6.0,0.5154068911106575,False
workload_4111.cpp,xcu200-fsgd2104-2-e,5.0,3.309905,120,1,3,3,5,cyclic_2_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,cyclic_128_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_2,pipeline_1,3.0,0.8315535663585993,False
workload_4112.cpp,xcu200-fsgd2104-2-e,5.0,3.32368,138,1,3,3,5,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,block_8_1,cyclic_8_1,cyclic_8_1,block_64_1,block_64_1,complete_1,pipeline,pipeline,unroll_8,pipeline_1,3.0,0.831385870171937,False
workload_4113.cpp,xcu200-fsgd2104-2-e,5.0,3.302225,101,1,3,3,4,cyclic_2_1,block_2_1,block_2_1,block_4_1,block_4_1,cyclic_64_1,cyclic_64_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_8,2.75,0.8487026329402625,False
