Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_4_1,Replicate_Count,Area,Weight,is_pareto
bbgemm_543.c,xczu7ev-ffvc1156-2-e,5,12.590425,81,0,0,10,16,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline_1,3,6.5,0.433331069523,False
bbgemm_661.c,xczu7ev-ffvc1156-2-e,5,9.692505,87,0,1,8,15,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_2,1,6,0.491031508063,False
bbgemm_593.c,xczu7ev-ffvc1156-2-e,5,12.590425,87,0,0,10,16,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_4,1,6.5,0.433331069523,False
bbgemm_704.c,xczu7ev-ffvc1156-2-e,5,12.590425,100,0,0,10,16,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_8,1,6.5,0.433331069523,False
bbgemm_654.c,xczu7ev-ffvc1156-2-e,5,12.083545,78,0,0,7,11,unroll_2,unroll_32,unroll_2,unroll_2,pipeline_1,1,4.5,0.488774001901,False
bbgemm_748.c,xczu7ev-ffvc1156-2-e,5,13.281625,494,0,0,28,42,unroll_2,unroll_32,unroll_2,unroll_8,pipeline_1,1,17.5,0.203737230542,False
bbgemm_727.c,xczu7ev-ffvc1156-2-e,5,9.692505,165,0,1,16,29,unroll_2,unroll_32,unroll_4,pipeline_1,pipeline_1,1,11.5,0.374498534133,False
bbgemm_708.c,xczu7ev-ffvc1156-2-e,5,13.276505,2468,0,0,56,83,unroll_2,unroll_32,unroll_4,unroll_8,pipeline_1,1,34.75,0.1,False
bbgemm_638.c,xczu7ev-ffvc1156-2-e,5,12.590425,388,0,0,40,63,unroll_2,unroll_32,unroll_8,pipeline_1,pipeline_1,1,25.75,0.125166349664,False
bbgemm_687.c,xczu7ev-ffvc1156-2-e,5,12.590425,435,0,0,40,63,unroll_2,unroll_32,unroll_8,pipeline_1,unroll_4,1,25.75,0.125166349664,False
bbgemm_1104.c,xczu7ev-ffvc1156-2-e,5,0.906465,80.5,0,6,24,18,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,2,12,0.72440811586,False
bbgemm_900.c,xczu7ev-ffvc1156-2-e,5,0.906465,78.5,0,6,24,18,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,2,12,0.72440811586,False
bbgemm_876.c,xczu7ev-ffvc1156-2-e,5,1.735265,121,0,0,15,13,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_8,2,7,0.829162810764,False
bbgemm_1076.c,xczu7ev-ffvc1156-2-e,5,0.906465,79,0,6,24,18,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,1,12,0.72440811586,False
bbgemm_1143.c,xczu7ev-ffvc1156-2-e,5,0.860225,79,0,6,23.5,18,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,2,11.875,0.730422324945,False
bbgemm_1166.c,xczu7ev-ffvc1156-2-e,5,0.813985,86,0,6,23,18,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_4,1,11.75,1,True
bbgemm_1128.c,xczu7ev-ffvc1156-2-e,5,0.867105,94,0,5,24,18,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_8,1,11.75,0.734680763244,False
bbgemm_1146.c,xczu7ev-ffvc1156-2-e,5,0.906465,82,0,6,23,18,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,1,11.75,0.733368050717,False
bbgemm_1060.c,xczu7ev-ffvc1156-2-e,5,0.946785,100,0,6,24,19,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,1,12.25,0.713033376572,False
bbgemm_500.c,xczu7ev-ffvc1156-2-e,5,12.590545,61,0,0,5,8,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,1,3.25,0.500998403177,False
bbgemm_730.c,xczu7ev-ffvc1156-2-e,5,9.692625,58,0,1,4,8,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,1,3.25,0.527993273258,False
bbgemm_809.c,xczu7ev-ffvc1156-2-e,5,12.590545,51,0,0,5,8,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,1,3.25,0.500998403177,False
bbgemm_1006.c,xczu7ev-ffvc1156-2-e,5,9.692625,56,0,1,4,9,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,1,3.5,0.525744935201,False
bbgemm_896.c,xczu7ev-ffvc1156-2-e,5,12.073425,47,0,0,3,5,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,1,2,0.531761451918,False
bbgemm_970.c,xczu7ev-ffvc1156-2-e,5,2.836945,61,0,1,1,7,unroll_2,unroll_4,unroll_2,unroll_2,unroll_8,1,2.25,0.944322141734,False
bbgemm_1148.c,xczu7ev-ffvc1156-2-e,5,12.032465,80,0,0,7,10,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,1,4.25,0.494856562257,False
bbgemm_778.c,xczu7ev-ffvc1156-2-e,5,22.682065,66,0,1,2,5,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,1,2,0.23945119436,False
bbgemm_820.c,xczu7ev-ffvc1156-2-e,5,2.171345,99,0,1,2,11,unroll_2,unroll_4,unroll_2,unroll_4,unroll_8,1,3.5,1,True
bbgemm_754.c,xczu7ev-ffvc1156-2-e,5,12.626385,159.5,0,0,14,21,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,2,8.75,0.384233182672,False
bbgemm_1161.c,xczu7ev-ffvc1156-2-e,5,1.771985,159,0,12,13,16,unroll_2,unroll_4,unroll_2,unroll_8,unroll_8,1,10.25,0.723953847326,False
bbgemm_710.c,xczu7ev-ffvc1156-2-e,5,12.590545,89,0,0,10,16,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_4,1,6.5,0.433327568559,False
bbgemm_756.c,xczu7ev-ffvc1156-2-e,5,13.335505,525,0,0,28,43,unroll_2,unroll_4,unroll_8,unroll_4,pipeline_1,1,17.75,0.199092386786,False
bbgemm_1098.c,xczu7ev-ffvc1156-2-e,5,0.860045,136.5,0,6,44.5,29,unroll_2,unroll_64,pipeline_1,pipeline_1,pipeline_1,4,19.875,0.556766809162,False
bbgemm_1025.c,xczu7ev-ffvc1156-2-e,5,0.813805,135,0,6,44,29,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_2,3,19.75,1,True
bbgemm_1039.c,xczu7ev-ffvc1156-2-e,5,0.860045,147.5,0,6,44.5,29,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,2,19.875,0.556766809162,False
bbgemm_1018.c,xczu7ev-ffvc1156-2-e,5,2.582105,258.5,0,10.5,34,25.5,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_8,4,17.5,0.531550787664,False
bbgemm_1103.c,xczu7ev-ffvc1156-2-e,5,0.860045,140.5,0,6,44.5,29,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,4,19.875,0.556766809162,False
bbgemm_1041.c,xczu7ev-ffvc1156-2-e,5,0.860045,144.5,0,6,44.5,29,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_2,2,19.875,0.556766809162,False
bbgemm_1106.c,xczu7ev-ffvc1156-2-e,5,0.860045,144.5,0,6,44.5,29,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_4,2,19.875,0.556766809162,False
bbgemm_1082.c,xczu7ev-ffvc1156-2-e,5,1.298445,187,0,2,39,25,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_8,1,16.5,0.56144253101,False
bbgemm_1105.c,xczu7ev-ffvc1156-2-e,5,0.906285,149,0,6,45,29,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,3,20,0.551433788823,False
bbgemm_951.c,xczu7ev-ffvc1156-2-e,5,0.906285,141,0,6,45,29,unroll_2,unroll_64,pipeline_1,unroll_4,unroll_2,1,20,0.551433788823,False
bbgemm_1107.c,xczu7ev-ffvc1156-2-e,5,0.813805,156,0,6,44,29,unroll_2,unroll_64,pipeline_1,unroll_4,unroll_4,1,19.75,1,True
bbgemm_1129.c,xczu7ev-ffvc1156-2-e,5,0.965085,162.5,0,4,44,25.5,unroll_2,unroll_64,pipeline_1,unroll_4,unroll_8,2,18.375,0.562065252109,False
bbgemm_1017.c,xczu7ev-ffvc1156-2-e,5,0.911325,182,0,6,45,30,unroll_2,unroll_64,pipeline_1,unroll_8,unroll_8,1,20.25,0.541886901092,False
bbgemm_690.c,xczu7ev-ffvc1156-2-e,5,11.141465,84.5,0,0.5,9,15.5,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,2,6.25,0.470729149775,False
bbgemm_1147.c,xczu7ev-ffvc1156-2-e,5,12.083545,82,0,0,7,11,unroll_2,unroll_64,unroll_2,unroll_2,pipeline_1,1,4.5,0.488774001901,False
bbgemm_776.c,xczu7ev-ffvc1156-2-e,5,22.722905,71,0,1,2,6,unroll_2,unroll_64,unroll_2,unroll_2,unroll_2,1,2.25,0.235861887014,False
bbgemm_858.c,xczu7ev-ffvc1156-2-e,5,12.037465,174,0,0,14,21,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,1,8.75,0.398887684857,False
bbgemm_902.c,xczu7ev-ffvc1156-2-e,5,22.681945,130,0,1,4,10,unroll_2,unroll_64,unroll_2,unroll_4,unroll_2,1,3.75,0.220124277654,False
bbgemm_1004.c,xczu7ev-ffvc1156-2-e,5,2.162265,198,0,1,4,17,unroll_2,unroll_64,unroll_2,unroll_4,unroll_8,1,5.5,0.878663539854,False
bbgemm_678.c,xczu7ev-ffvc1156-2-e,5,11.970905,534,0,0,28,40,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,1,17,0.230874979157,False
bbgemm_674.c,xczu7ev-ffvc1156-2-e,5,13.343065,575,0,0,28,44,unroll_2,unroll_64,unroll_4,unroll_4,pipeline_1,1,18,0.195210327768,False
bbgemm_1159.c,xczu7ev-ffvc1156-2-e,5,0.813805,140,0,6,44,29,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,19.75,1,True
bbgemm_1027.c,xczu7ev-ffvc1156-2-e,5,0.906285,137,0,6,45,29,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,1,20,0.551433788823,False
bbgemm_944.c,xczu7ev-ffvc1156-2-e,5,2.598885,227,0,10,31,23,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,1,16,0.540701141823,False
bbgemm_1135.c,xczu7ev-ffvc1156-2-e,5,0.813805,139,0,6,44,29,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,1,19.75,1,True
bbgemm_1163.c,xczu7ev-ffvc1156-2-e,5,0.813805,138,0,6,44,29,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,1,19.75,1,True
bbgemm_1141.c,xczu7ev-ffvc1156-2-e,5,0.813805,139,0,6,44,29,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,1,19.75,1,True
bbgemm_1016.c,xczu7ev-ffvc1156-2-e,5,1.052985,156,0,3,42,24,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_8,1,17.25,0.562084810323,False
bbgemm_681.c,xczu7ev-ffvc1156-2-e,5,12.590425,83,0,0,10,16,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,3,6.5,0.433331069523,False
bbgemm_648.c,xczu7ev-ffvc1156-2-e,5,12.590425,82,0,0,10,16,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,1,6.5,0.433331069523,False
bbgemm_610.c,xczu7ev-ffvc1156-2-e,5,12.590425,83,0,0,10,16,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_4,1,6.5,0.433331069523,False
bbgemm_959.c,xczu7ev-ffvc1156-2-e,5,9.692505,90,0,1,8,16,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_8,1,6.25,0.486588150194,False
bbgemm_958.c,xczu7ev-ffvc1156-2-e,5,12.083545,77,0,0,7,11,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,1,4.5,0.488774001901,False
bbgemm_1150.c,xczu7ev-ffvc1156-2-e,5,2.818905,110,0,1,2,12,unroll_2,unroll_8,unroll_2,unroll_2,unroll_8,1,3.75,0.908104036507,False
bbgemm_614.c,xczu7ev-ffvc1156-2-e,5,12.037465,169,0,0,14,21,unroll_2,unroll_8,unroll_2,unroll_4,pipeline_1,1,8.75,0.398887684857,False
bbgemm_589.c,xczu7ev-ffvc1156-2-e,5,11.970905,532,0,0,28,40,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,1,17,0.230874979157,False
bbgemm_706.c,xczu7ev-ffvc1156-2-e,5,12.590425,169,0,0,20,31,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,1,12.75,0.301593618576,False
bbgemm_774.c,xczu7ev-ffvc1156-2-e,5,2.376,344,0,0,43,54,unroll_32,unroll_16,unroll_2,pipeline_1,pipeline_1,3,24.25,0.386148350718,False
bbgemm_739.c,xczu7ev-ffvc1156-2-e,5,2.376,352,0,0,43,54,unroll_32,unroll_16,unroll_2,pipeline_1,unroll_2,1,24.25,0.386148350718,False
bbgemm_1069.c,xczu7ev-ffvc1156-2-e,5,0.20036,149,0,6,63,43,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline_1,5,28,1,True
bbgemm_1099.c,xczu7ev-ffvc1156-2-e,5,0.20036,149,0,6,63,43,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_2,3,28,1,True
bbgemm_1012.c,xczu7ev-ffvc1156-2-e,5,0.20036,147,0,6,63,43,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_8,2,28,1,True
bbgemm_1109.c,xczu7ev-ffvc1156-2-e,5,0.20036,142,0,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_2,pipeline_1,3,28,1,True
bbgemm_1091.c,xczu7ev-ffvc1156-2-e,5,0.20036,152.5,0,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_2,2,28,1,True
bbgemm_1078.c,xczu7ev-ffvc1156-2-e,5,0.20036,151,0,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_4,1,28,1,True
bbgemm_1111.c,xczu7ev-ffvc1156-2-e,5,0.20036,150,0,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_8,1,28,1,True
bbgemm_1031.c,xczu7ev-ffvc1156-2-e,5,0.20036,145.5,0,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,2,28,1,True
bbgemm_714.c,xczu7ev-ffvc1156-2-e,5,0.20036,151.5,0,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,2,28,1,True
bbgemm_1020.c,xczu7ev-ffvc1156-2-e,5,0.20036,150,0,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_8,1,28,1,True
bbgemm_1154.c,xczu7ev-ffvc1156-2-e,5,0.20036,148,0,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline_1,1,28,1,True
bbgemm_1112.c,xczu7ev-ffvc1156-2-e,5,0.20036,155,0,6,63,43,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_2,2,28,1,True
bbgemm_1051.c,xczu7ev-ffvc1156-2-e,5,2.581,78.5,0,1,9,13,unroll_32,unroll_2,unroll_2,pipeline_1,pipeline_1,2,5.75,0.84951978281,False
bbgemm_787.c,xczu7ev-ffvc1156-2-e,5,2.581,81,0,1,9,13,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_2,1,5.75,0.84951978281,False
bbgemm_1034.c,xczu7ev-ffvc1156-2-e,5,1.6594,82,0,1,14,15,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_8,1,7.5,0.812479555231,False
bbgemm_1029.c,xczu7ev-ffvc1156-2-e,5,8.71476,75,0,0,7,9,unroll_32,unroll_2,unroll_2,unroll_2,pipeline_1,1,4,0.522915774679,False
bbgemm_1130.c,xczu7ev-ffvc1156-2-e,5,22.23156,75,0,1,2,6,unroll_32,unroll_2,unroll_2,unroll_2,unroll_2,1,2.25,0.242660475246,False
bbgemm_688.c,xczu7ev-ffvc1156-2-e,5,8.6738,161,0,0,15,18,unroll_32,unroll_2,unroll_2,unroll_4,pipeline_1,1,8.25,0.454276834463,False
bbgemm_1059.c,xczu7ev-ffvc1156-2-e,5,22.1906,128,0,1,4,10,unroll_32,unroll_2,unroll_2,unroll_4,unroll_2,1,3.75,0.227821583028,False
bbgemm_1089.c,xczu7ev-ffvc1156-2-e,5,2.26356,183,0,1,8,19,unroll_32,unroll_2,unroll_2,unroll_4,unroll_8,1,7,0.809035181465,False
bbgemm_728.c,xczu7ev-ffvc1156-2-e,5,2.581,164,0,1,17,25,unroll_32,unroll_2,unroll_4,pipeline_1,pipeline_1,1,10.75,0.687341473873,False
bbgemm_847.c,xczu7ev-ffvc1156-2-e,5,19.31828,265,0,1,5,14,unroll_32,unroll_2,unroll_4,unroll_2,unroll_4,1,5,0.235066489427,False
bbgemm_574.c,xczu7ev-ffvc1156-2-e,5,2.4784,361,0,0.5,38.5,52,unroll_32,unroll_32,unroll_2,pipeline_1,pipeline_1,2,22.75,0.428627752304,False
bbgemm_703.c,xczu7ev-ffvc1156-2-e,5,2.5808,434,0,1,34,50,unroll_32,unroll_32,unroll_2,pipeline_1,unroll_2,1,21.25,0.467707884814,False
bbgemm_707.c,xczu7ev-ffvc1156-2-e,5,8.6736,1909,0,0,57,70,unroll_32,unroll_32,unroll_2,unroll_4,pipeline_1,1,31.75,0.15295215032,False
bbgemm_1123.c,xczu7ev-ffvc1156-2-e,5,1.65932,160,0,1,27,29,unroll_32,unroll_4,unroll_2,pipeline_1,unroll_8,1,14.25,0.618842250525,False
bbgemm_769.c,xczu7ev-ffvc1156-2-e,5,8.71468,159,0,0,15,19,unroll_32,unroll_4,unroll_2,unroll_2,pipeline_1,1,8.5,0.448859541921,False
bbgemm_1053.c,xczu7ev-ffvc1156-2-e,5,2.87788,220,0,1,13,24,unroll_32,unroll_4,unroll_2,unroll_2,unroll_8,1,9.5,0.694382659094,False
bbgemm_1070.c,xczu7ev-ffvc1156-2-e,5,9.26764,1781,0,0,57,70,unroll_32,unroll_4,unroll_2,unroll_8,pipeline_1,1,31.75,0.143300231594,False
bbgemm_515.c,xczu7ev-ffvc1156-2-e,5,2.4784,383.5,0,0.5,38.5,52,unroll_32,unroll_64,unroll_2,pipeline_1,pipeline_1,2,22.75,0.428627752304,False
bbgemm_1118.c,xczu7ev-ffvc1156-2-e,5,19.20032,1071,0,1,11,22,unroll_32,unroll_64,unroll_2,unroll_2,unroll_4,1,8.5,0.20588691736,False
bbgemm_651.c,xczu7ev-ffvc1156-2-e,5,8.6736,1739,0,0,57,70,unroll_32,unroll_8,unroll_2,unroll_4,pipeline_1,1,31.75,0.15295215032,False
bbgemm_865.c,xczu7ev-ffvc1156-2-e,5,1.259735,74,0,6,19,15,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,10,0.735454080462,False
bbgemm_939.c,xczu7ev-ffvc1156-2-e,5,1.929495,126,0,0,14,13,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_8,1,6.75,0.831692524773,False
bbgemm_1121.c,xczu7ev-ffvc1156-2-e,5,1.563975,100,0,2,17,14,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,1,8.25,0.789196636757,False
bbgemm_984.c,xczu7ev-ffvc1156-2-e,5,12.073495,47,0,0,3,5,unroll_4,unroll_2,unroll_2,unroll_2,pipeline_1,1,2,0.531761066534,False
bbgemm_1079.c,xczu7ev-ffvc1156-2-e,5,22.682135,67,0,1,2,5,unroll_4,unroll_2,unroll_2,unroll_4,unroll_2,1,2,0.239449872723,False
bbgemm_773.c,xczu7ev-ffvc1156-2-e,5,19.405335,103,0,1,3,7,unroll_4,unroll_2,unroll_2,unroll_4,unroll_4,1,2.75,0.247068139901,False
bbgemm_1068.c,xczu7ev-ffvc1156-2-e,5,2.176455,193,0,1,3,18,unroll_4,unroll_4,unroll_2,unroll_4,unroll_8,1,5.5,0.878088359184,False
bbgemm_1065.c,xczu7ev-ffvc1156-2-e,5,1.120665,287,0,6,65,39,unroll_4,unroll_64,pipeline_1,unroll_2,pipeline_1,1,27.5,0.390279123053,False
bbgemm_1144.c,xczu7ev-ffvc1156-2-e,5,1.338175,409,0,5,73,48,unroll_4,unroll_64,pipeline_1,unroll_2,unroll_8,1,31.5,0.297545884512,False
bbgemm_1044.c,xczu7ev-ffvc1156-2-e,5,0.20036,143,0,6,63,43,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,7,28,1,True
bbgemm_840.c,xczu7ev-ffvc1156-2-e,5,0.20036,143.5,0,6,63,43,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_2,4,28,1,True
bbgemm_1019.c,xczu7ev-ffvc1156-2-e,5,0.20036,145.5,0,6,63,43,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,4,28,1,True
bbgemm_1052.c,xczu7ev-ffvc1156-2-e,5,0.20036,148.5,0,6,63,43,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,4,28,1,True
bbgemm_1005.c,xczu7ev-ffvc1156-2-e,5,0.20036,145.5,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,4,28,1,True
bbgemm_874.c,xczu7ev-ffvc1156-2-e,5,0.20036,136,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_2,1,28,1,True
bbgemm_1137.c,xczu7ev-ffvc1156-2-e,5,0.20036,147,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_4,1,28,1,True
bbgemm_804.c,xczu7ev-ffvc1156-2-e,5,0.20036,147.5,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_8,2,28,1,True
bbgemm_812.c,xczu7ev-ffvc1156-2-e,5,0.20036,143,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,3,28,1,True
bbgemm_835.c,xczu7ev-ffvc1156-2-e,5,0.20036,139,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_2,1,28,1,True
bbgemm_928.c,xczu7ev-ffvc1156-2-e,5,0.20036,153,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_4,1,28,1,True
bbgemm_1114.c,xczu7ev-ffvc1156-2-e,5,0.20036,157,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_8,2,28,1,True
bbgemm_1038.c,xczu7ev-ffvc1156-2-e,5,0.20036,153,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_8,pipeline_1,4,28,1,True
bbgemm_1013.c,xczu7ev-ffvc1156-2-e,5,0.20036,153.5,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_2,2,28,1,True
bbgemm_1002.c,xczu7ev-ffvc1156-2-e,5,0.20036,163,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_4,2,28,1,True
bbgemm_904.c,xczu7ev-ffvc1156-2-e,5,0.20036,148.5,0,6,63,43,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_8,2,28,1,True
bbgemm_716.c,xczu7ev-ffvc1156-2-e,5,2.4786,76,0,0.5,10,13.5,unroll_64,unroll_2,unroll_2,pipeline_1,pipeline_1,4,6,0.844684525669,False
bbgemm_777.c,xczu7ev-ffvc1156-2-e,5,2.4786,77.5,0,0.5,10,13.5,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_2,2,6,0.844684525669,False
bbgemm_824.c,xczu7ev-ffvc1156-2-e,5,2.4786,77.5,0,0.5,10,13.5,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_4,2,6,0.844684525669,False
bbgemm_772.c,xczu7ev-ffvc1156-2-e,5,1.78228,79,0,0.5,14.5,14.5,unroll_64,unroll_2,unroll_2,pipeline_1,unroll_8,2,7.375,0.812052972885,False
bbgemm_811.c,xczu7ev-ffvc1156-2-e,5,9.04244,74,0,0,7,9,unroll_64,unroll_2,unroll_2,unroll_2,pipeline_1,2,4,0.522263830478,False
bbgemm_1036.c,xczu7ev-ffvc1156-2-e,5,22.23156,72,0,1,2,6,unroll_64,unroll_2,unroll_2,unroll_2,unroll_2,1,2.25,0.242660475246,False
bbgemm_945.c,xczu7ev-ffvc1156-2-e,5,19.20052,108,0,1,3,8,unroll_64,unroll_2,unroll_2,unroll_2,unroll_4,1,3,0.246339535043,False
bbgemm_1067.c,xczu7ev-ffvc1156-2-e,5,2.87796,101,0,1,7,13,unroll_64,unroll_2,unroll_2,unroll_2,unroll_8,1,5.25,0.848129345793,False
bbgemm_1000.c,xczu7ev-ffvc1156-2-e,5,9.00148,150,0,0,14.5,18,unroll_64,unroll_2,unroll_2,unroll_4,pipeline_1,2,8.125,0.454973232649,False
bbgemm_924.c,xczu7ev-ffvc1156-2-e,5,22.1906,127,0,1,4,10,unroll_64,unroll_2,unroll_2,unroll_4,unroll_2,1,3.75,0.227821583028,False
bbgemm_744.c,xczu7ev-ffvc1156-2-e,5,19.15956,259,0,1,5,14,unroll_64,unroll_2,unroll_2,unroll_4,unroll_4,1,5,0.235543523034,False
bbgemm_1100.c,xczu7ev-ffvc1156-2-e,5,2.26356,181,0,1,8,19,unroll_64,unroll_2,unroll_2,unroll_4,unroll_8,1,7,0.809035181465,False
bbgemm_810.c,xczu7ev-ffvc1156-2-e,5,9.26772,417,0,0,28,36,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,1,16,0.280804839824,False
bbgemm_875.c,xczu7ev-ffvc1156-2-e,5,0.95284,247,0,12,20,30,unroll_64,unroll_2,unroll_2,unroll_8,unroll_8,1,15.5,0.571997871999,False
bbgemm_702.c,xczu7ev-ffvc1156-2-e,5,2.581,167,0,1,17,25,unroll_64,unroll_2,unroll_4,pipeline_1,unroll_2,1,10.75,0.687341473873,False
bbgemm_1042.c,xczu7ev-ffvc1156-2-e,5,8.70964,173,0,0,15,19,unroll_64,unroll_2,unroll_4,unroll_2,pipeline_1,1,8.5,0.448886799264,False
bbgemm_619.c,xczu7ev-ffvc1156-2-e,5,9.2626,1687,0,0,57,70,unroll_64,unroll_2,unroll_4,unroll_8,pipeline_1,1,31.75,0.143378943059,False
bbgemm_551.c,xczu7ev-ffvc1156-2-e,5,2.4786,360,0,0.5,38.5,53,unroll_64,unroll_2,unroll_8,pipeline_1,pipeline_1,4,23,0.421278984157,False
bbgemm_671.c,xczu7ev-ffvc1156-2-e,5,2.581,406,0,1,34,51,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_2,1,21.5,0.461135398795,False
bbgemm_673.c,xczu7ev-ffvc1156-2-e,5,2.3762,370,0,0,43,55,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_4,1,24.5,0.382749262991,False
bbgemm_650.c,xczu7ev-ffvc1156-2-e,5,1.6594,387,0,1,54,54,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_8,1,27.25,0.378959599496,False
bbgemm_871.c,xczu7ev-ffvc1156-2-e,5,9.36244,452,0,0,29,38,unroll_64,unroll_2,unroll_8,unroll_2,pipeline_1,1,16.75,0.272226285534,False
bbgemm_711.c,xczu7ev-ffvc1156-2-e,5,2.376,363,0,0,43,54,unroll_64,unroll_32,unroll_2,pipeline_1,unroll_4,1,24.25,0.386148350718,False
bbgemm_749.c,xczu7ev-ffvc1156-2-e,5,8.71456,474,0,0,29,37,unroll_64,unroll_32,unroll_2,unroll_2,pipeline_1,1,16.5,0.298828150634,False
bbgemm_731.c,xczu7ev-ffvc1156-2-e,5,2.5808,1516,0,1,68,99,unroll_64,unroll_32,unroll_4,pipeline_1,unroll_2,1,42,0.116520812065,False
