Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
MatrixMultiplication_1325.cpp,xczu7ev-ffvc1156-2-e,5,41967.987295,33,1,1,1,2,block_2_1,unroll_2,unroll_2,unroll_8,1,1.25,0.275762689273,False
MatrixMultiplication_1241.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,31,1,1,1,1,block_2_1,unroll_2,unroll_4,pipeline_1,1,1,1,True
MatrixMultiplication_1281.cpp,xczu7ev-ffvc1156-2-e,5,47908.185695,62.5,1,1,1,4,block_2_1,unroll_2,unroll_4,unroll_16,2,1.75,0.210624815788,False
MatrixMultiplication_1139.cpp,xczu7ev-ffvc1156-2-e,5,50841.612895,43,1,1,1,3,block_2_1,unroll_2,unroll_4,unroll_8,1,1.5,0.184365055126,False
MatrixMultiplication_1090.cpp,xczu7ev-ffvc1156-2-e,5,5442.48853,120,1,1,5,11.5,block_2_1,unroll_32,unroll_2,pipeline_1,2,4.625,0.869124111169,False
MatrixMultiplication_1228.cpp,xczu7ev-ffvc1156-2-e,5,61748.23445,120.5,1,2,3,10.5,block_2_1,unroll_32,unroll_2,unroll_2,2,4.125,0.116241468631,False
MatrixMultiplication_1253.cpp,xczu7ev-ffvc1156-2-e,5,41956.896415,344,1,1,6,17,block_2_1,unroll_32,unroll_2,unroll_8,1,6.25,0.257118896694,False
MatrixMultiplication_975.cpp,xczu7ev-ffvc1156-2-e,5,54600.68485,163,1,2,5,14,block_2_1,unroll_32,unroll_4,unroll_2,1,5.5,0.149425315502,False
MatrixMultiplication_868.cpp,xczu7ev-ffvc1156-2-e,5,5447.37301,617,1,1,21,41,block_2_1,unroll_32,unroll_8,pipeline_1,3,16,0.308960835944,False
MatrixMultiplication_943.cpp,xczu7ev-ffvc1156-2-e,5,58175.67365,358,1,2,9,23,block_2_1,unroll_32,unroll_8,unroll_2,1,8.75,0.121468078918,False
MatrixMultiplication_1062.cpp,xczu7ev-ffvc1156-2-e,5,5442.77637,32,1,1,1,2,block_2_1,unroll_4,unroll_2,pipeline_1,6,1.25,0.982489661833,False
MatrixMultiplication_1045.cpp,xczu7ev-ffvc1156-2-e,5,50680.33029,32,1,2,1,2,block_2_1,unroll_4,unroll_2,unroll_2,1,1.5,0.185727822655,False
MatrixMultiplication_1146.cpp,xczu7ev-ffvc1156-2-e,5,41962.068575,43,1,1,1,3,block_2_1,unroll_4,unroll_2,unroll_8,3,1.5,0.275630322534,False
MatrixMultiplication_1109.cpp,xczu7ev-ffvc1156-2-e,5,5444.78853,40,1,1,1,3,block_2_1,unroll_4,unroll_4,pipeline_1,2,1.5,0.965151284571,False
MatrixMultiplication_1267.cpp,xczu7ev-ffvc1156-2-e,5,50845.676895,64,1,1,1,4.5,block_2_1,unroll_4,unroll_4,unroll_8,2,1.875,0.184131838086,False
MatrixMultiplication_1032.cpp,xczu7ev-ffvc1156-2-e,5,5442.77637,47,1,1,3,5,block_2_1,unroll_4,unroll_8,pipeline_1,2,2.5,0.947977391937,False
MatrixMultiplication_1145.cpp,xczu7ev-ffvc1156-2-e,5,5442.20173,340,1,1,11,23,block_2_1,unroll_64,unroll_2,pipeline_1,3,9,0.613723299942,False
MatrixMultiplication_1268.cpp,xczu7ev-ffvc1156-2-e,5,61748.11149,297,1,2,5,18,block_2_1,unroll_64,unroll_2,unroll_2,1,6.5,0.113139975672,False
MatrixMultiplication_979.cpp,xczu7ev-ffvc1156-2-e,5,39681.116975,431,1,1,7,20,block_2_1,unroll_64,unroll_2,unroll_4,1,7.25,0.274566071453,False
MatrixMultiplication_1272.cpp,xczu7ev-ffvc1156-2-e,5,41975.107375,1447,1,1,11.5,28,block_2_1,unroll_64,unroll_2,unroll_8,2,10.375,0.217068929377,False
MatrixMultiplication_1031.cpp,xczu7ev-ffvc1156-2-e,5,5442.77573,40,1,1,1,3,block_2_1,unroll_8,unroll_2,pipeline_1,7,1.5,0.965151351477,False
MatrixMultiplication_1191.cpp,xczu7ev-ffvc1156-2-e,5,36419.687135,130,1,1,2,8,block_2_1,unroll_8,unroll_2,unroll_16,1,3,0.346508516324,False
MatrixMultiplication_880.cpp,xczu7ev-ffvc1156-2-e,5,61750.65157,36,1,2,1,3,block_2_1,unroll_8,unroll_2,unroll_2,1,1.75,0.117461294694,False
MatrixMultiplication_1187.cpp,xczu7ev-ffvc1156-2-e,5,41959.113055,68,1,1,1,5,block_2_1,unroll_8,unroll_2,unroll_8,5,2,0.275258366494,False
MatrixMultiplication_949.cpp,xczu7ev-ffvc1156-2-e,5,5443.43109,496,1,1,21,38,block_2_1,unroll_8,unroll_32,pipeline_1,1,15.25,0.33516946737,False
MatrixMultiplication_1188.cpp,xczu7ev-ffvc1156-2-e,5,5447.37349,48,1,1,3,6,block_2_1,unroll_8,unroll_4,pipeline_1,1,2.75,0.930990463631,False
MatrixMultiplication_1141.cpp,xczu7ev-ffvc1156-2-e,5,50848.261855,116,1,1,2,8,block_2_1,unroll_8,unroll_4,unroll_8,1,3,0.183178233964,False
MatrixMultiplication_1115.cpp,xczu7ev-ffvc1156-2-e,5,5442.48901,88.5,1,1,5,9.5,block_2_1,unroll_8,unroll_8,pipeline_1,2,4.125,0.8793283663,False
MatrixMultiplication_866.cpp,xczu7ev-ffvc1156-2-e,5,66863.19749,197,20,2,3,14,block_32_1,unroll_4,unroll_8,unroll_2,1,9.75,0.100243893123,False
MatrixMultiplication_1153.cpp,xczu7ev-ffvc1156-2-e,5,45272.622815,966,20,1,4,27,block_32_1,unroll_8,unroll_2,unroll_8,1,13,0.163496863555,False
MatrixMultiplication_1166.cpp,xczu7ev-ffvc1156-2-e,5,5447.37317,854,2,1,29,47,block_4_1,unroll_16,unroll_16,pipeline_1,1,19.75,0.201136419191,False
MatrixMultiplication_1108.cpp,xczu7ev-ffvc1156-2-e,5,5442.20197,77,1,1,4,6,block_4_1,unroll_16,unroll_2,pipeline_1,3,3,0.914168517195,False
MatrixMultiplication_1257.cpp,xczu7ev-ffvc1156-2-e,5,41616.722335,186.5,2,1,3,9.5,block_4_1,unroll_16,unroll_2,unroll_8,2,3.875,0.274561736554,False
MatrixMultiplication_924.cpp,xczu7ev-ffvc1156-2-e,5,61748.68517,170,2,2,5,12,block_4_1,unroll_16,unroll_8,unroll_2,1,5.25,0.11486513823,False
MatrixMultiplication_898.cpp,xczu7ev-ffvc1156-2-e,5,55205.570975,1544,2,1,11,19,block_4_1,unroll_16,unroll_8,unroll_8,1,8.25,0.137187430954,False
MatrixMultiplication_933.cpp,xczu7ev-ffvc1156-2-e,5,57767.866975,414,2,1,5,13,block_4_1,unroll_2,unroll_16,unroll_16,1,5.25,0.131974442966,False
MatrixMultiplication_1008.cpp,xczu7ev-ffvc1156-2-e,5,5443.59685,29.5,2,1,1,1,block_4_1,unroll_2,unroll_2,pipeline_1,6,1.25,0.982489627535,False
MatrixMultiplication_1177.cpp,xczu7ev-ffvc1156-2-e,5,41625.214815,35,2,1,1,2,block_4_1,unroll_2,unroll_2,unroll_8,4,1.5,0.279743482629,False
MatrixMultiplication_936.cpp,xczu7ev-ffvc1156-2-e,5,59255.943775,1583,2,1,10,16,block_4_1,unroll_2,unroll_32,unroll_16,1,7.25,0.120972576255,False
MatrixMultiplication_1035.cpp,xczu7ev-ffvc1156-2-e,5,61746.80325,34,2,2,1,1,block_4_1,unroll_2,unroll_4,unroll_2,1,1.5,0.117545737783,False
MatrixMultiplication_1179.cpp,xczu7ev-ffvc1156-2-e,5,50680.651615,44,2,1,1,3,block_4_1,unroll_2,unroll_4,unroll_8,2,1.75,0.185533282729,False
MatrixMultiplication_1076.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,37.5,1,1,2,3,block_4_1,unroll_2,unroll_8,pipeline_1,2,1.75,0.947985058356,False
MatrixMultiplication_960.cpp,xczu7ev-ffvc1156-2-e,5,61748.11157,148,2,2,3,8,block_4_1,unroll_32,unroll_2,unroll_2,1,3.75,0.11659406692,False
MatrixMultiplication_1318.cpp,xczu7ev-ffvc1156-2-e,5,41621.352095,557,2,1,6,17,block_4_1,unroll_32,unroll_2,unroll_8,1,6.5,0.259063177935,False
MatrixMultiplication_1041.cpp,xczu7ev-ffvc1156-2-e,5,5442.32581,36,1.5,1,1,2,block_4_1,unroll_4,unroll_2,pipeline_1,4,1.375,0.973799009484,False
MatrixMultiplication_1276.cpp,xczu7ev-ffvc1156-2-e,5,41626.524255,47,2,1,1,3,block_4_1,unroll_4,unroll_2,unroll_8,3,1.75,0.279380269059,False
MatrixMultiplication_1025.cpp,xczu7ev-ffvc1156-2-e,5,5447.37413,36,2,1,2,3,block_4_1,unroll_4,unroll_4,pipeline_1,3,2,0.947984849197,False
MatrixMultiplication_1189.cpp,xczu7ev-ffvc1156-2-e,5,50681.970015,68,2,1,1,5,block_4_1,unroll_4,unroll_4,unroll_8,1,2.25,0.185369169143,False
MatrixMultiplication_1225.cpp,xczu7ev-ffvc1156-2-e,5,5442.20173,406,1,1,15,27,block_4_1,unroll_64,unroll_2,pipeline_1,1,11,0.512907471053,False
MatrixMultiplication_990.cpp,xczu7ev-ffvc1156-2-e,5,5442.20229,263,1,1,14,23,block_4_1,unroll_8,unroll_16,pipeline_1,1,9.75,0.574631414417,False
MatrixMultiplication_1089.cpp,xczu7ev-ffvc1156-2-e,5,61745.81829,174,2,2,5,11,block_4_1,unroll_8,unroll_16,unroll_2,1,5,0.115219615859,False
MatrixMultiplication_1144.cpp,xczu7ev-ffvc1156-2-e,5,5442.77573,40,2,1,2,4,block_4_1,unroll_8,unroll_2,pipeline_1,5,2.25,0.947985054242,False
MatrixMultiplication_785.cpp,xczu7ev-ffvc1156-2-e,5,61750.65157,36,2,2,1,3,block_4_1,unroll_8,unroll_2,unroll_2,1,2,0.117447390979,False
MatrixMultiplication_1130.cpp,xczu7ev-ffvc1156-2-e,5,41617.992415,77,2,1,2,6,block_4_1,unroll_8,unroll_2,unroll_8,3,2.75,0.278380605904,False
MatrixMultiplication_1039.cpp,xczu7ev-ffvc1156-2-e,5,5442.77573,835,2,1,29,46,block_4_1,unroll_8,unroll_32,pipeline_1,5,19.5,0.207121125503,False
MatrixMultiplication_893.cpp,xczu7ev-ffvc1156-2-e,5,61748.19397,483,2,2,10,20,block_4_1,unroll_8,unroll_32,unroll_2,1,8.5,0.10983331655,False
MatrixMultiplication_1091.cpp,xczu7ev-ffvc1156-2-e,5,5443.47205,60,1.5,1,4,6,block_4_1,unroll_8,unroll_4,pipeline_1,2,3.125,0.905821884249,False
MatrixMultiplication_1012.cpp,xczu7ev-ffvc1156-2-e,5,61747.37477,48,2,2,1,4,block_4_1,unroll_8,unroll_4,unroll_2,1,2.25,0.1174182538,False
MatrixMultiplication_1221.cpp,xczu7ev-ffvc1156-2-e,5,50680.489695,150,2,1,3,9,block_4_1,unroll_8,unroll_4,unroll_8,1,3.75,0.183110919011,False
MatrixMultiplication_970.cpp,xczu7ev-ffvc1156-2-e,5,5444.78789,106.5,1.5,1,7,11.5,block_4_1,unroll_8,unroll_8,pipeline_1,2,5.25,0.83175902078,False
MatrixMultiplication_1067.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,50,20,1,4,9,block_64_1,unroll_2,unroll_2,pipeline_1,1,8.5,0.640640116885,False
MatrixMultiplication_1084.cpp,xczu7ev-ffvc1156-2-e,5,43553.372255,273.5,41,1,1.5,12.5,block_64_1,unroll_2,unroll_2,unroll_8,2,14,0.163132282691,False
MatrixMultiplication_1181.cpp,xczu7ev-ffvc1156-2-e,5,5443.43173,100,41,1,8,18,block_64_1,unroll_4,unroll_2,pipeline_1,1,17,0.276424551685,False
MatrixMultiplication_1237.cpp,xczu7ev-ffvc1156-2-e,5,44215.922015,939,41,1,3,25,block_64_1,unroll_4,unroll_2,unroll_8,1,17.5,0.12562657506,False
MatrixMultiplication_1155.cpp,xczu7ev-ffvc1156-2-e,5,5442.20229,322,20,1,16,31,block_64_1,unroll_8,unroll_2,pipeline_1,1,17,0.276424674426,False
MatrixMultiplication_888.cpp,xczu7ev-ffvc1156-2-e,5,5447.44469,165,5,1,11,21,block_8_1,unroll_32,unroll_2,pipeline_1,1,9.5,0.587488563725,False
MatrixMultiplication_923.cpp,xczu7ev-ffvc1156-2-e,5,63848.47877,52,5,2,2,6,block_8_1,unroll_4,unroll_8,unroll_2,1,3.75,0.109705152971,False
MatrixMultiplication_1127.cpp,xczu7ev-ffvc1156-2-e,5,5442.20229,57,2,1,3,5,block_8_1,unroll_8,unroll_2,pipeline_1,1,2.75,0.930990779116,False
MatrixMultiplication_1049.cpp,xczu7ev-ffvc1156-2-e,5,5444.86949,139,7.5,1,9.5,18,cyclic_16_1,unroll_16,unroll_2,pipeline_1,2,9,0.613722036268,False
MatrixMultiplication_1069.cpp,xczu7ev-ffvc1156-2-e,5,66989.68101,215,5,2,4,17,cyclic_16_1,unroll_16,unroll_4,unroll_2,1,7,0.101356662906,False
MatrixMultiplication_1077.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,116,5,1,9,16,cyclic_16_1,unroll_2,unroll_16,pipeline_1,1,7.75,0.682294521726,False
MatrixMultiplication_889.cpp,xczu7ev-ffvc1156-2-e,5,57429.020255,454.5,5,1,5,12,cyclic_16_1,unroll_2,unroll_16,unroll_8,2,5.75,0.132609806619,False
MatrixMultiplication_1024.cpp,xczu7ev-ffvc1156-2-e,5,5447.37029,31,6.5,1,1,3,cyclic_16_1,unroll_2,unroll_2,pipeline_1,10,2.875,0.922557926553,False
MatrixMultiplication_1313.cpp,xczu7ev-ffvc1156-2-e,5,5796.098655,66,5,4,3,6,cyclic_16_1,unroll_2,unroll_2,unroll_16,1,4.5,0.869751081397,False
MatrixMultiplication_1119.cpp,xczu7ev-ffvc1156-2-e,5,41296.898655,42,5,1,1,3,cyclic_16_1,unroll_2,unroll_2,unroll_8,3,2.5,0.282809589314,False
MatrixMultiplication_1244.cpp,xczu7ev-ffvc1156-2-e,5,5447.37541,34,10,1,2,5,cyclic_16_1,unroll_2,unroll_4,pipeline_1,1,4.5,0.874280685027,False
MatrixMultiplication_1213.cpp,xczu7ev-ffvc1156-2-e,5,4918.494815,140.5,5,4,3,6,cyclic_16_1,unroll_2,unroll_4,unroll_16,4,4.5,1,True
MatrixMultiplication_1148.cpp,xczu7ev-ffvc1156-2-e,5,50519.772255,61,5,1,1,4,cyclic_16_1,unroll_2,unroll_4,unroll_8,1,2.75,0.186283591339,False
MatrixMultiplication_1299.cpp,xczu7ev-ffvc1156-2-e,5,5442.20181,427,5,1,19,33,cyclic_16_1,unroll_32,unroll_2,pipeline_1,1,14.5,0.362925345273,False
MatrixMultiplication_862.cpp,xczu7ev-ffvc1156-2-e,5,51393.35301,294,5,2,4,21,cyclic_16_1,unroll_32,unroll_2,unroll_2,1,8,0.161657248573,False
MatrixMultiplication_1072.cpp,xczu7ev-ffvc1156-2-e,5,5445.23909,39.5,6,1,2,5,cyclic_16_1,unroll_4,unroll_2,pipeline_1,6,3.5,0.881040013019,False
MatrixMultiplication_1180.cpp,xczu7ev-ffvc1156-2-e,5,41292.295135,68.5,5,1,1,4.5,cyclic_16_1,unroll_4,unroll_2,unroll_8,2,2.875,0.282076184987,False
MatrixMultiplication_1314.cpp,xczu7ev-ffvc1156-2-e,5,50514.197855,152,5,1,2,7,cyclic_16_1,unroll_4,unroll_4,unroll_8,1,3.75,0.184496192647,False
MatrixMultiplication_1186.cpp,xczu7ev-ffvc1156-2-e,5,5442.20229,68,5,1,5,9,cyclic_16_1,unroll_8,unroll_2,pipeline_1,3,5,0.847308557787,False
MatrixMultiplication_842.cpp,xczu7ev-ffvc1156-2-e,5,66617.35493,50,5,2,1,7,cyclic_16_1,unroll_8,unroll_2,unroll_2,1,3.75,0.103428370714,False
MatrixMultiplication_1217.cpp,xczu7ev-ffvc1156-2-e,5,41285.896415,185.5,5,1,2.5,7,cyclic_16_1,unroll_8,unroll_2,unroll_8,4,3.875,0.278540510512,False
MatrixMultiplication_1302.cpp,xczu7ev-ffvc1156-2-e,5,50512.717535,595,5,1,5,14,cyclic_16_1,unroll_8,unroll_4,unroll_8,1,6.25,0.176115884999,False
MatrixMultiplication_1043.cpp,xczu7ev-ffvc1156-2-e,5,5442.20197,523,1,1,21,37,cyclic_2_1,unroll_16,unroll_16,pipeline_1,1,15,0.344249595111,False
MatrixMultiplication_996.cpp,xczu7ev-ffvc1156-2-e,5,32217.91781,233,1,2,4,8,cyclic_2_1,unroll_16,unroll_16,unroll_2,1,3.75,0.405427368468,False
MatrixMultiplication_1235.cpp,xczu7ev-ffvc1156-2-e,5,5442.20197,79,1,1,3,5,cyclic_2_1,unroll_16,unroll_2,pipeline_1,3,2.5,1,True
MatrixMultiplication_1321.cpp,xczu7ev-ffvc1156-2-e,5,16456.276895,93,1,1,2,7,cyclic_2_1,unroll_16,unroll_2,unroll_8,1,2.75,0.712424732236,False
MatrixMultiplication_1019.cpp,xczu7ev-ffvc1156-2-e,5,5447.36293,82,1,1,5,10,cyclic_2_1,unroll_16,unroll_4,pipeline_1,3,4.25,0.878604996259,False
MatrixMultiplication_961.cpp,xczu7ev-ffvc1156-2-e,5,32218.90085,89,1,2,1,4,cyclic_2_1,unroll_16,unroll_4,unroll_2,1,2,0.413048670753,False
MatrixMultiplication_1174.cpp,xczu7ev-ffvc1156-2-e,5,12595.464255,164.5,1,1,3,8.5,cyclic_2_1,unroll_16,unroll_4,unroll_8,2,3.375,0.782839245403,False
MatrixMultiplication_1118.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,48,1,1,3,5,cyclic_2_1,unroll_2,unroll_16,pipeline_1,2,2.5,0.947985028462,False
MatrixMultiplication_809.cpp,xczu7ev-ffvc1156-2-e,5,32220.51077,38,1,2,1,2,cyclic_2_1,unroll_2,unroll_16,unroll_2,2,1.5,0.413764932771,False
MatrixMultiplication_1059.cpp,xczu7ev-ffvc1156-2-e,5,5443.59685,28.5,1,1,1,1,cyclic_2_1,unroll_2,unroll_2,pipeline_1,8,1,0.999961705335,False
MatrixMultiplication_1100.cpp,xczu7ev-ffvc1156-2-e,5,32220.33669,29,1,2,1,1,cyclic_2_1,unroll_2,unroll_2,unroll_2,2,1.25,0.414140022099,False
MatrixMultiplication_1042.cpp,xczu7ev-ffvc1156-2-e,5,29538.398815,28,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_4,1,1.25,0.459206589761,False
MatrixMultiplication_1004.cpp,xczu7ev-ffvc1156-2-e,5,16459.390815,31,1,1,1,2,cyclic_2_1,unroll_2,unroll_2,unroll_8,4,1.25,0.722117307861,False
MatrixMultiplication_1151.cpp,xczu7ev-ffvc1156-2-e,5,5443.47397,32.5,1,1,1,1,cyclic_2_1,unroll_2,unroll_4,pipeline_1,2,1,0.999965084243,False
MatrixMultiplication_1258.cpp,xczu7ev-ffvc1156-2-e,5,6969.315935,45.5,1,1,1,3,cyclic_2_1,unroll_2,unroll_4,unroll_16,2,1.5,0.946044086328,False
MatrixMultiplication_910.cpp,xczu7ev-ffvc1156-2-e,5,32218.90309,32,1,2,1,1,cyclic_2_1,unroll_2,unroll_4,unroll_2,1,1.25,0.41416330604,False
MatrixMultiplication_1037.cpp,xczu7ev-ffvc1156-2-e,5,12590.830175,34.5,1,1,1,2,cyclic_2_1,unroll_2,unroll_4,unroll_8,2,1.25,0.813459503164,False
MatrixMultiplication_1126.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,35,1,1,1,2,cyclic_2_1,unroll_2,unroll_8,pipeline_1,3,1.25,0.982489668798,False
MatrixMultiplication_861.cpp,xczu7ev-ffvc1156-2-e,5,5447.44981,89.5,1,1,5.5,12,cyclic_2_1,unroll_32,unroll_2,pipeline_1,2,4.875,0.854930457155,False
MatrixMultiplication_896.cpp,xczu7ev-ffvc1156-2-e,5,32220.21141,119,1,2,2,6,cyclic_2_1,unroll_32,unroll_2,unroll_2,1,2.75,0.411188838618,False
MatrixMultiplication_1003.cpp,xczu7ev-ffvc1156-2-e,5,5447.36277,174,1,1,11,20,cyclic_2_1,unroll_32,unroll_4,pipeline_1,1,8.25,0.654351597512,False
MatrixMultiplication_931.cpp,xczu7ev-ffvc1156-2-e,5,5447.37301,529.5,1,1,21,40,cyclic_2_1,unroll_32,unroll_8,pipeline_1,2,15.75,0.317524914357,False
MatrixMultiplication_1066.cpp,xczu7ev-ffvc1156-2-e,5,5442.32581,77.5,1,1,5,9,cyclic_2_1,unroll_4,unroll_16,pipeline_1,4,4,0.879720671938,False
MatrixMultiplication_1040.cpp,xczu7ev-ffvc1156-2-e,5,9700.425055,146,1,1,2,7,cyclic_2_1,unroll_4,unroll_16,unroll_8,1,2.75,0.861595548559,False
MatrixMultiplication_1023.cpp,xczu7ev-ffvc1156-2-e,5,5445.23397,32.5,1,1,1,1.5,cyclic_2_1,unroll_4,unroll_2,pipeline_1,8,1.125,0.991222939712,False
MatrixMultiplication_1310.cpp,xczu7ev-ffvc1156-2-e,5,32220.21253,37,1,2,1,1,cyclic_2_1,unroll_4,unroll_2,unroll_2,1,1.25,0.414142038621,False
MatrixMultiplication_1245.cpp,xczu7ev-ffvc1156-2-e,5,16455.169375,38.5,1,1,1,3,cyclic_2_1,unroll_4,unroll_2,unroll_8,2,1.5,0.720944458737,False
MatrixMultiplication_1117.cpp,xczu7ev-ffvc1156-2-e,5,5442.20293,162,1,1,10,18,cyclic_2_1,unroll_4,unroll_32,pipeline_1,1,7.5,0.696518983604,False
MatrixMultiplication_1055.cpp,xczu7ev-ffvc1156-2-e,5,5445.39781,36,1,1,1,3,cyclic_2_1,unroll_4,unroll_4,pipeline_1,6,1.5,0.965151247491,False
MatrixMultiplication_1157.cpp,xczu7ev-ffvc1156-2-e,5,12589.804895,50,1,1,1,3,cyclic_2_1,unroll_4,unroll_4,unroll_8,1,1.5,0.811402773263,False
MatrixMultiplication_905.cpp,xczu7ev-ffvc1156-2-e,5,5447.37413,46.5,1,1,3,5,cyclic_2_1,unroll_4,unroll_8,pipeline_1,2,2.5,0.947915986336,False
MatrixMultiplication_1015.cpp,xczu7ev-ffvc1156-2-e,5,32139.53157,38,1,2,1,2,cyclic_2_1,unroll_4,unroll_8,unroll_2,1,1.5,0.415079599671,False
MatrixMultiplication_1113.cpp,xczu7ev-ffvc1156-2-e,5,5442.20173,333,1,1,11,22,cyclic_2_1,unroll_64,unroll_2,pipeline_1,3,8.75,0.627096259192,False
MatrixMultiplication_991.cpp,xczu7ev-ffvc1156-2-e,5,32220.21133,249,1,2,4,10,cyclic_2_1,unroll_64,unroll_2,unroll_2,1,4.25,0.401127176176,False
MatrixMultiplication_1197.cpp,xczu7ev-ffvc1156-2-e,5,5444.78733,665.5,1,1,21,42,cyclic_2_1,unroll_64,unroll_4,pipeline_1,2,16.25,0.300569013347,False
MatrixMultiplication_1006.cpp,xczu7ev-ffvc1156-2-e,5,5442.77573,162,1,1,10,19,cyclic_2_1,unroll_8,unroll_16,pipeline_1,3,7.75,0.682294124282,False
MatrixMultiplication_1005.cpp,xczu7ev-ffvc1156-2-e,5,32220.45765,90,1,2,2,5,cyclic_2_1,unroll_8,unroll_16,unroll_2,3,2.5,0.412041283636,False
MatrixMultiplication_1070.cpp,xczu7ev-ffvc1156-2-e,5,9700.050655,394,1,1,4,11,cyclic_2_1,unroll_8,unroll_16,unroll_8,1,4.25,0.815726910948,False
MatrixMultiplication_1028.cpp,xczu7ev-ffvc1156-2-e,5,5442.44805,42,1,1,1,3,cyclic_2_1,unroll_8,unroll_2,pipeline_1,5,1.5,0.965151354291,False
MatrixMultiplication_915.cpp,xczu7ev-ffvc1156-2-e,5,32222.75141,34,1,2,1,2,cyclic_2_1,unroll_8,unroll_2,unroll_2,1,1.5,0.413728595769,False
MatrixMultiplication_1078.cpp,xczu7ev-ffvc1156-2-e,5,16457.744735,50,1,1,1,4,cyclic_2_1,unroll_8,unroll_2,unroll_8,3,1.75,0.718788132723,False
MatrixMultiplication_948.cpp,xczu7ev-ffvc1156-2-e,5,5443.43109,466,1,1,21,37,cyclic_2_1,unroll_8,unroll_32,pipeline_1,1,15,0.344249423244,False
MatrixMultiplication_1044.cpp,xczu7ev-ffvc1156-2-e,5,5442.48901,54,1,1,3,5,cyclic_2_1,unroll_8,unroll_4,pipeline_1,4,2.5,0.947981227421,False
MatrixMultiplication_992.cpp,xczu7ev-ffvc1156-2-e,5,32221.44069,42,1,2,1,3,cyclic_2_1,unroll_8,unroll_4,unroll_2,1,1.75,0.413130647146,False
MatrixMultiplication_1075.cpp,xczu7ev-ffvc1156-2-e,5,5443.47205,79.5,1,1,5,9,cyclic_2_1,unroll_8,unroll_8,pipeline_1,2,4,0.879715108839,False
MatrixMultiplication_1058.cpp,xczu7ev-ffvc1156-2-e,5,32181.46885,51,1,2,1,3,cyclic_2_1,unroll_8,unroll_8,unroll_2,1,1.75,0.413777654383,False
MatrixMultiplication_1048.cpp,xczu7ev-ffvc1156-2-e,5,10662.062815,149,1,1,2,7,cyclic_2_1,unroll_8,unroll_8,unroll_8,1,2.75,0.840858877015,False
MatrixMultiplication_1123.cpp,xczu7ev-ffvc1156-2-e,5,5442.20421,316,10,1,17,31,cyclic_32_1,unroll_2,unroll_16,pipeline_1,1,14.75,0.353501501022,False
MatrixMultiplication_929.cpp,xczu7ev-ffvc1156-2-e,5,5446.13413,53.5,1,1,4,7,cyclic_4_1,unroll_16,unroll_2,pipeline_1,2,3.25,0.89751820312,False
MatrixMultiplication_1216.cpp,xczu7ev-ffvc1156-2-e,5,11924.380575,238,2,2,3,9,cyclic_4_1,unroll_16,unroll_4,unroll_8,1,4,0.77939767838,False
MatrixMultiplication_891.cpp,xczu7ev-ffvc1156-2-e,5,9993.966815,745,2,2,4,13,cyclic_4_1,unroll_16,unroll_8,unroll_8,1,5.25,0.778826532299,False
MatrixMultiplication_1088.cpp,xczu7ev-ffvc1156-2-e,5,5442.44997,47,1,1,4,6,cyclic_4_1,unroll_2,unroll_16,pipeline_1,1,3,0.914168516804,False
MatrixMultiplication_865.cpp,xczu7ev-ffvc1156-2-e,5,5957.726815,194,2,2,3,7,cyclic_4_1,unroll_2,unroll_16,unroll_16,1,3.5,0.880116449304,False
MatrixMultiplication_858.cpp,xczu7ev-ffvc1156-2-e,5,60828.26245,42,1,2,2,4,cyclic_4_1,unroll_2,unroll_16,unroll_2,3,2.25,0.12110843324,False
MatrixMultiplication_811.cpp,xczu7ev-ffvc1156-2-e,5,9030.081375,81,2,2,2,5,cyclic_4_1,unroll_2,unroll_16,unroll_8,2,2.75,0.875607364028,False
MatrixMultiplication_1046.cpp,xczu7ev-ffvc1156-2-e,5,5442.61381,29.5,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,pipeline_1,8,1,0.999988736779,False
MatrixMultiplication_907.cpp,xczu7ev-ffvc1156-2-e,5,15795.522655,32,2,2,1,3,cyclic_4_1,unroll_2,unroll_2,unroll_8,1,2,0.733305112649,False
MatrixMultiplication_978.cpp,xczu7ev-ffvc1156-2-e,5,61289.46437,65,1,2,3,8,cyclic_4_1,unroll_2,unroll_32,unroll_2,1,3.5,0.118557640967,False
MatrixMultiplication_1261.cpp,xczu7ev-ffvc1156-2-e,5,6300.684895,48,2,2,2,4,cyclic_4_1,unroll_2,unroll_4,unroll_16,2,2.5,0.935310317701,False
MatrixMultiplication_968.cpp,xczu7ev-ffvc1156-2-e,5,5445.07141,36,1,1,2,3,cyclic_4_1,unroll_2,unroll_8,pipeline_1,2,1.75,0.947985001205,False
