Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
stencil3d_1081.c,xczu7ev-ffvc1156-2-e,5,0.11091,446,1,77,8,46,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_4,unroll_31,unroll_15,1,33,0.35824470734,False
stencil3d_770.c,xczu7ev-ffvc1156-2-e,5,0.17432,147,1,41,5,33,unroll_4,pipeline_1,pipeline_1,unroll_31,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,20,0.351220934073,False
stencil3d_734.c,xczu7ev-ffvc1156-2-e,5,0.17548,153,1,41,5,34,unroll_4,pipeline_1,pipeline_1,unroll_31,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,20.25,0.341956794217,False
stencil3d_796.c,xczu7ev-ffvc1156-2-e,5,0.17548,138,1,41,5,34,unroll_4,pipeline_1,pipeline_1,unroll_31,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,1,20.25,0.341956794217,False
stencil3d_1027.c,xczu7ev-ffvc1156-2-e,5,0.16348,43,1,4,1,6,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_15,1,3,0.858964775571,False
stencil3d_785.c,xczu7ev-ffvc1156-2-e,5,0.307395,37,1,2,1,4,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,2,0.310697844454,False
stencil3d_753.c,xczu7ev-ffvc1156-2-e,5,0.307395,37,1,2,1,4,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,2,0.310697844454,False
stencil3d_795.c,xczu7ev-ffvc1156-2-e,5,0.330775,63,1,1,1,8,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_8,unroll_8,unroll_4,1,2.75,0.213873580817,False
stencil3d_1031.c,xczu7ev-ffvc1156-2-e,5,0.158035,81,1,9,1,14,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_15,1,6.25,0.833302518648,False
stencil3d_1308.c,xczu7ev-ffvc1156-2-e,5,0.174915,36,1,2,1,3,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.75,0.798137413949,False
stencil3d_1191.c,xczu7ev-ffvc1156-2-e,5,0.28449,29.5,1,1,1,2,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,2,1.25,0.412248354929,False
stencil3d_1282.c,xczu7ev-ffvc1156-2-e,5,0.302565,32,1,1,1,2,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,1,1.25,0.335108061075,False
stencil3d_814.c,xczu7ev-ffvc1156-2-e,5,0.31106,39,1,1,1,4,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,1,1.75,0.294273129836,False
stencil3d_1344.c,xczu7ev-ffvc1156-2-e,5,0.28597,33,1,1,1,2,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,1,1.25,0.404820469977,False
stencil3d_1034.c,xczu7ev-ffvc1156-2-e,5,0.151325,43,1,9,1,6,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,unroll_2,unroll_15,1,4.25,0.915193488492,False
stencil3d_1021.c,xczu7ev-ffvc1156-2-e,5,0.143625,57,1,11,1,11,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_4,1,6,0.946851579705,False
stencil3d_1000.c,xczu7ev-ffvc1156-2-e,5,0.113245,312,1,66,6,36,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,27.25,0.357606604565,False
stencil3d_755.c,xczu7ev-ffvc1156-2-e,5,0.11588,312,1,66,6,36,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,1,27.25,0.358229374759,False
stencil3d_793.c,xczu7ev-ffvc1156-2-e,5,0.11588,307,1,66,6,36,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_4,1,27.25,0.358229374759,False
stencil3d_868.c,xczu7ev-ffvc1156-2-e,5,0.115125,308,1,37,4,31,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_31,unroll_31,unroll_2,1,18.25,0.514255471617,False
stencil3d_991.c,xczu7ev-ffvc1156-2-e,5,0.17574,165,1,36,5,30,unroll_4,pipeline_1,unroll_4,unroll_31,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_15,1,18,0.392279768791,False
stencil3d_822.c,xczu7ev-ffvc1156-2-e,5,0.11678,306,1,45,4,30,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_2,1,20,0.451426764397,False
stencil3d_1222.c,xczu7ev-ffvc1156-2-e,5,0.148525,44.5,1,9,1,6,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_15,2,4.25,0.940055519229,False
stencil3d_1353.c,xczu7ev-ffvc1156-2-e,5,0.283525,35,1,1,1,2,unroll_4,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,1,1.25,0.417868714201,False
stencil3d_993.c,xczu7ev-ffvc1156-2-e,5,0.14296,61,1,9,1,11,unroll_4,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_15,1,5.5,0.964844703052,False
stencil3d_726.c,xczu7ev-ffvc1156-2-e,5,0.332465,60,1,1,1,8,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_4,1,2.75,0.208084746184,False
stencil3d_917.c,xczu7ev-ffvc1156-2-e,5,0.11758,253,1,20,2,21,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_15,1,11,0.781285943739,False
stencil3d_1041.c,xczu7ev-ffvc1156-2-e,5,0.11344,541,1,83,9,49,unroll_4,unroll_31,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_31,unroll_15,1,35.5,0.31458021187,False
stencil3d_778.c,xczu7ev-ffvc1156-2-e,5,0.331185,74,1,1,2,9,unroll_4,unroll_31,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_4,1,3.25,0.211449782193,False
stencil3d_777.c,xczu7ev-ffvc1156-2-e,5,0.309925,70,1,2,1,9,unroll_4,unroll_31,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_2,unroll_2,pipeline_1,1,3.25,0.293609681517,False
stencil3d_918.c,xczu7ev-ffvc1156-2-e,5,0.11543,343,1,19,2,26,unroll_4,unroll_31,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,1,12,0.76621347491,False
stencil3d_925.c,xczu7ev-ffvc1156-2-e,5,0.151945,497,1,13,3,31,unroll_4,unroll_31,unroll_2,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_15,1,12,0.666729593433,False
stencil3d_882.c,xczu7ev-ffvc1156-2-e,5,0.150105,539,1,11,3,30,unroll_4,unroll_31,unroll_2,unroll_31,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_15,1,11.25,0.704241862907,False
stencil3d_1376.c,xczu7ev-ffvc1156-2-e,5,0.173935,75,1,2,1,8,unroll_4,unroll_31,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,3,0.794955466611,False
stencil3d_906.c,xczu7ev-ffvc1156-2-e,5,0.11513,299,1,68,7,44,unroll_4,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_31,unroll_31,pipeline_1,1,30,0.358293825508,False
stencil3d_873.c,xczu7ev-ffvc1156-2-e,5,0.11299,307,1,19,2,24,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,1,11.5,0.780104658899,False
stencil3d_789.c,xczu7ev-ffvc1156-2-e,5,0.11718,285,1,19,2,21,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_15,1,10.75,0.789052556813,False
stencil3d_810.c,xczu7ev-ffvc1156-2-e,5,0.11718,290,1,19,2,21,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_31,pipeline_1,unroll_15,1,10.75,0.789052556813,False
stencil3d_901.c,xczu7ev-ffvc1156-2-e,5,0.11718,311,1,52,5,33,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_31,pipeline_1,unroll_2,1,22.75,0.361533162195,False
stencil3d_736.c,xczu7ev-ffvc1156-2-e,5,0.11654,253,1,19,2,22,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_15,1,11,0.782825267689,False
stencil3d_856.c,xczu7ev-ffvc1156-2-e,5,0.17777,37,1,2,1,4,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.777009419029,False
stencil3d_936.c,xczu7ev-ffvc1156-2-e,5,0.163485,48,1,5,1,9,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_2,1,4,0.84663809925,False
stencil3d_914.c,xczu7ev-ffvc1156-2-e,5,0.11777,270,1,66,6,36,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1,27.25,0.358308628119,False
stencil3d_865.c,xczu7ev-ffvc1156-2-e,5,0.179635,38,1,2,1,3,unroll_4,unroll_8,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_15,1,1.75,0.759957354086,False
stencil3d_821.c,xczu7ev-ffvc1156-2-e,5,0.15265,500,1,9,3,28,unroll_4,unroll_8,unroll_2,unroll_31,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_15,1,10.25,0.739715057312,False
stencil3d_861.c,xczu7ev-ffvc1156-2-e,5,0.309645,130,1,1,2,11,unroll_4,unroll_8,unroll_2,unroll_31,unroll_2,unroll_8,unroll_2,unroll_2,unroll_4,1,3.75,0.291329755358,False
stencil3d_889.c,xczu7ev-ffvc1156-2-e,5,0.17791,45,1,2,1,6,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_31,pipeline_1,unroll_15,1,2.5,0.775515170287,False
stencil3d_952.c,xczu7ev-ffvc1156-2-e,5,0.112985,256,1,20,2,22,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_31,pipeline_1,unroll_15,1,11.25,0.780711810263,False
stencil3d_960.c,xczu7ev-ffvc1156-2-e,5,0.112985,259,1,19,2,22,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_15,1,11,0.785651892895,False
stencil3d_1260.c,xczu7ev-ffvc1156-2-e,5,0.2995,86,1,1,1,8,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_31,unroll_2,1,2.75,0.342683092504,False
stencil3d_967.c,xczu7ev-ffvc1156-2-e,5,0.174325,33,1,2,1,4,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,2,0.80409968158,False
stencil3d_992.c,xczu7ev-ffvc1156-2-e,5,0.174325,31,1,2,1,4,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_15,1,2,0.80409968158,False
stencil3d_946.c,xczu7ev-ffvc1156-2-e,5,0.1489,45,1,9,1,6,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_15,1,4.25,0.936752800113,False
stencil3d_830.c,xczu7ev-ffvc1156-2-e,5,0.3019,35,1,1,1,2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,1,1.25,0.338459409818,False
stencil3d_1253.c,xczu7ev-ffvc1156-2-e,5,0.30002,47,1,1,1,3,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_2,1,1.5,0.347817634617,False
stencil3d_1235.c,xczu7ev-ffvc1156-2-e,5,0.11087,450,1,79,8,48,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_31,unroll_15,1,34,0.357406354964,False
stencil3d_1184.c,xczu7ev-ffvc1156-2-e,5,0.14702,55,1,9,1,8,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_15,1,4.75,0.947358153022,False
stencil3d_1139.c,xczu7ev-ffvc1156-2-e,5,0.30002,43,1,1,1,3,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,2,1.5,0.347817634617,False
stencil3d_957.c,xczu7ev-ffvc1156-2-e,5,0.15004,56,1,9,1,7,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_31,unroll_2,unroll_15,1,4.5,0.92820486123,False
stencil3d_1055.c,xczu7ev-ffvc1156-2-e,5,0.29164,139,1,1,1,11,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_31,unroll_4,1,3.5,0.363145976444,False
stencil3d_1020.c,xczu7ev-ffvc1156-2-e,5,0.340935,35,1,1,1,4,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,1,1.75,0.181735466567,False
stencil3d_907.c,xczu7ev-ffvc1156-2-e,5,0.16348,45,1,4,1,6,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_15,1,3,0.858964775571,False
stencil3d_869.c,xczu7ev-ffvc1156-2-e,5,0.16348,44,1,5,1,6,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,3.25,0.857346071376,False
stencil3d_839.c,xczu7ev-ffvc1156-2-e,5,0.157775,174,1,28,4,28,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_15,1,15.25,0.531878504593,False
stencil3d_1181.c,xczu7ev-ffvc1156-2-e,5,0.159495,54,1,9,1,9,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_15,1,5,0.843946667495,False
stencil3d_931.c,xczu7ev-ffvc1156-2-e,5,0.1418,57,1,11,1,11,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,6,0.958315217551,False
stencil3d_1046.c,xczu7ev-ffvc1156-2-e,5,0.303165,30,1,1,1,2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,1,1.25,0.332103643444,False
stencil3d_759.c,xczu7ev-ffvc1156-2-e,5,0.163365,98,1,24,3,20,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_15,1,12,0.626759186297,False
stencil3d_1087.c,xczu7ev-ffvc1156-2-e,5,0.176375,34,1,2,1,3,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,1.75,0.786268074673,False
stencil3d_1077.c,xczu7ev-ffvc1156-2-e,5,0.28595,32,1,1,1,2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,2,1.25,0.404824049053,False
stencil3d_1014.c,xczu7ev-ffvc1156-2-e,5,0.286305,39,1,1,1,3,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_4,1,1.5,0.403072091858,False
stencil3d_745.c,xczu7ev-ffvc1156-2-e,5,0.119205,294,1,68,7,40,unroll_8,pipeline_1,unroll_31,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_31,unroll_4,1,29,0.357617727634,False
stencil3d_774.c,xczu7ev-ffvc1156-2-e,5,0.119205,300,1,68,7,40,unroll_8,pipeline_1,unroll_31,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_31,unroll_4,1,29,0.357617727634,False
stencil3d_852.c,xczu7ev-ffvc1156-2-e,5,0.303305,36,1,1,1,2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,1,1.25,0.331405268914,False
stencil3d_975.c,xczu7ev-ffvc1156-2-e,5,0.177105,39,1,2,1,4,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,2,0.782330914764,False
stencil3d_1052.c,xczu7ev-ffvc1156-2-e,5,0.176005,37,1,2,1,4,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_15,1,2,0.79108483257,False
stencil3d_746.c,xczu7ev-ffvc1156-2-e,5,0.176005,35,1,2,1,4,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,1,2,0.79108483257,False
stencil3d_979.c,xczu7ev-ffvc1156-2-e,5,0.16464,47,1,5,1,8,unroll_8,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,3.75,0.843661240947,False
stencil3d_909.c,xczu7ev-ffvc1156-2-e,5,0.14296,63,1,11,2,13,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,6.75,0.936693596561,False
stencil3d_1018.c,xczu7ev-ffvc1156-2-e,5,0.141805,66.5,1,9,2,15,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_31,pipeline_1,unroll_15,2,6.75,0.943258085852,False
stencil3d_932.c,xczu7ev-ffvc1156-2-e,5,0.14296,57,1,9,2,12,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_15,1,6,0.95143906876,False
stencil3d_766.c,xczu7ev-ffvc1156-2-e,5,0.17877,35,1,2,1,4,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,2,0.768992495512,False
stencil3d_827.c,xczu7ev-ffvc1156-2-e,5,0.345975,39,1,1,1,4,unroll_8,unroll_2,unroll_2,unroll_4,unroll_4,unroll_8,unroll_8,unroll_4,unroll_2,1,1.75,0.16743722842,False
stencil3d_833.c,xczu7ev-ffvc1156-2-e,5,0.115665,326,1,29,3,27,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_31,unroll_15,1,15,0.644866875578,False
stencil3d_784.c,xczu7ev-ffvc1156-2-e,5,0.11411,373,1,29,3,30,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_31,unroll_15,1,15.75,0.612401062442,False
stencil3d_764.c,xczu7ev-ffvc1156-2-e,5,0.11411,396,1,29,3,30,unroll_8,unroll_31,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_2,unroll_31,unroll_15,1,15.75,0.612401062442,False
stencil3d_847.c,xczu7ev-ffvc1156-2-e,5,0.30248,41,1,1,1,3,unroll_8,unroll_31,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,1,1.5,0.335432265006,False
stencil3d_903.c,xczu7ev-ffvc1156-2-e,5,0.15143,78,1,9,2,12,unroll_8,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_15,1,6,0.886642071978,False
stencil3d_1049.c,xczu7ev-ffvc1156-2-e,5,0.15062,61,1,9,1,8,unroll_8,unroll_31,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_15,1,4.75,0.92192122748,False
stencil3d_874.c,xczu7ev-ffvc1156-2-e,5,0.11912,300,1,19,3,26,unroll_8,unroll_31,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_2,unroll_15,1,12.25,0.751783977289,False
stencil3d_1079.c,xczu7ev-ffvc1156-2-e,5,0.152025,81,1,10,2,12,unroll_8,unroll_31,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_15,1,6.25,0.874749723206,False
stencil3d_911.c,xczu7ev-ffvc1156-2-e,5,0.28621,44,1,1,1,4,unroll_8,unroll_31,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,1,1.75,0.401102332015,False
stencil3d_989.c,xczu7ev-ffvc1156-2-e,5,0.286885,48,1,1,1,4,unroll_8,unroll_31,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_4,1,1.75,0.399845099744,False
stencil3d_1111.c,xczu7ev-ffvc1156-2-e,5,0.153165,51,1,9,1,8,unroll_8,unroll_31,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_15,1,4.75,0.89992500848,False
stencil3d_1010.c,xczu7ev-ffvc1156-2-e,5,0.15106,82,1,9,2,12,unroll_8,unroll_31,unroll_8,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_15,1,6,0.888939948852,False
stencil3d_832.c,xczu7ev-ffvc1156-2-e,5,0.11415,369,1,29,3,27,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_31,unroll_15,1,15,0.643751210559,False
stencil3d_900.c,xczu7ev-ffvc1156-2-e,5,0.11736,304,1,19,3,22,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_31,unroll_2,unroll_15,1,11.25,0.776374589766,False
stencil3d_913.c,xczu7ev-ffvc1156-2-e,5,0.17629,41,1,2,1,4,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_31,pipeline_1,pipeline_1,1,2,0.788825625364,False
stencil3d_878.c,xczu7ev-ffvc1156-2-e,5,0.150865,49,1,9,1,7,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_31,unroll_2,unroll_15,1,4.5,0.920939527657,False
stencil3d_891.c,xczu7ev-ffvc1156-2-e,5,0.305135,37,1,1,1,3,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,1,1.5,0.322359041967,False
stencil3d_813.c,xczu7ev-ffvc1156-2-e,5,0.17775,41,1,2,1,4,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_31,pipeline_1,pipeline_1,1,2,0.77716963352,False
stencil3d_835.c,xczu7ev-ffvc1156-2-e,5,0.277195,41,1,2,1,4,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_8,unroll_4,pipeline_1,1,2,0.424777155737,False
stencil3d_837.c,xczu7ev-ffvc1156-2-e,5,0.34563,43,1,1,1,5,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_31,unroll_4,unroll_2,1,2,0.168381377861,False
stencil3d_750.c,xczu7ev-ffvc1156-2-e,5,0.3284,36,1,1,1,3,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_8,unroll_2,unroll_2,unroll_2,1,1.5,0.223162421424,False
stencil3d_792.c,xczu7ev-ffvc1156-2-e,5,0.3457,48,1,1,1,6,unroll_8,unroll_8,unroll_2,unroll_4,unroll_4,unroll_8,unroll_31,unroll_4,unroll_2,1,2.25,0.168136950328,False
stencil3d_816.c,xczu7ev-ffvc1156-2-e,5,0.32596,44,1,1,1,6,unroll_8,unroll_8,unroll_4,unroll_4,unroll_4,unroll_8,unroll_31,unroll_2,unroll_2,1,2.25,0.23195068579,False
stencil3d_293.c,xczu7ev-ffvc1156-2-e,10,0.22218,259.5,1,20,1,21,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_15,4,10.75,1,True
stencil3d_379.c,xczu7ev-ffvc1156-2-e,10,0.22218,252,1,21,1,21,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_15,1,11,0.985317711047,False
stencil3d_576.c,xczu7ev-ffvc1156-2-e,10,0.22218,285,1,20,1,22,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_15,1,11,0.985317711047,False
stencil3d_617.c,xczu7ev-ffvc1156-2-e,10,0.22218,254,1,22,1,21,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_15,1,11.25,0.970756169933,False
stencil3d_501.c,xczu7ev-ffvc1156-2-e,10,0.22218,268.5,1,20,1,22,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_31,pipeline_1,unroll_15,2,11,0.985317711047,False
stencil3d_390.c,xczu7ev-ffvc1156-2-e,10,0.22218,284.5,1,20,1,21,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_15,2,10.75,1,True
stencil3d_469.c,xczu7ev-ffvc1156-2-e,10,0.22218,283.5,1,20,1,22,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,4,11,0.985317711047,False
stencil3d_721.c,xczu7ev-ffvc1156-2-e,10,0.22218,262,1,35,2,26,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,1,16,0.75419318792,False
stencil3d_651.c,xczu7ev-ffvc1156-2-e,10,0.22218,260,1,21,1,21,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_15,1,11,0.985317711047,False
stencil3d_712.c,xczu7ev-ffvc1156-2-e,10,0.22218,300,1,61,3,35,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_4,1,25,0.38407197461,False
stencil3d_386.c,xczu7ev-ffvc1156-2-e,10,0.22218,256,1,20,1,22,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,1,11,0.985317711047,False
stencil3d_380.c,xczu7ev-ffvc1156-2-e,10,0.22218,270,1,22,1,22,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_4,unroll_15,2,11.5,0.956315376656,False
