Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_1608.cpp,xczu7ev-ffvc1156-2-e,5,103.11405,192,4,1,5,13,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_16,unroll_2,unroll_2,pipeline_1,1,5.75,0.939532437852,False
workload_1498.cpp,xczu7ev-ffvc1156-2-e,5,1406.49325,617,2,1,4,13,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_16,unroll_64,unroll_4,unroll_2,1,5,0.202430932494,False
workload_1774.cpp,xczu7ev-ffvc1156-2-e,5,362.11845,213,4,3,4,13,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,1,6,0.638430569043,False
workload_1368.cpp,xczu7ev-ffvc1156-2-e,5,103.53543,158,2,1,6.5,13.5,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,2,5.75,0.939036900721,False
workload_1536.cpp,xczu7ev-ffvc1156-2-e,5,102.99807,181,2,1,5,13.5,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,4,5.375,0.948982040934,False
workload_1607.cpp,xczu7ev-ffvc1156-2-e,5,102.999125,1325,4,2,19,47,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_8,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_32,unroll_2,pipeline_1,1,18,0.509983645357,False
workload_1566.cpp,xczu7ev-ffvc1156-2-e,5,68.60781,629,3,1,7,20,cyclic_8_1,cyclic_2_1,cyclic_16_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,7.75,0.925533967296,False
workload_1276.cpp,xczu7ev-ffvc1156-2-e,5,1418.61411,473,3,1,8,18,cyclic_8_1,cyclic_2_1,cyclic_16_1,complete_2,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,unroll_16,unroll_2,unroll_2,1,7.5,0.189362232993,False
workload_1369.cpp,xczu7ev-ffvc1156-2-e,5,69.51947,662,3,1,27,47,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_16,unroll_32,unroll_4,pipeline_1,1,19.5,0.461660333966,False
workload_1304.cpp,xczu7ev-ffvc1156-2-e,5,69.58633,650,3,1,16,28,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline_1,1,12,0.742796950804,False
workload_1562.cpp,xczu7ev-ffvc1156-2-e,5,68.55961,261,2,1,13,23,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,9.75,0.842799494017,False
workload_1293.cpp,xczu7ev-ffvc1156-2-e,5,68.5541,609,3,1,25,42,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,17.75,0.520078678747,False
workload_1445.cpp,xczu7ev-ffvc1156-2-e,5,1417.6781,1112,3,1,8,24,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_2,1,9,0.182921642067,False
workload_1475.cpp,xczu7ev-ffvc1156-2-e,5,68.57857,1711,3,1,48,74,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_4,unroll_4,unroll_4,unroll_8,unroll_16,unroll_16,unroll_4,pipeline_1,1,31.5,0.178847337998,False
workload_1374.cpp,xczu7ev-ffvc1156-2-e,5,69.4789,831,3,1,28,49,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_8_1,unroll_4,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,20.25,0.437962654411,False
workload_1118.cpp,xczu7ev-ffvc1156-2-e,5,1407.41411,432,3,1,8,16,cyclic_8_1,cyclic_2_1,cyclic_2_1,complete_2,unroll_4,unroll_8,unroll_2,unroll_2,unroll_4,unroll_16,unroll_2,unroll_2,1,7,0.196308873096,False
workload_1266.cpp,xczu7ev-ffvc1156-2-e,5,1407.36611,1749,3,1,7,24,cyclic_8_1,cyclic_2_1,cyclic_2_1,complete_2,unroll_4,unroll_8,unroll_2,unroll_2,unroll_64,unroll_16,unroll_2,unroll_2,1,8.75,0.188432415228,False
workload_1330.cpp,xczu7ev-ffvc1156-2-e,5,103.10645,258,2,1,13,24,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,10,0.823277953419,False
workload_1345.cpp,xczu7ev-ffvc1156-2-e,5,1417.6789,1132,3,1,8,23,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_4,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,unroll_2,1,8.75,0.184162851791,False
workload_1393.cpp,xczu7ev-ffvc1156-2-e,5,68.56461,880,2,1,20,39,cyclic_8_1,cyclic_2_2,block_32_1,complete_2,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_32,unroll_64,unroll_4,pipeline_1,1,15.5,0.601610235714,False
workload_1872.cpp,xczu7ev-ffvc1156-2-e,5,362.10789,332,2,3,4,14,cyclic_8_1,cyclic_2_2,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_4,1,5.75,0.639984427038,False
workload_1647.cpp,xczu7ev-ffvc1156-2-e,5,103.10093,174,2,1,5,13,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_2,unroll_2,pipeline_1,1,5.25,0.953523440912,False
workload_1823.cpp,xczu7ev-ffvc1156-2-e,5,362.10661,331.5,2,3,4,15,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,unroll_4,2,6,0.638443678795,False
workload_1797.cpp,xczu7ev-ffvc1156-2-e,5,362.11161,245,2,3,4,14,cyclic_8_1,cyclic_2_2,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_4,1,5.75,0.639980281697,False
workload_1240.cpp,xczu7ev-ffvc1156-2-e,5,1417.68297,615,2,1,5,15,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_32,unroll_64,unroll_4,unroll_2,1,5.75,0.195515748607,False
workload_1473.cpp,xczu7ev-ffvc1156-2-e,5,69.47561,369,1,1,16,29,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,pipeline_1,1,11.75,0.753551636921,False
workload_1376.cpp,xczu7ev-ffvc1156-2-e,5,1418.51461,531,1,1,8,19.5,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,2,7.375,0.189902147922,False
workload_1411.cpp,xczu7ev-ffvc1156-2-e,5,1417.68933,694,2,1,5,15,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_16,unroll_64,unroll_4,unroll_2,1,5.75,0.195512793933,False
workload_1634.cpp,xczu7ev-ffvc1156-2-e,5,362.95961,249,1,4,8,18,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,unroll_16,unroll_2,unroll_4,1,7.75,0.618985659176,False
workload_1453.cpp,xczu7ev-ffvc1156-2-e,5,68.55645,397,2,1,13,25,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_4,pipeline_1,1,10.25,0.819953015948,False
workload_1085.cpp,xczu7ev-ffvc1156-2-e,5,1417.73309,585,2,1,5,15,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,unroll_2,1,5.75,0.195492465469,False
workload_1539.cpp,xczu7ev-ffvc1156-2-e,5,1418.51917,505,1,1,8,18,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_64,unroll_4,unroll_2,1,7,0.191314478424,False
workload_1284.cpp,xczu7ev-ffvc1156-2-e,5,1417.73673,1562,2,1,9,23,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_4,unroll_32,unroll_4,unroll_64,unroll_4,unroll_2,1,8.75,0.184139154517,False
workload_1016.cpp,xczu7ev-ffvc1156-2-e,5,1417.73153,742,2,1,5,16,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1,6,0.194846495613,False
workload_1303.cpp,xczu7ev-ffvc1156-2-e,5,1417.73517,1743,2,1,9,24,cyclic_8_1,cyclic_2_2,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_4,unroll_16,unroll_4,unroll_64,unroll_4,unroll_2,1,9,0.18289857399,False
workload_1731.cpp,xczu7ev-ffvc1156-2-e,5,362.12089,208,2,3,5,13,cyclic_8_1,cyclic_2_2,cyclic_8_1,complete_2,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,1,5.75,0.639969940696,False
workload_1370.cpp,xczu7ev-ffvc1156-2-e,5,103.10645,259,1,1,13,24,cyclic_8_1,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,9.75,0.833739158184,False
workload_1253.cpp,xczu7ev-ffvc1156-2-e,5,1417.73309,555,2,1,5,14,cyclic_8_1,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,unroll_2,1,5.5,0.196075794215,False
workload_1406.cpp,xczu7ev-ffvc1156-2-e,5,103.02605,865,1,1,13,26,cyclic_8_1,cyclic_2_2,cyclic_8_1,cyclic_8_1,unroll_2,unroll_64,unroll_4,unroll_16,unroll_8,unroll_64,unroll_2,pipeline_1,1,10.25,0.812743003938,False
workload_1861.cpp,xczu7ev-ffvc1156-2-e,5,362.10857,346,1,3,5,16,cyclic_8_1,cyclic_4_1,block_16_1,complete_2,unroll_2,unroll_32,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,unroll_4,1,6.25,0.636605865642,False
workload_1818.cpp,xczu7ev-ffvc1156-2-e,5,68.55461,284,1,1,11,23,cyclic_8_1,cyclic_4_1,block_32_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_4,pipeline_1,1,9,0.877738315826,False
workload_1786.cpp,xczu7ev-ffvc1156-2-e,5,68.66725,402,1,1,7,19,cyclic_8_1,cyclic_4_1,block_32_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,7,0.937753501742,False
workload_1604.cpp,xczu7ev-ffvc1156-2-e,5,1406.48669,757,1,1,5,16,cyclic_8_1,cyclic_4_1,block_32_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_16,unroll_64,unroll_4,unroll_2,1,5.75,0.200784409405,False
workload_1615.cpp,xczu7ev-ffvc1156-2-e,5,69.16841,337.5,1,1,8,21,cyclic_8_1,cyclic_4_1,block_32_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,2,7.75,0.925142746205,False
workload_1725.cpp,xczu7ev-ffvc1156-2-e,5,1406.50761,209,1,1,3,11,cyclic_8_1,cyclic_4_1,block_32_1,complete_2,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_32,unroll_2,unroll_2,1,4,0.203611834291,False
workload_1408.cpp,xczu7ev-ffvc1156-2-e,5,1406.48713,1468,1,1,8,22,cyclic_8_1,cyclic_4_1,block_32_1,complete_2,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_32,unroll_64,unroll_4,unroll_2,1,8,0.192477384334,False
workload_1691.cpp,xczu7ev-ffvc1156-2-e,5,69.42449,294,1,1,13,26,cyclic_8_1,cyclic_4_1,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,10.25,0.819948378172,False
workload_1516.cpp,xczu7ev-ffvc1156-2-e,5,68.78713,241,1,1,7,17,cyclic_8_1,cyclic_4_1,block_32_1,complete_2,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,unroll_2,unroll_2,pipeline_1,1,6.5,0.937753128001,False
workload_1836.cpp,xczu7ev-ffvc1156-2-e,5,69.58501,177,1,1,9,19,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,1,7.5,0.930927668161,False
workload_1871.cpp,xczu7ev-ffvc1156-2-e,5,69.44501,241,1,1,13,26,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_8,unroll_4,pipeline_1,1,10.25,0.819948152647,False
workload_1756.cpp,xczu7ev-ffvc1156-2-e,5,68.55633,296,1,1,11,22,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_32,unroll_4,pipeline_1,1,8.75,0.889563018631,False
workload_1693.cpp,xczu7ev-ffvc1156-2-e,5,68.66513,277,1,1,6,16,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6,0.956193526115,False
workload_1552.cpp,xczu7ev-ffvc1156-2-e,5,68.55313,353,1,1,11,23,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_4,pipeline_1,1,9,0.87773831546,False
workload_1842.cpp,xczu7ev-ffvc1156-2-e,5,362.26557,259,1,3,5,13,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_2,unroll_2,unroll_4,1,5.5,0.641050737186,False
workload_1728.cpp,xczu7ev-ffvc1156-2-e,5,68.55741,227,1,1,11,21,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_32,unroll_4,pipeline_1,1,8.5,0.901476934842,False
workload_1441.cpp,xczu7ev-ffvc1156-2-e,5,68.55421,247.5,1,1,11,22,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,2,8.75,0.889563018257,False
workload_1822.cpp,xczu7ev-ffvc1156-2-e,5,68.55497,366,1,1,11,22,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_4,pipeline_1,1,8.75,0.889563018414,False
workload_1829.cpp,xczu7ev-ffvc1156-2-e,5,362.15961,382,1,3,5,14,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_4,unroll_64,unroll_2,unroll_4,1,5.75,0.63992679475,False
workload_1884.cpp,xczu7ev-ffvc1156-2-e,5,362.11797,224,1,3,5,15,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,1,6,0.638431100517,False
workload_1898.cpp,xczu7ev-ffvc1156-2-e,5,1406.48997,318,1,1,5,12,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,unroll_2,1,4.75,0.202840698922,False
workload_1703.cpp,xczu7ev-ffvc1156-2-e,5,68.66805,186,1,1,6,16,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6,0.956193517319,False
workload_1488.cpp,xczu7ev-ffvc1156-2-e,5,68.67877,234,1,1,7,16,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_64,unroll_2,pipeline_1,1,6.25,0.943878135881,False
workload_1519.cpp,xczu7ev-ffvc1156-2-e,5,1406.51877,283,1,1,3,12,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_64,unroll_2,unroll_2,1,4.25,0.203421643707,False
workload_1754.cpp,xczu7ev-ffvc1156-2-e,5,362.17061,227,1,3,5,13,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_16,unroll_2,unroll_4,1,5.5,0.641157091311,False
workload_1800.cpp,xczu7ev-ffvc1156-2-e,5,362.14261,359,1,3,7,16,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_16,unroll_4,unroll_4,1,6.75,0.632045120317,False
workload_1840.cpp,xczu7ev-ffvc1156-2-e,5,1407.46125,287,1,1,6,14,cyclic_8_1,cyclic_4_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_64,unroll_2,unroll_2,1,5.5,0.20093638307,False
workload_1718.cpp,xczu7ev-ffvc1156-2-e,5,68.66633,186,1,1,8,18,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,1,7,0.937753510115,False
workload_1430.cpp,xczu7ev-ffvc1156-2-e,5,1417.71045,508,1,1,6,21,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,unroll_2,unroll_4,unroll_4,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_2,1,7.25,0.190740367963,False
workload_1442.cpp,xczu7ev-ffvc1156-2-e,5,68.66369,412,1,1,8,20,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,7.5,0.931574655499,False
workload_1619.cpp,xczu7ev-ffvc1156-2-e,5,1417.75661,531,1,1,4,14,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,unroll_2,1,5,0.197034477911,False
workload_1541.cpp,xczu7ev-ffvc1156-2-e,5,68.66333,646,1,1,8,21,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_32,pipeline_1,unroll_64,unroll_2,pipeline_1,1,7.75,0.92549531121,False
workload_1477.cpp,xczu7ev-ffvc1156-2-e,5,69.67241,356,1,1,10,23,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_1,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,2,8.75,0.889535825675,False
workload_1671.cpp,xczu7ev-ffvc1156-2-e,5,362.13021,608,1,4,8,24,cyclic_8_1,cyclic_4_1,cyclic_16_1,complete_2,unroll_2,unroll_64,unroll_2,unroll_8,unroll_4,unroll_64,unroll_4,unroll_4,1,9.25,0.601148422969,False
workload_1808.cpp,xczu7ev-ffvc1156-2-e,5,362.11669,237,1,4,5,16,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,6.5,0.634474607499,False
workload_1769.cpp,xczu7ev-ffvc1156-2-e,5,362.16933,246,1,4,6,15,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_16,unroll_2,unroll_4,1,6.5,0.634417266313,False
workload_1826.cpp,xczu7ev-ffvc1156-2-e,5,69.68341,204,1,1,10,21,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,pipeline_1,1,8.25,0.912694841117,False
workload_1798.cpp,xczu7ev-ffvc1156-2-e,5,1418.65433,291,1,1,6,16,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_64,unroll_2,unroll_2,1,6,0.19442139125,False
workload_1719.cpp,xczu7ev-ffvc1156-2-e,5,1417.71725,211,1,1,4,11,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_2,1,4.25,0.19799439563,False
workload_1741.cpp,xczu7ev-ffvc1156-2-e,5,362.11725,239,1,4,5,16,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_16,unroll_2,unroll_4,1,6.5,0.634473997473,False
workload_1762.cpp,xczu7ev-ffvc1156-2-e,5,103.05489,216,1,1,7,16,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_64,unroll_2,pipeline_1,1,6.25,0.924693164366,False
workload_1600.cpp,xczu7ev-ffvc1156-2-e,5,362.61839,271,1,4,7,17,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_16,unroll_2,unroll_4,2,7.25,0.625937533286,False
workload_1778.cpp,xczu7ev-ffvc1156-2-e,5,362.26745,245,1,4,6,15,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,unroll_8,unroll_2,unroll_4,1,6.5,0.634310389984,False
workload_1531.cpp,xczu7ev-ffvc1156-2-e,5,69.58861,492,1,1,16,28,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,pipeline_1,1,11.5,0.764393871688,False
workload_1788.cpp,xczu7ev-ffvc1156-2-e,5,1418.66125,299,1,1,6,14,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_64,unroll_2,unroll_2,1,5.5,0.195642258063,False
workload_1449.cpp,xczu7ev-ffvc1156-2-e,5,1418.51769,494,1,1,8,18,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,unroll_64,unroll_4,unroll_2,1,7,0.191315136074,False
workload_1515.cpp,xczu7ev-ffvc1156-2-e,5,1418.51369,1265,1,1,8,20,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_32,unroll_4,unroll_64,unroll_4,unroll_2,1,7.5,0.189405919077,False
workload_1405.cpp,xczu7ev-ffvc1156-2-e,5,69.47477,490,1,1,16,28,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_4,unroll_64,unroll_4,pipeline_1,3,11.5,0.764394761576,False
workload_1495.cpp,xczu7ev-ffvc1156-2-e,5,69.49377,1201,1,1,28,48,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_4,unroll_8,unroll_16,unroll_64,unroll_4,pipeline_1,1,19.5,0.461660383179,False
workload_1347.cpp,xczu7ev-ffvc1156-2-e,5,69.53441,952,1,1,28,47,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_2,unroll_64,unroll_4,unroll_8,unroll_4,unroll_64,unroll_4,pipeline_1,1,19.25,0.469737979993,False
workload_1421.cpp,xczu7ev-ffvc1156-2-e,5,68.55362,608,1,1,25,42,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_8_1,unroll_4,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,17.25,0.537572302661,False
workload_1904.cpp,xczu7ev-ffvc1156-2-e,5,1417.71557,186,1,1,3,10,cyclic_8_1,cyclic_4_1,cyclic_8_1,complete_2,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_2,1,3.75,0.198267956292,False
workload_1869.cpp,xczu7ev-ffvc1156-2-e,5,68.55685,227,1,1,14,23,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_32,unroll_4,pipeline_1,1,9.75,0.842799493589,False
workload_1858.cpp,xczu7ev-ffvc1156-2-e,5,362.11741,220,1,3,5,15,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_4_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,unroll_4,1,6,0.63843172057,False
workload_1864.cpp,xczu7ev-ffvc1156-2-e,5,1417.86593,204,1,1,4,10,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,unroll_2,1,4,0.198095527543,False
workload_1700.cpp,xczu7ev-ffvc1156-2-e,5,104.10961,258,1,1,10,20,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,1,8,0.890616497097,False
workload_1649.cpp,xczu7ev-ffvc1156-2-e,5,69.42505,303,1,1,17,29,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,1,12,0.742798020305,False
