Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_1589.cpp,xczu7ev-ffvc1156-2-e,5,65.83189,1384,1,1,39,79,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,30,0.329341988385,False
workload_1727.cpp,xczu7ev-ffvc1156-2-e,5,69.64657,618,1,1,13,31,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,11.5,0.80995067212,False
workload_1638.cpp,xczu7ev-ffvc1156-2-e,5,69.96273,192,1,1,8,19,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,7.25,0.921305439891,False
workload_1441.cpp,xczu7ev-ffvc1156-2-e,5,65.83191,1169,1,1,39,79,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,2,30,0.329341988404,False
workload_1623.cpp,xczu7ev-ffvc1156-2-e,5,65.84181,805.5,1,1,39,77,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_16,pipeline_1,2,29.5,0.343074139609,False
workload_1792.cpp,xczu7ev-ffvc1156-2-e,5,71.50867,479,1,1,22,48,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,18,0.587005658272,False
workload_1583.cpp,xczu7ev-ffvc1156-2-e,5,69.65601,1804,1,1,13,35,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_64,unroll_16,pipeline_1,unroll_4,pipeline_1,1,12.5,0.786339757783,False
workload_1582.cpp,xczu7ev-ffvc1156-2-e,5,69.65837,1839,1,1,23,55,block_32_1,cyclic_64_1,cyclic_64_1,block_4_1,cyclic_8_1,unroll_2,unroll_64,unroll_4,unroll_32,unroll_16,pipeline_1,unroll_4,pipeline_1,1,20,0.58701589242,False
workload_1553.cpp,xczu7ev-ffvc1156-2-e,5,68.78321,369,2,1,10,22,block_32_1,cyclic_8_1,block_64_1,block_4_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,1,8.75,0.883406579465,False
workload_1704.cpp,xczu7ev-ffvc1156-2-e,5,633.84721,370,3,3,3,11,block_32_1,cyclic_8_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,1,5,0.634051949222,False
workload_1561.cpp,xczu7ev-ffvc1156-2-e,5,633.84721,217,3,3,3,9,block_32_1,cyclic_8_1,cyclic_2_1,block_2_1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,1,4.5,0.644607675674,False
workload_1673.cpp,xczu7ev-ffvc1156-2-e,5,633.84721,219,3,3,3,9,block_32_1,cyclic_8_1,cyclic_2_1,block_2_1,complete_2,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,1,4.5,0.644607675674,False
workload_1793.cpp,xczu7ev-ffvc1156-2-e,5,68.66869,252,3,1,5,14,block_32_1,cyclic_8_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,5.75,0.953697883464,False
workload_1837.cpp,xczu7ev-ffvc1156-2-e,5,68.67001,135,3,1,5,10,block_32_1,cyclic_8_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,4.75,0.993270021873,False
workload_1672.cpp,xczu7ev-ffvc1156-2-e,5,103.04269,193,3,1,9,15,block_32_1,cyclic_8_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,7,0.907906464798,False
workload_1632.cpp,xczu7ev-ffvc1156-2-e,5,633.84721,211,3,3,3,8,block_32_1,cyclic_8_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,1,4.25,0.649787732907,False
workload_1739.cpp,xczu7ev-ffvc1156-2-e,5,709.90537,897,3,3,7,19,block_32_1,cyclic_8_1,cyclic_2_1,block_32_1,complete_2,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_2,1,8,0.521936664748,False
workload_1668.cpp,xczu7ev-ffvc1156-2-e,5,66.26689,361,3,1,19,31,block_32_1,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_16,unroll_2,unroll_8,pipeline_1,1,13.5,0.74052270461,False
workload_1690.cpp,xczu7ev-ffvc1156-2-e,5,633.84129,214,2,3,4,10,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,1,4.75,0.639365051511,False
workload_1592.cpp,xczu7ev-ffvc1156-2-e,5,633.84717,219,2,3,4,10,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,1,4.75,0.639361922754,False
workload_1899.cpp,xczu7ev-ffvc1156-2-e,5,68.66869,249,2,1,5,14,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,5.5,0.953697905189,False
workload_1608.cpp,xczu7ev-ffvc1156-2-e,5,709.94145,1204,2,3,11,27,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_16,unroll_2,1,10.75,0.462492314328,False
workload_1298.cpp,xczu7ev-ffvc1156-2-e,5,633.84529,371,2,3,4,13,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,3,5.5,0.623246544555,False
workload_1503.cpp,xczu7ev-ffvc1156-2-e,5,633.84721,219,2,3,4,10,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,1,4.75,0.639361901468,False
workload_1619.cpp,xczu7ev-ffvc1156-2-e,5,68.61457,336,2,1,10,21,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8.5,0.883407906634,False
workload_1575.cpp,xczu7ev-ffvc1156-2-e,5,69.67737,932,2,1,10,27,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,unroll_64,unroll_2,unroll_16,unroll_64,unroll_2,unroll_4,pipeline_1,1,10,0.834173451587,False
workload_1546.cpp,xczu7ev-ffvc1156-2-e,5,68.61861,735,2,1,10,26,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline_1,1,9.75,0.846340516117,False
workload_1427.cpp,xczu7ev-ffvc1156-2-e,5,633.80205,1087,2,3,7,21,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,complete_2,unroll_2,pipeline_1,unroll_4,unroll_64,unroll_16,pipeline_1,unroll_4,unroll_2,1,8.25,0.55999378381,False
workload_1794.cpp,xczu7ev-ffvc1156-2-e,5,633.84185,221,2,3,4,10,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,1,4.75,0.63936475356,False
workload_1562.cpp,xczu7ev-ffvc1156-2-e,5,659.28889,601,2,3,6,18,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_8,unroll_2,1,7.25,0.569935446653,False
workload_1431.cpp,xczu7ev-ffvc1156-2-e,5,104.07269,362,2,1,9,20,block_32_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,unroll_4,unroll_4,pipeline_1,1,8,0.87186232819,False
workload_1847.cpp,xczu7ev-ffvc1156-2-e,5,634.63237,256,2,3,5,12,block_32_1,cyclic_8_1,cyclic_64_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,1,5.5,0.622833431203,False
workload_1723.cpp,xczu7ev-ffvc1156-2-e,5,634.73729,453,2,3,6,15,block_32_1,cyclic_8_1,cyclic_64_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,1,6.5,0.600481218592,False
workload_1756.cpp,xczu7ev-ffvc1156-2-e,5,709.77145,896,2,3,11,28,block_32_1,cyclic_8_1,cyclic_64_1,block_4_1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_2,1,11,0.45696439898,False
workload_1628.cpp,xczu7ev-ffvc1156-2-e,5,69.71017,431,2,1,12,23,block_32_1,cyclic_8_1,cyclic_64_1,block_4_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,1,9.5,0.858574406714,False
workload_1655.cpp,xczu7ev-ffvc1156-2-e,5,634.63017,249,2,3,5,15,block_32_1,cyclic_8_1,cyclic_64_1,block_4_1,block_8_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,1,6.25,0.606193346185,False
workload_1811.cpp,xczu7ev-ffvc1156-2-e,5,65.82697,793,2,1,37,58,block_32_1,cyclic_8_1,cyclic_64_1,block_4_1,complete_2,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,24.5,0.502354116033,False
workload_1605.cpp,xczu7ev-ffvc1156-2-e,5,70.10457,570,1,1,13,26,block_64_1,block_128_1,cyclic_128_1,block_4_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,10.25,0.822110714786,False
workload_1569.cpp,xczu7ev-ffvc1156-2-e,5,68.77917,213,1,1,10,18,block_64_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline_1,1,7.5,0.908617919987,False
workload_1526.cpp,xczu7ev-ffvc1156-2-e,5,68.88265,195,1,1,10,15,block_64_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,1,6.75,0.934225311341,False
workload_1444.cpp,xczu7ev-ffvc1156-2-e,5,68.88665,291,1,1,10,20,block_64_1,block_128_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,1,8,0.883407070304,False
workload_1688.cpp,xczu7ev-ffvc1156-2-e,5,68.61357,232,2,1,10,19,block_64_1,block_64_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8,0.88340791573,False
workload_1818.cpp,xczu7ev-ffvc1156-2-e,5,633.79633,228,2,1,3,10,block_64_1,block_64_1,cyclic_2_1,block_2_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_2,1,4,0.654867622804,False
workload_1904.cpp,xczu7ev-ffvc1156-2-e,5,103.04921,134,2,1,5,9,block_64_1,block_64_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,4.25,0.975688124486,False
workload_1884.cpp,xczu7ev-ffvc1156-2-e,5,633.84401,412,2,1,4,13,block_64_1,block_64_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,1,5,0.634053640506,False
workload_1791.cpp,xczu7ev-ffvc1156-2-e,5,65.94521,949,1,1,38,53,block_64_1,block_64_1,cyclic_64_1,block_32_1,complete_2,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_16,pipeline_1,unroll_16,pipeline_1,1,23.25,0.548412436834,False
workload_1643.cpp,xczu7ev-ffvc1156-2-e,5,68.60781,200,2,1,10,17,block_64_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,7.5,0.908618570133,False
workload_1789.cpp,xczu7ev-ffvc1156-2-e,5,633.84897,225,2,1,3,9,block_64_1,cyclic_2_1,cyclic_2_1,block_2_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,1,3.75,0.649423933545,False
workload_1536.cpp,xczu7ev-ffvc1156-2-e,5,69.72757,205,2,1,10,17,block_64_1,cyclic_2_1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,unroll_4,pipeline_1,1,7.5,0.908593865082,False
workload_1700.cpp,xczu7ev-ffvc1156-2-e,5,659.35085,372,2,1,4,11,block_64_1,cyclic_2_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,1,4.5,0.624483208413,False
workload_1906.cpp,xczu7ev-ffvc1156-2-e,5,69.72413,135,2,1,5,10,block_64_1,cyclic_2_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,1,4.5,0.998559924222,False
workload_1843.cpp,xczu7ev-ffvc1156-2-e,5,67.20445,481,2,1,18,33,block_64_1,cyclic_2_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,1,13.5,0.740517642533,False
workload_1616.cpp,xczu7ev-ffvc1156-2-e,5,1575.42537,2769,1,1,17,38,block_64_1,cyclic_32_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_16,unroll_2,1,14.25,0.100385306627,False
workload_1762.cpp,xczu7ev-ffvc1156-2-e,5,633.84341,424,2,3,4,13,block_64_1,cyclic_4_1,cyclic_32_1,block_32_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,1,5.5,0.623247524927,False
workload_1487.cpp,xczu7ev-ffvc1156-2-e,5,68.77517,352,1,1,11,27,block_64_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_64,unroll_2,unroll_4,unroll_4,unroll_2,unroll_4,pipeline_1,1,10,0.83418404961,False
workload_1598.cpp,xczu7ev-ffvc1156-2-e,5,66.06685,837,2,1,35,59,block_64_1,cyclic_8_1,block_64_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_16,pipeline_1,1,24.25,0.511366336998,False
workload_1644.cpp,xczu7ev-ffvc1156-2-e,5,633.84717,369,3,3,3,11,block_64_1,cyclic_8_1,cyclic_2_1,block_16_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,1,5,0.634051970364,False
workload_1714.cpp,xczu7ev-ffvc1156-2-e,5,68.61429,215,3,1,10,19,block_64_1,cyclic_8_1,cyclic_2_1,block_2_1,block_8_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8.25,0.883407912378,False
workload_1669.cpp,xczu7ev-ffvc1156-2-e,5,633.95277,389,3,3,3,13,block_64_1,cyclic_8_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,unroll_2,unroll_4,unroll_2,1,5.5,0.623190445873,False
workload_1816.cpp,xczu7ev-ffvc1156-2-e,5,633.84721,207,3,3,3,8,block_64_1,cyclic_8_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,1,4.25,0.649787732907,False
workload_1630.cpp,xczu7ev-ffvc1156-2-e,5,709.94733,1150,3,3,7,19,block_64_1,cyclic_8_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_16,unroll_2,1,8,0.521908871605,False
workload_1559.cpp,xczu7ev-ffvc1156-2-e,5,633.84717,366,3,3,3,11,block_64_1,cyclic_8_1,cyclic_2_1,block_32_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,1,5,0.634051970364,False
workload_1710.cpp,xczu7ev-ffvc1156-2-e,5,66.26557,726,3,1,19,34,block_64_1,cyclic_8_1,cyclic_2_1,block_32_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_16,unroll_2,unroll_8,pipeline_1,1,14.25,0.707049320954,False
workload_1617.cpp,xczu7ev-ffvc1156-2-e,5,633.84717,217,2,3,4,10,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,1,4.75,0.639361922754,False
workload_1697.cpp,xczu7ev-ffvc1156-2-e,5,633.81867,226,2,3,4,10.5,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_2,2,4.875,0.636729985062,False
workload_1507.cpp,xczu7ev-ffvc1156-2-e,5,68.60865,325,2,1,10,21,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8.5,0.883407911072,False
workload_1367.cpp,xczu7ev-ffvc1156-2-e,5,633.84331,372.5,2,3,4,13,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,unroll_2,2,5.5,0.623247577074,False
workload_1530.cpp,xczu7ev-ffvc1156-2-e,5,102.99705,401,2,1,9,20,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,unroll_16,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8,0.872483251696,False
workload_1594.cpp,xczu7ev-ffvc1156-2-e,5,68.61457,334,2,1,10,21,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,8.5,0.883407906634,False
workload_1852.cpp,xczu7ev-ffvc1156-2-e,5,66.19413,598,2,1,35,55,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_16,pipeline_1,1,23.25,0.54841207627,False
workload_1484.cpp,xczu7ev-ffvc1156-2-e,5,68.61861,712,2,1,10,26,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline_1,1,9.75,0.846340516117,False
workload_1527.cpp,xczu7ev-ffvc1156-2-e,5,633.84645,259,2,3,4,13,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,1,5.5,0.623245939629,False
workload_1768.cpp,xczu7ev-ffvc1156-2-e,5,633.81925,231,2,3,4,11,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_2,1,5,0.634066722254,False
workload_1666.cpp,xczu7ev-ffvc1156-2-e,5,68.66185,349,2,1,10,21,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_4,pipeline_1,1,8.5,0.883407825167,False
workload_1473.cpp,xczu7ev-ffvc1156-2-e,5,634.85333,1563,2,3,4,18,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_2,unroll_4,unroll_2,1,6.75,0.594713611322,False
workload_1532.cpp,xczu7ev-ffvc1156-2-e,5,634.85457,381,2,3,4,14,block_64_1,cyclic_8_1,cyclic_2_1,block_4_1,cyclic_8_1,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_4,unroll_2,1,5.75,0.617226941004,False
workload_1722.cpp,xczu7ev-ffvc1156-2-e,5,634.63869,256,2,3,5,13,block_64_1,cyclic_8_1,cyclic_64_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_2,1,5.75,0.617340151458,False
workload_1694.cpp,xczu7ev-ffvc1156-2-e,5,634.69569,418,2,3,6,14,block_64_1,cyclic_8_1,cyclic_64_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,unroll_2,1,6.25,0.606159624203,False
workload_1636.cpp,xczu7ev-ffvc1156-2-e,5,65.87977,842,2,1,37,58,block_64_1,cyclic_8_1,cyclic_64_1,block_4_1,block_8_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_16,pipeline_1,1,24.5,0.502354191755,False
workload_1687.cpp,xczu7ev-ffvc1156-2-e,5,65.82899,794.5,2,1,37,57.5,block_64_1,cyclic_8_1,cyclic_64_1,block_4_1,complete_2,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,2,24.375,0.506847652864,False
workload_1674.cpp,xczu7ev-ffvc1156-2-e,5,65.83285,813,2,1,37,57,block_64_1,cyclic_8_1,cyclic_64_1,block_4_1,complete_2,unroll_2,unroll_4,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,1,24.25,0.511366145433,False
workload_1417.cpp,xczu7ev-ffvc1156-2-e,5,112.63437,406,1,1,21,38,cyclic_128_1,block_128_1,cyclic_128_1,block_2_1,complete_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,1,15.25,0.658099018969,False
workload_1347.cpp,xczu7ev-ffvc1156-2-e,5,104.67153,286,1,1,14,27,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,complete_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,1,10.75,0.800407233022,False
workload_1433.cpp,xczu7ev-ffvc1156-2-e,5,105.16253,663,1,1,14,32,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,complete_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,12,0.785159362252,False
workload_1287.cpp,xczu7ev-ffvc1156-2-e,5,104.67909,291,1,1,14,27,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,1,10.75,0.800403739828,False
workload_1409.cpp,xczu7ev-ffvc1156-2-e,5,105.16309,665,1,1,14,33,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,12.25,0.77865175886,False
workload_1477.cpp,xczu7ev-ffvc1156-2-e,5,104.79465,305,1,1,14,27,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,1,10.75,0.800350285866,False
workload_1510.cpp,xczu7ev-ffvc1156-2-e,5,105.25005,231,1,1,9,20,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,1,7.75,0.881409654447,False
workload_1466.cpp,xczu7ev-ffvc1156-2-e,5,105.04705,303,1,1,14,25,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,1,10.25,0.812976056137,False
workload_1544.cpp,xczu7ev-ffvc1156-2-e,5,105.08533,384,1,1,15,25,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline_1,1,10.5,0.802172755271,False
workload_1568.cpp,xczu7ev-ffvc1156-2-e,5,107.21249,1351,1,1,25,46,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,unroll_2,unroll_32,unroll_2,unroll_64,unroll_4,unroll_16,unroll_8,pipeline_1,1,18.25,0.583670886839,False
workload_1437.cpp,xczu7ev-ffvc1156-2-e,5,105.085055,1700,1,2,45,90,cyclic_128_1,block_128_1,cyclic_128_1,block_32_1,cyclic_8_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,1,34.5,0.223171289517,False
workload_1557.cpp,xczu7ev-ffvc1156-2-e,5,104.93657,328,1,1,15,29,cyclic_128_1,block_64_1,cyclic_128_1,block_4_1,cyclic_8_1,unroll_2,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_4,pipeline_1,1,11.5,0.794171539465,False
