Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
gemm_599.c,xczu7ev-ffvc1156-2-e,3.33,2.90211165,559,1,1,6,14,unroll_4,unroll_4,unroll_64,1,5.5,0.805034316588,False
gemm_772.c,xczu7ev-ffvc1156-2-e,3.33,9.83426589,991,1,1,16,32,unroll_4,unroll_64,pipeline_1,1,12.5,0.268357524235,False
gemm_567.c,xczu7ev-ffvc1156-2-e,3.33,14.19896349,1596,1,1,9,22,unroll_4,unroll_64,unroll_4,1,8.25,0.241760444444,False
gemm_591.c,xczu7ev-ffvc1156-2-e,3.33,10.70912349,163.5,1,1,2.5,5,unroll_4,unroll_8,pipeline_1,2,2.375,0.515831353765,False
gemm_693.c,xczu7ev-ffvc1156-2-e,3.33,12.07309149,376,1,1,3,9,unroll_4,unroll_8,unroll_16,1,3.5,0.41691385327,False
gemm_604.c,xczu7ev-ffvc1156-2-e,3.33,11.71845981,1259,1,1,4,11,unroll_4,unroll_8,unroll_32,1,4.25,0.424184478822,False
gemm_637.c,xczu7ev-ffvc1156-2-e,3.33,14.20088157,150,1,1,1,4,unroll_4,unroll_8,unroll_4,1,1.75,0.297573148054,False
gemm_563.c,xczu7ev-ffvc1156-2-e,3.33,1.46142045,920,1,1,7,17,unroll_4,unroll_8,unroll_64,1,6.5,0.849363002695,False
gemm_592.c,xczu7ev-ffvc1156-2-e,3.33,12.78235485,244,1,1,2,6,unroll_4,unroll_8,unroll_8,1,2.5,0.379576027435,False
gemm_789.c,xczu7ev-ffvc1156-2-e,3.33,9.84124224,462,1,1,9,17,unroll_64,unroll_2,pipeline_1,1,7,0.426747597445,False
gemm_797.c,xczu7ev-ffvc1156-2-e,3.33,14.20593984,418,1,1,5,16,unroll_64,unroll_2,unroll_4,1,5.75,0.277208191325,False
gemm_792.c,xczu7ev-ffvc1156-2-e,3.33,9.83612736,3107,1,1,33,61,unroll_64,unroll_8,pipeline_1,1,24,0.10099278567,False
gemm_595.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,249,1,1,27,21,unroll_8,pipeline_1,pipeline_1,4,12.5,0.590150870155,False
gemm_752.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,240.5,1,1,27,21,unroll_8,pipeline_1,unroll_16,2,12.5,0.590150870155,False
gemm_690.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,262,1,1,27,21,unroll_8,pipeline_1,unroll_2,2,12.5,0.590150870155,False
gemm_750.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,225.5,1,1,27,21,unroll_8,pipeline_1,unroll_32,2,12.5,0.590150870155,False
gemm_691.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,264,1,1,27,21,unroll_8,pipeline_1,unroll_4,2,12.5,0.590150870155,False
gemm_559.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,291.5,1,1,27,21,unroll_8,pipeline_1,unroll_64,2,12.5,0.590150870155,False
gemm_779.c,xczu7ev-ffvc1156-2-e,3.33,0.61703901,205,1,1,27,21,unroll_8,pipeline_1,unroll_8,2,12.5,0.590150870155,False
gemm_560.c,xczu7ev-ffvc1156-2-e,3.33,10.70824437,505.5,1,1,9,16,unroll_8,unroll_16,pipeline_1,2,6.75,0.402868617647,False
gemm_600.c,xczu7ev-ffvc1156-2-e,3.33,14.20000245,571,1,1,5,12,unroll_8,unroll_16,unroll_4,1,4.75,0.288207329317,False
gemm_657.c,xczu7ev-ffvc1156-2-e,3.33,12.78147573,1116,1,1,6,13,unroll_8,unroll_16,unroll_8,1,5.25,0.351612634278,False
gemm_675.c,xczu7ev-ffvc1156-2-e,3.33,10.71421173,103.5,1,1,1.5,3,unroll_8,unroll_2,pipeline_1,2,1.625,0.519029980932,False
gemm_671.c,xczu7ev-ffvc1156-2-e,3.33,17.04302325,77,1,1,1,3,unroll_8,unroll_2,unroll_2,1,1.5,0.177191942084,False
gemm_556.c,xczu7ev-ffvc1156-2-e,3.33,14.20596981,109,1,1,1,3,unroll_8,unroll_2,unroll_4,1,1.5,0.296661874413,False
gemm_603.c,xczu7ev-ffvc1156-2-e,3.33,5.78346741,745,1,1,11,17,unroll_8,unroll_2,unroll_64,1,7.5,0.572249629578,False
gemm_635.c,xczu7ev-ffvc1156-2-e,3.33,12.78744309,143,1,1,1,4,unroll_8,unroll_2,unroll_8,1,1.75,0.377680404312,False
gemm_568.c,xczu7ev-ffvc1156-2-e,3.33,10.70781813,1505.5,1,1,18,30,unroll_8,unroll_32,pipeline_1,2,12.5,0.249782030805,False
gemm_602.c,xczu7ev-ffvc1156-2-e,3.33,17.03662965,721,1,1,7,15,unroll_8,unroll_32,unroll_2,1,6,0.169167803893,False
gemm_660.c,xczu7ev-ffvc1156-2-e,3.33,14.19957621,1370,1,1,9,16,unroll_8,unroll_32,unroll_4,1,6.75,0.264331071359,False
gemm_767.c,xczu7ev-ffvc1156-2-e,3.33,9.83786229,110,1,1,2,5,unroll_8,unroll_4,pipeline_1,1,2.25,1,True
gemm_770.c,xczu7ev-ffvc1156-2-e,3.33,12.07476981,335,1,1,3,9,unroll_8,unroll_4,unroll_16,1,3.5,0.416813682937,False
gemm_711.c,xczu7ev-ffvc1156-2-e,3.33,17.03961333,102,1,1,1,4,unroll_8,unroll_4,unroll_2,1,1.75,0.177639597487,False
gemm_564.c,xczu7ev-ffvc1156-2-e,3.33,11.72013813,1188,1,1,4,11,unroll_8,unroll_4,unroll_32,1,4.25,0.424097586989,False
gemm_656.c,xczu7ev-ffvc1156-2-e,3.33,2.90208501,1112,1,1,11,20,unroll_8,unroll_4,unroll_64,1,8.25,0.6937265661,False
gemm_645.c,xczu7ev-ffvc1156-2-e,3.33,12.78403317,213,1,1,2,6,unroll_8,unroll_4,unroll_8,1,2.5,0.379472672461,False
gemm_782.c,xczu7ev-ffvc1156-2-e,3.33,17.03599029,1767,1,1,14,29,unroll_8,unroll_64,unroll_2,1,11.25,0.131460171522,False
gemm_692.c,xczu7ev-ffvc1156-2-e,3.33,9.83615733,277,1,1,4,8,unroll_8,unroll_8,pipeline_1,1,3.5,0.524428930338,False
gemm_647.c,xczu7ev-ffvc1156-2-e,3.33,14.20085493,218,1,1,3,7,unroll_8,unroll_8,unroll_4,1,3,0.298435694788,False
gemm_732.c,xczu7ev-ffvc1156-2-e,3.33,1.46139381,2205,1,1,12,25,unroll_8,unroll_8,unroll_64,1,9.75,0.734210304683,False
gemm_694.c,xczu7ev-ffvc1156-2-e,3.33,12.78232821,383,1,1,3,10,unroll_8,unroll_8,unroll_8,1,3.75,0.37247206974,False
gemm_307.c,xczu7ev-ffvc1156-2-e,5,0.844205,188,1,1,49,37,unroll_16,pipeline_1,pipeline_1,1,22,0.153041735502,False
gemm_421.c,xczu7ev-ffvc1156-2-e,5,0.844205,203,1,1,49,37,unroll_16,pipeline_1,unroll_32,2,22,0.153041735502,False
gemm_382.c,xczu7ev-ffvc1156-2-e,5,10.815065,375,1,1,16,28,unroll_16,unroll_16,pipeline_1,1,11.5,0.223644735046,False
gemm_495.c,xczu7ev-ffvc1156-2-e,5,9.503705,1535,1,1,31,53,unroll_16,unroll_32,pipeline_1,1,21.5,0.107219367328,False
gemm_405.c,xczu7ev-ffvc1156-2-e,5,19.682265,795,1,1,13,22,unroll_16,unroll_32,unroll_2,1,9.25,0.102950076014,False
gemm_399.c,xczu7ev-ffvc1156-2-e,5,10.818905,68,1,1,4,7,unroll_16,unroll_4,pipeline_1,1,3.25,0.473451418178,False
gemm_386.c,xczu7ev-ffvc1156-2-e,5,0.844485,42,1,1,7,5,unroll_2,pipeline_1,pipeline_1,4,3.5,1,True
gemm_368.c,xczu7ev-ffvc1156-2-e,5,0.844485,43.5,1,1,7,5,unroll_2,pipeline_1,unroll_16,2,3.5,1,True
gemm_315.c,xczu7ev-ffvc1156-2-e,5,0.844485,47,1,1,7,5,unroll_2,pipeline_1,unroll_2,2,3.5,1,True
gemm_409.c,xczu7ev-ffvc1156-2-e,5,0.844485,45,1,1,7,5,unroll_2,pipeline_1,unroll_32,2,3.5,1,True
gemm_403.c,xczu7ev-ffvc1156-2-e,5,0.844485,42.5,1,1,7,5,unroll_2,pipeline_1,unroll_4,2,3.5,1,True
gemm_442.c,xczu7ev-ffvc1156-2-e,5,0.844485,47,1,1,7,5,unroll_2,pipeline_1,unroll_64,2,3.5,1,True
gemm_363.c,xczu7ev-ffvc1156-2-e,5,0.844485,46,1,1,7,5,unroll_2,pipeline_1,unroll_8,2,3.5,1,True
gemm_304.c,xczu7ev-ffvc1156-2-e,5,10.159845,43.5,1,1,2,3,unroll_2,unroll_16,pipeline_1,2,1.75,0.544729445818,False
gemm_391.c,xczu7ev-ffvc1156-2-e,5,12.801765,141,1,1,2,8,unroll_2,unroll_16,unroll_16,1,3,0.370735376975,False
gemm_486.c,xczu7ev-ffvc1156-2-e,5,19.683045,38,1,1,1,3,unroll_2,unroll_16,unroll_2,1,1.5,0.118974693856,False
gemm_489.c,xczu7ev-ffvc1156-2-e,5,12.310245,412,1,1,3,10,unroll_2,unroll_16,unroll_32,1,3.75,0.385016603373,False
gemm_346.c,xczu7ev-ffvc1156-2-e,5,15.750885,51,1,1,1,3,unroll_2,unroll_16,unroll_4,1,1.5,0.230519310304,False
gemm_469.c,xczu7ev-ffvc1156-2-e,5,0.783845,382,1,1,4,13,unroll_2,unroll_16,unroll_64,1,4.75,1,True
gemm_549.c,xczu7ev-ffvc1156-2-e,5,13.784805,74,1,1,1,5,unroll_2,unroll_16,unroll_8,1,2,0.323567255676,False
gemm_463.c,xczu7ev-ffvc1156-2-e,5,10.168805,27,1,1,1,1,unroll_2,unroll_2,pipeline_1,2,1,0.556101894,False
gemm_524.c,xczu7ev-ffvc1156-2-e,5,12.810725,33,1,1,1,2,unroll_2,unroll_2,unroll_16,1,1.25,0.378080159224,False
gemm_424.c,xczu7ev-ffvc1156-2-e,5,19.692005,25,1,1,1,1,unroll_2,unroll_2,unroll_2,1,1,0.118512956869,False
gemm_542.c,xczu7ev-ffvc1156-2-e,5,12.319205,48,1,1,1,3,unroll_2,unroll_2,unroll_32,1,1.5,0.408976093268,False
gemm_395.c,xczu7ev-ffvc1156-2-e,5,15.759845,25,1,1,1,1,unroll_2,unroll_2,unroll_4,1,1,0.229094424233,False
gemm_450.c,xczu7ev-ffvc1156-2-e,5,6.052325,65,1,1,2,5,unroll_2,unroll_2,unroll_64,1,2.25,1,True
gemm_457.c,xczu7ev-ffvc1156-2-e,5,10.159205,71.5,1,1,4,6.5,unroll_2,unroll_32,pipeline_1,2,3.125,0.51429588221,False
gemm_431.c,xczu7ev-ffvc1156-2-e,5,12.801125,409,1,1,3,10,unroll_2,unroll_32,unroll_16,1,3.75,0.359700748386,False
gemm_418.c,xczu7ev-ffvc1156-2-e,5,19.682405,56,1,1,1,4,unroll_2,unroll_32,unroll_2,1,1.75,0.119076625169,False
gemm_525.c,xczu7ev-ffvc1156-2-e,5,12.309605,1532,1,1,5,13,unroll_2,unroll_32,unroll_32,1,5,0.357077876803,False
gemm_485.c,xczu7ev-ffvc1156-2-e,5,15.750245,83,1,1,2,6,unroll_2,unroll_32,unroll_4,1,2.5,0.230020208378,False
gemm_453.c,xczu7ev-ffvc1156-2-e,5,0.683365,895,1,4,6,20,unroll_2,unroll_32,unroll_64,1,7.75,1,True
gemm_505.c,xczu7ev-ffvc1156-2-e,5,13.784165,162,1,1,2,9,unroll_2,unroll_32,unroll_8,1,3.25,0.31605239891,False
gemm_430.c,xczu7ev-ffvc1156-2-e,5,10.163685,28,1,1,1,1,unroll_2,unroll_4,pipeline_1,2,1,1,True
gemm_514.c,xczu7ev-ffvc1156-2-e,5,15.754725,29,1,1,1,1,unroll_2,unroll_4,unroll_4,1,1,0.229303148598,False
gemm_516.c,xczu7ev-ffvc1156-2-e,5,3.041765,91,1,1,3,7,unroll_2,unroll_4,unroll_64,1,3,1,True
gemm_462.c,xczu7ev-ffvc1156-2-e,5,13.788645,35,1,1,1,2,unroll_2,unroll_4,unroll_8,1,1.25,0.322713567321,False
gemm_367.c,xczu7ev-ffvc1156-2-e,5,10.158245,139,1,1,8,14.5,unroll_2,unroll_64,pipeline_1,2,6.125,0.417228691771,False
gemm_323.c,xczu7ev-ffvc1156-2-e,5,12.800165,1973,1,1,6,25,unroll_2,unroll_64,unroll_16,1,8.25,0.258905033388,False
gemm_506.c,xczu7ev-ffvc1156-2-e,5,19.681445,109,1,1,3,9,unroll_2,unroll_64,unroll_2,1,3.5,0.118066597822,False
gemm_308.c,xczu7ev-ffvc1156-2-e,5,15.749285,205,1,1,3,13,unroll_2,unroll_64,unroll_4,1,4.5,0.218264700673,False
gemm_510.c,xczu7ev-ffvc1156-2-e,5,13.783205,477,1,1,4,17,unroll_2,unroll_64,unroll_8,1,5.75,0.27817528515,False
gemm_362.c,xczu7ev-ffvc1156-2-e,5,10.161125,30.5,1,1,1,2,unroll_2,unroll_8,pipeline_1,2,1.25,1,True
gemm_527.c,xczu7ev-ffvc1156-2-e,5,12.803045,74,1,1,1,5,unroll_2,unroll_8,unroll_16,1,2,0.378812095289,False
gemm_523.c,xczu7ev-ffvc1156-2-e,5,19.684325,29,1,1,1,2,unroll_2,unroll_8,unroll_2,1,1.25,0.118802910339,False
gemm_436.c,xczu7ev-ffvc1156-2-e,5,12.311525,150,1,1,1,8,unroll_2,unroll_8,unroll_32,1,2.75,0.40163199254,False
gemm_504.c,xczu7ev-ffvc1156-2-e,5,15.752165,37,1,1,1,2,unroll_2,unroll_8,unroll_4,1,1.25,0.229988014066,False
gemm_472.c,xczu7ev-ffvc1156-2-e,5,1.536485,155,1,1,3,10,unroll_2,unroll_8,unroll_64,1,3.75,0.923128735942,False
gemm_519.c,xczu7ev-ffvc1156-2-e,5,13.786085,48,1,1,1,3,unroll_2,unroll_8,unroll_8,1,1.5,0.323524527715,False
gemm_332.c,xczu7ev-ffvc1156-2-e,5,10.159695,1650,1,1,31.5,53.5,unroll_32,unroll_16,pipeline_1,2,21.75,0.102739589568,False
gemm_400.c,xczu7ev-ffvc1156-2-e,5,19.682895,813,1,1,13,22,unroll_32,unroll_16,unroll_2,1,9.25,0.102946627273,False
gemm_407.c,xczu7ev-ffvc1156-2-e,5,15.750735,2360,1,1,15,25,unroll_32,unroll_16,unroll_4,1,10.5,0.142505364377,False
gemm_306.c,xczu7ev-ffvc1156-2-e,5,0.844325,62.5,1,1,13,10,unroll_4,pipeline_1,pipeline_1,4,6.25,0.829498178064,False
gemm_373.c,xczu7ev-ffvc1156-2-e,5,0.844325,64.5,1,1,13,10,unroll_4,pipeline_1,unroll_16,2,6.25,0.829498178064,False
gemm_415.c,xczu7ev-ffvc1156-2-e,5,0.844325,61,1,1,13,10,unroll_4,pipeline_1,unroll_2,2,6.25,0.829498178064,False
gemm_313.c,xczu7ev-ffvc1156-2-e,5,0.844325,68,1,1,13,10,unroll_4,pipeline_1,unroll_32,2,6.25,0.829498178064,False
gemm_402.c,xczu7ev-ffvc1156-2-e,5,0.844325,62,1,1,13,10,unroll_4,pipeline_1,unroll_4,2,6.25,0.829498178064,False
gemm_364.c,xczu7ev-ffvc1156-2-e,5,0.844325,65.5,1,1,13,10,unroll_4,pipeline_1,unroll_64,2,6.25,0.829498178064,False
gemm_392.c,xczu7ev-ffvc1156-2-e,5,0.844325,62,1,1,13,10,unroll_4,pipeline_1,unroll_8,2,6.25,0.829498178064,False
gemm_343.c,xczu7ev-ffvc1156-2-e,5,10.159765,68.5,1,1,4,6.5,unroll_4,unroll_16,pipeline_1,2,3.125,0.514265639334,False
gemm_502.c,xczu7ev-ffvc1156-2-e,5,12.801685,409,1,1,3,10,unroll_4,unroll_16,unroll_16,1,3.75,0.359672004212,False
gemm_334.c,xczu7ev-ffvc1156-2-e,5,19.682965,60,1,1,1,4,unroll_4,unroll_16,unroll_2,1,1.75,0.119067825787,False
gemm_452.c,xczu7ev-ffvc1156-2-e,5,12.310165,1455,1,1,5,13,unroll_4,unroll_16,unroll_32,1,5,0.357052991119,False
gemm_487.c,xczu7ev-ffvc1156-2-e,5,15.750805,84,1,1,2,6,unroll_4,unroll_16,unroll_4,1,2.5,0.229997422134,False
gemm_358.c,xczu7ev-ffvc1156-2-e,5,0.783765,884,1,1,7,20,unroll_4,unroll_16,unroll_64,1,7.25,1,True
gemm_370.c,xczu7ev-ffvc1156-2-e,5,13.784725,162,1,1,2,9,unroll_4,unroll_16,unroll_8,1,3.25,0.316024223415,False
gemm_335.c,xczu7ev-ffvc1156-2-e,5,10.168725,31,1,1,1,1,unroll_4,unroll_2,pipeline_1,2,1,0.556107971907,False
gemm_546.c,xczu7ev-ffvc1156-2-e,5,12.810645,46,1,1,1,3,unroll_4,unroll_2,unroll_16,1,1.5,0.378839475574,False
gemm_456.c,xczu7ev-ffvc1156-2-e,5,19.691925,29,1,1,1,1,unroll_4,unroll_2,unroll_2,1,1,0.118514193903,False
gemm_422.c,xczu7ev-ffvc1156-2-e,5,12.319125,75,1,1,1,5,unroll_4,unroll_2,unroll_32,1,2,0.408055550512,False
gemm_435.c,xczu7ev-ffvc1156-2-e,5,15.759765,30,1,1,1,2,unroll_4,unroll_2,unroll_4,1,1.25,0.229677113752,False
gemm_406.c,xczu7ev-ffvc1156-2-e,5,6.052245,101,1,1,5,8,unroll_4,unroll_2,unroll_64,1,3.75,0.681070373503,False
gemm_536.c,xczu7ev-ffvc1156-2-e,5,13.793685,38,1,1,1,2,unroll_4,unroll_2,unroll_8,1,1.25,0.32244399631,False
gemm_317.c,xczu7ev-ffvc1156-2-e,5,10.159125,145.5,1,1,8,13.5,unroll_4,unroll_32,pipeline_1,2,5.875,0.425887366173,False
gemm_515.c,xczu7ev-ffvc1156-2-e,5,12.801045,1625,1,1,7,15,unroll_4,unroll_32,unroll_16,1,6,0.312187685577,False
gemm_354.c,xczu7ev-ffvc1156-2-e,5,19.682325,118,1,1,3,7,unroll_4,unroll_32,unroll_2,1,3,0.118636373023,False
gemm_447.c,xczu7ev-ffvc1156-2-e,5,15.750165,203,1,1,4,10,unroll_4,unroll_32,unroll_4,1,4,0.222366550908,False
gemm_417.c,xczu7ev-ffvc1156-2-e,5,0.683285,3157,1,4,10,33,unroll_4,unroll_32,unroll_64,1,12,1,True
gemm_521.c,xczu7ev-ffvc1156-2-e,5,13.784085,446,1,1,5,12,unroll_4,unroll_32,unroll_8,1,4.75,0.295920211372,False
gemm_305.c,xczu7ev-ffvc1156-2-e,5,10.163605,32.5,1,1,1,2,unroll_4,unroll_4,pipeline_1,2,1.25,0.55827165207,False
gemm_540.c,xczu7ev-ffvc1156-2-e,5,12.805525,81,1,1,1,5,unroll_4,unroll_4,unroll_16,1,2,0.378665487884,False
gemm_455.c,xczu7ev-ffvc1156-2-e,5,19.686805,35,1,1,1,2,unroll_4,unroll_4,unroll_2,1,1.25,0.118764258887,False
gemm_440.c,xczu7ev-ffvc1156-2-e,5,12.314005,169,1,1,1,8,unroll_4,unroll_4,unroll_32,1,2.75,0.401488371547,False
gemm_494.c,xczu7ev-ffvc1156-2-e,5,15.754645,37,1,1,1,2,unroll_4,unroll_4,unroll_4,1,1.25,0.22988652162,False
gemm_432.c,xczu7ev-ffvc1156-2-e,5,3.041685,185,1,1,5,12,unroll_4,unroll_4,unroll_64,1,4.75,0.796323639245,False
gemm_327.c,xczu7ev-ffvc1156-2-e,5,10.158165,430,1,1,15,29,unroll_4,unroll_64,pipeline_1,2,11.5,0.236042883575,False
gemm_520.c,xczu7ev-ffvc1156-2-e,5,19.681365,259,1,1,6,17,unroll_4,unroll_64,unroll_2,1,6.25,0.111662181539,False
gemm_507.c,xczu7ev-ffvc1156-2-e,5,15.749205,599,1,1,7,21,unroll_4,unroll_64,unroll_4,1,7.5,0.182911196313,False
gemm_365.c,xczu7ev-ffvc1156-2-e,5,13.783125,1958,1,1,9,29,unroll_4,unroll_64,unroll_8,1,10,0.19245340072,False
gemm_443.c,xczu7ev-ffvc1156-2-e,5,10.161045,47,1,1,2,3,unroll_4,unroll_8,pipeline_1,2,1.75,0.544684506255,False
gemm_550.c,xczu7ev-ffvc1156-2-e,5,12.311445,390,1,1,3,10,unroll_4,unroll_8,unroll_32,1,3.75,0.384954619573,False
gemm_493.c,xczu7ev-ffvc1156-2-e,5,1.536405,357,1,1,5,15,unroll_4,unroll_8,unroll_64,1,5.5,0.849883360715,False
gemm_383.c,xczu7ev-ffvc1156-2-e,5,13.786005,77,1,1,1,5,unroll_4,unroll_8,unroll_8,1,2,0.323503255845,False
gemm_377.c,xczu7ev-ffvc1156-2-e,5,10.16864,150.5,1,1,8,15,unroll_64,unroll_2,pipeline_1,2,6.25,0.412490698665,False
gemm_470.c,xczu7ev-ffvc1156-2-e,5,9.50816,446,1,1,16,28,unroll_64,unroll_4,pipeline_1,1,11.5,0.247531058034,False
gemm_543.c,xczu7ev-ffvc1156-2-e,5,10.81632,1353,1,1,32,56,unroll_64,unroll_8,pipeline_1,1,22.5,0.1,False
gemm_374.c,xczu7ev-ffvc1156-2-e,5,0.844245,105.5,1,1,25,19,unroll_8,pipeline_1,pipeline_1,4,11.5,0.63821891139,False
gemm_446.c,xczu7ev-ffvc1156-2-e,5,0.844245,121,1,1,25,19,unroll_8,pipeline_1,unroll_16,1,11.5,0.63821891139,False
gemm_484.c,xczu7ev-ffvc1156-2-e,5,0.844245,99,1,1,25,19,unroll_8,pipeline_1,unroll_2,2,11.5,0.63821891139,False
gemm_310.c,xczu7ev-ffvc1156-2-e,5,0.844245,116,1,1,25,19,unroll_8,pipeline_1,unroll_32,2,11.5,0.63821891139,False
gemm_451.c,xczu7ev-ffvc1156-2-e,5,0.844245,105.5,1,1,25,19,unroll_8,pipeline_1,unroll_4,2,11.5,0.63821891139,False
gemm_468.c,xczu7ev-ffvc1156-2-e,5,0.844245,117.5,1,1,25,19,unroll_8,pipeline_1,unroll_64,2,11.5,0.63821891139,False
gemm_471.c,xczu7ev-ffvc1156-2-e,5,0.844245,109,1,1,25,19,unroll_8,pipeline_1,unroll_8,2,11.5,0.63821891139,False
gemm_325.c,xczu7ev-ffvc1156-2-e,5,10.159725,160,1,1,8,14,unroll_8,unroll_16,pipeline_1,2,6,0.421526140559,False
gemm_340.c,xczu7ev-ffvc1156-2-e,5,12.801645,1629,1,1,7,15,unroll_8,unroll_16,unroll_16,1,6,0.312163803357,False
gemm_390.c,xczu7ev-ffvc1156-2-e,5,15.750765,175,1,1,4,11,unroll_8,unroll_16,unroll_4,1,4.25,0.220363936135,False
gemm_483.c,xczu7ev-ffvc1156-2-e,5,0.783725,2930,1,1,12,34,unroll_8,unroll_16,unroll_64,1,12,0.635199192106,False
gemm_348.c,xczu7ev-ffvc1156-2-e,5,13.784685,464,1,1,5,12,unroll_8,unroll_16,unroll_8,1,4.75,0.295893610676,False
gemm_449.c,xczu7ev-ffvc1156-2-e,5,10.168685,33.5,1,1,1,2,unroll_8,unroll_2,pipeline_1,2,1.25,0.557883902046,False
gemm_388.c,xczu7ev-ffvc1156-2-e,5,15.759725,36,1,1,1,2,unroll_8,unroll_2,unroll_4,1,1.25,0.229678749099,False
gemm_503.c,xczu7ev-ffvc1156-2-e,5,6.052205,241,1,1,9,15,unroll_8,unroll_2,unroll_64,1,6.5,0.55556414009,False
gemm_375.c,xczu7ev-ffvc1156-2-e,5,10.159085,411,1,1,16,27.5,unroll_8,unroll_32,pipeline_1,2,11.375,0.239767123836,False
gemm_331.c,xczu7ev-ffvc1156-2-e,5,19.682285,243,1,1,6,14,unroll_8,unroll_32,unroll_2,1,5.5,0.113804391753,False
gemm_481.c,xczu7ev-ffvc1156-2-e,5,13.784045,1754,1,1,9,18,unroll_8,unroll_32,unroll_8,1,7.25,0.24803569112,False
gemm_541.c,xczu7ev-ffvc1156-2-e,5,9.508205,44,1,1,2,3,unroll_8,unroll_4,pipeline_1,1,1.75,1,True
gemm_474.c,xczu7ev-ffvc1156-2-e,5,15.754605,58,1,1,1,4,unroll_8,unroll_4,unroll_4,1,1.75,0.230600407995,False
gemm_460.c,xczu7ev-ffvc1156-2-e,5,3.041645,539,1,1,10,18,unroll_8,unroll_4,unroll_64,1,7.5,0.685708604942,False
gemm_420.c,xczu7ev-ffvc1156-2-e,5,10.158125,1504,1,1,31,56.5,unroll_8,unroll_64,pipeline_1,2,22.375,0.100779232243,False
gemm_321.c,xczu7ev-ffvc1156-2-e,5,15.749165,2719,1,1,15,36,unroll_8,unroll_64,unroll_4,1,13.25,0.113860571614,False
gemm_408.c,xczu7ev-ffvc1156-2-e,5,10.161005,71.5,1,1,4,7,unroll_8,unroll_8,pipeline_1,2,3.25,0.510719463921,False
gemm_531.c,xczu7ev-ffvc1156-2-e,5,1.536365,1063,1,1,11,23,unroll_8,unroll_8,unroll_64,1,9,0.691149449002,False
gemm_185.c,xczu7ev-ffvc1156-2-e,10,1.52073,148.5,1,1,46,35,unroll_16,pipeline_1,pipeline_1,4,20.75,0.419950215518,False
gemm_158.c,xczu7ev-ffvc1156-2-e,10,1.52073,164,1,1,46,35,unroll_16,pipeline_1,unroll_16,2,20.75,0.419950215518,False
gemm_236.c,xczu7ev-ffvc1156-2-e,10,1.52073,153.5,1,1,46,35,unroll_16,pipeline_1,unroll_2,2,20.75,0.419950215518,False
gemm_100.c,xczu7ev-ffvc1156-2-e,10,1.52073,163.5,1,1,46,35,unroll_16,pipeline_1,unroll_32,2,20.75,0.419950215518,False
gemm_243.c,xczu7ev-ffvc1156-2-e,10,1.52073,166,1,1,46,35,unroll_16,pipeline_1,unroll_4,2,20.75,0.419950215518,False
gemm_164.c,xczu7ev-ffvc1156-2-e,10,1.52073,172,1,1,46,35,unroll_16,pipeline_1,unroll_64,2,20.75,0.419950215518,False
gemm_201.c,xczu7ev-ffvc1156-2-e,10,1.52073,152,1,1,46,35,unroll_16,pipeline_1,unroll_8,2,20.75,0.419950215518,False
gemm_67.c,xczu7ev-ffvc1156-2-e,10,9.62885,333.5,1,1,17,26,unroll_16,unroll_16,pipeline_1,2,11.25,0.428608409766,False
gemm_103.c,xczu7ev-ffvc1156-2-e,10,17.73893,357,1,1,6,15,unroll_16,unroll_16,unroll_4,1,5.75,0.191709968833,False
gemm_213.c,xczu7ev-ffvc1156-2-e,10,8.33605,41,1,1,2,4,unroll_16,unroll_2,pipeline_1,1,2,1,True
gemm_303.c,xczu7ev-ffvc1156-2-e,10,6.73861,436,1,1,17,21,unroll_16,unroll_2,unroll_64,1,10,0.55151599297,False
gemm_191.c,xczu7ev-ffvc1156-2-e,10,8.31685,1122,1,1,38,57,unroll_16,unroll_32,pipeline_1,1,24.25,0.217228485138,False
gemm_224.c,xczu7ev-ffvc1156-2-e,10,8.32581,71,1,1,5,7,unroll_16,unroll_4,pipeline_1,1,3.5,0.661331389086,False
gemm_115.c,xczu7ev-ffvc1156-2-e,10,9.63141,124.5,1,1,8.5,13.5,unroll_16,unroll_8,pipeline_1,2,6,0.552278180741,False
gemm_138.c,xczu7ev-ffvc1156-2-e,10,14.30085,827,1,1,5,16,unroll_16,unroll_8,unroll_16,1,5.75,0.327908362797,False
gemm_267.c,xczu7ev-ffvc1156-2-e,10,1.73125,3119,1,1,20,38,unroll_16,unroll_8,unroll_64,1,15,0.629718439578,False
gemm_150.c,xczu7ev-ffvc1156-2-e,10,15.44773,273,1,1,4,12,unroll_16,unroll_8,unroll_8,1,4.5,0.281809530802,False
gemm_118.c,xczu7ev-ffvc1156-2-e,10,1.52129,37,1,1,6,5,unroll_2,pipeline_1,pipeline_1,4,3.25,1,True
