Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
stencil_226.c,xczu7ev-ffvc1156-2-e,10,0.45114,26,1,3,1,1,unroll_2,unroll_2,unroll_3,unroll_3,1,1.5,0.798153713949,False
stencil_100.c,xczu7ev-ffvc1156-2-e,10,0.78184,27,1,2,1,1,unroll_2,unroll_4,pipeline_1,pipeline_1,4,1.25,1,True
stencil_130.c,xczu7ev-ffvc1156-2-e,10,0.78184,27,1,2,1,1,unroll_2,unroll_4,pipeline_1,unroll_3,2,1.25,1,True
stencil_107.c,xczu7ev-ffvc1156-2-e,10,1.62352,32,1,4,1,2,unroll_2,unroll_4,unroll_3,pipeline_1,2,2,0.173114409914,False
stencil_217.c,xczu7ev-ffvc1156-2-e,10,0.4209,24,1,3,1,1,unroll_2,unroll_4,unroll_3,unroll_3,1,1.5,0.828198180258,False
stencil_106.c,xczu7ev-ffvc1156-2-e,10,0.78184,139,1,43,2,23,unroll_2,unroll_62,pipeline_1,pipeline_1,4,17.25,0.298886028823,False
stencil_172.c,xczu7ev-ffvc1156-2-e,10,0.78184,134,1,43,3,23,unroll_2,unroll_62,pipeline_1,unroll_3,2,17.5,0.295332766324,False
stencil_35.c,xczu7ev-ffvc1156-2-e,10,1.64116,580.5,1,64,3,30,unroll_2,unroll_62,unroll_3,pipeline_1,2,24.5,0.1,False
stencil_160.c,xczu7ev-ffvc1156-2-e,10,0.12228,70,1,8,1,5,unroll_2,unroll_62,unroll_3,unroll_3,1,3.75,0.898709145506,False
stencil_201.c,xczu7ev-ffvc1156-2-e,10,0.73144,32,1,5,1,3,unroll_2,unroll_8,pipeline_1,pipeline_1,2,2.5,0.656655829454,False
stencil_251.c,xczu7ev-ffvc1156-2-e,10,0.73144,31,1,5,1,3,unroll_2,unroll_8,pipeline_1,unroll_3,2,2.5,0.656655829454,False
stencil_210.c,xczu7ev-ffvc1156-2-e,10,1.53784,43,1,8,1,4,unroll_2,unroll_8,unroll_3,pipeline_1,1,3.5,0.200967013334,False
stencil_18.c,xczu7ev-ffvc1156-2-e,10,0.30305,52.5,1,50,2,11,unroll_32,pipeline_1,pipeline_1,pipeline_1,2,16,0.529780341732,False
stencil_58.c,xczu7ev-ffvc1156-2-e,10,0.30305,58,1,50,2,11,unroll_32,pipeline_1,pipeline_1,unroll_3,1,16,0.529780341732,False
stencil_21.c,xczu7ev-ffvc1156-2-e,10,0.30305,58,1,50,2,11,unroll_32,pipeline_1,unroll_3,pipeline_1,2,16,0.529780341732,False
stencil_73.c,xczu7ev-ffvc1156-2-e,10,0.39452,653,1,3,5,29,unroll_32,unroll_16,unroll_3,unroll_3,1,9.5,0.636635012773,False
stencil_55.c,xczu7ev-ffvc1156-2-e,10,0.83491,66,1,22,1,12,unroll_32,unroll_2,pipeline_1,pipeline_1,1,9,0.470339116918,False
stencil_28.c,xczu7ev-ffvc1156-2-e,10,1.70787,185,1,33,2,16,unroll_32,unroll_2,unroll_3,pipeline_1,1,13,0.122034300629,False
stencil_22.c,xczu7ev-ffvc1156-2-e,10,0.79515,134,1,44,4,28,unroll_32,unroll_4,pipeline_1,pipeline_1,1,19.25,0.265184368271,False
stencil_122.c,xczu7ev-ffvc1156-2-e,10,0.39069,25,1,6,1,1,unroll_4,pipeline_1,pipeline_1,pipeline_1,8,2.25,0.83715413686,False
stencil_101.c,xczu7ev-ffvc1156-2-e,10,0.39069,25,1,6,1,1,unroll_4,pipeline_1,pipeline_1,unroll_3,3,2.25,0.83715413686,False
stencil_12.c,xczu7ev-ffvc1156-2-e,10,0.39069,28,1,6,1,1,unroll_4,pipeline_1,unroll_3,pipeline_1,4,2.25,0.83715413686,False
stencil_40.c,xczu7ev-ffvc1156-2-e,10,0.39069,28,1,6,1,1,unroll_4,pipeline_1,unroll_3,unroll_3,1,2.25,0.83715413686,False
stencil_256.c,xczu7ev-ffvc1156-2-e,10,0.65627,64,1,22,1,13,unroll_4,unroll_16,pipeline_1,unroll_3,1,9.25,0.5153540419,False
stencil_121.c,xczu7ev-ffvc1156-2-e,10,0.83491,26,1,2,1,1,unroll_4,unroll_2,pipeline_1,pipeline_1,3,1.25,0.637933456796,False
stencil_222.c,xczu7ev-ffvc1156-2-e,10,0.83491,25,1,2,1,1,unroll_4,unroll_2,pipeline_1,unroll_3,1,1.25,0.637933456796,False
stencil_140.c,xczu7ev-ffvc1156-2-e,10,1.70787,32,1,4,1,2,unroll_4,unroll_2,unroll_3,pipeline_1,1,2,0.148751613726,False
stencil_177.c,xczu7ev-ffvc1156-2-e,10,0.46792,26,1,3,1,1,unroll_4,unroll_2,unroll_3,unroll_3,1,1.5,0.781754497928,False
stencil_250.c,xczu7ev-ffvc1156-2-e,10,0.79403,31,1,5,1,3,unroll_4,unroll_4,pipeline_1,pipeline_1,1,2.5,0.637068729473,False
stencil_147.c,xczu7ev-ffvc1156-2-e,10,0.79403,30,1,5,1,3,unroll_4,unroll_4,pipeline_1,unroll_3,2,2.5,0.637068729473,False
stencil_229.c,xczu7ev-ffvc1156-2-e,10,1.64923,39.5,1,8,1,4,unroll_4,unroll_4,unroll_3,pipeline_1,2,3.5,0.163819072606,False
stencil_183.c,xczu7ev-ffvc1156-2-e,10,0.43228,29,1,3,1,2,unroll_4,unroll_4,unroll_3,unroll_3,1,1.75,0.815990281611,False
stencil_215.c,xczu7ev-ffvc1156-2-e,10,0.7716,307,1,86,6,47,unroll_4,unroll_62,pipeline_1,pipeline_1,1,35,0.104723565027,False
stencil_189.c,xczu7ev-ffvc1156-2-e,10,0.7716,304,1,86,6,46,unroll_4,unroll_62,pipeline_1,unroll_3,2,34.75,0.105605447526,False
stencil_163.c,xczu7ev-ffvc1156-2-e,10,0.11979,94,1,27,1,14,unroll_4,unroll_62,unroll_3,unroll_3,1,10.75,1,True
stencil_6.c,xczu7ev-ffvc1156-2-e,10,0.74299,42,1,11,1,6,unroll_4,unroll_8,pipeline_1,pipeline_1,1,4.75,0.606455615625,False
stencil_234.c,xczu7ev-ffvc1156-2-e,10,0.74299,40,1,11,1,6,unroll_4,unroll_8,pipeline_1,unroll_3,1,4.75,0.606455615625,False
stencil_69.c,xczu7ev-ffvc1156-2-e,10,1.56267,72,1,16,1,8,unroll_4,unroll_8,unroll_3,pipeline_1,1,6.5,0.183455156057,False
stencil_24.c,xczu7ev-ffvc1156-2-e,10,0.83521,150,1,44,3,24,unroll_64,unroll_2,pipeline_1,unroll_3,1,18,0.26916962381,False
stencil_2.c,xczu7ev-ffvc1156-2-e,10,0.37817,31,1,12,1,2,unroll_8,pipeline_1,pipeline_1,pipeline_1,6,4,0.792478865686,False
stencil_134.c,xczu7ev-ffvc1156-2-e,10,0.37817,29,1,12,1,2,unroll_8,pipeline_1,pipeline_1,unroll_3,1,4,0.792478865686,False
stencil_228.c,xczu7ev-ffvc1156-2-e,10,0.37817,29,1,12,1,2,unroll_8,pipeline_1,unroll_3,pipeline_1,1,4,0.792478865686,False
stencil_10.c,xczu7ev-ffvc1156-2-e,10,0.37817,34,1,12,1,2,unroll_8,pipeline_1,unroll_3,unroll_3,1,4,0.792478865686,False
stencil_64.c,xczu7ev-ffvc1156-2-e,10,0.83479,34,1,5,1,3,unroll_8,unroll_2,pipeline_1,pipeline_1,1,2.5,0.614769278312,False
stencil_41.c,xczu7ev-ffvc1156-2-e,10,0.83479,31,1,5,1,3,unroll_8,unroll_2,pipeline_1,unroll_3,1,2.5,0.614769278312,False
stencil_207.c,xczu7ev-ffvc1156-2-e,10,0.79407,43,1,11,1,7,unroll_8,unroll_4,pipeline_1,pipeline_1,1,5,0.581660944175,False
stencil_30.c,xczu7ev-ffvc1156-2-e,10,0.79407,43,1,11,1,7,unroll_8,unroll_4,pipeline_1,unroll_3,2,5,0.581660944175,False
stencil_60.c,xczu7ev-ffvc1156-2-e,10,1.64959,74,1,16,1,8,unroll_8,unroll_4,unroll_3,pipeline_1,1,6.5,0.157260476944,False
