Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_301.cpp,xczu7ev-ffvc1156-2-e,10,0.26504,494,6,69,87,75,cyclic_2_1,cyclic_16_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,59.25,0.140213903298,False
workload_267.cpp,xczu7ev-ffvc1156-2-e,10,0.26504,330,6,69,58,62,cyclic_2_1,cyclic_16_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,48.75,0.216780722184,False
workload_775.cpp,xczu7ev-ffvc1156-2-e,10,0.26104,467,4,58,83,69,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,53.5,0.177308633828,False
workload_740.cpp,xczu7ev-ffvc1156-2-e,10,0.38812,100,4,6,12,13,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_8,1,8.75,0.721232591395,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,66,13,1,1,2,cyclic_2_1,cyclic_2_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.978471988339,False
workload_545.cpp,xczu7ev-ffvc1156-2-e,10,0.26104,236,9,58,32,46,cyclic_2_1,cyclic_2_1,block_16_1,complete_1,complete_1,complete_1,unroll_64,1,36.25,0.360035704767,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65,11,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,7,3.75,1,True
workload_298.cpp,xczu7ev-ffvc1156-2-e,10,0.3036,89,5,11,5,10,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,5,7.75,0.840747216626,False
workload_397.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,67,5,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.25,0.616916956728,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,10,0.26776,123,5,23,11,19,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,14.5,0.73870236824,False
workload_374.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,212,5,52,23,40,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,3,30,0.453481291658,False
workload_369.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65.5,11,1,1,2,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,2,3.75,1,True
workload_337.cpp,xczu7ev-ffvc1156-2-e,10,0.3036,88,5,11,5,10,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,1,7.75,0.840747216626,False
workload_438.cpp,xczu7ev-ffvc1156-2-e,10,0.26776,122,5,23,11,19,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,1,14.5,0.73870236824,False
workload_415.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,215.5,5,52,23,40,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,2,30,0.453481291658,False
workload_230.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,69.5,11,1,2,3,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,6,4.25,0.978471988339,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10,0.31392,111,4,13,14,16,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,11.75,0.764476865619,False
workload_778.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,69.5,4,1,1,3,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,2,2.25,0.605721944663,False
workload_331.cpp,xczu7ev-ffvc1156-2-e,10,0.27816,165,4,27,27,30,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,3,22,0.587955464461,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,0.26104,310,4,58,54,56,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,3,43,0.275759467458,False
workload_554.cpp,xczu7ev-ffvc1156-2-e,10,0.38808,84,4,5,3,8,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,2,5,0.743290628629,False
workload_746.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,66,12,1,1,2,cyclic_2_1,cyclic_2_1,block_8_1,complete_1,complete_1,complete_1,pipeline_1,1,4,0.98147664006,False
workload_457.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,73,11,1,3,4,cyclic_2_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,4.75,0.969304296906,False
workload_280.cpp,xczu7ev-ffvc1156-2-e,10,0.98648,135,4,1,3,6,cyclic_2_1,cyclic_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,1,3.5,0.341775201079,False
workload_336.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,64,13,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.978471988339,False
workload_310.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,65,11,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,7,3.75,1,True
workload_467.cpp,xczu7ev-ffvc1156-2-e,10,0.3036,87.5,5,11,5,10,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,4,7.75,0.840747216626,False
workload_427.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,64,4,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,2,2,1,True
workload_444.cpp,xczu7ev-ffvc1156-2-e,10,0.26776,120,5,23,11,19,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,2,14.5,0.73870236824,False
workload_426.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,210,5,49,22,39,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,4,28.75,0.473738183041,False
workload_523.cpp,xczu7ev-ffvc1156-2-e,10,0.37784,73,4,5,3,5,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,4,4.25,0.759466196042,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,11,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,6,3.75,1,True
workload_173.cpp,xczu7ev-ffvc1156-2-e,10,0.3036,88,5,12,5,10,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,2,8,0.837137857316,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,64,5,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,3,2.25,0.616916956728,False
workload_246.cpp,xczu7ev-ffvc1156-2-e,10,0.26776,121,5,23,11,19,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,3,14.5,0.73870236824,False
workload_462.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,209.5,5,49,22,39,cyclic_2_1,cyclic_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,4,28.75,0.473738183041,False
workload_319.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,69,11,1,2,3,cyclic_2_1,cyclic_2_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.978471988339,False
workload_209.cpp,xczu7ev-ffvc1156-2-e,10,1.03448,68,4,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,2.25,0.301417705967,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10,0.31384,89,6,13,6,11,cyclic_2_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,9,0.810308026492,False
workload_635.cpp,xczu7ev-ffvc1156-2-e,10,0.26184,285,19,71,44,59,cyclic_2_1,cyclic_32_1,block_32_1,complete_1,complete_1,complete_1,unroll_64,1,48.25,0.221531741069,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,70.5,16,1,2,3,cyclic_2_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,2,5.5,0.952630449972,False
workload_208.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,72,9,1,1,4,cyclic_2_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,3.75,0.595074950522,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10,0.26184,334,9,71,59,64,cyclic_2_1,cyclic_32_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,50.75,0.199222299815,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,10,0.25288,231,9,69,29,50,cyclic_2_1,cyclic_32_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,2,39.25,0.320955042385,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,66.5,16,1,1,2,cyclic_2_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,2,5,0.968347094619,False
workload_316.cpp,xczu7ev-ffvc1156-2-e,10,0.27832,127,10,30,13,23,cyclic_2_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,1,19,0.644727932283,False
workload_343.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,11,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,4,3.75,1,True
workload_594.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,90,5,13,6,11,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,1,8.75,0.826334191551,False
workload_234.cpp,xczu7ev-ffvc1156-2-e,10,0.27384,124,5,27,12,21,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,16.25,0.700629412743,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,219.5,5,60,26,45,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,2,34,0.392345778521,False
workload_577.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,12,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,2,4,0.993624089059,False
workload_213.cpp,xczu7ev-ffvc1156-2-e,10,0.27384,125,6,27,12,21,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,3,16.5,0.69558023984,False
workload_719.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,72,11,1,2,3,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.978471988339,False
workload_576.cpp,xczu7ev-ffvc1156-2-e,10,0.31328,114,4,15,15,18,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,13,0.742477772241,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10,0.28424,167,4,30,28,32,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,3,23.5,0.559234390814,False
workload_439.cpp,xczu7ev-ffvc1156-2-e,10,0.26264,322,4,65,57,60,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,46.5,0.238460829866,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,89,5,14,6,11,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,1,9,0.822283515044,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,0.27384,124,5,26,12,20,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,1,15.75,0.710772727255,False
workload_723.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,217.5,5,56,25,43,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,2,32.25,0.418337575865,False
workload_688.cpp,xczu7ev-ffvc1156-2-e,10,0.37912,75,5,6,3,6,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,1,5,0.756202570904,False
workload_597.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,64,12,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4,0.993624089059,False
workload_737.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,89,5,13,6,11,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,8.75,0.826334191551,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,215.5,5,54,24,42,cyclic_2_1,cyclic_4_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,2,31.25,0.43368427243,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,0.3132,90,7,15,7,12,cyclic_2_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.791020435945,False
workload_346.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,79,10,1,4,5,cyclic_2_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_418.cpp,xczu7ev-ffvc1156-2-e,10,0.31328,143,4,17,24,26,cyclic_2_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_16,2,17.75,0.654343316576,False
workload_508.cpp,xczu7ev-ffvc1156-2-e,10,1.03484,169,4,1,11,20,cyclic_2_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,9,0.292705429535,False
workload_309.cpp,xczu7ev-ffvc1156-2-e,10,0.26184,511,4,71,89,77,cyclic_2_1,cyclic_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,60.25,0.135047404888,False
workload_436.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,93,4,15,8,14,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,3,10.25,0.800917743191,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,10,0.25128,239.5,4,70,30,51,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,4,38.75,0.327389411883,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,0.37912,78,4,6,4,7,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,4,5.25,0.755475482469,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,0.25128,242.5,5,70,30,51,cyclic_2_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,2,39,0.324193815384,False
workload_607.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,73,10,1,3,4,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.974243430386,False
workload_349.cpp,xczu7ev-ffvc1156-2-e,10,0.31328,116,4,17,16,20,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,14.25,0.719447417873,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,0.74264,72,4,1,2,5,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.601339438387,False
workload_335.cpp,xczu7ev-ffvc1156-2-e,10,1.03488,161,4,1,10,13,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,1,7,0.296984172298,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,0.26184,343,4,71,60,64,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,49.75,0.207875218782,False
workload_452.cpp,xczu7ev-ffvc1156-2-e,10,0.38936,89,4,6,5,10,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,2,6.25,0.736901320794,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10,1.07608,106.5,4,1,3,7,cyclic_2_1,cyclic_64_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,2,3.75,0.26896241465,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,68,11,1,2,3,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,2,4.25,0.98727084305,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,92,4,14,8,13,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,3,9.75,0.809659253722,False
workload_144.cpp,xczu7ev-ffvc1156-2-e,10,1.02456,128,4,1,2,6,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,3,3.25,0.309389996456,False
workload_351.cpp,xczu7ev-ffvc1156-2-e,10,0.25288,236.5,4,69,30,50,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,4,38.25,0.333778710309,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10,0.37912,76,4,6,4,7,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,1,5.25,0.755475482469,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10,0.30296,93,5,15,8,13,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.800917743191,False
workload_503.cpp,xczu7ev-ffvc1156-2-e,10,0.25256,232.5,5,67,29,49,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,2,37.5,0.343648043006,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10,0.29288,232,5,31,43,40,cyclic_2_1,cyclic_8_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,29.75,0.45222187761,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10,0.28568,125,6,27,12,21,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,3,16.5,0.691147933188,False
workload_641.cpp,xczu7ev-ffvc1156-2-e,10,0.26536,326,5,66,57,60,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,47,0.233399300482,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10,0.38936,84.5,5,6,4,9,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,2,6,0.738045393958,False
workload_791.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,5,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.25,0.616916956728,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,0.2548,219,6,61,26,45,cyclic_2_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,1,34.5,0.384967762937,False
workload_649.cpp,xczu7ev-ffvc1156-2-e,10,0.7324,65,6,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,1,2.5,0.614597519599,False
workload_525.cpp,xczu7ev-ffvc1156-2-e,10,0.28248,125,6,26,12,21,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,1,16.25,0.697410755507,False
workload_731.cpp,xczu7ev-ffvc1156-2-e,10,0.2548,218,6,57,25,43,cyclic_2_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,32.75,0.410628334952,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,0.3132,91,6,15,7,13,cyclic_2_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.791020435945,False
workload_222.cpp,xczu7ev-ffvc1156-2-e,10,1.08056,65,6,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_2,1,2.5,0.265923711605,False
workload_56.cpp,xczu7ev-ffvc1156-2-e,10,0.27747,72.5,48,1,1,3,cyclic_32_1,block_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,2,13.25,0.760499850523,False
workload_110.cpp,xczu7ev-ffvc1156-2-e,10,0.27747,71,44,1,1,3,cyclic_32_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,12.25,0.78111230832,False
workload_29.cpp,xczu7ev-ffvc1156-2-e,10,1.12152,83,12,1,2,6,cyclic_32_1,cyclic_128_1,block_32_1,complete_1,complete_1,complete_1,unroll_2,1,5.25,0.23623894922,False
workload_44.cpp,xczu7ev-ffvc1156-2-e,10,0.31384,139,12,37,16,28,cyclic_32_1,cyclic_2_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_32,1,23.25,0.554988683971,False
workload_28.cpp,xczu7ev-ffvc1156-2-e,10,0.31384,130.5,15,35,15,26,cyclic_32_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_32,2,22.75,0.563720015823,False
workload_90.cpp,xczu7ev-ffvc1156-2-e,10,0.28771,75,48,1,2,5,cyclic_32_1,cyclic_32_1,cyclic_64_1,complete_1,complete_1,complete_1,pipeline_1,1,14,0.739988688328,False
workload_154.cpp,xczu7ev-ffvc1156-2-e,10,0.28771,70,46,1,1,3,cyclic_32_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,12.75,0.764991056252,False
workload_41.cpp,xczu7ev-ffvc1156-2-e,10,1.16248,78,7,1,2,5,cyclic_32_1,cyclic_64_1,cyclic_64_1,complete_1,complete_1,complete_1,unroll_2,1,3.75,0.211131322874,False
workload_15.cpp,xczu7ev-ffvc1156-2-e,10,1.11128,70,8,1,1,3,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,3.25,0.244088519541,False
workload_203.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,77,12,1,3,4,cyclic_4_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.968347094619,False
workload_623.cpp,xczu7ev-ffvc1156-2-e,10,0.94312,2681,5,4,5,15,cyclic_4_1,block_128_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,7.25,0.374529916121,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,78.5,12,1,4,5,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,4,5.5,0.952630449972,False
workload_236.cpp,xczu7ev-ffvc1156-2-e,10,0.99808,315.5,4,1,11,15,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,2,7.75,0.325207814576,False
workload_431.cpp,xczu7ev-ffvc1156-2-e,10,1.01632,1037,4,1,11,17,cyclic_4_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,1,8.25,0.309082792147,False
workload_93.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,75,14,1,3,5,cyclic_4_1,block_128_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,5.75,0.946801960462,False
workload_704.cpp,xczu7ev-ffvc1156-2-e,10,0.98776,259,4,1,3,9,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,1,4.25,0.340092979537,False
workload_659.cpp,xczu7ev-ffvc1156-2-e,10,0.37528,95.5,5,4,4,13,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,2,6.5,0.755336078087,False
workload_687.cpp,xczu7ev-ffvc1156-2-e,10,0.98776,282,5,1,3,9,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,4.5,0.33984550581,False
workload_624.cpp,xczu7ev-ffvc1156-2-e,10,1.01512,3259,5,1,3,11,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,5,0.315928771083,False
workload_793.cpp,xczu7ev-ffvc1156-2-e,10,0.37528,97,5,4,4,13,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,1,6.5,0.755336078087,False
workload_35.cpp,xczu7ev-ffvc1156-2-e,10,1.03608,141,4,1,3,8,cyclic_4_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_32,2,4,0.299666479135,False
workload_107.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,71,17,1,2,3,cyclic_4_1,block_32_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,5.75,0.946801960462,False
workload_195.cpp,xczu7ev-ffvc1156-2-e,10,0.31064,97,16,12,6,14,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,12,0.762778968787,False
workload_277.cpp,xczu7ev-ffvc1156-2-e,10,1.0254,1487,4,1,11,33,cyclic_4_1,block_64_1,block_128_1,complete_1,complete_1,complete_1,unroll_64,1,12.25,0.289774182314,False
workload_445.cpp,xczu7ev-ffvc1156-2-e,10,0.22627,68,12,1,2,3,cyclic_4_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.980940261974,False
workload_750.cpp,xczu7ev-ffvc1156-2-e,10,0.3004,112,5,12,7,17,cyclic_4_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.803284484834,False
workload_677.cpp,xczu7ev-ffvc1156-2-e,10,0.66232,232,5,12,7,18,cyclic_4_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,1,10.5,0.564961222131,False
workload_753.cpp,xczu7ev-ffvc1156-2-e,10,0.84328,1010,5,12,7,19,cyclic_4_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,10.75,0.447852230655,False
workload_727.cpp,xczu7ev-ffvc1156-2-e,10,0.23651,73,12,1,3,4,cyclic_4_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.963956513243,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,0.31072,138,4,13,15,23,cyclic_4_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,13.75,0.730516895293,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10,1.02544,1497,4,1,11,21,cyclic_4_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,9.25,0.299309171931,False
workload_714.cpp,xczu7ev-ffvc1156-2-e,10,0.3004,105,5,12,7,17,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.803284484834,False
workload_603.cpp,xczu7ev-ffvc1156-2-e,10,1.006,322,4,1,2,8,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,1,3.75,0.324696391701,False
workload_757.cpp,xczu7ev-ffvc1156-2-e,10,1.01512,1439,4,1,2,10,cyclic_4_1,block_64_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_64,1,4.25,0.316652686236,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10,1.006,327,5,1,2,8,cyclic_4_1,block_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,1,4,0.324529871559,False
