Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,729.98414,526,2,2,4,17,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_2,unroll_4,unroll_2,1,6.25,0.661793889656,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,10,730.06002,545,2,2,4,18,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_4,unroll_4,unroll_2,1,6.5,0.657587261851,False
workload_759.cpp,xczu7ev-ffvc1156-2-e,10,84.57638,155.5,2,2,6,13,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,2,5.75,0.989874395545,False
workload_830.cpp,xczu7ev-ffvc1156-2-e,10,729.8107,1477,2,2,6,28,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,pipeline_1,unroll_64,unroll_16,unroll_4,unroll_2,1,9.5,0.604679366082,False
workload_679.cpp,xczu7ev-ffvc1156-2-e,10,730.0227,233,2,2,3,12,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_8,unroll_2,unroll_4,unroll_2,1,4.75,0.677819141097,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10,730.02494,1070,2,2,6,20,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_4,unroll_64,unroll_8,unroll_2,unroll_4,unroll_2,1,7.5,0.640507810925,False
workload_866.cpp,xczu7ev-ffvc1156-2-e,10,817.68094,760,2,2,7,20,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_8,unroll_2,unroll_16,unroll_2,1,7.75,0.586953136443,False
workload_698.cpp,xczu7ev-ffvc1156-2-e,10,83.0843,210,2,2,10,20,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_8,unroll_4,unroll_16,unroll_4,pipeline_1,1,8.5,0.925975107036,False
workload_756.cpp,xczu7ev-ffvc1156-2-e,10,729.81465,2840,2,3,10,37,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_8,unroll_32,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_4,unroll_2,1,13,0.537755443496,False
workload_926.cpp,xczu7ev-ffvc1156-2-e,10,729.8647,232,1,2,4,14,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_4_1,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_2,1,5.25,0.678120534093,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,10,79.79174,534,1,2,36,54,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_8,pipeline_1,1,23.25,0.677586312198,False
workload_945.cpp,xczu7ev-ffvc1156-2-e,10,84.57622,178,1,2,6,15,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,1,6,0.979913623501,False
workload_726.cpp,xczu7ev-ffvc1156-2-e,10,97.87334,760,1,57,23,40,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_4_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_8,unroll_2,unroll_64,unroll_4,unroll_16,unroll_4,pipeline_1,1,30.25,0.473391564092,False
workload_800.cpp,xczu7ev-ffvc1156-2-e,10,730.08014,192,2,2,3,10.5,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,unroll_2,2,4.375,0.675452852505,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10,729.8863,363,2,2,5,16,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,1,6.25,0.661836137007,False
workload_581.cpp,xczu7ev-ffvc1156-2-e,10,759.23886,313,2,2,5,14,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_8,unroll_2,1,5.75,0.651952457373,False
workload_803.cpp,xczu7ev-ffvc1156-2-e,10,84.71654,155,2,2,6,13,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,5.75,0.989855141987,False
workload_930.cpp,xczu7ev-ffvc1156-2-e,10,83.06454,197,2,2,10,19,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_4,pipeline_1,1,8.25,0.935661430028,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10,731.30422,214,2,2,4,13,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,1,5.25,0.67743649904,False
workload_888.cpp,xczu7ev-ffvc1156-2-e,10,84.71718,159,2,2,6,13,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline_1,1,5.75,0.989855048924,False
workload_732.cpp,xczu7ev-ffvc1156-2-e,10,729.81334,1863,2,2,6,28,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_64,unroll_16,unroll_4,unroll_2,1,9.5,0.604678315552,False
workload_608.cpp,xczu7ev-ffvc1156-2-e,10,729.88934,339,2,2,6,16,cyclic_32_1,cyclic_2_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_4,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,1,6.5,0.657660640174,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,83.10958,593,1,2,12,29,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_16_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_16,unroll_4,pipeline_1,1,11,0.873651988208,False
workload_697.cpp,xczu7ev-ffvc1156-2-e,10,86.40958,154,1,2,8,15,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,6.5,0.960000355383,False
workload_572.cpp,xczu7ev-ffvc1156-2-e,10,83.07022,397,1,2,12,30,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,11.25,0.873634922012,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,10,83.07022,1694,1,2,13,32,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,1,12,0.872261915109,False
workload_844.cpp,xczu7ev-ffvc1156-2-e,10,86.75014,501,1,2,8,16,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_8,pipeline_1,unroll_2,pipeline_1,1,6.75,0.959938275453,False
workload_917.cpp,xczu7ev-ffvc1156-2-e,10,86.76278,862,1,2,13,27,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_64,unroll_8,pipeline_1,unroll_2,pipeline_1,1,10.75,0.873461744091,False
workload_824.cpp,xczu7ev-ffvc1156-2-e,10,86.76966,290,1,2,8,17,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,1,7,0.959884625372,False
workload_802.cpp,xczu7ev-ffvc1156-2-e,10,759.04534,355,1,2,7,19,cyclic_32_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_8,unroll_2,1,7.25,0.630567433119,False
workload_591.cpp,xczu7ev-ffvc1156-2-e,10,729.89582,465,1,2,7,26,cyclic_32_1,cyclic_2_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_32,unroll_4,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,1,9,0.613820145964,False
workload_522.cpp,xczu7ev-ffvc1156-2-e,10,85.59358,601,1,2,25,45,cyclic_32_1,cyclic_32_1,block_64_1,block_8_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_4,pipeline_1,1,18.25,0.677637035625,False
workload_852.cpp,xczu7ev-ffvc1156-2-e,10,82.9659,379,1,2,11,26,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_16_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,10,0.873683292727,False
workload_794.cpp,xczu7ev-ffvc1156-2-e,10,84.52694,147,1,2,6,15,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,6,0.979916738971,False
workload_799.cpp,xczu7ev-ffvc1156-2-e,10,84.6299,150,1,2,7,15,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,6.25,0.969982872992,False
workload_599.cpp,xczu7ev-ffvc1156-2-e,10,83.05738,328,1,2,21,39,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,15.75,0.748354259005,False
workload_695.cpp,xczu7ev-ffvc1156-2-e,10,83.07022,390,1,2,13,31,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_32_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,11.75,0.873490295894,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,83.1659,221,1,2,13,28,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,1,11,0.87364978447,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10,83.07022,384,1,2,13,31,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_4,pipeline_1,1,11.75,0.873490295894,False
workload_654.cpp,xczu7ev-ffvc1156-2-e,10,83.08838,394,1,2,13,31,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,1,11.75,0.873487587637,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10,83.09054,532,1,2,13,31,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_4,pipeline_1,1,11.75,0.873487264419,False
workload_887.cpp,xczu7ev-ffvc1156-2-e,10,79.59062,775,1,2,39,67,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_64,pipeline_1,unroll_16,pipeline_1,1,27.25,0.555672225989,False
workload_948.cpp,xczu7ev-ffvc1156-2-e,10,86.73118,513,1,2,8,22,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,pipeline_1,unroll_2,pipeline_1,1,8.25,0.935434840539,False
workload_482.cpp,xczu7ev-ffvc1156-2-e,10,83.58058,428,3,2,25,49,cyclic_32_1,cyclic_64_1,block_64_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,19.75,0.677654814601,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,10,85.60518,181,1,2,7,19,cyclic_32_1,cyclic_64_1,block_64_1,block_4_1,block_8_1,block_2_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,1,7.25,0.959934015245,False
workload_597.cpp,xczu7ev-ffvc1156-2-e,10,82.56038,381,1,2,24,44,cyclic_32_1,cyclic_64_1,block_64_1,block_8_1,block_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_8,pipeline_1,1,17.75,0.681717261774,False
workload_414.cpp,xczu7ev-ffvc1156-2-e,10,85.52826,361,1,2,14,32,cyclic_32_1,cyclic_64_1,block_64_1,block_8_1,block_8_1,cyclic_2_1,unroll_2,unroll_64,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,pipeline_1,1,12.25,0.863671557098,False
workload_484.cpp,xczu7ev-ffvc1156-2-e,10,82.52322,959,5,2,46,84,cyclic_32_1,cyclic_64_1,block_64_1,block_8_1,complete_2,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,1,34.25,0.376945671346,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,80.11398,1119,1,2,42,91,cyclic_32_1,cyclic_64_1,block_64_1,complete_1,block_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_16,pipeline_1,1,34,0.382568073951,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,80.11414,959,1,2,42,88,cyclic_32_1,cyclic_64_1,block_64_1,complete_1,block_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_16,pipeline_1,1,33.25,0.399769170185,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,83.54738,530,1,2,14,30,cyclic_32_1,cyclic_64_1,block_64_1,cyclic_2_1,block_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_64,unroll_4,unroll_4,pipeline_1,1,11.75,0.873413765883,False
workload_891.cpp,xczu7ev-ffvc1156-2-e,10,83.91438,165,1,2,7,19,cyclic_32_1,cyclic_64_1,cyclic_16_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,7.25,0.960106916715,False
workload_462.cpp,xczu7ev-ffvc1156-2-e,10,935.80318,1369,1,3,16,68,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_2_1,complete_2,cyclic_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_8,unroll_2,1,22,0.309255294961,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10,85.08038,403,1,2,25,49,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_8_1,block_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,1,19.25,0.677636071444,False
workload_335.cpp,xczu7ev-ffvc1156-2-e,10,82.95458,403,1,2,25,48,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,19,0.677665858924,False
workload_316.cpp,xczu7ev-ffvc1156-2-e,10,97.82182,1003,1,2,49,80,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,1,33,0.40543920688,False
workload_80.cpp,xczu7ev-ffvc1156-2-e,10,97.92462,1037,1,2,49,77,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,1,32.25,0.423297080726,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,10,85.1179,1187,1,2,26,53,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_4,pipeline_1,1,20.5,0.677615002071,False
workload_275.cpp,xczu7ev-ffvc1156-2-e,10,85.30518,415,1,2,26,46,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_2_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,1,18.75,0.677637326123,False
workload_449.cpp,xczu7ev-ffvc1156-2-e,10,1648.58878,299,1,1,6,16,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,block_2_1,unroll_2,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,unroll_2,1,6,0.155213117491,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,83.2139,1089,1,2,21,50,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,complete_1,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_64,unroll_2,unroll_4,pipeline_1,1,18.5,0.677665349445,False
workload_605.cpp,xczu7ev-ffvc1156-2-e,10,82.98542,336,1,2,12,29,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_32,unroll_16,unroll_4,pipeline_1,1,11,0.87365666701,False
workload_718.cpp,xczu7ev-ffvc1156-2-e,10,79.7107,3031,1,2,20,46,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_64,unroll_64,unroll_16,unroll_8,pipeline_1,1,17.25,0.698043756382,False
workload_958.cpp,xczu7ev-ffvc1156-2-e,10,84.58622,168,1,2,7,19,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,7.25,0.960059892942,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,1648.45954,765,1,1,6,20,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_32,unroll_2,unroll_8,unroll_64,unroll_4,unroll_4,unroll_2,1,7,0.154829551903,False
workload_665.cpp,xczu7ev-ffvc1156-2-e,10,79.71374,2803,1,2,21,46,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_64,unroll_16,unroll_8,pipeline_1,1,17.5,0.689853929589,False
workload_808.cpp,xczu7ev-ffvc1156-2-e,10,84.55142,169,1,2,7,18,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,7,0.960090680575,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10,79.70254,372,1,2,20,42,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,complete_2,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,1,16.25,0.731367647672,False
workload_417.cpp,xczu7ev-ffvc1156-2-e,10,83.2803,234,1,2,12,25,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,1,10,0.873677356383,False
workload_352.cpp,xczu7ev-ffvc1156-2-e,10,83.17838,441,1,2,21,47,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_4,pipeline_1,1,17.75,0.681713098595,False
workload_379.cpp,xczu7ev-ffvc1156-2-e,10,83.28262,404,1,2,22,44,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,1,17.25,0.698034062586,False
workload_555.cpp,xczu7ev-ffvc1156-2-e,10,1714.27926,3220,1,1,8,27,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_64,unroll_2,unroll_8,unroll_2,1,9.25,0.13694366097,False
workload_475.cpp,xczu7ev-ffvc1156-2-e,10,83.2795,340,1,2,12,27,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,block_2_1,unroll_2,unroll_64,unroll_2,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,1,10.5,0.873666632089,False
workload_671.cpp,xczu7ev-ffvc1156-2-e,10,84.58558,189,1,2,7,20,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,7.5,0.95934984421,False
workload_694.cpp,xczu7ev-ffvc1156-2-e,10,82.97974,267,1,2,11,29,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,1,10.75,0.873667347675,False
workload_728.cpp,xczu7ev-ffvc1156-2-e,10,1648.2827,323,1,1,6,18,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_16,unroll_4,unroll_2,1,6.5,0.155125910363,False
workload_609.cpp,xczu7ev-ffvc1156-2-e,10,84.58622,193,1,2,7,20,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,7.5,0.959349498227,False
workload_391.cpp,xczu7ev-ffvc1156-2-e,10,82.98038,274,1,2,11,29,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,1,10.75,0.873667329105,False
workload_419.cpp,xczu7ev-ffvc1156-2-e,10,82.98606,376,1,2,12,29,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_32,unroll_16,unroll_4,pipeline_1,1,11,0.873656643526,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10,83.18286,360,1,2,12,28,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_32,unroll_2,unroll_4,pipeline_1,1,10.75,0.873661177183,False
workload_647.cpp,xczu7ev-ffvc1156-2-e,10,82.98734,643,1,2,12,30,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_16,unroll_4,pipeline_1,1,11.25,0.873639077363,False
workload_771.cpp,xczu7ev-ffvc1156-2-e,10,83.18414,580,1,2,12,29,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_2,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,1,11,0.873649059873,False
workload_366.cpp,xczu7ev-ffvc1156-2-e,10,83.17822,495,1,2,21,49,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_4,pipeline_1,1,18.25,0.677666462568,False
workload_263.cpp,xczu7ev-ffvc1156-2-e,10,83.17966,473,1,2,21,49,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,1,18.25,0.677666450731,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,83.28246,459,1,2,22,46,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_4,unroll_2,unroll_4,pipeline_1,1,17.75,0.68171227641,False
workload_444.cpp,xczu7ev-ffvc1156-2-e,10,83.2095,1746,1,2,21,50,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_16,unroll_4,unroll_8,unroll_64,unroll_2,unroll_4,pipeline_1,1,18.5,0.677665388088,False
workload_579.cpp,xczu7ev-ffvc1156-2-e,10,79.91054,2657,1,2,21,46,cyclic_32_1,cyclic_64_1,cyclic_2_1,block_32_1,cyclic_8_1,cyclic_2_1,unroll_2,unroll_4,unroll_2,unroll_64,unroll_64,unroll_2,unroll_8,pipeline_1,1,17.5,0.68985455711,False
