Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,InnerLoop_3_1,Replicate_Count,Area,Weight,is_pareto
workload_293.cpp,xczu7ev-ffvc1156-2-e,10,312.79854,1381,30,1,28,81,cyclic_8_1,block_8_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,35,0.380938757511,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,10,360.5313,731,30,1,4,44,cyclic_8_1,block_8_1,cyclic_64_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,19.75,0.760972129913,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10,26.1989,364,52,1,2,25,cyclic_8_1,block_8_1,cyclic_64_1,block_4_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,20,0.754531589262,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,187.79898,807,52,1,3,33,cyclic_8_1,block_8_1,cyclic_64_1,block_8_1,block_2_1,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_4,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_32,pipeline_1,pipeline_1,1,22.25,0.688557051606,False
workload_606.cpp,xczu7ev-ffvc1156-2-e,10,9.76506,1069,56,1,9,23,cyclic_8_1,block_8_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,22.25,0.688572385599,False
workload_680.cpp,xczu7ev-ffvc1156-2-e,10,24.08946,282,52,1,3,19,cyclic_8_1,block_8_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,18.75,0.792670371765,False
workload_732.cpp,xczu7ev-ffvc1156-2-e,10,191.16666,681,57,1,2,39,cyclic_8_1,block_8_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,24.75,0.619414073393,False
workload_241.cpp,xczu7ev-ffvc1156-2-e,10,23.9461,371,52,1,2,25,cyclic_8_1,block_8_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,2,20,0.754529761598,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,10,178.42194,1088,26,1,3,61,cyclic_8_1,block_8_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_16,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,22.75,0.674396240251,False
workload_454.cpp,xczu7ev-ffvc1156-2-e,10,348.71794,427,25,1,2,31,cyclic_8_1,block_8_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,14.75,0.86235466979,False
workload_481.cpp,xczu7ev-ffvc1156-2-e,10,185.97386,355,52,1,2,25,cyclic_8_1,block_8_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_8,pipeline_1,pipeline_1,1,20,0.754374635579,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,10,357.08672,585,30,1,5,33,cyclic_8_1,block_8_1,cyclic_64_1,cyclic_2_1,block_2_1,unroll_5,unroll_2,unroll_16,pipeline_1,unroll_17,unroll_5,unroll_4,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline_1,1,17.25,0.822808571484,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10,43.86042,233,46,1,2,14,cyclic_8_1,block_8_1,cyclic_8_1,block_8_1,cyclic_8_1,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_32,unroll_2,pipeline_1,pipeline_1,1,15.75,0.851781252913,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10,188.67326,306.5,30.5,1,2.5,17.5,cyclic_8_1,cyclic_16_1,block_128_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,12.875,0.899028680082,False
workload_326.cpp,xczu7ev-ffvc1156-2-e,10,183.55326,296,28,1,2,16,cyclic_8_1,cyclic_16_1,block_128_1,block_8_1,complete_1,pipeline_1,unroll_4,unroll_36,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,11.75,0.912975629337,False
workload_451.cpp,xczu7ev-ffvc1156-2-e,10,17.98914,920,20,1,14,27,cyclic_8_1,cyclic_16_1,block_16_1,block_2_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,1,15.5,0.855878374829,False
workload_414.cpp,xczu7ev-ffvc1156-2-e,10,15.53258,932,20,1,13,27,cyclic_8_1,cyclic_16_1,block_16_1,block_2_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.863803591179,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,15.36874,631,20,1,13,27,cyclic_8_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.863807733187,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10,17.8253,610,20,1,13,26,cyclic_8_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,1,15,0.867817908679,False
workload_255.cpp,xczu7ev-ffvc1156-2-e,10,39.81362,1575,20,55,26,46,cyclic_8_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_5,pipeline_1,1,36.75,0.347509714923,False
workload_383.cpp,xczu7ev-ffvc1156-2-e,10,15.44058,610,20,1,13,24,cyclic_8_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_32,pipeline_1,pipeline_1,1,14.5,0.868008506573,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,27.8697,571,20,1,13,22,cyclic_8_1,cyclic_16_1,block_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_5,pipeline_1,1,14,0.876170833263,False
workload_814.cpp,xczu7ev-ffvc1156-2-e,10,15.07341,650,20,1,13,26,cyclic_8_1,cyclic_16_1,block_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,15,0.867887496763,False
workload_734.cpp,xczu7ev-ffvc1156-2-e,10,41.61021,1549,20,55,26,43,cyclic_8_1,cyclic_16_1,block_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_17,pipeline_1,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,36,0.36158626762,False
workload_566.cpp,xczu7ev-ffvc1156-2-e,10,45.44762,255,56,1,2,15,cyclic_8_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,18.5,0.80041870041,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10,100.80203,2374,16,1,16,21,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,block_2_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_17,pipeline_1,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,13.5,0.890316214324,False
workload_436.cpp,xczu7ev-ffvc1156-2-e,10,107.84102,1476,16,1,16,19,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,13,0.896675160462,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10,107.84102,1515,16,1,16,19,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,13,0.896675160462,False
workload_478.cpp,xczu7ev-ffvc1156-2-e,10,120.2873,1321,16,1,16,22,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_5,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1,13.75,0.883601221348,False
workload_206.cpp,xczu7ev-ffvc1156-2-e,10,98.190405,1451,16,1,16,21,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_17,pipeline_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,2,13.5,0.890383481154,False
workload_395.cpp,xczu7ev-ffvc1156-2-e,10,96.06318,1456,16,1,16,22,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_16,unroll_2,unroll_5,pipeline_1,1,13.75,0.883919545573,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,210.2692,638,21,1,3,33,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_17,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_32,pipeline_1,pipeline_1,1,14.5,0.866652835155,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10,11.3219,935,25,1,16,25,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,16.75,0.835835507994,False
workload_82.cpp,xczu7ev-ffvc1156-2-e,10,11.3219,962,25,1,16,24,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,block_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,16.5,0.835828071826,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10,11.3219,964,25,1,16,24,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_5,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,16.5,0.835828071826,False
workload_231.cpp,xczu7ev-ffvc1156-2-e,10,11.46526,1182,25,1,17,25,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_5,unroll_8,unroll_4,pipeline_1,unroll_32,unroll_5,pipeline_1,1,17,0.835716065743,False
workload_444.cpp,xczu7ev-ffvc1156-2-e,10,11.19966,701,25,1,16,24,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,16.5,0.835827905899,False
workload_51.cpp,xczu7ev-ffvc1156-2-e,10,14.4299,741,25,1,16,24,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,16.5,0.835831813489,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10,16.2693,673,25,1,16,23,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,16.25,0.843821350672,False
workload_432.cpp,xczu7ev-ffvc1156-2-e,10,146.7169,344,20,1,5,23,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_5,unroll_4,unroll_2,unroll_16,unroll_32,pipeline_1,pipeline_1,1,12.25,0.911081262766,False
workload_251.cpp,xczu7ev-ffvc1156-2-e,10,9.88298,707,25,1,16,24,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,complete_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_5,pipeline_1,1,16.5,0.835826028589,False
workload_636.cpp,xczu7ev-ffvc1156-2-e,10,9.64871,1774,25,1,19,39,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_17,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,21,0.724776564755,False
workload_336.cpp,xczu7ev-ffvc1156-2-e,10,15.61486,1777,25,1,20,41,cyclic_8_1,cyclic_16_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,21.75,0.702930367402,False
workload_270.cpp,xczu7ev-ffvc1156-2-e,10,13.082,1191,25,1,17,21,cyclic_8_1,cyclic_16_1,cyclic_32_1,complete_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,16,0.851684986332,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10,12.7418,1198,25,1,17,22,cyclic_8_1,cyclic_16_1,cyclic_32_1,complete_1,block_8_1,unroll_5,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_5,pipeline_1,1,16.25,0.843819952588,False
workload_343.cpp,xczu7ev-ffvc1156-2-e,10,12.64964,680,25,1,16,22,cyclic_8_1,cyclic_16_1,cyclic_32_1,complete_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_5,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,16,0.851695899258,False
workload_671.cpp,xczu7ev-ffvc1156-2-e,10,17.7669,639,45,1,16,20,cyclic_8_1,cyclic_16_1,cyclic_32_1,complete_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_5,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,20.5,0.739568303557,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10,50.63834,2487,16,1,16,29,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_2_1,block_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,15.5,0.855792511099,False
workload_355.cpp,xczu7ev-ffvc1156-2-e,10,50.63834,2475,16,1,16,29,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_2_1,block_2_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,15.5,0.855792511099,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,228.78274,281,16,1,7,19,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_2_1,block_2_1,unroll_5,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_5,unroll_4,unroll_2,unroll_32,unroll_2,pipeline_1,pipeline_1,1,10.75,0.932714996867,False
workload_364.cpp,xczu7ev-ffvc1156-2-e,10,67.00302,250,30,1,1,12,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_32,pipeline_1,pipeline_1,1,11,0.930173152172,False
workload_316.cpp,xczu7ev-ffvc1156-2-e,10,48.60778,2166,16,1,17,29,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_5,unroll_4,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,15.75,0.851756511648,False
workload_433.cpp,xczu7ev-ffvc1156-2-e,10,49.71774,2752,16,1,19,44,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,20,0.754543932521,False
workload_582.cpp,xczu7ev-ffvc1156-2-e,10,227.59674,304,16,1,5,16,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_2_1,complete_1,unroll_5,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,9.5,0.95450653378,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,240.23674,437,16,1,4,27,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_8_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,12,0.91131926988,False
workload_462.cpp,xczu7ev-ffvc1156-2-e,10,51.06538,2402,16,1,16,28,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_8_1,block_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.862901944934,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10,50.91858,2758,16,1,20,46,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_8_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_64,unroll_2,pipeline_1,pipeline_1,1,20.75,0.732176926462,False
workload_401.cpp,xczu7ev-ffvc1156-2-e,10,56.24442,320,33,1,2,17,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_8_1,block_4_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,13.25,0.895955929231,False
workload_455.cpp,xczu7ev-ffvc1156-2-e,10,55.7513,312,33,1,2,17,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_8_1,complete_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,2,13.25,0.895968467223,False
workload_392.cpp,xczu7ev-ffvc1156-2-e,10,56.1883,535,33,1,2,18,cyclic_8_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_32,unroll_5,pipeline_1,1,13.5,0.891458757646,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,61.9227,514,30,1,2,17,cyclic_8_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_32,unroll_5,pipeline_1,1,12.5,0.905106097151,False
workload_404.cpp,xczu7ev-ffvc1156-2-e,10,59.95662,515,30,1,2,17,cyclic_8_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_32,unroll_5,pipeline_1,1,12.5,0.905102861227,False
workload_655.cpp,xczu7ev-ffvc1156-2-e,10,214.72874,851,16,1,5,58,cyclic_8_1,cyclic_16_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_5,unroll_4,unroll_4,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_32,unroll_32,pipeline_1,unroll_5,1,20,0.754286947482,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10,8.9043,1307,35,1,9,26,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,block_4_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_5,unroll_4,unroll_4,unroll_16,unroll_32,unroll_5,pipeline_1,1,17.75,0.823874375178,False
workload_947.cpp,xczu7ev-ffvc1156-2-e,10,6.31008,1124,35,1,9,26,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_5,pipeline_1,1,17.75,1,True
workload_811.cpp,xczu7ev-ffvc1156-2-e,10,6.31008,1128,35,1,9,26,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_17,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_5,pipeline_1,1,17.75,1,True
workload_175.cpp,xczu7ev-ffvc1156-2-e,10,7.40314,1124,35,1,9,25,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,2,17.5,0.82393399541,False
workload_1.cpp,xczu7ev-ffvc1156-2-e,10,7.40314,1141,35,1,9,25,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,17.5,0.82393399541,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10,7.40314,1118,35,1,9,25,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_4,unroll_16,unroll_32,unroll_5,pipeline_1,1,17.5,0.82393399541,False
workload_476.cpp,xczu7ev-ffvc1156-2-e,10,10.50825,1280,35,1,10,31,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_5,pipeline_1,1,19.25,0.777272711954,False
workload_122.cpp,xczu7ev-ffvc1156-2-e,10,8.87466,1076.5,35,1,9,24,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,2,17.25,0.831799033584,False
workload_859.cpp,xczu7ev-ffvc1156-2-e,10,9.81361,1061,35,1,9,23,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_17,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,1,17,0.835757606438,False
workload_426.cpp,xczu7ev-ffvc1156-2-e,10,302.67722,319,25,1,5,21,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,13,0.893283201521,False
workload_375.cpp,xczu7ev-ffvc1156-2-e,10,184.92202,406,52,1,2,27,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_2,pipeline_1,pipeline_1,1,20.5,0.73947104919,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,10,6.86547,1025,35,1,8,23,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_8_1,block_2_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_17,unroll_5,unroll_4,unroll_4,unroll_32,unroll_2,pipeline_1,pipeline_1,2,16.75,0.835829762315,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10,7.40314,1133,35,1,9,25,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,17.5,0.82393399541,False
workload_258.cpp,xczu7ev-ffvc1156-2-e,10,9.87422,1084,35,1,9,24,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_5,pipeline_1,1,17.25,0.831773925103,False
workload_442.cpp,xczu7ev-ffvc1156-2-e,10,22.8105,562,52,1,3,21,cyclic_8_1,cyclic_16_1,cyclic_64_1,block_8_1,cyclic_8_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_32,pipeline_1,pipeline_1,1,19.25,0.777284912999,False
