Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,OuterLoop_7,OuterLoop_8,OuterLoop_9,OuterLoop_10,OuterLoop_11,OuterLoop_12,OuterLoop_13,OuterLoop_14,OuterLoop_15,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_1_7,InnerLoop_1_8,InnerLoop_1_9,InnerLoop_1_10,InnerLoop_1_11,InnerLoop_1_12,InnerLoop_1_13,InnerLoop_1_14,InnerLoop_1_15,InnerLoop_1_16,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Replicate_Count,Area,Weight,is_pareto
workload_568.cpp,xczu7ev-ffvc1156-2-e,10,250.46027,1153,4,8,21,62,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,block_4_1,unroll_2,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,1,23.75,0.681014496597,False
workload_715.cpp,xczu7ev-ffvc1156-2-e,10,250.46027,1255,4,8,21,62,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,block_4_1,unroll_2,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_8,1,23.75,0.681014496597,False
workload_470.cpp,xczu7ev-ffvc1156-2-e,10,249.93807,1128,6,8,21,63,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,block_4_1,unroll_2,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_2,unroll_16,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_8,1,24.5,0.66744820727,False
workload_837.cpp,xczu7ev-ffvc1156-2-e,10,409.79926,1339,4,11,27,80,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,block_4_1,unroll_2,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_32,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_8,1,30.5,0.394289765987,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,421.68792,431,2,5,15,52,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,block_4_1,unroll_2,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,18.5,0.659478860233,False
workload_902.cpp,xczu7ev-ffvc1156-2-e,10,224.26313,506,7,22,24,58,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_32,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,27.75,1,True
workload_830.cpp,xczu7ev-ffvc1156-2-e,10,51.62339,2853,4,67,43,99,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,53.25,0.181840899152,False
workload_840.cpp,xczu7ev-ffvc1156-2-e,10,227.45813,448,7,22,23,54,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_16,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,26.5,0.61733003963,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,229.84313,455,7,22,23,53,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,26.25,0.617539314507,False
workload_907.cpp,xczu7ev-ffvc1156-2-e,10,229.57358,547,7,22,23,52,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_16,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,26,0.617619916159,False
workload_742.cpp,xczu7ev-ffvc1156-2-e,10,262.11975,762,2,2,12,50,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,1,16.5,1,True
workload_553.cpp,xczu7ev-ffvc1156-2-e,10,232.98975,839,4,20,26,68,cyclic_2_1,block_64_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,2,29.5,0.550475207412,False
workload_778.cpp,xczu7ev-ffvc1156-2-e,10,58.00207,2466,7,41,36,86,cyclic_2_1,block_8_1,block_16_1,block_8_1,cyclic_32_1,unroll_4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_32,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,1,42.5,0.319376514075,False
workload_689.cpp,xczu7ev-ffvc1156-2-e,10,85.1068,2582,13,32,27,77,cyclic_2_1,block_8_1,block_16_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_16,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,37.25,0.379435046016,False
workload_698.cpp,xczu7ev-ffvc1156-2-e,10,85.86279,2557,7,43,26,78,cyclic_2_1,block_8_1,block_16_1,cyclic_32_1,block_4_1,pipeline_1,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,38.5,0.358445888915,False
workload_947.cpp,xczu7ev-ffvc1156-2-e,10,86.67654,2468,7,49,29,81,cyclic_2_1,block_8_1,block_16_1,cyclic_32_1,cyclic_16_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,1,41.5,0.319292833723,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,92.06439,2451,8,34,24,70,cyclic_2_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_2,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,34,0.444563006035,False
workload_586.cpp,xczu7ev-ffvc1156-2-e,10,454.03398,2345,7,2,18,86,cyclic_2_1,block_8_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,unroll_4,unroll_8,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,28.25,0.387619307633,False
workload_541.cpp,xczu7ev-ffvc1156-2-e,10,102.97922,2971,13,29,25,81,cyclic_2_1,block_8_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,unroll_4,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,37,0.374577492152,False
workload_802.cpp,xczu7ev-ffvc1156-2-e,10,53.20348,2557,5,40,36,93,cyclic_32_1,block_16_1,block_16_1,block_8_1,cyclic_4_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_32,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,43.5,0.305574387739,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10,530.57,2384,3,3,18,52,cyclic_32_1,block_16_1,block_16_1,cyclic_128_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_16,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_16,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,1,19,0.465624659427,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,10,85.72926,3379,2,31,26,80,cyclic_32_1,block_16_1,block_16_1,cyclic_16_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,34.75,0.421765173256,False
workload_952.cpp,xczu7ev-ffvc1156-2-e,10,85.7456,2998,2,34,25,79,cyclic_32_1,block_16_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,1,35,0.414146508728,False
workload_763.cpp,xczu7ev-ffvc1156-2-e,10,619.58244,1242,2,4,17,70,cyclic_32_1,block_8_1,block_16_1,cyclic_128_1,cyclic_32_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_4,unroll_4,unroll_4,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_16,unroll_2,unroll_16,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,pipeline_1,1,23.25,0.287087053466,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10,461.84274,547,4,5,12,48,cyclic_32_1,block_8_1,block_16_1,cyclic_32_1,cyclic_4_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_8,unroll_16,unroll_8,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,17.25,0.612964234098,False
workload_734.cpp,xczu7ev-ffvc1156-2-e,10,667.78104,958,2,5,16,69,cyclic_32_1,block_8_1,cyclic_8_1,cyclic_16_1,cyclic_32_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_16,unroll_8,pipeline_1,1,23,0.239923666117,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,100.36695,2435,7,32,27,84,cyclic_32_1,block_8_1,cyclic_8_1,cyclic_32_1,cyclic_32_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,37.5,0.369606823887,False
workload_555.cpp,xczu7ev-ffvc1156-2-e,10,55.1882,2375,4,51,37,88,cyclic_4_1,block_16_1,block_16_1,block_4_1,cyclic_4_1,unroll_4,unroll_8,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_32,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,45,0.291099643946,False
workload_872.cpp,xczu7ev-ffvc1156-2-e,10,843.32932,701,8,3,18,51,cyclic_4_1,block_16_1,block_16_1,block_8_1,cyclic_32_1,pipeline_1,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_16,unroll_8,unroll_4,1,20,0.125292068851,False
workload_788.cpp,xczu7ev-ffvc1156-2-e,10,56.634,2348,5,42,33,78,cyclic_4_1,block_16_1,block_16_1,cyclic_16_1,block_4_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,39.5,0.349858977945,False
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,95.83163,2854,2,48,31,88,cyclic_4_1,block_16_1,block_16_1,cyclic_16_1,cyclic_16_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_64,pipeline_1,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,42.25,0.30763351474,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,10,624.37498,767,2,4,14,46,cyclic_4_1,block_16_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,1,16.5,0.344981810266,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,82.29896,2343,8,31,23,68,cyclic_4_1,block_16_1,block_16_1,cyclic_16_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_4,1,32.5,1,True
workload_819.cpp,xczu7ev-ffvc1156-2-e,10,51.10484,2394,8,49,37,82,cyclic_4_1,block_16_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,1,44,0.304545234722,False
workload_768.cpp,xczu7ev-ffvc1156-2-e,10,87,2434,6,30,23,64,cyclic_4_1,block_16_1,block_16_1,cyclic_32_1,cyclic_4_1,unroll_2,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_4,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,30.75,1,True
workload_596.cpp,xczu7ev-ffvc1156-2-e,10,384.34064,2013,8,18,31,75,cyclic_4_1,block_16_1,block_8_1,block_8_1,cyclic_16_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,1,33,0.362682121696,False
workload_438.cpp,xczu7ev-ffvc1156-2-e,10,412.76969,999,4,16,33,99,cyclic_4_1,block_16_1,block_8_1,cyclic_32_1,cyclic_32_1,unroll_4,pipeline_1,unroll_16,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,1,38,0.240498528248,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10,165.66107,2381,8,39,27,90,cyclic_4_1,block_8_1,block_16_1,block_4_1,block_4_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_8,pipeline_1,1,41,0.293471489199,False
workload_620.cpp,xczu7ev-ffvc1156-2-e,10,57.15808,2960,7,48,38,99,cyclic_4_1,block_8_1,block_16_1,block_4_1,cyclic_16_1,pipeline_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_64,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,48,0.236281280185,False
