Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,16,1,1,2,cyclic_2_1,block_32_1,cyclic_2_1,pipeline_1,1,5,0.96670638943,False
workload_7.cpp,xczu7ev-ffvc1156-2-e,10,0.27032,100,15,1,2,7,cyclic_2_1,block_32_1,cyclic_2_1,unroll_16,1,6.25,0.911811676393,False
workload_506.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,66,21,1,1,3,cyclic_2_1,block_32_1,cyclic_32_1,pipeline_1,1,6.5,0.925300606641,False
workload_573.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,152,15,28,13,27,cyclic_2_1,block_32_1,cyclic_4_1,unroll_32,1,20.75,0.596970824976,False
workload_323.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,71,11,1,3,4,cyclic_2_1,block_4_1,block_128_1,pipeline_1,1,4.75,0.967427412376,False
workload_97.cpp,xczu7ev-ffvc1156-2-e,10,0.32284,102,5,1,10,10,cyclic_2_1,block_4_1,block_128_1,unroll_8,1,6.5,0.85392164658,False
workload_172.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,74,10,1,1,4,cyclic_2_1,block_4_1,block_16_1,unroll_8,1,4,0.889016688975,False
workload_314.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,60,12,1,1,2,cyclic_2_1,block_4_1,block_4_1,pipeline_1,1,4,0.993291079938,False
workload_357.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,67,11,1,2,3,cyclic_2_1,block_4_1,block_64_1,pipeline_1,1,4.25,0.976944395853,False
workload_279.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,61,12,1,1,2,cyclic_2_1,block_4_1,block_8_1,pipeline_1,1,4,0.980038414171,False
workload_249.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,11,1,1,2,cyclic_2_1,block_4_1,cyclic_2_1,pipeline_1,2,3.75,1,True
workload_425.cpp,xczu7ev-ffvc1156-2-e,10,0.27032,92,6,1,2,4,cyclic_2_1,block_4_1,cyclic_2_1,unroll_16,1,3.25,0.952834114731,False
workload_141.cpp,xczu7ev-ffvc1156-2-e,10,0.57368,62.5,5,0,0,1,cyclic_2_1,block_4_1,cyclic_2_1,unroll_2,2,1.5,0.703762132446,False
workload_207.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,136,6,28,13,22,cyclic_2_1,block_4_1,cyclic_2_1,unroll_32,1,17.25,0.668269800592,False
workload_426.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,66,5,0,1,2,cyclic_2_1,block_4_1,cyclic_2_1,unroll_4,1,2,0.844482234528,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,0.25928,310,6,65,28,48,cyclic_2_1,block_4_1,cyclic_2_1,unroll_64,1,36.75,0.330363801077,False
workload_293.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,72,6,1,1,3,cyclic_2_1,block_4_1,cyclic_2_1,unroll_8,1,2.75,0.914451628634,False
workload_145.cpp,xczu7ev-ffvc1156-2-e,10,0.26424,137,6,28,13,22,cyclic_2_1,block_4_1,cyclic_4_1,unroll_32,1,17.25,0.668269800592,False
workload_327.cpp,xczu7ev-ffvc1156-2-e,10,0.26088,289,6,62,27,47,cyclic_2_1,block_4_1,cyclic_4_1,unroll_64,1,35.5,0.347523693956,False
workload_301.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,74,6,1,1,3,cyclic_2_1,block_4_1,cyclic_4_1,unroll_8,1,2.75,0.914451628634,False
workload_215.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,73,6,1,1,3,cyclic_2_1,block_4_1,cyclic_8_1,unroll_8,1,2.75,0.897162953393,False
workload_78.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,66,13,1,2,3,cyclic_2_1,block_64_1,block_16_1,pipeline_1,1,4.75,0.967427412376,False
workload_631.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,82,4,1,2,7,cyclic_2_1,block_64_1,block_2_1,unroll_8,1,3.5,0.907965940905,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,72,10,1,3,4,cyclic_2_1,block_64_1,block_64_1,pipeline_1,1,4.5,0.972565060764,False
workload_492.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,83,6,1,2,7,cyclic_2_1,block_64_1,cyclic_16_1,unroll_8,1,4,0.889016688975,False
workload_457.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,67,11,1,2,3,cyclic_2_1,block_64_1,cyclic_2_1,pipeline_1,1,4.25,0.98660725885,False
workload_439.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,70,4,0,2,4,cyclic_2_1,block_64_1,cyclic_2_1,unroll_4,2,2.5,0.839153369449,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,82,4,1,2,7,cyclic_2_1,block_64_1,cyclic_2_1,unroll_8,1,3.5,0.907965940905,False
workload_625.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,63,11,1,2,3,cyclic_2_1,block_64_1,cyclic_4_1,pipeline_1,1,4.25,0.98660725885,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,0.27032,108,5,1,3,11,cyclic_2_1,block_64_1,cyclic_4_1,unroll_16,1,5,0.93573766661,False
workload_499.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,72,4,0,2,4,cyclic_2_1,block_64_1,cyclic_4_1,unroll_4,1,2.5,0.839153369449,False
workload_618.cpp,xczu7ev-ffvc1156-2-e,10,1.01512,1482,4,1,2,10,cyclic_2_1,block_64_1,cyclic_4_1,unroll_64,2,4.25,0.221606975874,False
workload_389.cpp,xczu7ev-ffvc1156-2-e,10,0.31256,83,4,1,2,7,cyclic_2_1,block_64_1,cyclic_4_1,unroll_8,1,3.5,0.907965940905,False
workload_471.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,69,10,1,3,4,cyclic_2_1,block_64_1,cyclic_64_1,pipeline_1,1,4.5,0.972565060764,False
workload_549.cpp,xczu7ev-ffvc1156-2-e,10,0.3228,82,5,1,2,7,cyclic_2_1,block_64_1,cyclic_8_1,unroll_8,1,3.75,0.891495084609,False
workload_200.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,12,1,1,2,cyclic_2_1,block_8_1,block_2_1,pipeline_1,1,4,0.993291079938,False
workload_168.cpp,xczu7ev-ffvc1156-2-e,10,0.25928,297,7,67,29,50,cyclic_2_1,block_8_1,block_2_1,unroll_64,1,38.25,0.31045632444,False
workload_196.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,12,1,1,2,cyclic_2_1,block_8_1,block_4_1,pipeline_1,1,4,0.993291079938,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,12,1,1,2,cyclic_2_1,block_8_1,cyclic_4_1,pipeline_1,1,4,0.993291079938,False
workload_9.cpp,xczu7ev-ffvc1156-2-e,10,0.26744,139,8,28,13,23,cyclic_2_1,block_8_1,cyclic_4_1,unroll_32,1,18,0.652026993621,False
workload_485.cpp,xczu7ev-ffvc1156-2-e,10,0.2768,149,4,1,20,18,cyclic_2_1,cyclic_128_1,block_128_1,unroll_16,1,10.75,0.808091370983,False
workload_579.cpp,xczu7ev-ffvc1156-2-e,10,0.32028,106,4,1,12,13,cyclic_2_1,cyclic_128_1,block_128_1,unroll_8,1,7.5,0.839003872838,False
workload_422.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,67,11,1,3,4,cyclic_2_1,cyclic_128_1,block_2_1,pipeline_1,3,4.75,0.973314913596,False
workload_475.cpp,xczu7ev-ffvc1156-2-e,10,0.26648,98,4,1,4,6,cyclic_2_1,cyclic_128_1,block_2_1,unroll_16,3,3.75,0.958404635192,False
workload_291.cpp,xczu7ev-ffvc1156-2-e,10,0.26296,145.5,4,30,15,26,cyclic_2_1,cyclic_128_1,block_2_1,unroll_32,2,18.75,0.637494440024,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,1.0244,302,4,1,3,9,cyclic_2_1,cyclic_128_1,block_2_1,unroll_64,1,4.25,0.215402365698,False
workload_482.cpp,xczu7ev-ffvc1156-2-e,10,0.31,77.5,4,1,3,5,cyclic_2_1,cyclic_128_1,block_2_1,unroll_8,2,3.25,0.913795032984,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,0.27016,168,14,30,22,30,cyclic_2_1,cyclic_128_1,block_32_1,unroll_32,1,24,0.533707659898,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10,0.32024,82,14,1,3,6,cyclic_2_1,cyclic_128_1,block_32_1,unroll_8,1,6,0.864722525672,False
workload_277.cpp,xczu7ev-ffvc1156-2-e,10,0.27336,194,4,30,30,35,cyclic_2_1,cyclic_128_1,block_64_1,unroll_32,1,24.75,0.519373047788,False
workload_288.cpp,xczu7ev-ffvc1156-2-e,10,0.40728,78,4,0,3,7,cyclic_2_1,cyclic_128_1,block_64_1,unroll_4,1,3.5,0.817678086797,False
workload_315.cpp,xczu7ev-ffvc1156-2-e,10,1.03472,372,4,1,11,20,cyclic_2_1,cyclic_128_1,block_64_1,unroll_64,1,9,0.203897994614,False
workload_166.cpp,xczu7ev-ffvc1156-2-e,10,0.32024,88,4,1,4,8,cyclic_2_1,cyclic_128_1,block_64_1,unroll_8,2,4.25,0.889617134553,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,67,12,1,3,4,cyclic_2_1,cyclic_128_1,block_8_1,pipeline_1,1,5,0.961848603848,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,0.27,147,6,30,15,26,cyclic_2_1,cyclic_128_1,block_8_1,unroll_32,1,19.25,0.625867932565,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,69,11,1,3,4,cyclic_2_1,cyclic_128_1,cyclic_2_1,pipeline_1,1,4.75,0.973314913596,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,0.26648,95,4,1,4,6,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_16,2,3.75,0.958404635192,False
workload_626.cpp,xczu7ev-ffvc1156-2-e,10,0.25976,145,4,30,15,25,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_32,1,18.5,0.643369681027,False
workload_386.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,68,4,0,2,4,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_4,1,2.5,0.839153369449,False
workload_430.cpp,xczu7ev-ffvc1156-2-e,10,0.31,74,4,1,3,5,cyclic_2_1,cyclic_128_1,cyclic_2_1,unroll_8,1,3.25,0.913795032984,False
workload_429.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,67,11,1,3,4,cyclic_2_1,cyclic_128_1,cyclic_4_1,pipeline_1,1,4.75,0.973314913596,False
workload_330.cpp,xczu7ev-ffvc1156-2-e,10,0.26648,96,5,1,4,6,cyclic_2_1,cyclic_128_1,cyclic_4_1,unroll_16,2,4,0.955608616025,False
workload_447.cpp,xczu7ev-ffvc1156-2-e,10,0.25976,143.5,5,30,15,25,cyclic_2_1,cyclic_128_1,cyclic_4_1,unroll_32,2,18.75,0.638220924614,False
workload_298.cpp,xczu7ev-ffvc1156-2-e,10,0.31,80,4,1,3,5,cyclic_2_1,cyclic_128_1,cyclic_4_1,unroll_8,1,3.25,0.913795032984,False
workload_405.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,73,10,1,3,5,cyclic_2_1,cyclic_128_1,cyclic_64_1,pipeline_1,1,4.75,0.967427412376,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,10,0.27,156,4,31,16,27,cyclic_2_1,cyclic_128_1,cyclic_64_1,unroll_32,1,19.5,0.620790062067,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10,0.26504,544,6,69,87,75,cyclic_2_1,cyclic_16_1,block_128_1,unroll_64,1,59.25,0.126028713465,False
workload_130.cpp,xczu7ev-ffvc1156-2-e,10,0.27672,96,11,1,2,5,cyclic_2_1,cyclic_16_1,block_16_1,unroll_16,1,4.75,0.931549037739,False
workload_69.cpp,xczu7ev-ffvc1156-2-e,10,0.26664,323,11,69,36,53,cyclic_2_1,cyclic_16_1,block_16_1,unroll_64,1,42.25,0.261375473583,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10,0.57368,61,7,0,0,2,cyclic_2_1,cyclic_16_1,block_2_1,unroll_2,1,2.25,0.696174775,False
workload_250.cpp,xczu7ev-ffvc1156-2-e,10,0.91288,79,7,0,0,3,cyclic_2_1,cyclic_16_1,block_2_1,unroll_8,1,2.5,0.301570494297,False
workload_184.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,63,14,1,1,2,cyclic_2_1,cyclic_16_1,block_4_1,pipeline_1,1,4.5,0.979948536736,False
workload_107.cpp,xczu7ev-ffvc1156-2-e,10,0.26504,391,6,69,58,62,cyclic_2_1,cyclic_16_1,block_64_1,unroll_64,1,48.75,0.196043339329,False
workload_339.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,65,7,0,1,2,cyclic_2_1,cyclic_16_1,cyclic_2_1,unroll_4,1,2.5,0.839153369449,False
workload_487.cpp,xczu7ev-ffvc1156-2-e,10,0.25976,139,8,30,13,23,cyclic_2_1,cyclic_16_1,cyclic_4_1,unroll_32,1,18.5,0.643369681027,False
workload_114.cpp,xczu7ev-ffvc1156-2-e,10,1.00888,66,6,0,1,3,cyclic_2_1,cyclic_16_1,cyclic_64_1,unroll_2,1,2.5,0.226432735395,False
workload_434.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,73,11,1,3,4,cyclic_2_1,cyclic_2_1,block_128_1,pipeline_1,3,4.75,0.967427412376,False
workload_528.cpp,xczu7ev-ffvc1156-2-e,10,0.27336,231,4,23,41,36,cyclic_2_1,cyclic_2_1,block_128_1,unroll_32,1,26,0.496992288199,False
workload_257.cpp,xczu7ev-ffvc1156-2-e,10,0.40728,79,4,0,2,6,cyclic_2_1,cyclic_2_1,block_128_1,unroll_4,1,3,0.822869285586,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61.5,11,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,pipeline_1,2,3.75,1,True
workload_262.cpp,xczu7ev-ffvc1156-2-e,10,0.2684,93,5,1,2,4,cyclic_2_1,cyclic_2_1,block_2_1,unroll_16,3,3,0.956152202125,False
workload_217.cpp,xczu7ev-ffvc1156-2-e,10,0.26808,133,5,23,11,19,cyclic_2_1,cyclic_2_1,block_2_1,unroll_32,2,14.5,0.727038277281,False
workload_342.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,63,5,0,1,2,cyclic_2_1,cyclic_2_1,block_2_1,unroll_4,1,2,0.844482234528,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,279,5,52,23,40,cyclic_2_1,cyclic_2_1,block_2_1,unroll_64,2,30,0.431738947747,False
workload_522.cpp,xczu7ev-ffvc1156-2-e,10,0.31128,71.5,5,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,unroll_8,2,2.25,0.916045440101,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,0.32152,76.5,14,1,1,4,cyclic_2_1,cyclic_2_1,block_32_1,unroll_8,2,5,0.87831424473,False
workload_667.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61,11,1,1,2,cyclic_2_1,cyclic_2_1,block_4_1,pipeline_1,1,3.75,1,True
workload_584.cpp,xczu7ev-ffvc1156-2-e,10,0.31128,72,5,1,1,3,cyclic_2_1,cyclic_2_1,block_4_1,unroll_8,2,2.5,0.916928037156,False
workload_558.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,65,11,1,2,3,cyclic_2_1,cyclic_2_1,block_64_1,pipeline_1,1,4.25,0.976944395853,False
workload_284.cpp,xczu7ev-ffvc1156-2-e,10,0.27336,176,4,23,26,28,cyclic_2_1,cyclic_2_1,block_64_1,unroll_32,1,20.25,0.605177121614,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10,0.40728,71.5,4,0,2,4,cyclic_2_1,cyclic_2_1,block_64_1,unroll_4,2,2.5,0.827285522465,False
workload_540.cpp,xczu7ev-ffvc1156-2-e,10,0.26104,380,4,58,54,56,cyclic_2_1,cyclic_2_1,block_64_1,unroll_64,1,43,0.25325152882,False
workload_276.cpp,xczu7ev-ffvc1156-2-e,10,0.32152,83,4,1,2,5,cyclic_2_1,cyclic_2_1,block_64_1,unroll_8,2,3,0.89871409851,False
workload_127.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61.5,11,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,pipeline_1,2,3.75,1,True
workload_151.cpp,xczu7ev-ffvc1156-2-e,10,0.2684,92,5,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_16,3,3,0.956152202125,False
workload_253.cpp,xczu7ev-ffvc1156-2-e,10,0.57368,60,4,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_2,2,1.25,1,True
workload_517.cpp,xczu7ev-ffvc1156-2-e,10,0.26808,132.5,5,23,11,19,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_32,2,14.5,0.727038277281,False
workload_135.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,65,4,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,2,1.75,1,True
workload_333.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,277.5,5,49,22,39,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_64,2,28.75,0.452412047303,False
workload_356.cpp,xczu7ev-ffvc1156-2-e,10,0.31128,72,5,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_8,2,2.25,0.916045440101,False
workload_407.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61,11,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,pipeline_1,2,3.75,1,True
workload_530.cpp,xczu7ev-ffvc1156-2-e,10,0.2684,91,5,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_16,2,3,0.956152202125,False
workload_178.cpp,xczu7ev-ffvc1156-2-e,10,0.57368,60,5,0,0,1,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_2,1,1.5,0.703762132446,False
workload_176.cpp,xczu7ev-ffvc1156-2-e,10,0.26808,134,5,23,11,19,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_32,1,14.5,0.727038277281,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,64,5,0,1,2,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_4,2,2,0.844482234528,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10,0.25048,271.5,5,49,22,39,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_64,2,28.75,0.452412047303,False
workload_551.cpp,xczu7ev-ffvc1156-2-e,10,0.31128,71,5,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_8,1,2.5,0.916928037156,False
workload_374.cpp,xczu7ev-ffvc1156-2-e,10,0.79,80,4,0,1,4,cyclic_2_1,cyclic_2_1,cyclic_64_1,unroll_8,1,2.25,0.423197128847,False
workload_497.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,62,12,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,pipeline_1,1,4,0.980038414171,False
workload_643.cpp,xczu7ev-ffvc1156-2-e,10,0.886,62,5,0,0,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,unroll_2,1,1.75,0.325753710751,False
workload_34.cpp,xczu7ev-ffvc1156-2-e,10,0.91224,110,9,0,1,4,cyclic_2_1,cyclic_32_1,cyclic_2_1,unroll_16,2,3.5,0.30175352891,False
workload_71.cpp,xczu7ev-ffvc1156-2-e,10,0.9276,119,9,0,2,5,cyclic_2_1,cyclic_32_1,cyclic_64_1,unroll_16,2,4,0.288258311617,False
workload_646.cpp,xczu7ev-ffvc1156-2-e,10,0.26264,527.5,4,65,86,73,cyclic_2_1,cyclic_4_1,block_128_1,unroll_64,2,57,0.137361754864,False
workload_188.cpp,xczu7ev-ffvc1156-2-e,10,0.26264,312,10,65,34,51,cyclic_2_1,cyclic_4_1,block_16_1,unroll_64,1,40,0.28817682989,False
workload_39.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,60,11,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,pipeline_1,1,3.75,1,True
workload_111.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,93.5,5,1,2,4,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,2,3,0.958421896636,False
workload_187.cpp,xczu7ev-ffvc1156-2-e,10,0.91672,60,5,0,0,2,cyclic_2_1,cyclic_4_1,block_2_1,unroll_2,1,1.75,0.298244177106,False
workload_174.cpp,xczu7ev-ffvc1156-2-e,10,0.26008,137,5,28,13,21,cyclic_2_1,cyclic_4_1,block_2_1,unroll_32,1,16.75,0.679946872878,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,65,5,0,1,2,cyclic_2_1,cyclic_4_1,block_2_1,unroll_4,1,2,0.844482234528,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,292,5,60,26,45,cyclic_2_1,cyclic_4_1,block_2_1,unroll_64,2,34,0.369670304071,False
workload_227.cpp,xczu7ev-ffvc1156-2-e,10,0.31,72.5,5,1,1,3,cyclic_2_1,cyclic_4_1,block_2_1,unroll_8,2,2.5,0.919156871015,False
workload_413.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61.5,12,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,pipeline_1,2,4,0.993291079938,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,66.5,11,1,2,3,cyclic_2_1,cyclic_4_1,block_64_1,pipeline_1,2,4.25,0.976944395853,False
workload_367.cpp,xczu7ev-ffvc1156-2-e,10,0.27744,114,4,1,10,10,cyclic_2_1,cyclic_4_1,block_64_1,unroll_16,1,6.25,0.905181065773,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,0.26264,388,4,65,57,60,cyclic_2_1,cyclic_4_1,block_64_1,unroll_64,1,46.5,0.216877533439,False
workload_486.cpp,xczu7ev-ffvc1156-2-e,10,0.32024,81,4,1,2,6,cyclic_2_1,cyclic_4_1,block_64_1,unroll_8,1,3.25,0.899412532075,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61,11,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,pipeline_1,2,3.75,1,True
workload_337.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,92.5,5,1,2,4,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_16,2,3,0.958421896636,False
workload_332.cpp,xczu7ev-ffvc1156-2-e,10,0.26008,133.5,5,28,13,21,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_32,2,16.75,0.679946872878,False
workload_348.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,285,5,56,25,43,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_64,1,32.25,0.395990654977,False
workload_229.cpp,xczu7ev-ffvc1156-2-e,10,0.31,71,5,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_8,1,2.5,0.919156871015,False
workload_620.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61,12,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_4_1,pipeline_1,1,4,0.993291079938,False
workload_403.cpp,xczu7ev-ffvc1156-2-e,10,0.26712,91.5,5,1,2,4,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_16,2,3,0.958421896636,False
workload_563.cpp,xczu7ev-ffvc1156-2-e,10,0.25208,277.5,5,54,24,42,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_64,2,31.25,0.411578131633,False
workload_378.cpp,xczu7ev-ffvc1156-2-e,10,0.31,71,5,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_4_1,unroll_8,1,2.5,0.919156871015,False
workload_536.cpp,xczu7ev-ffvc1156-2-e,10,0.2636,298,4,59,27,45,cyclic_2_1,cyclic_4_1,cyclic_64_1,unroll_64,1,33.75,0.372508878707,False
workload_159.cpp,xczu7ev-ffvc1156-2-e,10,0.23644,61.5,12,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_8_1,pipeline_1,2,4,0.980038414171,False
workload_156.cpp,xczu7ev-ffvc1156-2-e,10,0.27032,134,7,28,13,21,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_32,1,17.25,0.667253855641,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10,0.40728,63,6,0,1,2,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_4,1,2.25,0.828951193846,False
workload_710.cpp,xczu7ev-ffvc1156-2-e,10,0.26648,96,4,1,3,5,cyclic_2_1,cyclic_64_1,block_2_1,unroll_16,1,3.25,0.959702237404,False
workload_747.cpp,xczu7ev-ffvc1156-2-e,10,0.97336,149,4,1,2,6,cyclic_2_1,cyclic_64_1,cyclic_2_1,unroll_32,1,3.25,0.25202900033,False
workload_717.cpp,xczu7ev-ffvc1156-2-e,10,0.31,73,4,1,2,4,cyclic_2_1,cyclic_64_1,cyclic_2_1,unroll_8,1,2.75,0.918493910626,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,64,11,1,2,3,cyclic_2_1,cyclic_64_1,cyclic_4_1,pipeline_1,1,4.25,0.98660725885,False
workload_689.cpp,xczu7ev-ffvc1156-2-e,10,0.26648,93,5,1,3,5,cyclic_2_1,cyclic_64_1,cyclic_4_1,unroll_16,2,3.5,0.959565171707,False
workload_739.cpp,xczu7ev-ffvc1156-2-e,10,0.97336,149,4,1,2,6,cyclic_2_1,cyclic_64_1,cyclic_4_1,unroll_32,1,3.25,0.25202900033,False
workload_715.cpp,xczu7ev-ffvc1156-2-e,10,0.39704,65,4,0,2,3,cyclic_2_1,cyclic_64_1,cyclic_4_1,unroll_4,1,2.25,0.841847120578,False
workload_708.cpp,xczu7ev-ffvc1156-2-e,10,0.25256,291,5,67,29,49,cyclic_2_1,cyclic_64_1,cyclic_4_1,unroll_64,1,37.5,0.320669136386,False
workload_648.cpp,xczu7ev-ffvc1156-2-e,10,0.31,72,4,1,2,4,cyclic_2_1,cyclic_64_1,cyclic_4_1,unroll_8,1,2.75,0.918493910626,False
workload_743.cpp,xczu7ev-ffvc1156-2-e,10,0.32024,74,5,1,2,4,cyclic_2_1,cyclic_64_1,cyclic_8_1,unroll_8,1,3,0.900819988622,False
workload_762.cpp,xczu7ev-ffvc1156-2-e,10,0.27496,240,5,29,43,39,cyclic_2_1,cyclic_8_1,block_128_1,unroll_32,1,29,0.445453631694,False
workload_657.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,62,12,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,pipeline_1,1,4,0.993291079938,False
workload_714.cpp,xczu7ev-ffvc1156-2-e,10,0.26456,137,6,29,13,22,cyclic_2_1,cyclic_8_1,block_2_1,unroll_32,3,17.5,0.66294674032,False
workload_606.cpp,xczu7ev-ffvc1156-2-e,10,0.91416,69,5,0,0,2,cyclic_2_1,cyclic_8_1,block_2_1,unroll_4,1,1.75,0.300468459988,False
workload_656.cpp,xczu7ev-ffvc1156-2-e,10,0.2548,300,6,64,27,47,cyclic_2_1,cyclic_8_1,block_2_1,unroll_64,2,36,0.340933815054,False
workload_721.cpp,xczu7ev-ffvc1156-2-e,10,0.2262,61.5,12,1,1,2,cyclic_2_1,cyclic_8_1,block_4_1,pipeline_1,2,4,0.993291079938,False
