Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Replicate_Count,Area,Weight,is_pareto
workload_762.cpp,xczu7ev-ffvc1156-2-e,10,2338.85969,112,30,1,2,7,cyclic_2_1,cyclic_4_1,block_2_1,unroll_4,unroll_2,unroll_8,unroll_2,unroll_4,1,10,0.96820271075,False
workload_568.cpp,xczu7ev-ffvc1156-2-e,10,2952.18849,478,30,1,5,19,cyclic_2_1,cyclic_4_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_8,unroll_2,1,13.75,0.856592033852,False
workload_500.cpp,xczu7ev-ffvc1156-2-e,10,1873.14449,111,62,1,2,8,cyclic_2_1,cyclic_4_1,block_32_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,1,18.25,0.877239323154,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,10,2034.85457,111,30,1,3,8,cyclic_2_1,cyclic_4_1,block_4_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_2,1,10.5,1,True
workload_714.cpp,xczu7ev-ffvc1156-2-e,10,2501.47089,99,31,1,2,7,cyclic_2_1,cyclic_4_1,block_8_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,1,10.25,0.950197003731,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10,3130.53361,114,31,1,2,8,cyclic_2_1,cyclic_4_1,block_8_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,10.5,0.902741010898,False
workload_368.cpp,xczu7ev-ffvc1156-2-e,10,1705.65969,204,62,1,5,24,cyclic_2_1,cyclic_64_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,1,23,0.753645358504,False
workload_444.cpp,xczu7ev-ffvc1156-2-e,10,1705.65961,234,62,1,6,28,cyclic_2_1,cyclic_64_1,block_2_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll_2,1,24.25,0.720796017117,False
workload_442.cpp,xczu7ev-ffvc1156-2-e,10,1705.53681,100,62,1,2,12,cyclic_2_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,19.25,0.857226249215,False
workload_497.cpp,xczu7ev-ffvc1156-2-e,10,1705.53617,110,62,1,3,13,cyclic_2_1,cyclic_64_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,1,19.75,0.842981579206,False
workload_344.cpp,xczu7ev-ffvc1156-2-e,10,1705.53673,127,62,1,3,16,cyclic_2_1,cyclic_64_1,block_4_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,20.5,0.821863810305,False
workload_556.cpp,xczu7ev-ffvc1156-2-e,10,1705.37233,84,62,1,2,6,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,1,17.75,0.893396286831,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,1705.37169,93,62,1,2,8,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_4,1,18.25,0.886110890818,False
workload_833.cpp,xczu7ev-ffvc1156-2-e,10,1885.43153,170,30,2,4,12,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_8,1,12,0.975300669988,False
workload_656.cpp,xczu7ev-ffvc1156-2-e,10,1885.43089,174,30,2,4,13,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_8,1,12.25,0.970834904013,False
workload_675.cpp,xczu7ev-ffvc1156-2-e,10,6936.94577,109,30,0,2,8,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_8,1,10,0.541562013558,False
workload_797.cpp,xczu7ev-ffvc1156-2-e,10,2323.21137,117,30,1,3,8,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_4,unroll_8,1,10.5,0.966115257006,False
workload_836.cpp,xczu7ev-ffvc1156-2-e,10,2034.85289,203,30,1,5,13,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_16,unroll_4,unroll_8,1,12.25,0.960661945195,False
workload_715.cpp,xczu7ev-ffvc1156-2-e,10,1885.43081,236,30,2,6,16,cyclic_2_1,cyclic_8_1,block_2_1,unroll_2,unroll_4,unroll_32,unroll_4,unroll_8,1,13.5,0.947966243135,False
workload_751.cpp,xczu7ev-ffvc1156-2-e,10,1890.59177,321,30,2,6,20,cyclic_2_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,unroll_32,unroll_4,unroll_8,1,14.5,0.924185120716,False
workload_821.cpp,xczu7ev-ffvc1156-2-e,10,6936.86377,185,30,0,4,12,cyclic_2_1,cyclic_8_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_4,unroll_8,1,11.5,0.539153805402,False
workload_695.cpp,xczu7ev-ffvc1156-2-e,10,2322.71537,924,30,1,6,28,cyclic_2_1,cyclic_8_1,block_2_1,unroll_64,unroll_2,unroll_8,unroll_2,unroll_8,1,16.25,0.874817405097,False
workload_633.cpp,xczu7ev-ffvc1156-2-e,10,1705.37297,103,76,1,2,14,cyclic_4_1,block_128_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,23.25,0.747007320704,False
workload_838.cpp,xczu7ev-ffvc1156-2-e,10,6926.46065,499,41,0,2,23,cyclic_4_1,block_128_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,1,16.5,0.513778940692,False
workload_365.cpp,xczu7ev-ffvc1156-2-e,10,1705.65793,181,66,1,5,17,cyclic_4_1,block_16_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,22.25,0.773758782633,False
workload_399.cpp,xczu7ev-ffvc1156-2-e,10,3707.33233,104,31,0,2,8,cyclic_4_1,block_16_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,10.25,0.84876144165,False
workload_421.cpp,xczu7ev-ffvc1156-2-e,10,5846.34545,107,31,0,2,9,cyclic_4_1,block_16_1,block_2_1,unroll_4,unroll_2,unroll_2,unroll_2,unroll_8,1,10.5,0.63655708535,False
workload_655.cpp,xczu7ev-ffvc1156-2-e,10,1705.53513,168,66,1,4,13,cyclic_4_1,block_16_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_8,1,21,0.807952033565,False
workload_586.cpp,xczu7ev-ffvc1156-2-e,10,3571.50385,519,31,1,4,21,cyclic_4_1,block_16_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_8,1,14.25,0.807110817753,False
workload_409.cpp,xczu7ev-ffvc1156-2-e,10,1705.65809,183,65,1,6,14,cyclic_4_1,block_2_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_8,1,21.5,0.794174454581,False
workload_320.cpp,xczu7ev-ffvc1156-2-e,10,6936.80305,226,30,0,3,11,cyclic_4_1,block_2_1,block_2_1,unroll_16,unroll_2,unroll_4,unroll_2,unroll_8,1,11,0.540279154397,False
workload_817.cpp,xczu7ev-ffvc1156-2-e,10,1705.37233,85,65,1,2,6,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,1,18.5,0.878840316502,False
workload_792.cpp,xczu7ev-ffvc1156-2-e,10,1705.37121,100,65,1,2,7,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,18.75,0.871602429952,False
workload_672.cpp,xczu7ev-ffvc1156-2-e,10,7146.66321,74,30,0,1,4,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,1,8.75,0.524028333752,False
workload_545.cpp,xczu7ev-ffvc1156-2-e,10,6936.94801,83,30,0,1,4,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,8.75,0.5413821227,False
workload_610.cpp,xczu7ev-ffvc1156-2-e,10,6936.94737,87,30,0,1,5,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_2,1,9,0.54157856814,False
workload_564.cpp,xczu7ev-ffvc1156-2-e,10,6936.94793,95,30,0,2,7,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,1,9.75,0.541686297612,False
workload_614.cpp,xczu7ev-ffvc1156-2-e,10,6915.82129,1011,30,0,6,21,cyclic_4_1,block_2_1,block_2_1,unroll_32,unroll_2,unroll_8,unroll_2,unroll_8,1,14.25,0.529508997697,False
workload_652.cpp,xczu7ev-ffvc1156-2-e,10,1705.68017,405,65,1,15,31,cyclic_4_1,block_2_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_2,1,28,0.627309474403,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10,2993.47793,454,30,0,4,17,cyclic_4_1,block_2_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_2,1,12.75,0.873145409044,False
workload_390.cpp,xczu7ev-ffvc1156-2-e,10,2993.47633,483,30,0,4,19,cyclic_4_1,block_2_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_8,1,13.25,0.863066280555,False
workload_589.cpp,xczu7ev-ffvc1156-2-e,10,2363.67537,899,30,1,5,27,cyclic_4_1,block_2_1,block_2_1,unroll_64,unroll_2,unroll_8,unroll_2,unroll_8,1,15.75,0.875672528313,False
workload_571.cpp,xczu7ev-ffvc1156-2-e,10,2993.47625,543,30,0,6,21,cyclic_4_1,block_2_1,block_2_1,unroll_64,unroll_4,unroll_4,unroll_2,unroll_8,1,14.25,0.846604831486,False
workload_811.cpp,xczu7ev-ffvc1156-2-e,10,6936.82513,127,30,0,2,6,cyclic_4_1,block_2_1,block_2_1,unroll_8,unroll_2,unroll_4,unroll_2,unroll_2,1,9.5,0.541740892701,False
workload_878.cpp,xczu7ev-ffvc1156-2-e,10,6915.97489,118,31,0,2,8,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,1,10.25,0.543110421649,False
workload_380.cpp,xczu7ev-ffvc1156-2-e,10,6936.79281,429,31,0,4,16,cyclic_4_1,block_2_1,block_4_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll_8,1,12.75,0.535016439914,False
workload_513.cpp,xczu7ev-ffvc1156-2-e,10,3161.24841,678,31,1,7,37,cyclic_4_1,block_2_1,cyclic_16_1,unroll_64,unroll_4,unroll_4,unroll_2,unroll_8,1,19,0.778107785573,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10,1705.65793,193,66,1,5,20,cyclic_4_1,block_32_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,23,0.753645353345,False
workload_510.cpp,xczu7ev-ffvc1156-2-e,10,1705.37121,107,66,1,2,11,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,20,0.835908355059,False
workload_477.cpp,xczu7ev-ffvc1156-2-e,10,3644.41937,85,31,0,1,7,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,9.75,0.85705485379,False
workload_596.cpp,xczu7ev-ffvc1156-2-e,10,3644.41777,111,31,0,2,11,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,11,0.849953831016,False
workload_450.cpp,xczu7ev-ffvc1156-2-e,10,3644.41761,112,31,0,2,11,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,1,11,0.849953846723,False
workload_515.cpp,xczu7ev-ffvc1156-2-e,10,2648.27217,99,31,1,2,9,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,1,10.75,0.931682080326,False
workload_594.cpp,xczu7ev-ffvc1156-2-e,10,2648.27041,129,31,1,3,13,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll_2,1,12,0.914912165052,False
workload_724.cpp,xczu7ev-ffvc1156-2-e,10,3644.41929,101,31,0,2,10,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,1,10.75,0.85208081604,False
workload_378.cpp,xczu7ev-ffvc1156-2-e,10,1705.53681,91,66,1,2,8,cyclic_4_1,block_32_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,19.25,0.857226249215,False
workload_494.cpp,xczu7ev-ffvc1156-2-e,10,1705.53505,120,66,1,3,12,cyclic_4_1,block_32_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_2,1,20.5,0.821863803804,False
workload_669.cpp,xczu7ev-ffvc1156-2-e,10,3665.30737,123,31,0,2,12,cyclic_4_1,block_32_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,11.25,0.845518146077,False
workload_419.cpp,xczu7ev-ffvc1156-2-e,10,1705.53673,112,66,1,3,12,cyclic_4_1,block_32_1,block_2_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,20.5,0.821863810305,False
workload_351.cpp,xczu7ev-ffvc1156-2-e,10,3665.30729,191,31,0,3,16,cyclic_4_1,block_32_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_8,1,12.5,0.829889360231,False
workload_463.cpp,xczu7ev-ffvc1156-2-e,10,1873.30889,118,67,1,3,12,cyclic_4_1,block_32_1,block_8_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,20.75,0.814104750921,False
workload_482.cpp,xczu7ev-ffvc1156-2-e,10,3833.07945,225,32,0,3,17,cyclic_4_1,block_32_1,block_8_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_8,1,13,0.808285653387,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,1873.30889,417,77,1,3,26,cyclic_4_1,block_32_1,cyclic_128_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_2,1,26.75,0.657519383584,False
workload_631.cpp,xczu7ev-ffvc1156-2-e,10,1705.37233,84,65,1,2,6,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,1,18.5,0.878840316502,False
workload_560.cpp,xczu7ev-ffvc1156-2-e,10,1705.37169,90,65,1,2,7,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_4,1,18.75,0.871602432301,False
workload_508.cpp,xczu7ev-ffvc1156-2-e,10,3686.36081,101,31,0,2,7,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,10,0.851955305111,False
workload_896.cpp,xczu7ev-ffvc1156-2-e,10,2711.18609,95,31,1,2,7,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,1,10.25,0.927527282733,False
workload_603.cpp,xczu7ev-ffvc1156-2-e,10,3076.05169,481,31,0,4,19,cyclic_4_1,block_4_1,block_2_1,unroll_64,unroll_2,unroll_4,unroll_2,unroll_8,1,13.5,0.852910887765,False
workload_343.cpp,xczu7ev-ffvc1156-2-e,10,3243.82537,565,32,1,6,34,cyclic_4_1,block_4_1,cyclic_16_1,unroll_64,unroll_4,unroll_4,unroll_2,unroll_2,1,18.25,0.780772128577,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10,3243.82377,693,32,1,7,37,cyclic_4_1,block_4_1,cyclic_16_1,unroll_64,unroll_4,unroll_4,unroll_2,unroll_8,1,19.25,0.768279249533,False
workload_572.cpp,xczu7ev-ffvc1156-2-e,10,4346.88169,232,41,0,3,22,cyclic_4_1,block_64_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_2,unroll_8,1,16.5,0.711625519348,False
workload_429.cpp,xczu7ev-ffvc1156-2-e,10,1873.43121,258,67,1,5,28,cyclic_4_1,block_64_1,block_32_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,1,25.25,0.694966148577,False
workload_348.cpp,xczu7ev-ffvc1156-2-e,10,1873.14337,195,67,1,2,18,cyclic_4_1,block_64_1,block_32_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,22,0.780088439604,False
workload_420.cpp,xczu7ev-ffvc1156-2-e,10,7233.01537,809,32,0,5,35,cyclic_4_1,block_64_1,block_32_1,unroll_32,unroll_2,unroll_2,unroll_8,unroll_2,1,18,0.47939037534,False
workload_509.cpp,xczu7ev-ffvc1156-2-e,10,1705.37233,85,66,1,2,6,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_4,1,18.75,0.871602435432,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10,5888.37201,74,31,0,1,4,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,1,9,0.633555964618,False
workload_529.cpp,xczu7ev-ffvc1156-2-e,10,3707.33393,79,31,0,1,5,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,9.25,0.851278690049,False
workload_632.cpp,xczu7ev-ffvc1156-2-e,10,3707.33329,86,31,0,2,6,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,1,9.75,0.8503218497,False
workload_432.cpp,xczu7ev-ffvc1156-2-e,10,3707.33233,101,31,0,2,7,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,10,0.849734521685,False
workload_728.cpp,xczu7ev-ffvc1156-2-e,10,3707.33217,102,31,0,2,7,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,1,10,0.849734538628,False
workload_727.cpp,xczu7ev-ffvc1156-2-e,10,1705.37065,174,66,1,4,12,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_8,1,20.75,0.814890596603,False
workload_674.cpp,xczu7ev-ffvc1156-2-e,10,3707.33385,97,31,0,2,7,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll_2,1,10,0.849734360718,False
workload_460.cpp,xczu7ev-ffvc1156-2-e,10,3707.33381,131,31,0,4,11,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,1,11.5,0.838889160698,False
workload_345.cpp,xczu7ev-ffvc1156-2-e,10,1705.67953,259,66,1,9,22,cyclic_4_1,block_8_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll_4,unroll_2,1,24.5,0.714327289337,False
workload_776.cpp,xczu7ev-ffvc1156-2-e,10,3728.22179,1695,31,0,10,30,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_16,unroll_4,unroll_2,unroll_8,1,17.75,0.745052795972,False
workload_618.cpp,xczu7ev-ffvc1156-2-e,10,3728.22193,114,31,0,2,8,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,10.25,0.846577382495,False
workload_650.cpp,xczu7ev-ffvc1156-2-e,10,3728.22281,123,31,0,3,10,cyclic_4_1,block_8_1,block_2_1,unroll_4,unroll_4,unroll_4,unroll_4,unroll_2,1,11,0.841675131482,False
workload_353.cpp,xczu7ev-ffvc1156-2-e,10,1705.68017,405,66,1,15,31,cyclic_4_1,block_8_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_2,1,28.25,0.621347415189,False
workload_290.cpp,xczu7ev-ffvc1156-2-e,10,1705.67841,447,66,1,15,33,cyclic_4_1,block_8_1,block_2_1,unroll_64,unroll_2,pipeline_1,unroll_8,unroll_2,1,28.75,0.609524781957,False
workload_664.cpp,xczu7ev-ffvc1156-2-e,10,4296.98897,344,31,0,6,22,cyclic_4_1,block_8_1,block_2_1,unroll_64,unroll_2,unroll_2,unroll_2,unroll_2,1,14.75,0.743826708815,False
workload_337.cpp,xczu7ev-ffvc1156-2-e,10,1873.43121,205,67,1,5,19,cyclic_4_1,block_8_1,block_32_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,1,23,0.753337826059,False
workload_281.cpp,xczu7ev-ffvc1156-2-e,10,1873.43057,241,67,1,6,21,cyclic_4_1,block_8_1,block_32_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_4,1,23.75,0.73359354245,False
workload_240.cpp,xczu7ev-ffvc1156-2-e,10,1873.43009,274,67,1,6,21,cyclic_4_1,block_8_1,block_32_1,unroll_16,unroll_2,pipeline_1,unroll_8,unroll_2,1,23.75,0.733593545128,False
workload_493.cpp,xczu7ev-ffvc1156-2-e,10,1873.14353,107,67,1,2,8,cyclic_4_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,1,19.5,0.848277110481,False
workload_588.cpp,xczu7ev-ffvc1156-2-e,10,6936.94801,83,31,0,1,5,cyclic_4_1,cyclic_16_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,9.25,0.541694695683,False
workload_518.cpp,xczu7ev-ffvc1156-2-e,10,1705.65905,161,65,1,5,13,cyclic_4_1,cyclic_2_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,1,21,0.807952484935,False
workload_790.cpp,xczu7ev-ffvc1156-2-e,10,1705.37297,78,65,1,2,5,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,1,18.25,0.886110825985,False
workload_684.cpp,xczu7ev-ffvc1156-2-e,10,1705.37073,105,65,1,3,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,1,19.25,0.857225494465,False
workload_865.cpp,xczu7ev-ffvc1156-2-e,10,1961.45329,127,30,1,3,9,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_2,unroll_8,1,10.75,0.991550696589,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,10,1961.45265,136,30,1,3,10,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_4,unroll_8,1,11,0.989719499049,False
workload_897.cpp,xczu7ev-ffvc1156-2-e,10,1961.45153,156,30,1,4,10,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_16,unroll_8,unroll_8,1,11.25,0.985177506746,False
workload_658.cpp,xczu7ev-ffvc1156-2-e,10,4504.25169,72,30,0,1,4,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,1,8.75,0.767456663217,False
workload_701.cpp,xczu7ev-ffvc1156-2-e,10,4504.25105,80,30,0,1,5,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,1,9,0.767858740893,False
workload_814.cpp,xczu7ev-ffvc1156-2-e,10,1796.30417,144,30,3,3,10,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_2,1,11.5,1,True
workload_687.cpp,xczu7ev-ffvc1156-2-e,10,1796.30257,166,30,3,4,12,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_2,unroll_8,1,12.25,0.975429023817,False
workload_893.cpp,xczu7ev-ffvc1156-2-e,10,1796.30353,153,30,3,4,11,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_4,unroll_2,1,12,1,True
workload_859.cpp,xczu7ev-ffvc1156-2-e,10,1796.30081,197,30,3,5,13,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_32,unroll_8,unroll_8,1,12.75,0.964633533133,False
workload_755.cpp,xczu7ev-ffvc1156-2-e,10,2952.35921,77,30,0,1,4,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_2,1,8.75,1,True
workload_666.cpp,xczu7ev-ffvc1156-2-e,10,2952.35761,97,30,0,2,6,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,9.5,0.927260949208,False
workload_673.cpp,xczu7ev-ffvc1156-2-e,10,2952.35793,92,30,0,2,7,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_4,1,9.75,0.924516121061,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,2952.35697,107,30,0,2,7,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_4,unroll_8,1,9.75,0.924516174467,False
workload_760.cpp,xczu7ev-ffvc1156-2-e,10,2952.35585,126,30,0,3,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_8,1,10.25,0.918402967971,False
workload_908.cpp,xczu7ev-ffvc1156-2-e,10,1713.72721,248,30,3,5,16,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_64,unroll_2,unroll_8,1,13.5,1,True
workload_783.cpp,xczu7ev-ffvc1156-2-e,10,2291.75633,89,30,1,2,5,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_2,1,9.5,1,True
workload_861.cpp,xczu7ev-ffvc1156-2-e,10,2291.75569,96,30,1,2,6,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_4,1,9.75,1,True
workload_718.cpp,xczu7ev-ffvc1156-2-e,10,2291.75473,110,30,1,2,7,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_2,unroll_8,1,10,1,True
workload_851.cpp,xczu7ev-ffvc1156-2-e,10,2291.75393,115,30,1,3,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll_4,1,10.5,0.968159709463,False
workload_819.cpp,xczu7ev-ffvc1156-2-e,10,2291.75297,137,30,1,3,8,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_2,unroll_8,unroll_8,unroll_8,1,10.5,0.968159765141,False
workload_748.cpp,xczu7ev-ffvc1156-2-e,10,1705.37065,171,65,1,4,11,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_8,1,20.25,0.828869099894,False
workload_905.cpp,xczu7ev-ffvc1156-2-e,10,2291.75625,102,30,1,2,7,cyclic_4_1,cyclic_2_1,block_2_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_2,1,10,0.973491514779,False
workload_552.cpp,xczu7ev-ffvc1156-2-e,10,1705.67841,263,65,1,9,22,cyclic_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll_8,unroll_2,1,24.25,0.720796065881,False
workload_741.cpp,xczu7ev-ffvc1156-2-e,10,2301.43153,497,30,1,6,23,cyclic_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_2,unroll_8,unroll_2,unroll_8,1,15,0.890468034083,False
workload_640.cpp,xczu7ev-ffvc1156-2-e,10,1705.67785,361,65,1,11,27,cyclic_4_1,cyclic_2_1,block_2_1,unroll_32,unroll_4,pipeline_1,unroll_4,unroll_8,1,26,0.676223181761,False
