Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_196.cpp,xczu7ev-ffvc1156-2-e,10,25.64101,2092,3,3,15,40,block_8_1,cyclic_2_1,complete_1,unroll_16,unroll_32,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.6705370481,False
workload_33.cpp,xczu7ev-ffvc1156-2-e,10,25.64101,1937,3,3,15,40,block_8_1,cyclic_2_1,complete_1,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,15.25,0.6705370481,False
workload_72.cpp,xczu7ev-ffvc1156-2-e,10,25.64101,2428,3,3,15,40,block_8_1,cyclic_2_1,complete_1,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline_1,unroll_2,1,15.25,0.6705370481,False
workload_115.cpp,xczu7ev-ffvc1156-2-e,10,25.66146,2035,3,3,15,40,block_8_1,cyclic_2_1,complete_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,1,15.25,0.670501696179,False
workload_418.cpp,xczu7ev-ffvc1156-2-e,10,32.11365,57,2,1,1,3,block_8_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_64,unroll_2,unroll_2,1,1.75,0.900662951842,False
workload_410.cpp,xczu7ev-ffvc1156-2-e,10,32.58757,54,2,1,1,3,block_8_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,unroll_32,unroll_16,unroll_2,unroll_2,1,1.75,0.897822481352,False
workload_186.cpp,xczu7ev-ffvc1156-2-e,10,18.61637,589,2,6,11,39,block_8_1,cyclic_32_1,complete_1,unroll_4,unroll_2,unroll_64,pipeline_1,unroll_2,pipeline_1,1,14.5,0.704105651472,False
workload_392.cpp,xczu7ev-ffvc1156-2-e,10,18.61637,614,2,6,11,39,block_8_1,cyclic_32_1,complete_1,unroll_4,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_2,1,14.5,0.704105651472,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10,18.61637,697,2,6,11,39,block_8_1,cyclic_32_1,complete_1,unroll_4,unroll_32,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,14.5,0.704105651472,False
workload_127.cpp,xczu7ev-ffvc1156-2-e,10,34.6061,56,3,1,1,2,block_8_1,cyclic_4_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_4,pipeline_1,unroll_2,1,1.75,0.88570068699,False
workload_146.cpp,xczu7ev-ffvc1156-2-e,10,34.62658,57,2,1,1,3,block_8_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_4,pipeline_1,unroll_2,1,1.75,0.885577600136,False
workload_101.cpp,xczu7ev-ffvc1156-2-e,10,18.61637,755,2,6,11,41,block_8_1,cyclic_64_1,complete_1,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_2,1,15,0.687593080121,False
workload_65.cpp,xczu7ev-ffvc1156-2-e,10,18.61637,944,2,6,11,41,block_8_1,cyclic_64_1,complete_1,unroll_4,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll_2,1,15,0.687593080121,False
workload_60.cpp,xczu7ev-ffvc1156-2-e,10,132.04485,94,3,1,2,6,block_8_1,cyclic_8_1,complete_1,unroll_8,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_2,1,3,0.395639670297,False
workload_14.cpp,xczu7ev-ffvc1156-2-e,10,121.696035,118,1,1,4,13,cyclic_128_1,block_64_1,complete_1,unroll_16,unroll_8,unroll_2,unroll_16,pipeline_1,pipeline_1,2,4.75,0.429739633308,False
workload_45.cpp,xczu7ev-ffvc1156-2-e,10,121.37477,143,1,1,8,22,cyclic_128_1,block_64_1,complete_1,unroll_16,unroll_8,unroll_64,unroll_16,pipeline_1,pipeline_1,1,8,0.418716854023,False
workload_74.cpp,xczu7ev-ffvc1156-2-e,10,18.39106,3436,2,12,30,52,cyclic_128_1,block_8_1,complete_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,24,0.496720523937,False
workload_69.cpp,xczu7ev-ffvc1156-2-e,10,129.88933,191,1,1,4,19,cyclic_128_1,cyclic_64_1,complete_1,unroll_2,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,6.25,0.394040192884,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,17.63333,582.5,10,12,13,44,cyclic_16_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,2,19.75,0.621284548424,False
workload_26.cpp,xczu7ev-ffvc1156-2-e,10,17.63333,523,10,12,13,44,cyclic_16_1,block_16_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,19.75,0.621284548424,False
workload_22.cpp,xczu7ev-ffvc1156-2-e,10,20.91013,1169,6,6,17,40,cyclic_16_1,block_4_1,complete_1,unroll_32,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,1,17.25,0.668228423121,False
workload_105.cpp,xczu7ev-ffvc1156-2-e,10,20.91013,1216,6,6,17,40,cyclic_16_1,block_4_1,complete_1,unroll_64,pipeline_1,unroll_16,pipeline_1,pipeline_1,unroll_2,1,17.25,0.668228423121,False
workload_804.cpp,xczu7ev-ffvc1156-2-e,10,142.34053,134,2,1,7,23,cyclic_16_1,block_64_1,complete_1,unroll_32,unroll_16,unroll_8,unroll_32,unroll_2,pipeline_1,1,8.25,0.342366117229,False
workload_325.cpp,xczu7ev-ffvc1156-2-e,10,28.06533,51,5,1,1,2,cyclic_16_1,cyclic_16_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_8,pipeline_1,pipeline_1,1,2.25,0.917172384126,False
workload_526.cpp,xczu7ev-ffvc1156-2-e,10,123.53733,87,5,1,2,7,cyclic_16_1,cyclic_16_1,complete_1,pipeline_1,unroll_32,unroll_16,unroll_32,pipeline_1,unroll_2,1,3.75,0.426228642027,False
workload_901.cpp,xczu7ev-ffvc1156-2-e,10,113.67106,90,5,1,2,8,cyclic_16_1,cyclic_16_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,pipeline_1,unroll_2,1,4,0.465236632223,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10,17.19685,57,5,1,1,3,cyclic_16_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,1,2.5,0.948636364185,False
workload_593.cpp,xczu7ev-ffvc1156-2-e,10,17.32613,566,5,12,12,43,cyclic_16_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,18,0.668775508354,False
workload_856.cpp,xczu7ev-ffvc1156-2-e,10,17.32613,725,5,12,12,43,cyclic_16_1,cyclic_32_1,complete_1,unroll_32,pipeline_1,unroll_32,pipeline_1,pipeline_1,unroll_2,1,18,0.668775508354,False
workload_907.cpp,xczu7ev-ffvc1156-2-e,10,15.2013,81,5,12,7,12,cyclic_16_1,cyclic_32_1,complete_1,unroll_32,unroll_32,pipeline_1,unroll_16,unroll_2,unroll_2,1,9,0.836112177726,False
workload_862.cpp,xczu7ev-ffvc1156-2-e,10,15.53602,88,5,12,7,13,cyclic_16_1,cyclic_32_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_32,unroll_2,unroll_2,1,9.25,0.833901058965,False
workload_0.cpp,xczu7ev-ffvc1156-2-e,10,120.88834,53,3,1,1,2,cyclic_16_1,cyclic_4_1,complete_1,unroll_32,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1,1.75,0.442171382727,False
workload_53.cpp,xczu7ev-ffvc1156-2-e,10,150.63298,232,2,1,9,65,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,unroll_64,pipeline_1,unroll_32,unroll_2,pipeline_1,1,19.25,0.258448443857,False
workload_13.cpp,xczu7ev-ffvc1156-2-e,10,150.79618,207,2,1,9,65,cyclic_16_1,cyclic_64_1,complete_1,pipeline_1,unroll_64,unroll_2,unroll_32,unroll_2,pipeline_1,1,19.25,0.258047167118,False
workload_372.cpp,xczu7ev-ffvc1156-2-e,10,17.02245,65,3,1,1,4,cyclic_16_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,1,2.25,0.958766522576,False
workload_765.cpp,xczu7ev-ffvc1156-2-e,10,15.7101,67,7,6,4,7,cyclic_16_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_32,unroll_2,unroll_2,1,6,0.898758154773,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,10,123.03362,57,3,1,1,2,cyclic_16_1,cyclic_8_1,complete_1,unroll_32,unroll_8,unroll_2,unroll_2,pipeline_1,pipeline_1,1,1.75,0.433415061157,False
workload_334.cpp,xczu7ev-ffvc1156-2-e,10,17.19685,58,3,1,1,3,cyclic_16_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,1,2,0.968884448194,False
workload_918.cpp,xczu7ev-ffvc1156-2-e,10,113.3485,88,3,1,2,7,cyclic_16_1,cyclic_8_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_32,pipeline_1,unroll_2,1,3.25,0.469946590681,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,10,15.69986,86,7,6,4,7,cyclic_16_1,cyclic_8_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_32,unroll_2,unroll_2,1,6,1,True
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,22.08517,113,1,1,6,26,cyclic_2_1,block_128_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,1,8.5,0.826732846773,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10,17.16738,76,1,1,2,5,cyclic_2_1,block_128_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,2.25,0.958749463834,False
workload_328.cpp,xczu7ev-ffvc1156-2-e,10,112.1933,119,1,1,6,12,cyclic_2_1,block_128_1,complete_1,unroll_64,unroll_4,unroll_16,unroll_32,pipeline_1,unroll_2,1,5,0.468033462746,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10,112.19333,136,1,1,6,27,cyclic_2_1,block_128_1,complete_1,unroll_64,unroll_4,unroll_64,unroll_32,pipeline_1,unroll_2,1,8.75,0.449738218675,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,31.98978,45,1,1,1,1,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1,0.906055865508,False
workload_518.cpp,xczu7ev-ffvc1156-2-e,10,26.87106,51,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.25,0.937855311323,False
workload_201.cpp,xczu7ev-ffvc1156-2-e,10,32.06146,56,1,1,1,2,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,pipeline_1,1,1.25,0.905077149029,False
workload_535.cpp,xczu7ev-ffvc1156-2-e,10,26.87333,63,1,1,1,3,cyclic_2_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,1,1.5,0.935414354735,False
workload_348.cpp,xczu7ev-ffvc1156-2-e,10,132.8845,52,1,1,1,1,cyclic_2_1,block_2_1,complete_1,pipeline_1,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,1,0.395022542491,False
workload_340.cpp,xczu7ev-ffvc1156-2-e,10,18.17989,54,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_16,pipeline_1,unroll_64,unroll_16,pipeline_1,unroll_2,1,1.25,0.990503284139,False
workload_572.cpp,xczu7ev-ffvc1156-2-e,10,26.5421,559,1,1,3,33,cyclic_2_1,block_2_1,complete_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,9.5,0.794125005548,False
workload_411.cpp,xczu7ev-ffvc1156-2-e,10,21.6077,49,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.25,0.971028948006,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,21.60997,58,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,1,1.5,0.966976797653,False
workload_794.cpp,xczu7ev-ffvc1156-2-e,10,17.18786,55,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1.25,0.994134266453,False
workload_756.cpp,xczu7ev-ffvc1156-2-e,10,21.81122,50,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.969777926842,False
workload_597.cpp,xczu7ev-ffvc1156-2-e,10,16.692515,55.5,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,4,1.5,0.989203054626,False
workload_642.cpp,xczu7ev-ffvc1156-2-e,10,16.6925,56,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.5,0.989203091665,False
workload_406.cpp,xczu7ev-ffvc1156-2-e,10,17.19682,55,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,1,1.5,0.987831930297,False
workload_350.cpp,xczu7ev-ffvc1156-2-e,10,16.694755,65.5,1,1,1,4,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,2,1.75,0.979073711428,False
workload_443.cpp,xczu7ev-ffvc1156-2-e,10,16.69477,64,1,1,1,4,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_2,1,1.75,0.979073719245,False
workload_321.cpp,xczu7ev-ffvc1156-2-e,10,17.86629,64,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_8,pipeline_1,pipeline_1,1,1.5,0.985604718399,False
workload_261.cpp,xczu7ev-ffvc1156-2-e,10,17.86629,61,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_8,unroll_2,pipeline_1,1,1.5,0.985604718399,False
workload_322.cpp,xczu7ev-ffvc1156-2-e,10,117.44258,65,1,1,1,3,cyclic_2_1,block_2_1,complete_1,unroll_64,unroll_16,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.456728030958,False
workload_834.cpp,xczu7ev-ffvc1156-2-e,10,117.76514,61,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_64,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,1.25,0.455528215133,False
workload_225.cpp,xczu7ev-ffvc1156-2-e,10,122.3885,53.5,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_64,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,2,1,0.436461905401,False
workload_370.cpp,xczu7ev-ffvc1156-2-e,10,122.38853,56,1,1,1,1,cyclic_2_1,block_2_1,complete_1,unroll_64,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_2,1,1,0.436461783067,False
workload_332.cpp,xczu7ev-ffvc1156-2-e,10,153.84578,54,1,1,1,4,cyclic_2_1,block_2_1,complete_1,unroll_64,unroll_4,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.75,0.320146988668,False
workload_666.cpp,xczu7ev-ffvc1156-2-e,10,122.46018,58.5,1,1,1,2,cyclic_2_1,block_2_1,complete_1,unroll_64,unroll_4,unroll_64,unroll_2,pipeline_1,pipeline_1,2,1.25,0.436122405423,False
workload_21.cpp,xczu7ev-ffvc1156-2-e,10,126.7405,56,1,1,4,5,cyclic_2_1,block_32_1,complete_1,pipeline_1,unroll_8,unroll_16,unroll_2,pipeline_1,pipeline_1,1,2.75,0.41679063444,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10,26.52162,792,1,1,5,34,cyclic_2_1,block_32_1,complete_1,unroll_16,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,10.25,0.776546739005,False
workload_265.cpp,xczu7ev-ffvc1156-2-e,10,113.20066,77,1,1,5,6,cyclic_2_1,block_32_1,complete_1,unroll_16,unroll_16,unroll_16,unroll_8,pipeline_1,pipeline_1,1,3.25,0.470572314136,False
workload_153.cpp,xczu7ev-ffvc1156-2-e,10,145.79906,1065,1,1,1,9,cyclic_2_1,block_32_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_32,unroll_2,unroll_2,1,3,0.345654664908,False
workload_102.cpp,xczu7ev-ffvc1156-2-e,10,119.42914,56,1,1,1,3,cyclic_2_1,block_32_1,complete_1,unroll_8,unroll_8,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1.5,0.448439550609,False
workload_243.cpp,xczu7ev-ffvc1156-2-e,10,118.50501,63,1,1,1,2,cyclic_2_1,block_4_1,complete_1,unroll_16,unroll_16,unroll_16,unroll_8,pipeline_1,pipeline_1,1,1.25,0.452434008661,False
workload_774.cpp,xczu7ev-ffvc1156-2-e,10,123.44322,58,1,1,1,2,cyclic_2_1,block_4_1,complete_1,unroll_16,unroll_4,unroll_64,unroll_2,pipeline_1,pipeline_1,1,1.25,0.432128171939,False
workload_456.cpp,xczu7ev-ffvc1156-2-e,10,21.81122,50,1,1,1,2,cyclic_2_1,block_4_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.969777926842,False
workload_559.cpp,xczu7ev-ffvc1156-2-e,10,17.19682,62,1,1,1,3,cyclic_2_1,block_4_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,1,1.5,0.987831930297,False
workload_147.cpp,xczu7ev-ffvc1156-2-e,10,26.52165,626,1,1,4,32,cyclic_2_1,block_4_1,complete_1,unroll_8,unroll_8,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,9.5,0.794194415487,False
workload_853.cpp,xczu7ev-ffvc1156-2-e,10,121.71781,144,1,1,1,5,cyclic_2_1,block_64_1,complete_1,pipeline_1,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,1,2,0.438438349885,False
workload_706.cpp,xczu7ev-ffvc1156-2-e,10,26.50117,749,1,1,5,35,cyclic_2_1,block_64_1,complete_1,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,10.5,0.769860943327,False
workload_16.cpp,xczu7ev-ffvc1156-2-e,10,26.50117,779,1,1,5,35,cyclic_2_1,block_64_1,complete_1,pipeline_1,unroll_16,unroll_32,pipeline_1,unroll_2,pipeline_1,1,10.5,0.769860943327,False
workload_544.cpp,xczu7ev-ffvc1156-2-e,10,26.50117,805,1,1,5,35,cyclic_2_1,block_64_1,complete_1,pipeline_1,unroll_16,unroll_64,pipeline_1,pipeline_1,unroll_2,1,10.5,0.769860943327,False
workload_51.cpp,xczu7ev-ffvc1156-2-e,10,121.55141,112,1,1,5,14,cyclic_2_1,block_64_1,complete_1,pipeline_1,unroll_8,unroll_64,unroll_64,pipeline_1,pipeline_1,1,5.25,0.429217037606,False
workload_501.cpp,xczu7ev-ffvc1156-2-e,10,26.52162,820,1,1,5,35,cyclic_2_1,block_64_1,complete_1,unroll_2,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,1,10.5,0.769803042349,False
workload_366.cpp,xczu7ev-ffvc1156-2-e,10,117.18661,64,1,1,5,7,cyclic_2_1,block_64_1,complete_1,unroll_64,unroll_4,unroll_16,unroll_2,pipeline_1,pipeline_1,1,3.5,0.452921340628,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10,118.81474,67,1,1,5,6,cyclic_2_1,block_64_1,complete_1,unroll_8,unroll_8,unroll_8,unroll_2,pipeline_1,pipeline_1,1,3.25,0.447169171247,False
workload_274.cpp,xczu7ev-ffvc1156-2-e,10,26.52165,566,3,1,4,33,cyclic_2_1,block_8_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,unroll_2,pipeline_1,1,10.25,0.776546648948,False
workload_82.cpp,xczu7ev-ffvc1156-2-e,10,21.61253,58,3,1,1,3,cyclic_2_1,block_8_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_64,pipeline_1,pipeline_1,1,2,0.956167053512,False
workload_124.cpp,xczu7ev-ffvc1156-2-e,10,121.21189,78,2,1,5,6,cyclic_2_1,block_8_1,complete_1,unroll_4,unroll_16,unroll_64,unroll_64,pipeline_1,pipeline_1,1,3.5,0.436500513055,False
workload_272.cpp,xczu7ev-ffvc1156-2-e,10,26.52165,626,5,1,4,33,cyclic_2_1,cyclic_16_1,complete_1,unroll_16,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,10.75,0.762747209195,False
workload_122.cpp,xczu7ev-ffvc1156-2-e,10,124.83586,61,2,1,1,2,cyclic_2_1,cyclic_16_1,complete_1,unroll_64,unroll_2,unroll_8,unroll_2,pipeline_1,pipeline_1,1,1.5,0.426373910719,False
workload_733.cpp,xczu7ev-ffvc1156-2-e,10,26.87109,52,1,1,1,2,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.25,0.937855120905,False
workload_495.cpp,xczu7ev-ffvc1156-2-e,10,129.26338,54,1,1,1,1,cyclic_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_16,pipeline_1,unroll_2,1,1,0.409011539798,False
workload_830.cpp,xczu7ev-ffvc1156-2-e,10,17.02018,62,1,1,1,2,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.25,1,True
workload_912.cpp,xczu7ev-ffvc1156-2-e,10,17.02018,57,1,1,1,2,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_64,unroll_2,pipeline_1,1,1.25,1,True
workload_880.cpp,xczu7ev-ffvc1156-2-e,10,116.45538,82,1,1,2,5,cyclic_2_1,cyclic_2_1,complete_1,unroll_32,unroll_32,unroll_32,unroll_64,pipeline_1,pipeline_1,1,2.25,0.459794892376,False
workload_698.cpp,xczu7ev-ffvc1156-2-e,10,17.18786,49,1,1,1,2,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,pipeline_1,2,1.25,0.994134266453,False
workload_788.cpp,xczu7ev-ffvc1156-2-e,10,17.18786,51,1,1,1,2,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,1,1.25,0.994134266453,False
workload_767.cpp,xczu7ev-ffvc1156-2-e,10,16.6925,56,1,1,1,3,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,3,1.5,0.989203091665,False
workload_388.cpp,xczu7ev-ffvc1156-2-e,10,17.19682,55,1,1,1,3,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,pipeline_1,pipeline_1,2,1.5,0.987831930297,False
workload_755.cpp,xczu7ev-ffvc1156-2-e,10,16.69474,60,1,1,1,4,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline_1,pipeline_1,1,1.75,0.979073703609,False
workload_496.cpp,xczu7ev-ffvc1156-2-e,10,116.79109,76,1,1,1,4,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,unroll_16,unroll_64,unroll_16,pipeline_1,pipeline_1,1,1.75,0.459209293057,False
workload_440.cpp,xczu7ev-ffvc1156-2-e,10,119.08482,57,1,1,1,2,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,unroll_2,unroll_64,unroll_16,pipeline_1,unroll_2,1,1.25,0.450018636088,False
workload_718.cpp,xczu7ev-ffvc1156-2-e,10,122.38853,52,1,1,1,1,cyclic_2_1,cyclic_2_1,complete_1,unroll_64,unroll_4,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1,0.436461783067,False
workload_905.cpp,xczu7ev-ffvc1156-2-e,10,31.9693,55,1,1,1,1,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1,0.90618513231,False
workload_228.cpp,xczu7ev-ffvc1156-2-e,10,27.0253,60,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_2,1,1.25,0.936876384206,False
workload_300.cpp,xczu7ev-ffvc1156-2-e,10,122.38018,56,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,pipeline_1,unroll_4,unroll_32,unroll_32,pipeline_1,unroll_2,1,1.25,0.43644850712,False
workload_614.cpp,xczu7ev-ffvc1156-2-e,10,22.77378,46,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.963791924233,False
workload_790.cpp,xczu7ev-ffvc1156-2-e,10,17.65506,58,1,1,1,3,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.5,0.986358289167,False
workload_708.cpp,xczu7ev-ffvc1156-2-e,10,26.52162,652,1,1,5,34,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_2,1,10.25,0.776546739005,False
workload_557.cpp,xczu7ev-ffvc1156-2-e,10,114.82498,55,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,unroll_2,unroll_64,unroll_16,pipeline_1,pipeline_1,1,1.25,0.467957836924,False
workload_503.cpp,xczu7ev-ffvc1156-2-e,10,114.824995,55.5,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,unroll_2,unroll_64,unroll_16,pipeline_1,unroll_2,2,1.25,0.467957772966,False
workload_649.cpp,xczu7ev-ffvc1156-2-e,10,182.98242,55,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,unroll_2,unroll_64,unroll_16,unroll_2,unroll_2,1,1.25,0.234717646988,False
workload_663.cpp,xczu7ev-ffvc1156-2-e,10,182.68354,53,1,1,1,2,cyclic_2_1,cyclic_32_1,complete_1,unroll_16,unroll_2,unroll_8,unroll_32,unroll_2,unroll_2,1,1.25,0.235489914723,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,10,16.9997,59,1,1,1,3,cyclic_2_1,cyclic_32_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.5,0.988398391351,False
workload_825.cpp,xczu7ev-ffvc1156-2-e,10,21.58725,76,1,1,1,3,cyclic_2_1,cyclic_32_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_64,pipeline_1,pipeline_1,1,1.5,0.967106270033,False
