Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
stencil3d_543.c,xczu7ev-ffvc1156-2-e,10,0.22219,342,0,21,2,27,pipeline_1,unroll_31,unroll_4,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_2,unroll_15,1,12.5,0.928346358138,False
stencil3d_615.c,xczu7ev-ffvc1156-2-e,10,0.22267,291,0,21,1,25,pipeline_1,unroll_31,unroll_4,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll_15,1,11.75,0.956466820321,False
stencil3d_371.c,xczu7ev-ffvc1156-2-e,10,0.34655,49,0,2,0,4,pipeline_1,unroll_31,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_15,1,1.5,0.597495258893,False
stencil3d_606.c,xczu7ev-ffvc1156-2-e,10,0.54427,42,0,0,0,3,pipeline_1,unroll_31,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,1,0.75,0.26967483004,False
stencil3d_684.c,xczu7ev-ffvc1156-2-e,10,0.3078,113,0,11,1,13,pipeline_1,unroll_31,unroll_4,unroll_4,pipeline_1,unroll_16,unroll_31,unroll_2,unroll_15,1,6.25,0.689386999192,False
stencil3d_224.c,xczu7ev-ffvc1156-2-e,10,0.22648,292,0,20,2,23,pipeline_1,unroll_31,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_15,1,11.25,0.949972023653,False
stencil3d_262.c,xczu7ev-ffvc1156-2-e,10,0.34915,191,0,41,5,32,pipeline_1,unroll_31,unroll_8,unroll_31,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll_15,1,19.5,0.332593102549,False
stencil3d_168.c,xczu7ev-ffvc1156-2-e,10,0.23056,273,0,46,2,29,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,1,19.25,0.590807429454,False
stencil3d_223.c,xczu7ev-ffvc1156-2-e,10,0.27991,58.5,0,11,1,11,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,2,5.75,0.786718552925,False
stencil3d_111.c,xczu7ev-ffvc1156-2-e,10,0.22758,298,0,44,2,31,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_31,unroll_8,unroll_2,1,19.25,0.591953306666,False
stencil3d_343.c,xczu7ev-ffvc1156-2-e,10,0.30002,44,0,10,0,6,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_15,1,4,0.716243534902,False
stencil3d_286.c,xczu7ev-ffvc1156-2-e,10,0.29705,49,0,10,1,7,pipeline_1,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_31,unroll_2,unroll_15,1,4.5,0.721004131576,False
stencil3d_52.c,xczu7ev-ffvc1156-2-e,10,0.56771,224,0,20,2,19,pipeline_1,unroll_4,unroll_31,unroll_2,unroll_8,unroll_2,unroll_31,unroll_31,pipeline_1,1,10.25,0.161684287573,False
stencil3d_96.c,xczu7ev-ffvc1156-2-e,10,0.22869,370,0,40,2,30,pipeline_1,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_31,unroll_31,unroll_15,1,18,0.646886963035,False
stencil3d_5.c,xczu7ev-ffvc1156-2-e,10,0.5678,80,0,20,2,16,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll_2,unroll_31,unroll_31,pipeline_1,1,9.5,0.167094705135,False
stencil3d_7.c,xczu7ev-ffvc1156-2-e,10,0.35248,151,0,52,5,35,pipeline_1,unroll_4,unroll_4,unroll_31,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_4,1,23,0.262830341057,False
stencil3d_89.c,xczu7ev-ffvc1156-2-e,10,0.23081,308,0,53,3,32,pipeline_1,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_4,1,22,0.479542452605,False
stencil3d_92.c,xczu7ev-ffvc1156-2-e,10,0.22742,305,0,34,2,28,pipeline_1,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_31,unroll_2,1,16,0.742020534353,False
stencil3d_153.c,xczu7ev-ffvc1156-2-e,10,0.22982,277,0,46,3,30,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_4,1,19.75,0.569858723933,False
stencil3d_94.c,xczu7ev-ffvc1156-2-e,10,0.5823,383,0,0,5,22,pipeline_1,unroll_8,unroll_2,unroll_31,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_4,1,6.75,0.168689890389,False
stencil3d_32.c,xczu7ev-ffvc1156-2-e,10,0.58125,384,0,0,5,23,pipeline_1,unroll_8,unroll_2,unroll_31,pipeline_1,unroll_8,unroll_31,unroll_4,unroll_4,1,7,0.168534433219,False
stencil3d_59.c,xczu7ev-ffvc1156-2-e,10,0.56809,48,0,11,2,9,pipeline_1,unroll_8,unroll_2,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline_1,1,5.5,0.196033965557,False
stencil3d_108.c,xczu7ev-ffvc1156-2-e,10,0.35171,38,0,3,0,5,unroll_16,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_2,2,2,0.582275452064,False
stencil3d_122.c,xczu7ev-ffvc1156-2-e,10,0.35432,39,0,3,0,4,unroll_16,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.569914406713,False
stencil3d_15.c,xczu7ev-ffvc1156-2-e,10,0.35722,39,0,3,0,4,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.75,0.559116048739,False
stencil3d_33.c,xczu7ev-ffvc1156-2-e,10,0.54872,187,0,41,6,37,unroll_16,unroll_2,unroll_31,unroll_31,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,1,21,0.108722581498,False
stencil3d_49.c,xczu7ev-ffvc1156-2-e,10,0.54752,184,0,41,6,37,unroll_16,unroll_2,unroll_31,unroll_31,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline_1,1,21,0.109076032835,False
stencil3d_80.c,xczu7ev-ffvc1156-2-e,10,0.35776,41,0,3,0,4,unroll_16,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,1,1.75,0.557091141912,False
stencil3d_43.c,xczu7ev-ffvc1156-2-e,10,0.35931,43,0,3,0,5,unroll_16,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_2,1,2,0.553945080608,False
stencil3d_28.c,xczu7ev-ffvc1156-2-e,10,0.53715,158,0,41,5,28,unroll_16,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_8,unroll_4,unroll_31,pipeline_1,1,18.5,0.126343619988,False
stencil3d_40.c,xczu7ev-ffvc1156-2-e,10,0.59575,32,0,2,0,3,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_16,pipeline_1,unroll_2,unroll_2,pipeline_1,1,1.25,0.166298558418,False
stencil3d_3.c,xczu7ev-ffvc1156-2-e,10,0.58983,117,0,1,3,12,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,1,4,0.171350457269,False
stencil3d_57.c,xczu7ev-ffvc1156-2-e,10,0.58791,127,0,1,3,12,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_4,1,4,0.174247227474,False
stencil3d_44.c,xczu7ev-ffvc1156-2-e,10,0.54888,43,0,1,0,4,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,1,1.25,0.257316503524,False
stencil3d_177.c,xczu7ev-ffvc1156-2-e,10,0.57126,123,0,0,2,11,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_31,unroll_2,1,3.25,0.204529893616,False
stencil3d_206.c,xczu7ev-ffvc1156-2-e,10,0.57401,123,0,0,2,11,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_31,unroll_2,1,3.25,0.199768370816,False
stencil3d_144.c,xczu7ev-ffvc1156-2-e,10,0.57366,116,0,0,2,11,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_31,unroll_2,1,3.25,0.200372147847,False
stencil3d_11.c,xczu7ev-ffvc1156-2-e,10,0.57366,121,0,0,2,11,unroll_2,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_31,unroll_2,2,3.25,0.200372147847,False
stencil3d_167.c,xczu7ev-ffvc1156-2-e,10,0.57238,123,0,0,2,11,unroll_2,pipeline_1,unroll_8,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_31,unroll_2,1,3.25,0.202586075473,False
stencil3d_235.c,xczu7ev-ffvc1156-2-e,10,0.22579,257,0,22,1,22,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,1,11.25,0.951843299174,False
stencil3d_308.c,xczu7ev-ffvc1156-2-e,10,0.53852,73,0,0,1,8,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_2,unroll_31,unroll_2,1,2.25,0.266298566557,False
stencil3d_8.c,xczu7ev-ffvc1156-2-e,10,0.53401,172,0,41,5,34,unroll_2,unroll_2,pipeline_1,unroll_31,pipeline_1,pipeline_1,unroll_31,unroll_4,pipeline_1,1,20,0.119337955164,False
stencil3d_41.c,xczu7ev-ffvc1156-2-e,10,0.56771,32,0,5,1,5,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,1,2.75,0.213146257833,False
stencil3d_268.c,xczu7ev-ffvc1156-2-e,10,0.23822,282,0,22,1,20,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_15,1,10.75,0.906411277087,False
stencil3d_217.c,xczu7ev-ffvc1156-2-e,10,0.22683,302,0,59,3,37,unroll_2,unroll_31,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_31,unroll_2,1,24.75,0.387237094572,False
stencil3d_105.c,xczu7ev-ffvc1156-2-e,10,0.56212,35,0,1,0,3,unroll_2,unroll_31,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,1,1,0.229166212467,False
stencil3d_165.c,xczu7ev-ffvc1156-2-e,10,0.54209,85,0,0,1,8,unroll_2,unroll_31,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll_31,unroll_2,2,2.25,0.2615149744,False
stencil3d_310.c,xczu7ev-ffvc1156-2-e,10,0.28945,57,0,12,1,12,unroll_2,unroll_31,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_2,1,6.25,0.755217221913,False
stencil3d_186.c,xczu7ev-ffvc1156-2-e,10,0.23366,300,0,43,3,32,unroll_2,unroll_31,unroll_4,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_2,unroll_2,1,19.5,0.578487036498,False
stencil3d_35.c,xczu7ev-ffvc1156-2-e,10,0.24112,273,0,46,3,31,unroll_2,unroll_4,unroll_31,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,1,20,0.552105338859,False
stencil3d_154.c,xczu7ev-ffvc1156-2-e,10,0.22446,280,0,46,3,31,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_8,pipeline_1,1,20,0.560706310926,False
stencil3d_112.c,xczu7ev-ffvc1156-2-e,10,0.22446,273,0,46,3,31,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_8,pipeline_1,1,20,0.560706310926,False
stencil3d_114.c,xczu7ev-ffvc1156-2-e,10,0.22622,287,0,43,3,31,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_2,unroll_2,1,19.25,0.592313027838,False
stencil3d_109.c,xczu7ev-ffvc1156-2-e,10,0.22622,313,0,61,3,36,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_31,unroll_2,pipeline_1,2,25,0.38730641689,False
stencil3d_189.c,xczu7ev-ffvc1156-2-e,10,0.22494,289,0,22,2,24,unroll_32,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_8,unroll_15,1,12,0.947873288115,False
stencil3d_504.c,xczu7ev-ffvc1156-2-e,10,0.34714,45,0,2,0,5,unroll_32,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_15,1,1.75,0.594175793482,False
stencil3d_238.c,xczu7ev-ffvc1156-2-e,10,0.34714,42,0,2,0,5,unroll_32,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,1,1.75,0.594175793482,False
stencil3d_692.c,xczu7ev-ffvc1156-2-e,10,0.34714,45,0,3,0,5,unroll_32,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_2,1,2,0.597205025277,False
stencil3d_289.c,xczu7ev-ffvc1156-2-e,10,0.50359,40,0,1,0,4,unroll_32,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_4,1,1.25,0.328705744941,False
stencil3d_161.c,xczu7ev-ffvc1156-2-e,10,0.45739,51,0,5,1,7,unroll_32,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_8,pipeline_1,1,3.25,0.336316571607,False
stencil3d_142.c,xczu7ev-ffvc1156-2-e,10,0.45739,49,0,5,1,7,unroll_32,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_31,unroll_8,pipeline_1,1,3.25,0.336316571607,False
stencil3d_448.c,xczu7ev-ffvc1156-2-e,10,0.29209,53,0,10,1,8,unroll_32,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_31,unroll_2,unroll_15,1,4.75,0.739272994977,False
stencil3d_166.c,xczu7ev-ffvc1156-2-e,10,0.50349,67,0,1,1,7,unroll_32,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_2,unroll_2,unroll_4,1,2.25,0.319043911383,False
stencil3d_312.c,xczu7ev-ffvc1156-2-e,10,0.34702,61,0,3,1,8,unroll_32,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,1,3,0.60922903101,False
stencil3d_150.c,xczu7ev-ffvc1156-2-e,10,0.28215,66,0,13,1,13,unroll_32,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,2,6.75,0.797268176724,False
stencil3d_180.c,xczu7ev-ffvc1156-2-e,10,0.28215,64.5,0,12,1,13,unroll_32,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,unroll_2,2,6.5,0.791026953823,False
stencil3d_212.c,xczu7ev-ffvc1156-2-e,10,0.60906,54,0,0,1,8,unroll_32,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_4,unroll_2,1,2.25,0.147064079415,False
stencil3d_267.c,xczu7ev-ffvc1156-2-e,10,0.28215,65,0,12,1,13,unroll_32,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,1,6.5,0.791026953823,False
stencil3d_204.c,xczu7ev-ffvc1156-2-e,10,0.53556,84,0,1,1,9,unroll_32,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_2,unroll_2,unroll_4,1,2.75,0.264978997554,False
stencil3d_36.c,xczu7ev-ffvc1156-2-e,10,0.22626,306,0,43,3,33,unroll_32,pipeline_1,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_31,unroll_2,unroll_2,1,19.75,0.570931680398,False
stencil3d_140.c,xczu7ev-ffvc1156-2-e,10,0.52752,43.5,0,2,0,4,unroll_32,pipeline_1,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,2,1.5,0.281780608409,False
stencil3d_116.c,xczu7ev-ffvc1156-2-e,10,0.22677,277,0,53,3,35,unroll_32,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,22.75,0.452541135152,False
stencil3d_219.c,xczu7ev-ffvc1156-2-e,10,0.2237,299,0,46,3,31,unroll_32,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,1,20,0.560778273479,False
stencil3d_233.c,xczu7ev-ffvc1156-2-e,10,0.22729,305,0,22,2,26,unroll_32,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_16,unroll_8,unroll_8,unroll_15,1,12.5,0.920294439774,False
stencil3d_90.c,xczu7ev-ffvc1156-2-e,10,0.56617,43,0,1,0,4,unroll_32,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,1.25,0.220463571098,False
stencil3d_124.c,xczu7ev-ffvc1156-2-e,10,0.2814,69,0,13,1,13,unroll_32,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_16,pipeline_1,pipeline_1,pipeline_1,1,6.75,0.800889680097,False
stencil3d_47.c,xczu7ev-ffvc1156-2-e,10,0.28447,74,0,13,2,15,unroll_32,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,7.5,0.784502098167,False
stencil3d_211.c,xczu7ev-ffvc1156-2-e,10,0.34725,49,0,2,0,5,unroll_32,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,pipeline_1,unroll_15,1,1.75,0.593873966047,False
stencil3d_242.c,xczu7ev-ffvc1156-2-e,10,0.34716,68,0,3,1,9,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_2,pipeline_1,unroll_4,1,3.25,0.606469009321,False
stencil3d_326.c,xczu7ev-ffvc1156-2-e,10,0.50361,72,0,1,1,7,unroll_32,unroll_2,pipeline_1,unroll_2,unroll_8,unroll_16,unroll_2,unroll_2,unroll_4,1,2.25,0.318849267893,False
stencil3d_65.c,xczu7ev-ffvc1156-2-e,10,0.58999,79,0,1,1,9,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_4,1,2.75,0.174481961256,False
stencil3d_130.c,xczu7ev-ffvc1156-2-e,10,0.60387,40,0,2,0,5,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_2,pipeline_1,1,1.75,0.154272444433,False
stencil3d_100.c,xczu7ev-ffvc1156-2-e,10,0.31587,56,0,12,1,11,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_15,1,6,0.654174563824,False
stencil3d_149.c,xczu7ev-ffvc1156-2-e,10,0.31587,64,0,12,1,11,unroll_32,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_31,unroll_2,unroll_15,1,6,0.654174563824,False
stencil3d_176.c,xczu7ev-ffvc1156-2-e,10,0.28976,64,0,11,1,12,unroll_32,unroll_2,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_15,1,6,0.757447160479,False
stencil3d_58.c,xczu7ev-ffvc1156-2-e,10,0.23228,334,0,59,3,38,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_31,unroll_2,1,25,0.386186591696,False
stencil3d_31.c,xczu7ev-ffvc1156-2-e,10,0.23573,328,0,61,4,38,unroll_32,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_31,pipeline_1,1,25.75,0.385102464873,False
stencil3d_178.c,xczu7ev-ffvc1156-2-e,10,0.45868,441,0,83,9,55,unroll_32,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_16,unroll_8,unroll_31,pipeline_1,1,36.75,0.100954705108,False
stencil3d_1.c,xczu7ev-ffvc1156-2-e,10,0.5673,69,0,11,2,10,unroll_32,unroll_2,unroll_4,unroll_8,pipeline_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,1,5.75,0.195397449505,False
stencil3d_580.c,xczu7ev-ffvc1156-2-e,10,0.22443,310,0,21,2,28,unroll_32,unroll_31,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_2,unroll_15,1,12.75,0.913086508037,False
stencil3d_698.c,xczu7ev-ffvc1156-2-e,10,0.29206,102,0,10,1,12,unroll_32,unroll_31,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_31,unroll_2,unroll_15,1,5.75,0.754123936968,False
stencil3d_362.c,xczu7ev-ffvc1156-2-e,10,0.35323,51,0,3,0,6,unroll_32,unroll_31,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,2.25,0.581739829022,False
stencil3d_13.c,xczu7ev-ffvc1156-2-e,10,0.2245,317,0,46,3,32,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_8,pipeline_1,1,20.25,0.550299229518,False
stencil3d_137.c,xczu7ev-ffvc1156-2-e,10,0.2245,305,0,22,2,25,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_31,unroll_8,unroll_15,2,12.25,0.939305056522,False
stencil3d_148.c,xczu7ev-ffvc1156-2-e,10,0.2245,296,0,22,2,25,unroll_32,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_8,unroll_8,unroll_15,1,12.25,0.939305056522,False
stencil3d_50.c,xczu7ev-ffvc1156-2-e,10,0.23461,264,0,44,3,31,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,1,19.5,0.57788586041,False
stencil3d_12.c,xczu7ev-ffvc1156-2-e,10,0.23273,301,0,44,3,34,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_8,unroll_2,1,20.25,0.547791165684,False
stencil3d_208.c,xczu7ev-ffvc1156-2-e,10,0.28219,69.5,0,11,1,13,unroll_32,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,2,6.25,0.781952666447,False
stencil3d_226.c,xczu7ev-ffvc1156-2-e,10,0.31812,169,0,25,3,24,unroll_32,unroll_4,unroll_2,unroll_2,unroll_8,unroll_16,unroll_31,unroll_8,unroll_15,1,13,0.563221278092,False
stencil3d_69.c,xczu7ev-ffvc1156-2-e,10,0.57056,89,0,20,2,16,unroll_32,unroll_4,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_31,pipeline_1,1,9.5,0.16418440479,False
stencil3d_54.c,xczu7ev-ffvc1156-2-e,10,0.22858,286,0,59,4,37,unroll_32,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_2,pipeline_1,1,25,0.386980918563,False
stencil3d_20.c,xczu7ev-ffvc1156-2-e,10,0.22858,296,0,68,4,42,unroll_32,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_8,unroll_31,pipeline_1,1,28.5,0.386901802096,False
stencil3d_88.c,xczu7ev-ffvc1156-2-e,10,0.23072,285,0,22,2,26,unroll_32,unroll_4,unroll_8,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll_8,unroll_15,1,12.5,0.909356804202,False
stencil3d_169.c,xczu7ev-ffvc1156-2-e,10,0.2822,83,0,11,2,18,unroll_32,unroll_4,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_31,pipeline_1,unroll_15,1,7.75,0.788848411053,False
stencil3d_14.c,xczu7ev-ffvc1156-2-e,10,0.31652,66,0,12,1,12,unroll_32,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_15,1,6.25,0.651982017421,False
stencil3d_95.c,xczu7ev-ffvc1156-2-e,10,0.35159,48,0,3,0,5,unroll_32,unroll_8,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,2,0.582704699217,False
stencil3d_97.c,xczu7ev-ffvc1156-2-e,10,0.60038,56,0,2,1,9,unroll_32,unroll_8,unroll_8,unroll_4,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,1,3,0.158283802904,False
stencil3d_127.c,xczu7ev-ffvc1156-2-e,10,0.28216,90,0,13,2,21,unroll_32,unroll_8,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_31,pipeline_1,pipeline_1,1,9,0.768037939959,False
stencil3d_21.c,xczu7ev-ffvc1156-2-e,10,0.28447,72,0,13,2,17,unroll_32,unroll_8,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_8,pipeline_1,pipeline_1,1,8,0.778117288008,False
stencil3d_313.c,xczu7ev-ffvc1156-2-e,10,0.22567,244,0,22,1,21,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_2,unroll_15,1,11,0.964530679576,False
stencil3d_190.c,xczu7ev-ffvc1156-2-e,10,0.22567,272,0,20,1,21,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_15,1,10.5,0.979440315537,False
stencil3d_86.c,xczu7ev-ffvc1156-2-e,10,0.22567,248,0,20,1,21,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_15,1,10.5,0.979440315537,False
stencil3d_270.c,xczu7ev-ffvc1156-2-e,10,0.22567,261,0,53,3,32,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_4,1,22,0.480678552705,False
stencil3d_334.c,xczu7ev-ffvc1156-2-e,10,0.22567,288,0,20,1,22,unroll_4,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_15,1,10.75,0.97484894486,False
stencil3d_234.c,xczu7ev-ffvc1156-2-e,10,0.22991,270,0,20,1,21,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_15,1,10.5,0.954781976735,False
stencil3d_19.c,xczu7ev-ffvc1156-2-e,10,0.22991,263,0,43,2,30,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_2,1,18.75,0.612832099209,False
stencil3d_61.c,xczu7ev-ffvc1156-2-e,10,0.22991,307,0,59,3,36,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_31,unroll_2,1,24.5,0.390909389076,False
stencil3d_2.c,xczu7ev-ffvc1156-2-e,10,0.31925,96,0,25,2,21,unroll_4,pipeline_1,pipeline_1,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_15,1,12,0.581194267161,False
